mmsi,x,y,time,colreg_compliant,distance_risk_of_collision,distance_risk_of_collision_front,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher
210445000,12560.4,8981.09,840,0.168515,0.168855,0.0670495,0,1,0,0,0,0.0310968,0.89792,0.0709828
219829000,15944.4,9545.71,840,0.980256,0.99003,0,1,0,0,0,0,0.0473867,0.90398,0.0486333
210445000,12821.4,8865.82,900,0.190156,0.190617,0.0609174,0,1,0,0,0,0.040152,0.920243,0.0396052
219829000,15877.8,9413.05,900,0.979727,0.99005,1.6682e-05,1,0,0,0,0,0.0450346,0.905103,0.0498628
210445000,13082.6,8750.56,960,0.139766,0.140275,0.0705125,0,1,0,0,0,0.0720116,0.87385,0.0541383
219829000,15809.7,9278.71,960,0.979921,0.98989,1.65033e-05,1,0,0,0,0,0.0420507,0.907072,0.0508771
210445000,13343.7,8635.38,1020,0.0785261,0.0792583,0.0800286,0,1,0,0,0,0.0506986,0.893228,0.0560737
219829000,15745.7,9146.99,1020,0.980273,0.99,1.10642e-05,1,0,0,0,0,0.0418938,0.907845,0.0502612
210445000,13603.8,8518.96,1080,0.139718,0.140439,0.0688498,0,1,0,0,0,0.0221421,0.920478,0.0573796
219829000,15684.1,9014.24,1080,0.980104,0.98976,1.11482e-05,1,0,0,0,0,0.0427205,0.907408,0.0498711
210445000,13844.8,8352.53,1140,0.0720073,0.072683,0.0733681,0,1,0,0,0,0.0764839,0.867645,0.0558713
219829000,15620.6,8879.58,1140,0.979398,0.99019,9.68342e-06,1,0,0,0,0,0.0403321,0.909163,0.0505046
210445000,14068.2,8172.64,1200,0.0826565,0.0833943,0.0631353,0,1,0,0,0,0.0811696,0.830625,0.0882056
219829000,15557.2,8751.25,1200,0.979351,0.98982,1.44546e-05,1,0,0,0,0,0.0415603,0.90724,0.0511997
210445000,14291.6,7992.84,1260,0.0685865,0.0693144,0.0700504,0,1,0,0,0,0.046014,0.904387,0.0495993
219829000,15497.7,8616.88,1260,0.980521,0.98964,9.70053e-06,1,0,0,0,0,0.0409312,0.9085,0.0505686
210445000,14515,7813,1320,0.080205,0.0810181,0.0818448,0,1,0,0,0,0.0509278,0.909716,0.0393558
219829000,15438.3,8482.56,1320,0.980044,0.99044,4.22825e-06,1,0,0,0,0,0.0408561,0.909975,0.0491689
210445000,14732.5,7615.03,1380,0.0608725,0.0615164,0.0621213,0,1,0,0,0,0.0569711,0.889601,0.0534276
219829000,15377.6,8349.31,1380,0.980197,0.99016,4.22704e-06,1,0,0,0,0,0.0402902,0.909622,0.0500878
210445000,14937.3,7408.91,1440,0.062023,0.0626497,0.0633032,0,1,0,0,0,0.0485419,0.894489,0.0569687
219829000,15318.2,8211.99,1440,0.980638,0.99022,0,1,0,0,0,0,0.0412017,0.908864,0.0499347
210445000,15148.3,7206.22,1500,0.0599776,0.0606164,0.0612033,0,1,0,0,0,0.0385405,0.914012,0.047448
219829000,15252.9,8078.75,1500,0.9794,0.98954,2.72829e-05,1,0,0,0,0,0.0402388,0.908286,0.0514747
210445000,15345,7007.86,1560,0.0607887,0.0613739,0.0620014,0,1,0,0,0,0.0516953,0.90644,0.0418644
219829000,15195.6,7943.39,1560,0.980202,0.9901,1.82733e-05,1,0,0,0,0,0.0417599,0.908191,0.0500486
210445000,15580.8,6859.04,1620,0.0742111,0.0749946,0.0757304,0,1,0,0,0,0.0731528,0.869646,0.0572014
219829000,15130.8,7802.91,1620,0.980521,0.98981,8.71904e-06,1,0,0,0,0,0.039996,0.909883,0.0501214
210445000,15835.3,6733.13,1680,0.062662,0.063287,0.0639515,0,1,0,0,0,0.0422234,0.910007,0.0477692
219829000,15072.2,7667.67,1680,0.979767,0.98982,1.71027e-05,1,0,0,0,0,0.0406504,0.907946,0.0514038
210445000,16122.3,6654.13,1740,0.188953,0.189632,0.0682691,0,1,0,0,0,0.166161,0.793522,0.0403168
219829000,15006.3,7531.36,1740,0.979709,0.98957,3.97842e-06,1,0,0,0,0,0.0397281,0.909577,0.0506954
210445000,16399.1,6700.25,1800,0.0655454,0.0661991,0.0668488,0,1,0,0,0,0.0799229,0.869251,0.0508265
219829000,14946.4,7386.79,1800,0.979574,0.99027,1.8844e-05,1,0,0,0,0,0.0397772,0.910296,0.0499267
210445000,16691.5,6758.58,1860,0.0672004,0.0679376,0.0686049,0,1,0,0,0,0.0799982,0.852853,0.0671492
219829000,14882.3,7244.5,1860,0.980111,0.99013,1.06598e-05,1,0,0,0,0,0.041075,0.908082,0.0508433
210445000,16985.7,6828.3,1920,0.0564659,0.0570173,0.0576041,0,1,0,0,0,0.0724913,0.846318,0.0811907
219829000,14826.8,7105.95,1920,0.980735,0.9899,0,1,0,0,0,0,0.0409163,0.908718,0.0503656
210445000,17291.5,6901.22,1980,0.0571503,0.0577497,0.0583419,0,1,0,0,0,0.101848,0.859057,0.0390945
219829000,14759.1,6967.54,1980,0.980377,0.98925,6.8793e-06,1,0,0,0,0,0.0384585,0.911383,0.0501581
210445000,17579.2,6940.66,2040,0.0694751,0.070187,0.0708951,0,1,0,0,0,0.0303041,0.92903,0.0406664
219829000,14691.3,6828.17,2040,0.979261,0.99005,3.25315e-06,1,0,0,0,0,0.0418927,0.90773,0.0503776
210445000,17885.3,6953.57,2100,0.0761185,0.0768715,0.0776432,0,1,0,0,0,0.0343329,0.934968,0.0306992
219829000,14641,6691.45,2100,0.979708,0.99005,6.56281e-06,1,0,0,0,0,0.0419154,0.906623,0.0514611
210445000,18191.4,6966.41,2160,0.0743101,0.0750216,0.0758097,0,1,0,0,0,0.0785042,0.871197,0.0502993
219829000,14580.6,6551.58,2160,0.979612,0.98988,9.75632e-06,1,0,0,0,0,0.040279,0.908153,0.0515679
210445000,18500.2,6976.92,2220,0.060936,0.0615662,0.0622059,0,1,0,0,0,0.027032,0.938242,0.0347264
219829000,14520.2,6411.7,2220,0.979603,0.9898,3.27685e-06,1,0,0,0,0,0.0415547,0.908058,0.0503877
210445000,18815.4,6989.15,2280,0.0690174,0.0697628,0.0704445,0,1,0,0,0,0.0300279,0.917459,0.0525127
219829000,14459.8,6270.21,2280,0.979391,0.98977,6.51049e-06,1,0,0,0,0,0.0441954,0.906246,0.0495589
210445000,19112.3,7002.84,2340,0.0724163,0.0731118,0.0738625,0,1,0,0,0,0.0481009,0.897355,0.0545437
219829000,14404.2,6128.41,2340,0.979948,0.98952,6.47841e-06,1,0,0,0,0,0.0410978,0.908124,0.0507777
210445000,19415.1,7015.98,2400,0.0621938,0.0628245,0.0634704,0,1,0,0,0,0.0683754,0.872924,0.0587004
219829000,14348.6,5986.6,2400,0.979478,0.98988,6.40331e-06,1,0,0,0,0,0.0392636,0.9095,0.0512369
210445000,19712.4,7026.14,2460,0.0820878,0.0829131,0.0837488,0,1,0,0,0,0.0982883,0.854026,0.0476855
219829000,14289.5,5847,2460,0.98044,0.98956,1.29231e-05,1,0,0,0,0,0.0414876,0.907874,0.0506381
210445000,20017.1,7036.53,2520,0.0790854,0.0798573,0.0806781,0,1,0,0,0,0.0671743,0.901536,0.0312898
219829000,14237.5,5710.26,2520,0.98051,0.98975,1.29095e-05,1,0,0,0,0,0.0411931,0.907774,0.0510328
210445000,20310,7046.46,2580,0.0716237,0.072361,0.0730889,0,1,0,0,0,0.00368053,0.935936,0.0603831
219829000,14185.6,5573.52,2580,0.979907,0.99026,1.6146e-05,1,0,0,0,0,0.0400967,0.908087,0.0518166
210445000,20609,7057.16,2640,0.0594095,0.0599979,0.0605988,0,1,0,0,0,0.0029789,0.945353,0.0516682
219829000,14136.5,5444.71,2640,0.981092,0.9902,2.96057e-06,1,0,0,0,0,0.0405,0.90848,0.0510199
210445000,20909.4,7064.98,2700,0.0779484,0.0787408,0.0795643,0,1,0,0,0,0.058523,0.9236,0.0178771
219829000,14136.5,5444.71,2700,0.979475,0.98995,1.19217e-05,1,0,0,0,0,0.0412473,0.907803,0.0509497
