mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,change_in_speed,is_changing_course,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision,current_risk_of_collision,start
219022165,-35550,-11937.9,180,0.950133,0.97977,0.00487693,0,0,0,0,0,1,0,0,0,0.050191,0.900625,0.0491836,0.432223,0.432223,0
244150372,-35664.5,-4943.49,180,0.949068,0.98056,0.00472796,0,0,0,0,1,0,0,0,0,0.0500811,0.899429,0.0504896,0.433351,0.433351,0
219022165,-35607,-11648.5,240,0.949221,0.97941,0.00530464,0,0,0,0,0,1,0,0,0,0.0490711,0.900479,0.0504499,0.476065,0.476065,0
244150372,-35571.2,-5106.66,240,0.950032,0.97963,0.00522863,0,0,0,0,1,0,0,0,0,0.050129,0.898936,0.0509349,0.480268,0.480268,0
219022165,-35652.6,-11360.2,300,0.949552,0.97997,0.00528075,0,0,0,0,0,1,0,0,0,0.0509181,0.898628,0.0504542,0.571242,0.571242,0
244150372,-35474.8,-5270.98,300,0.950183,0.97886,0.0050151,0,0,0,0,1,0,0,0,0,0.0493972,0.900604,0.0499988,0.570703,0.570703,0
219022165,-35708.1,-11077.9,360,0.95099,0.97998,0.00470632,0,0,0,0,0,0,1,0,0,0.0495806,0.900565,0.0498541,0.992811,0.992811,0
244150372,-35442.1,-5456.05,360,0.946094,0.383802,0.16355,1,0,0,1,0,1,0,0,0,0.05206,0.931939,0.0160012,0.768941,0.768941,0
219022165,-35756.4,-10790.5,420,0.95049,0.98029,0.00478455,0,0,0,0,1,0,0,0,0,0.0505974,0.89948,0.0499226,0.812113,0.812113,0
244150372,-35561.6,-5609.04,420,0.947397,0.97971,0.00502801,1,0,0,1,0,1,0,0,0,0.0525598,0.935542,0.0118978,0.801439,0.801439,0
219022165,-35833.8,-10507.1,480,0.871086,0.775543,0.650393,0,1,0,1,1,0,0,0,0,0.16037,0.793479,0.0461512,0.855264,0.855264,0
244150372,-35728.4,-5680.69,480,0.949364,0.205634,0.203221,0,1,0,1,0,1,0,0,0,0.0484572,0.94049,0.0110527,0.994014,0.994014,0
