mmsi,x,y,time,colreg_compliant,distance_risk_of_collision,distance_risk_of_collision_front,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher
259351000,5968.71,10237.2,1440,0.738849,0,0,0.99001,4.14892e-06,0,0,1,0,0,0.0135174,0.233118,0.753364
211200040,5399.27,8995.61,1500,0.022221,0,0,0.0224456,0.022669,0,0,1,0,0,0.279511,0.719359,0.00112989
259351000,5936.33,10420,1500,0.73885,0,0,0.99026,3.76493e-06,0,0,1,0,0,0.0132204,0.232759,0.75402
211200040,5438.08,8769.25,1560,0.0847182,0,0,0.0856233,0.0864735,0,0,1,0,0,0.00436071,0.836384,0.159255
259351000,5902.84,10602.4,1560,0.738661,0,0,0.99029,5.14269e-06,0,0,1,0,0,0.0125399,0.233765,0.753695
211200040,5466.54,8536.7,1620,0.0373158,0,0,0.0376994,0.0380801,0,0,1,0,0,0.00192902,0.996146,0.00192449
259351000,5861.77,10781.7,1620,0.76298,0,0,0.98966,4.8737e-06,0,0,1,0,0,0.0119747,0.211492,0.776533
211200040,5538.83,8329.41,1680,0.0458162,0,0,0.046298,0.0467568,0,0,1,0,0,0.84186,0.0421395,0.116
259351000,5828.85,10962.6,1680,0.728001,0,0,0.99046,4.03978e-06,0,0,1,0,0,0.0132274,0.243146,0.743626
211200040,5618.71,8123.06,1740,0.00949783,0,0,0.0095904,0.00968658,0,0,1,0,0,0.000494157,0.999024,0.000481972
259351000,5804.59,11133.6,1740,0.709772,0,0,0.99027,5.612e-06,0,0,1,0,0,0.0147045,0.258694,0.726602
211200040,5710.31,7924.51,1800,0.024495,0,0,0.0247339,0.0249832,0,0,1,0,0,0.00124325,0.935398,0.0633583
259351000,5774.12,11308,1800,0.782475,0,0,0.98978,2.83867e-06,0,0,1,0,0,0.0106924,0.19408,0.795227
211200040,5786.23,7733.1,1860,0.0171523,0,0,0.0173293,0.0175036,0,0,1,0,0,0.000889939,0.935738,0.0633719
259351000,5749.9,11484.1,1860,0.757721,0,0,0.99014,3.4988e-06,0,0,1,0,0,0.0116543,0.216566,0.77178
211200040,5843.2,7532.26,1920,0.0129446,0,0,0.0130757,0.0132087,0,0,1,0,0,0.000646941,0.998684,0.000668997
259351000,5730.62,11672.8,1920,0.794338,0,0,0.98981,2.7972e-06,0,0,1,0,0,0.0099944,0.181993,0.808013
211200040,5916.92,7342.77,1980,0.980273,0,0,0.98998,1,0,0,1,0,0,0.0500069,0.899321,0.0506716
259351000,5706.64,11851.2,1980,0.751124,0,0,0.98975,1.6546e-07,0,0,1,0,0,0.0129778,0.21924,0.767782
211200040,6035.81,7248.71,2040,0.980287,0,0,0.990355,1,0,0,1,0,0,0.0510514,0.899465,0.0494836
259351000,5671.99,12034,2040,0.773322,0,0,0.98962,1.15533e-07,0,0,1,0,0,0.0122926,0.199507,0.788201
211200040,6157.49,7155.83,2100,0.979977,0,0,0.989899,1,0,0,1,0,0,0.0504042,0.899269,0.050327
259351000,5643.12,12210.5,2100,0.747594,0,0,0.98999,1.1686e-07,0,0,1,0,0,0.0121194,0.223699,0.764182
211200040,6239.88,6951.6,2160,0.980069,0,0,0.989976,1,0,0,1,0,0,0.0490063,0.900944,0.0500501
259351000,5643.69,12396.3,2160,0.736045,0,0,0.98986,3.48799e-06,0,0,1,0,0,0.011548,0.235093,0.753359
211200040,6286.46,6705.58,2220,0.980042,0,0,0.990034,1,0,0,1,0,0,0.0509649,0.89952,0.0495149
259351000,5655.39,12576.6,2220,0.686041,0,0,0.9902,2.08465e-07,0,0,1,0,0,0.0147547,0.27888,0.706365
211200040,6362.27,6475.63,2280,0.979506,0,0,0.990009,1,0,0,1,0,0,0.0487609,0.901229,0.05001
259351000,5655.99,12767,2280,0.819516,0,0,0.98987,1.18554e-07,0,0,1,0,0,0.00912834,0.159449,0.831423
211200040,6446.36,6266.86,2340,0.979919,0,0,0.990104,1,0,0,1,0,0,0.050262,0.899538,0.0502002
259351000,5667.73,12953.5,2340,0.8106,0,0,0.99024,2.03539e-07,0,0,1,0,0,0.00997324,0.166732,0.823294
211200040,6453.58,6253.53,2400,0.979867,0,0,0.99002,1,0,0,1,0,0,0.0498041,0.899552,0.0506437
259351000,5668.31,13131.7,2400,0.763733,0,0,0.99027,3.44465e-06,0,0,1,0,0,0.0120951,0.208579,0.779326
