mmsi,x,y,time,colreg_compliant,distance_risk_of_collision,distance_risk_of_collision_front,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher
211200040,5399.27,8995.61,1500,0.374254,0,0,0.378316,0.382072,0,0,1,0,0,0.0188149,0.961967,0.0192176
259351000,5936.33,10420,1500,0.754889,0,0,0.98959,2.76677e-06,0,0,1,0,0,0.0122421,0.218745,0.769012
211200040,5438.08,8769.25,1560,0.980089,0,0,0.989833,1,0,0,1,0,0,0.0545416,0.895415,0.0500432
259351000,5902.84,10602.4,1560,0.69529,0,0,0.98987,1.86885e-06,0,0,1,0,0,0.0146269,0.272708,0.712665
211200040,5466.54,8536.7,1620,0.979763,0,0,0.990635,1,0,0,1,0,0,0.0486101,0.900386,0.0510038
259351000,5861.77,10781.7,1620,0.73056,0,0,0.99002,4.98016e-06,0,0,1,0,0,0.0128064,0.241195,0.745999
211200040,5538.83,8329.41,1680,0.0261665,0,0,0.026453,0.026713,0,0,1,0,0,0.00139278,0.997275,0.00133255
259351000,5828.85,10962.6,1680,0.74556,0,0,0.99002,2.6973e-06,0,0,1,0,0,0.0119803,0.227902,0.760118
211200040,5618.71,8123.06,1740,0.980497,0,0,0.99023,1,0,0,1,0,0,0.0520474,0.897778,0.0501743
259351000,5804.59,11133.6,1740,0.753493,0,0,0.9902,4.03931e-06,0,0,1,0,0,0.0117246,0.220682,0.767594
211200040,5710.31,7924.51,1800,0.979815,0,0,0.989954,1,0,0,1,0,0,0.0520381,0.897808,0.0501541
259351000,5774.12,11308,1800,0.715219,0,0,0.98984,3.6365e-06,0,0,1,0,0,0.0140467,0.254362,0.731592
211200040,5786.23,7733.1,1860,0.957785,0,0,0.968052,0.977416,0,0,1,0,0,0.0497788,0.879278,0.0709434
259351000,5749.9,11484.1,1860,0.722939,0,0,0.99007,2.88155e-06,0,0,1,0,0,0.0141314,0.246977,0.738891
211200040,5843.2,7532.26,1920,0.97966,0,0,0.990047,1,0,0,1,0,0,0.0522855,0.897266,0.0504489
259351000,5730.62,11672.8,1920,0.742864,0,0,0.98997,4.66246e-06,0,0,1,0,0,0.01266,0.227552,0.759788
211200040,5916.92,7342.77,1980,0.980107,0,0,0.989609,1,0,0,1,0,0,0.0483377,0.901057,0.0506055
259351000,5706.64,11851.2,1980,0.800947,0,0,0.99019,1.38405e-07,0,0,1,0,0,0.00888857,0.176791,0.81432
211200040,6035.81,7248.71,2040,0.979772,0,0,0.98992,1,0,0,1,0,0,0.0494522,0.900397,0.0501504
259351000,5671.99,12034,2040,0.814222,0,0,0.98982,7.07405e-06,0,0,1,0,0,0.0087154,0.164419,0.826865
211200040,6157.49,7155.83,2100,0.00087964,0,0,0.000888576,0.000897255,0,0,1,0,0,4.67965e-05,0.999909,4.40128e-05
259351000,5643.12,12210.5,2100,0.738867,0,0,0.98951,2.12809e-07,0,0,1,0,0,0.0126948,0.231673,0.755632
211200040,6239.88,6951.6,2160,0.980485,0,0,0.990208,1,0,0,1,0,0,0.0519202,0.898238,0.0498415
259351000,5643.69,12396.3,2160,0.764362,0,0,0.99057,1.05056e-07,0,0,1,0,0,0.0118774,0.208278,0.779845
211200040,6286.46,6705.58,2220,0.980288,0,0,0.989894,1,0,0,1,0,0,0.0480302,0.901697,0.0502727
259351000,5655.39,12576.6,2220,0.684806,0,0,0.99013,1.88831e-07,0,0,1,0,0,0.014928,0.279443,0.705629
211200040,6362.27,6475.63,2280,0.980667,0,0,0.990145,1,0,0,1,0,0,0.0473075,0.902586,0.0501068
259351000,5655.99,12767,2280,0.755114,0,0,0.9901,4.12307e-06,0,0,1,0,0,0.0122974,0.216508,0.771194
211200040,6446.36,6266.86,2340,0.979592,0,0,0.990162,1,0,0,1,0,0,0.0471555,0.90204,0.0508042
259351000,5667.73,12953.5,2340,0.798539,0,0,0.98974,3.35575e-06,0,0,1,0,0,0.00908868,0.179002,0.811909
211200040,6453.58,6253.53,2400,0.979314,0,0,0.990013,1,0,0,1,0,0,0.0487646,0.901239,0.0499967
259351000,5668.31,13131.7,2400,0.803522,0,0,0.9896,2.30873e-06,0,0,1,0,0,0.00881148,0.174815,0.816373
