mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher
257062170,9890.7,4665.1,3840,0.980706,0.98997,9.89726e-06,0,0,0,1,0,0.0365041,0.912284,0.0512117
259299000,8973.9,164.576,3840,0.979113,0.98973,0,0,0,0,0,1,0.0481632,0.885399,0.0664379
257062170,10211.2,4909.24,3900,0.980757,0.98989,0,0,0,0,1,0,0.0313423,0.917382,0.0512756
259299000,9032.41,398.682,3900,0.979982,0.989958,7.57444e-06,0,0,0,0,1,0.0499644,0.892001,0.0580349
257062170,10547.7,5165.77,3960,0.97969,0.98992,9.43624e-06,0,0,0,1,0,0.027083,0.92153,0.0513873
259299000,9029.69,795.905,3960,0.979358,0.990448,4.60249e-05,0,0,0,0,1,0.0522728,0.946473,0.00125435
257062170,10867.2,5417.4,4020,0.980649,0.98987,8.83862e-06,0,0,0,1,0,0.0257749,0.921488,0.052737
259299000,9101.2,1735.68,4020,0.980384,0.990225,8.13059e-06,0,0,0,0,1,0.0535299,0.94647,0
257062170,11185.6,5656.13,4080,0.980297,0.99,0,0,0,0,1,0,0.0254538,0.923768,0.0507778
259299000,9381.46,2623.94,4080,0.980203,0.990036,2.23549e-05,0,0,0,0,1,0.0521204,0.94788,0
257062170,11505.6,5896,4140,0.979765,0.98965,8.99675e-06,0,0,0,1,0,0.026087,0.922705,0.0512085
259299000,9947.5,3412.79,4140,0.979314,0.989692,1.73017e-05,0,0,0,0,1,0.0523529,0.947647,0
257062170,11821.4,6143.41,4200,0.980186,0.98985,8.84153e-06,0,0,0,1,0,0.0223199,0.925936,0.0517436
259299000,10497,4171.1,4200,0.979869,0.990459,3.42016e-05,0,0,0,0,1,0.051708,0.948292,0
257062170,12129.7,6400.72,4260,0.980299,0.98934,9.11038e-06,0,0,0,1,0,0.0225349,0.925736,0.051729
259299000,11073.6,4948.13,4260,0.98034,0.989826,2.45012e-05,0,0,0,0,1,0.0522229,0.947777,0
257062170,12433.6,6677.25,4320,0.599448,0.99035,0.000375137,0,0,0,1,0,0.611111,0.36915,0.0197395
259299000,11713.3,5660.1,4320,0.97934,0.00159771,0.00162336,0,0,0,0,1,0.0514887,0.948511,0
257062170,12697.2,7003.97,4380,0.588472,0.98993,0.000203528,0,0,0,1,0,0.600441,0.378699,0.0208597
259299000,12360.5,6337.42,4380,0.980138,0.00296655,0.00299194,0,0,0,0,1,0.0543712,0.945629,0
257062170,12899.9,7343.56,4440,0.615616,0.98946,1.63613e-05,0,0,0,1,0,0.628241,0.352388,0.0193712
259299000,12971,7092.89,4440,0.981244,0,2.67326e-05,0,0,0,0,1,0.0496659,0.950334,0
257062170,13079.9,7734.5,4500,0.617555,0.98927,0.000403183,0,0,0,1,0,0.630008,0.349762,0.0202304
259299000,13455.3,7900.79,4500,0.980161,0.00372024,0.00374672,0,0,0,0,1,0.0527411,0.947259,0
257062170,13221.9,8117.29,4560,0.634658,0.99059,0.000251378,0,0,0,1,0,0.646974,0.334828,0.0181985
259299000,13921.5,8764.61,4560,0.979428,0.00155287,0.00158137,0,0,0,0,1,0.0496951,0.950305,0
257062170,13211.6,8508.82,4620,0.636633,0.98974,0.000458085,0,0,0,1,0,0.649194,0.332569,0.0182371
259299000,14183.7,9677.88,4620,0.979565,0.00439514,0.00442591,0,0,0,0,1,0.0493452,0.950655,0
257062170,13056.2,8774.11,4680,0.640803,0.98999,0.00037336,0,0,0,1,0,0.653903,0.328102,0.017995
259299000,14423.9,10628.9,4680,0.980242,0.00680985,0.00684268,0,0,0,0,1,0.0498989,0.950101,0
257062170,12843.3,8908.22,4740,0.655844,0.989843,0.000555882,0,0,0,1,0,0.668352,0.314471,0.0171775
259299000,14612.4,11556.2,4740,0.979859,0.00196315,0.00199839,0,0,0,0,1,0.0546489,0.945351,0
