mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,change_in_speed,is_changing_course,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision,current_risk_of_collision
259490000,14079.6,97229.1,2400,0,0.999992,1,0,1,1,1,1,0,0,0,0,0.175364,0.800909,0.0237279,1,1
219829000,16347,94495.6,2460,0.980336,0.99906,0.00101679,0,0,0,0,1,0,0,0,0,0.0385927,0.911271,0.0501363,1,0.96125
259490000,14271,96606.4,2460,0,0.999958,1,0,1,1,1,1,0,0,0,0,0.258177,0.70938,0.0324433,1,1
219829000,16289.1,94354.5,2520,0.979828,0.99902,0.000982542,0,0,0,0,1,0,0,0,0,0.0438988,0.905734,0.0503676,1,0.962457
259490000,14457.5,95946.8,2520,0,0.999994,1,0,1,1,0,1,0,0,0,0,0.0796213,0.92009,0.000288936,1,1
219829000,16240.7,94211.6,2580,0.980272,0.99915,0.00102741,0,0,0,0,1,0,0,0,0,0.0395975,0.910579,0.0498236,0.999971,0.963216
259490000,14652.6,95282.1,2580,0,0.99997,1,0,1,1,0,1,0,0,0,0,0.469343,0.197381,0.333276,1,1
219829000,16192.8,94067.2,2640,0.980659,0.99893,0.00106354,0,0,0,0,1,0,0,0,0,0.0420926,0.907919,0.0499888,0.99999,0.961939
259490000,14847,94616.3,2640,0,0.999997,1,0,1,1,0,1,0,0,0,0,0.0715873,0.927232,0.00118077,1,1
219829000,16135.2,93924.8,2700,0.98069,0.99895,0.000990479,0,0,0,0,1,0,0,0,0,0.0430874,0.907443,0.04947,0.99999,0.962226
259490000,15058.6,93938.2,2700,0,0.999996,1,0,1,1,0,1,0,0,0,0,0.0103861,0.98311,0.00650346,1,1
219829000,16085.4,93780.9,2760,0.980763,0.99891,0.00102461,0,0,0,0,1,0,0,0,0,0.0371737,0.913208,0.0496178,0.99999,0.962176
259490000,15271,93249.7,2760,0,1,1,0,1,1,0,1,0,0,0,0,0.0105075,0.989228,0.000264312,1,1
219829000,16027.6,93637.4,2820,0.979114,0.99914,0.00104067,0,0,0,0,1,0,0,0,0,0.0386444,0.910076,0.0512793,1,0.948007
259490000,15553,92588.7,2820,0,0.999995,1,0,1,1,1,1,0,0,0,0,0.376875,0.526109,0.0970153,1,1
219829000,15980.6,93497.7,2880,0.980508,0.99888,0.00104754,0,0,0,0,1,0,0,0,0,0.040926,0.909801,0.0492732,0.99999,0.947082
259490000,15931.8,91938,2880,0,0.999832,1,0,1,1,0,1,0,0,0,0,0.328299,0.586881,0.0848194,1,1
219829000,15930.7,93353.2,2940,0.980405,0.99896,0.00101124,0,0,0,0,1,0,0,0,0,0.0401845,0.908853,0.050963,0.99999,0.949054
259490000,16292.1,91285.8,2940,0,0.999988,1,0,1,1,0,1,0,0,0,0,0.151395,0.847029,0.00157557,1,1
219829000,15871.7,93209,3000,0.979829,0.99909,0.00102156,0,0,0,0,1,0,0,0,0,0.0343323,0.914615,0.0510528,1,0.947419
259490000,16670.6,90610.1,3000,0,0.999932,1,0,1,1,0,1,0,0,0,0,0.294014,0.696379,0.0096076,1,1
219829000,15803,93076.8,3060,0.980381,0.998973,0.00102092,0,1,0,1,1,0,0,0,0,0.0370572,0.910903,0.0520397,0.99999,0.948111
259490000,17019.9,89952.4,3060,0,0.999838,1,0,1,1,0,1,0,0,0,0,0.101802,0.887859,0.0103389,1,1
219829000,15710.8,92948.3,3120,0.979524,0.998743,0.00109462,0,1,0,0,1,0,0,0,0,0.045277,0.90468,0.0500429,1,0.927646
259490000,17381.8,89278.2,3120,0,0.999986,1,0,1,1,0,1,0,0,0,0,0.595812,0.335177,0.0690112,1,1
219829000,15617.6,92816.3,3180,0.97884,0.998979,0.000998942,0,1,0,0,1,0,0,0,0,0.0438113,0.905592,0.0505966,1,0.931534
259490000,17750.9,88581.2,3180,0,0.999977,1,0,1,1,0,1,0,0,0,0,0.479722,0.516744,0.00353384,1,1
219829000,15526.7,92692.6,3240,0.979144,0.99912,0.000987841,0,1,0,0,1,0,0,0,0,0.0383815,0.910921,0.0506979,1,0.930179
259490000,18122.3,87900.7,3240,0,0.999998,1,0,1,1,0,1,0,0,0,0,0.255847,0.743562,0.000590478,1,1
219829000,15433.6,92566.5,3300,0.979802,0.998749,0.00103448,0,1,0,0,1,0,0,0,0,0.0452309,0.903476,0.0512926,1,0.904179
259490000,18489.9,87213.9,3300,0,0.999978,1,0,1,1,0,1,0,0,0,0,0.140528,0.847242,0.0122295,1,1
219829000,15343.9,92442.8,3360,0.980748,0.999,0.00102217,0,1,0,0,1,0,0,0,0,0.0349417,0.913913,0.0511451,1,0.947139
259490000,18859.3,86518.2,3360,0,0.999987,1,0,1,1,0,1,0,0,0,0,0.0321258,0.966946,0.000928594,1,1
219829000,15265.6,92318.6,3420,0.979275,0.999009,0.00101117,0,1,0,0,1,0,0,0,0,0.0533131,0.89616,0.050527,1,0.946363
259490000,19223.4,85829.3,3420,0,0.999995,1,0,1,1,0,1,0,0,0,0,0.234175,0.755975,0.00984945,1,1
219829000,15173.1,92193.2,3480,0.979955,0.998466,0.00102367,0,1,0,0,1,0,0,0,0,0.0340346,0.916389,0.0495769,1,0.9282
259490000,19598.3,85118.3,3480,0,0.999998,1,0,1,1,0,1,0,0,0,0,0.29288,0.705847,0.00127355,1,1
219829000,15090.7,92069.9,3540,0.980328,0.998997,0.0010165,0,1,0,0,1,0,0,0,0,0.0412532,0.908243,0.0505037,1,0.947938
259490000,19962.6,84431.7,3540,0,0.999916,1,0,1,1,0,1,0,0,0,0,0.0518779,0.947203,0.000918653,1,1
219829000,15008.6,91944.4,3600,0.979883,0.999259,0.00105356,0,1,0,0,1,0,0,0,0,0.0445068,0.904683,0.0508101,1,0.948013
259490000,20343.3,83720.5,3600,0,0.999988,1,0,1,1,0,1,0,0,0,0,0.21098,0.780163,0.00885657,1,1
219829000,14919.3,91818.3,3660,0.981213,0.999062,0.00103823,0,1,0,0,1,0,0,0,0,0.0418575,0.907722,0.0504203,1,0.947395
259490000,20707.7,83019.3,3660,0,0.999995,1,0,1,1,0,1,0,0,0,0,0.118742,0.878827,0.00243144,1,1
219829000,14846.2,91690.2,3720,0.98123,0.998985,0.00101514,0,1,0,0,1,0,0,0,0,0.0415741,0.90898,0.049446,1,0.961004
259490000,21058.3,82326.9,3720,0,1,1,0,1,1,0,1,0,0,0,0,0.00189945,0.997919,0.00018136,1,1
219829000,14757.2,91560.8,3780,0.978874,0.999103,0.00104322,0,1,0,0,1,0,0,0,0,0.0370664,0.91328,0.0496533,1,0.976387
259490000,21432.9,81612.7,3780,0,0.999997,1,0,1,1,0,1,0,0,0,0,0.164202,0.797427,0.0383712,1,1
219829000,14684.8,91434.6,3840,0.980198,0.999267,0.00105231,0,1,0,0,1,0,0,0,0,0.0326719,0.917073,0.0502551,1,0.927624
259490000,21800.8,80890.8,3840,0,0.99999,1,0,1,1,0,1,0,0,0,0,0.754799,0.220071,0.0251306,1,1
219829000,14605.1,91305.2,3900,0.979763,0.998937,0.0010313,0,1,0,0,1,0,0,0,0,0.0339707,0.914339,0.0516904,1,0.97428
259490000,22169.2,80185,3900,0,0.999994,1,0,1,1,0,1,0,0,0,0,0.0541716,0.945284,0.000544521,1,1
219829000,14522.4,91175.8,3960,0.975422,0.998822,0.00101331,0,1,0,0,1,0,0,0,0,0.0383961,0.910258,0.051346,1,0.963006
259490000,22541.1,79461.3,3960,0,0.99999,1,0,1,1,0,1,0,0,0,0,0.738384,0.261294,0.000322101,1,1
219829000,14453.6,91049.3,4020,0.981356,0.998847,0.00104139,0,1,0,0,1,0,0,0,0,0.039583,0.912687,0.0477304,1,0.973492
259490000,22902.4,78752.5,4020,0,0.999994,1,0,1,1,0,1,0,0,0,0,0.56968,0.30418,0.126139,1,1
219829000,14373.6,90921.3,4080,0.981069,0.999363,0.0010458,0,1,0,0,1,0,0,0,0,0.0221346,0.927111,0.0507546,1,0.949294
259490000,23270.8,78029,4080,0,0.999563,1,0,1,1,0,1,0,0,0,0,0.678441,0.31222,0.0093389,1,1
219829000,14302.9,90788.4,4140,0.98035,0.998959,0.00103034,0,1,0,0,1,0,0,0,0,0.0349487,0.912728,0.0523231,1,0.23735
259490000,23614.4,77361.1,4140,0,0.999995,1,0,1,0,0,1,0,0,0,0,0.0129141,0.977974,0.00911142,1,0.999964
219829000,14222,90659.6,4200,0.980122,0.998729,0.00102035,0,1,0,0,1,0,0,0,0,0.0639212,0.884772,0.0513072,1,0.240934
259490000,23614.4,77361.1,4200,0,0.999941,1,0,1,0,0,1,0,0,0,0,0.475755,0.521564,0.00268159,1,0.969717
219829000,14152.4,90530.2,4260,0.982267,0.998987,0.00101105,0,1,0,0,1,0,0,0,0,0.0559243,0.894689,0.0493865,1,0.227124
259490000,23614.4,77361.1,4260,0,0.999999,1,0,1,0,0,1,0,0,0,0,0.752396,0.179933,0.0676708,1,0.999089
219829000,14072.3,90402.6,4320,0.979579,0.999232,0.0010225,0,1,0,0,1,0,0,0,0,0.0506507,0.901034,0.0483158,1,0.246472
259490000,23614.4,77361.1,4320,0,0.999999,1,0,1,0,0,1,0,0,0,0,0.0895312,0.906533,0.00393558,1,0.999567
219829000,13991.6,90269.4,4380,0.97849,0.999295,0.00100514,0,1,0,0,1,0,0,0,0,0.0370434,0.911551,0.0514059,1,0.238625
259490000,23614.4,77361.1,4380,0,0.999902,1,0,1,0,0,1,0,0,0,0,0.643441,0.353519,0.00304044,1,0.999964
219829000,13920.7,90139.2,4440,0.981104,0.998739,0.0010229,0,1,0,0,1,0,0,0,0,0.0414274,0.910074,0.0484984,1,0.221095
259490000,23614.4,77361.1,4440,0,0.999999,1,0,1,0,0,1,0,0,0,0,0.410774,0.589099,0.0001271,1,0.999842
