mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher
219022165,-35550,-11937.9,180,0.980204,0.98995,8.54185e-06,0,1,0,0,0,0.0493365,0.901537,0.0491267
244150372,-35664.5,-4943.49,180,0.979598,0.99004,0,1,0,0,0,0,0.0509479,0.898304,0.0507477
219022165,-35607,-11648.5,240,0.980103,0.99027,0,0,1,0,0,0,0.0497521,0.901168,0.0490801
244150372,-35571.2,-5106.66,240,0.980187,0.99002,2.78485e-05,1,0,0,0,0,0.0498507,0.898742,0.0514069
219022165,-35652.6,-11360.2,300,0.97973,0.98939,1.71115e-05,0,1,0,0,0,0.0493871,0.89922,0.0513932
244150372,-35474.8,-5270.98,300,0.981124,0.99027,0,1,0,0,0,0,0.0508527,0.899052,0.0500952
219022165,-35708.1,-11077.9,360,0.980675,0.98996,0,0,0,1,0,0,0.0505741,0.89964,0.0497861
244150372,-35442.1,-5456.05,360,0.981753,0.657936,0.000120684,0,1,0,0,0,0.0584656,0.905972,0.0355626
219022165,-35756.4,-10790.5,420,0.980081,0.98979,0,1,0,0,0,0,0.048803,0.899684,0.0515128
244150372,-35561.6,-5609.04,420,0.843705,0.921712,0.00230239,0,1,0,0,0,0.0613571,0.899607,0.0390354
219022165,-35833.8,-10507.1,480,0.874945,0.54261,0.0129836,1,0,0,0,0,0.398703,0.554804,0.0464927
244150372,-35728.4,-5680.69,480,0.802519,0.919999,0.00664249,0,1,0,0,0,0.00890624,0.98308,0.00801365
219022165,-35958.2,-10242.8,540,0.700124,0.204056,0.0213537,1,0,0,0,0,0.535189,0.442678,0.0221324
244150372,-35855.5,-5810.48,540,0.0805547,0.101999,0.0820064,0,1,0,0,0,0.0435495,0.895062,0.0613883
219022165,-36116,-9994.7,600,0.79387,0.251604,0.0203403,1,0,0,0,0,0.563721,0.428175,0.00810355
244150372,-35990.8,-5941.13,600,0.0413032,0.06175,0.0427986,0,1,0,0,0,0.0503786,0.908439,0.041182
219022165,-36269.5,-9754.03,660,0.725438,0.287006,0.0129252,1,0,0,0,0,0.548033,0.436307,0.0156602
244150372,-36100.1,-6083.01,660,0.0387714,0.0547382,0.0403979,0,1,0,0,0,0.0530603,0.891479,0.0554612
219022165,-36434.4,-9510.28,720,0.467233,0.0666073,0.0393465,1,0,0,0,0,0.456603,0.509668,0.0337286
244150372,-36213.6,-6234.63,720,0.080487,0.0841996,0.0819519,0,1,0,0,0,0.0386091,0.907051,0.0543397
219022165,-36602.2,-9265.43,780,0.733072,0.0283621,0.0159468,1,0,0,0,0,0.733212,0.253844,0.0129438
244150372,-36326.6,-6386.09,780,0.0607346,0.0653237,0.0623443,0,1,0,0,0,0.0511128,0.898622,0.050265
219022165,-36765.7,-9025.02,840,0.063604,0.10437,0.0652563,1,0,0,0,0,0.0584148,0.89098,0.0506049
244150372,-36445.8,-6535.2,840,0.0579148,0.0608315,0.0594041,0,1,0,0,0,0.0589432,0.892517,0.0485394
219022165,-36920,-8789.9,900,0.780036,0.221232,0.024816,1,0,0,0,0,0.581373,0.408053,0.0105738
244150372,-36557.5,-6680.86,900,0.0482815,0.0521391,0.0496825,0,1,0,0,0,0.0522095,0.892791,0.054999
219022165,-37084.6,-8550.98,960,0.750902,0.0223734,0.0103095,1,0,0,0,0,0.751756,0.234843,0.0134011
244150372,-36653.2,-6840.23,960,0.0438218,0.0449381,0.0453463,0,1,0,0,0,0.0549832,0.902821,0.0421955
219022165,-37081.8,-8285.14,1020,0.0628823,0.0633803,0.0643095,1,0,0,0,0,0.0610262,0.886576,0.0523977
244150372,-36756.9,-6997.21,1020,0,0.00432426,0.00152753,0,1,0,0,0,0.0556827,0.901937,0.0423808
219022165,-36958.3,-8022.75,1080,0.592581,0.592888,0.0282719,1,0,0,0,0,0.0234644,0.956344,0.0201917
244150372,-36862.8,-7155.04,1080,0.0824763,0.0839152,0.0839255,0,1,0,0,0,0.0525548,0.901073,0.0463718
