mmsi,x,y,time,colreg_compliant,distance_risk_of_collision,distance_risk_of_collision_front,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher
211200040,4869.34,14003.1,60,0.98027,1e-05,0,0.99014,9.01251e-06,0,0,1,0,0,0.05,0.8995,0.0505
259351000,6453.19,6003.22,60,0.9801,0,0,0.99048,9.01251e-06,0,0,1,0,0,0.0492,0.90025,0.05055
211200040,4880.37,13777.1,120,0.979975,1.13492e-05,0,0.990281,1.78382e-05,0,0,1,0,0,0.0501831,0.898279,0.0515384
259351000,6442.35,6197.6,120,0.979859,0,0,0.99001,7.97387e-06,0,0,1,0,0,0.0492657,0.900542,0.0501922
211200040,4895.66,13557.9,180,0.979829,0,0,0.0724547,0.000619186,0,0,1,0,0,0.0598112,0.936613,0.00357627
259351000,6427.84,6390.15,180,0.979554,0,0,0.99014,6.99066e-06,0,0,1,0,0,0.0507153,0.898852,0.0504326
211200040,4924.11,13342.1,240,0.781446,0,0,0.796732,0.00824402,0,0,1,0,0,0.0679028,0.87543,0.056667
259351000,6420.68,6576.95,240,0.979494,1.0002e-05,0,0.98958,0,0,0,1,0,0,0.0492866,0.901666,0.0490477
211200040,4967.58,13149.5,300,0.800007,0,0,0.836447,0.0107982,0,0,1,0,0,0.0410302,0.92833,0.0306401
259351000,6409.86,6767.36,300,0.979873,0,2.00039e-05,0.98965,1.07436e-05,0,0,1,0,0,0.0497618,0.900405,0.0498327
211200040,5021.79,12968.8,360,0.808153,0.0100444,0,0.813572,0.00878743,0,0,1,0,0,0.05905,0.914083,0.0268666
259351000,6399.03,6947.59,360,0.980392,0,0,0.99001,1.07448e-05,0,0,1,0,0,0.0498163,0.900947,0.0492365
211200040,5065.74,12780.9,420,0.40288,0,0,0.415976,0.0321627,0,0,1,0,0,0.0647949,0.925827,0.00937795
259351000,6377.07,7125.18,420,0.980427,1.00039e-05,0,0.99027,1.41288e-05,0,0,1,0,0,0.0513981,0.900243,0.0483584
211200040,5087.43,12598.7,480,0.542496,0,0,0.537905,0.0261306,0,0,1,0,0,0.0538861,0.86607,0.0800439
259351000,6355.12,7307.33,480,0.979961,0,1.00056e-05,0.99015,1.23869e-05,0,0,1,0,0,0.0508537,0.898769,0.0503772
211200040,5109.45,12408.5,540,0.529832,0.0382281,0,0.524636,0.0294305,0,0,1,0,0,0.0636222,0.926079,0.0102989
259351000,6330.72,7482.15,540,0.978892,1.02263e-05,1.02263e-05,0.98966,1.27587e-05,0,0,1,0,0,0.0503278,0.897764,0.0519086
211200040,5120.38,12197.3,600,0.412345,0,2.39678e-06,0.406729,0.0325484,0,0,1,0,0,0.0266559,0.962684,0.0106601
259351000,6307.89,7662.41,600,0.97896,3.2655e-05,0,0.9894,8.80933e-06,0,0,1,0,0,0.0487595,0.898113,0.0531277
211200040,5119.31,11987.5,660,0.396646,0,0,0.400819,0.0327767,0,0,1,0,0,0.0272998,0.898273,0.0744271
259351000,6278.17,7845.47,660,0.977191,0,0,0.99011,1.68845e-05,0,0,1,0,0,0.0482395,0.893163,0.0585978
211200040,5140.59,11765.6,720,0.586678,0.0361804,0,0.597353,0.0243678,0,0,1,0,0,0.0237229,0.949347,0.0269302
259351000,6267.4,8030.86,720,0.969276,0,0,0.98968,2.09385e-05,0,0,1,0,0,0.0491483,0.876312,0.0745401
211200040,5162.24,11549.9,780,0.622715,0,0,0.622989,0.0266772,0,0,1,0,0,0.162011,0.8292,0.00878851
259351000,6245.5,8215.51,780,0.967357,0,0,0.99013,2.90363e-05,0,0,1,0,0,0.047938,0.86207,0.0899925
211200040,5172.77,11339.7,840,0.495593,0.0538019,0,0.488153,0.0294845,0,0,1,0,0,0.0216155,0.933745,0.0446396
259351000,6223.61,8400.04,840,0.953476,0,0,0.98988,1.70472e-05,0,0,1,0,0,0.0477385,0.831275,0.120987
211200040,5172.16,11122.3,900,0.203635,0.108081,0,0.203087,0.0452359,0,0,1,0,0,0.0351897,0.893926,0.0708847
259351000,6201.72,8581.14,900,0.936674,0.000130723,0,0.99002,2.60652e-05,0,0,1,0,0,0.0447113,0.784134,0.171154
211200040,5171.54,10895.3,960,0.310277,0,0,0.363367,0.039668,0,0,1,0,0,0.0299839,0.917619,0.0523974
259351000,6179.84,8765.43,960,0.932062,2.09571e-06,0,0.99024,7.3464e-05,0,0,1,0,0,0.0459746,0.773307,0.180718
211200040,5170.94,10672.4,1020,0.567322,6.97913e-07,0,0.567576,0.0262239,0,0,1,0,0,0.0278184,0.941304,0.0308773
259351000,6157.98,8950.68,1020,0.909221,1.33578e-06,0,0.98983,9.24085e-05,0,0,1,0,0,0.0393817,0.718673,0.241946
211200040,5181.5,10452.5,1080,0.741313,0,3.45541e-07,0.741475,0.0163982,0,0,1,0,0,0.0129077,0.979944,0.0071483
259351000,6124.98,9134.3,1080,0.834678,2.26485e-06,0,0.99041,1.7108e-06,0,0,1,0,0,0.0322122,0.518177,0.449611
