mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher
211688080,10163.6,9180.97,600,0.979893,0.99028,9.92815e-06,1,0,0,0,0,0.0288386,0.918628,0.0525337
257879290,11639.8,7791.56,600,0.980112,0.9906,1.25007e-05,0,1,0,0,0,0.0466117,0.861732,0.0916563
211688080,10297.4,9146.18,660,0.979844,0.98953,9.88908e-06,1,0,0,0,0,0.0202139,0.927573,0.0522134
257879290,11572.6,7972.14,660,0.969708,0.98992,2.35272e-05,0,1,0,0,0,0.0438484,0.780828,0.175324
211688080,10432.8,9110.45,720,0.979808,0.99,9.62169e-06,1,0,0,0,0,0.0110381,0.93691,0.0520516
257879290,11500.4,8142.52,720,0.976592,0.98999,3.92851e-05,0,1,0,0,0,0.0382945,0.69825,0.263456
211688080,10566.6,9085.06,780,0.980227,0.99008,9.46869e-06,1,0,0,0,0,0.00677676,0.940618,0.0526048
257879290,11430.3,8295.86,780,0.97229,0.98991,2.37148e-06,0,1,0,0,0,0.0315037,0.584133,0.384363
211688080,10700.2,9070.45,840,0.116328,0.117673,0.118919,1,0,0,0,0,0.0111529,0.941214,0.047633
257879290,11365.7,8448.02,840,0.973329,0.99041,1.90978e-05,0,1,0,0,0,0.0290365,0.558419,0.412544
211688080,10831.8,9045.67,900,0.118496,0.11961,0.120898,1,0,0,0,0,0.00969097,0.94166,0.0486489
257879290,11295.5,8619.17,900,0.983049,0.98966,0.00113681,0,1,0,0,0,0.0181555,0.146486,0.835358
211688080,10965.2,9022.07,960,0.14716,0.148935,0.150798,1,0,0,0,0,0.0273004,0.927484,0.0452155
257879290,11228.9,8793.93,960,0.980225,0.98982,1.14081e-05,0,1,0,0,0,0,0,1
211688080,11080.7,8979.23,1020,0.182299,0.184908,0.186641,1,0,0,0,0,0.0179141,0.93797,0.0441161
257879290,11166.2,8957.28,1020,0.980122,0.98999,1.05817e-05,0,1,0,0,0,0,0,1
211688080,11224.6,8975.48,1080,0.165502,0.167586,0.169562,1,0,0,0,0,0.0266164,0.921164,0.0522201
257879290,11105.2,9121.27,1080,0.979695,0.99016,1.08808e-05,0,1,0,0,0,0,0,1
211688080,11355.7,8972.58,1140,0.142016,0.143791,0.145564,1,0,0,0,0,0.00799956,0.933028,0.0589725
257879290,11030.4,9276.79,1140,0.980359,0.99021,9.01428e-06,0,1,0,0,0,0,0,1
211688080,11482.6,8945.57,1200,0.211366,0.21388,0.215957,1,0,0,0,0,0.012188,0.936839,0.0509731
257879290,10964.6,9426.56,1200,0.979647,0.99044,1.01077e-05,0,1,0,0,0,0,0,1
211688080,11588.2,8918.31,1260,0.204834,0.20686,0.208928,1,0,0,0,0,0.00676414,0.938393,0.0548426
257879290,10897.4,9580.35,1260,0.979986,0.99008,1.11732e-05,0,1,0,0,0,0,0,1
211688080,11701.5,8908.72,1320,0.413944,0.418132,0.422946,1,0,0,0,0,0.0289856,0.91304,0.0579743
257879290,10817.8,9733,1320,0.979772,0.98977,1.04293e-05,0,1,0,0,0,0,0,1
211688080,11817.1,8897.4,1380,0.414354,0.421577,0.426709,1,0,0,0,0,0.0250084,0.927172,0.0478194
257879290,10744.4,9885.7,1380,0.980001,0.98951,9.38114e-06,0,1,0,0,0,0,0,1
211688080,11937.4,8883.18,1440,0.375641,0.37912,0.383496,1,0,0,0,0,0.0312689,0.930082,0.0386489
257879290,10664.9,10033,1440,0.979846,0.98991,1.05269e-05,0,1,0,0,0,0,0,1
211688080,12061.6,8860.38,1500,0.589654,0.59641,0.602839,1,0,0,0,0,0.0406874,0.915027,0.0442851
257879290,10606,10179.6,1500,0.979847,0.99006,9.47462e-06,0,1,0,0,0,0,0,1
211688080,12172.1,8842.34,1560,0.616881,0.621001,0.627726,1,0,0,0,0,0.0296272,0.94238,0.0279923
257879290,10529.5,10325.7,1560,0.979949,0.98985,9.48694e-06,0,1,0,0,0,0,0,1
211688080,12313,8838.48,1620,0.526732,0.532176,0.537946,1,0,0,0,0,0.0352732,0.812305,0.152421
257879290,10462,10474.6,1620,0.980015,0.9894,1.05912e-05,0,1,0,0,0,0,0,1
211688080,12446,8813.83,1680,0.548607,0.555818,0.562038,1,0,0,0,0,0.0245559,0.952269,0.0231746
257879290,10394.9,10615.7,1680,0.97939,0.99008,1.00603e-05,0,1,0,0,0,0,0,1
211688080,12572.8,8785.18,1740,0.587827,0.591771,0.598058,1,0,0,0,0,0.0292179,0.943145,0.0276371
257879290,10334.2,10754.1,1740,0.980903,0.98993,1.0565e-05,0,1,0,0,0,0,0,1
211688080,12698.7,8756.12,1800,0.472687,0.47486,0.479606,1,0,0,0,0,0.0277521,0.955354,0.0168941
257879290,10257,10894.6,1800,0.979441,0.98997,1.05078e-05,0,1,0,0,0,0,0,1
211688080,12825.1,8722.8,1860,0.514019,0.517817,0.5235,1,0,0,0,0,0.0247204,0.905448,0.0698312
257879290,10199.9,11023,1860,0.979157,0.99034,1.03564e-05,0,1,0,0,0,0,0,1
211688080,12950.1,8684.28,1920,0.796462,0.803173,0.812451,1,0,0,0,0,0.0477783,0.909524,0.0426978
257879290,10134.4,11151.4,1920,0.979555,0.99009,1.06645e-05,0,1,0,0,0,0,0,1
211688080,13061.1,8653.43,1980,0.646209,0.65203,0.659631,1,0,0,0,0,0.069656,0.902193,0.0281507
257879290,10078.7,11272.9,1980,0.980165,0.99051,9.98778e-06,0,1,0,0,0,0,0,1
