mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision,current_risk_of_collision
210445000,16122.3,6654.13,1740,0.960905,0.9996,1,0,1,0,0,0,0.00192986,0.996135,0.00193504,1,0.996757
219829000,15006.3,7531.36,1740,0.980405,0.98973,1.11803e-05,1,0,0,0,0,0.0396116,0.90992,0.0504688,1,0.918559
210445000,16399.1,6700.25,1800,0.98527,0.999858,1,0,1,0,0,0,0.00074396,0.998526,0.00072994,1,0.55673
219829000,14946.4,7386.79,1800,0.979532,0.99004,1.25591e-05,1,0,0,0,0,0.0419346,0.909272,0.0487932,1,0.889336
210445000,16691.5,6758.58,1860,0.977325,0.999769,1,0,1,0,0,0,0.00114945,0.997706,0.00114445,1,0.856318
219829000,14882.3,7244.5,1860,0.980137,0.98931,2.86211e-05,1,0,0,0,0,0.0363622,0.913101,0.0505367,1,0.816571
210445000,16985.7,6828.3,1920,0.977148,0.999777,1,0,1,0,0,0,0.00113169,0.997743,0.00112491,1,0.721865
219829000,14826.8,7105.95,1920,0.980255,0.99022,2.0419e-05,1,0,0,0,0,0.0375709,0.91153,0.0508996,1,0.856489
210445000,17291.5,6901.22,1980,0.982744,0.979642,1,0,1,0,0,0,0.000852128,0.890527,0.108621,1,0.997521
219829000,14759.1,6967.54,1980,0.9802,0.98966,3.30586e-06,1,0,0,0,0,0.0388563,0.91116,0.049984,1,0.858894
210445000,17579.2,6940.66,2040,0.985656,0.999859,1,0,1,0,0,0,0.000731893,0.998559,0.000709366,1,0.999146
219829000,14691.3,6828.17,2040,0.980325,0.98961,1.75817e-05,1,0,0,0,0,0.0400298,0.908851,0.0511196,1,0.93882
