mmsi,x,y,time,colreg_compliant,distance_risk_of_collision,distance_risk_of_collision_front,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher
211200040,4869.34,14003.1,60,0.98146,0,0,0.98993,1.8025e-05,0,0,1,0,0,0.0506101,0.89904,0.0503501
259351000,6453.19,6003.22,60,0.98015,0,0,0.99044,9.01251e-06,0,0,1,0,0,0.0506501,0.90015,0.0492
211200040,4880.37,13777.1,120,0.919176,0,0,0.00901123,0.00901123,0,0,1,0,0,0.0463886,0.944293,0.00931823
259351000,6442.35,6197.6,120,0.979698,0,0,0.99028,7.97577e-06,0,0,1,0,0,0.0492297,0.901425,0.0493457
211200040,4895.66,13557.9,180,0.9242,0,0,0.00400755,0.00400755,0,0,1,0,0,0.0564369,0.940429,0.0031345
259351000,6427.84,6390.15,180,0.980032,0,0,0.9897,2.09734e-05,0,0,1,0,0,0.0498187,0.899887,0.0502943
211200040,4924.11,13342.1,240,0.0516212,0,0,0.0525313,0.0528855,0,0,1,0,0,0.0783253,0.873266,0.048409
259351000,6420.68,6576.95,240,0.980482,0,0,0.99,6.12847e-06,0,0,1,0,0,0.0508014,0.898438,0.0507607
211200040,4967.58,13149.5,300,0.0632054,0,0,0.0640223,0.0644874,0,0,1,0,0,0.0319643,0.951058,0.0169774
259351000,6409.86,6767.36,300,0.980327,0,0,0.98998,1.61146e-05,0,0,1,0,0,0.0501067,0.900809,0.049084
211200040,5021.79,12968.8,360,0.0644136,0,0,0.065601,0.0661229,0,0,1,0,0,0.027742,0.927269,0.0449893
259351000,6399.03,6947.59,360,0.979551,0,0,0.98979,1.07454e-05,0,0,1,0,0,0.050468,0.900066,0.0494664
211200040,5065.74,12780.9,420,0.0706398,0,0,0.0713047,0.0720404,0,0,1,0,0,0.0490085,0.918117,0.0328743
259351000,6377.07,7125.18,420,0.979425,0,0,0.9895,0,0,0,1,0,0,0.0498167,0.90053,0.0496533
211200040,5087.43,12598.7,480,0.0653798,0,0,0.0660155,0.0666648,0,0,1,0,0,0.0585412,0.907593,0.0338655
259351000,6355.12,7307.33,480,0.980788,0,0,0.99033,1.23887e-05,0,0,1,0,0,0.0509389,0.899833,0.0492285
211200040,5109.45,12408.5,540,0.0626791,0,0,0.0633315,0.0639849,0,0,1,0,0,0.0626732,0.916228,0.0210993
259351000,6330.72,7482.15,540,0.979188,0,0,0.99014,1.68745e-05,0,0,1,0,0,0.0493936,0.899888,0.0507187
211200040,5120.38,12197.3,600,0.0627361,0,0,0.0633332,0.0639719,0,0,1,0,0,0.0589902,0.89839,0.0426198
259351000,6307.89,7662.41,600,0.978496,0,0,0.99049,2.24578e-05,0,0,1,0,0,0.0508431,0.896031,0.0531263
211200040,5119.31,11987.5,660,0.0618975,0,0,0.0625157,0.0631474,0,0,1,0,0,0.0532534,0.924066,0.022681
259351000,6278.17,7845.47,660,0.977118,0,0,0.99025,1.69459e-05,0,0,1,0,0,0.0506234,0.890473,0.0589034
211200040,5140.59,11765.6,720,0.0646167,0,0,0.065257,0.065906,0,0,1,0,0,0.0487857,0.925995,0.0252189
259351000,6267.4,8030.86,720,0.970913,0,0,0.99026,1.10784e-05,0,0,1,0,0,0.0474508,0.877549,0.0749997
211200040,5162.24,11549.9,780,0.0653601,0,0,0.0660126,0.0666856,0,0,1,0,0,0.0319266,0.940063,0.0280103
259351000,6245.5,8215.51,780,0.966527,0,0,0.99008,2.20833e-05,0,0,1,0,0,0.0471149,0.863447,0.0894376
211200040,5172.77,11339.7,840,0.065553,0,0,0.0662738,0.0669249,0,0,1,0,0,0.058455,0.909399,0.0321456
259351000,6223.61,8400.04,840,0.953188,0,0,0.99017,1.3395e-05,0,0,1,0,0,0.0451667,0.831394,0.12344
211200040,5172.16,11122.3,900,0.0674854,0,0,0.0682124,0.0689105,0,0,1,0,0,0.0388196,0.93197,0.0292109
259351000,6201.72,8581.14,900,0.935761,0,0,0.9901,2.55908e-05,0,0,1,0,0,0.0402419,0.788722,0.171036
211200040,5171.54,10895.3,960,0.0651776,0,0,0.0658415,0.0665048,0,0,1,0,0,0.0552855,0.91541,0.0293041
259351000,6179.84,8765.43,960,0.931513,0,0,0.98943,1.71033e-05,0,0,1,0,0,0.0448227,0.775503,0.179675
211200040,5170.94,10672.4,1020,0.0568992,0,0,0.0575154,0.0580882,0,0,1,0,0,0.0343298,0.939855,0.0258148
259351000,6157.98,8950.68,1020,0.908022,0,0,0.99029,5.02932e-05,0,0,1,0,0,0.034771,0.720285,0.244944
211200040,5181.5,10452.5,1080,0.0673219,0,0,0.0679951,0.0686757,0,0,1,0,0,0.0598303,0.906463,0.0337068
259351000,6124.98,9134.3,1080,0.834365,0,0,0.98981,1.2652e-06,0,0,1,0,0,0.0352801,0.519683,0.445037
211200040,5197.79,10247.3,1140,0.0810881,0,0,0.0818835,0.0827108,0,0,1,0,0,0.00422156,0.968087,0.0276916
259351000,6100.12,9316.24,1140,0.734514,0,0,0.98977,7.91176e-06,0,0,1,0,0,0.0490267,0.274541,0.676432
