mmsi,x,y,time,colreg_compliant,distance_risk_of_collision,distance_risk_of_collision_front,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher
219787000,22446,-11252.2,660,0.97953,0,0,0.98992,0,0,0,0,1,0,0.0491301,0.90034,0.0505301
309998000,16492.8,-19119.8,660,0.97973,0,0,0.98997,9.01252e-06,0,0,0,0,1,0.0509401,0.89826,0.0508002
219787000,22413.6,-11023.1,720,0.97973,0,0,0.99047,9.0125e-06,0,0,0,1,0,0.0502904,0.8995,0.05021
309998000,16559,-18775.1,720,0.98039,0,0,0.98928,1.8025e-05,0,0,0,0,1,0.0502008,0.899149,0.0506498
219787000,22400.7,-10788,780,0.97921,0,0,0.99014,0,0,0,0,1,0,0.04938,0.9011,0.04952
309998000,16603.1,-18445.5,780,0.98015,0,0,0.99045,2.70376e-05,0,0,0,0,1,0.0498801,0.900641,0.0494792
219787000,22367.3,-10554.3,840,0.98098,0,0,0.98959,0,0,0,0,1,0,0.04938,0.90124,0.04938
309998000,16656.1,-18107.8,840,0.9798,0,0,0.98958,0,0,0,0,0,1,0.05013,0.899,0.05087
219787000,22343.3,-10319.9,900,0.980099,0,0,0.99068,0,0,0,0,1,0,0.0488959,0.901335,0.0497692
309998000,16709.5,-17766.2,900,0.979843,0,0,0.99001,9.01239e-06,0,0,0,0,1,0.0507509,0.898999,0.0502505
219787000,22313,-10088.7,960,0.97965,0,0,0.98961,0,0,0,0,1,0,0.04883,0.89962,0.05155
309998000,16752.5,-17433.4,960,0.9798,0,0,0.99016,0,0,0,0,0,1,0.04932,0.89993,0.05075
219787000,22286.4,-9848.89,1020,0.97991,0,0,0.99045,0,0,0,0,1,0,0.0511275,0.897326,0.0515464
309998000,16807.7,-17088.4,1020,0.979554,0,0,0.98964,0,0,0,0,0,1,0.0498588,0.900324,0.0498167
219787000,22263.6,-9615.08,1080,0.97978,0,0,0.99018,9.01251e-06,0,0,0,1,0,0.0504,0.90005,0.04955
309998000,16849.9,-16754.2,1080,0.98024,0,0,0.99057,9.01251e-06,0,0,0,0,1,0.04979,0.90161,0.0486
219787000,22233,-9376.11,1140,0.979991,0,0,0.98967,0,0,0,0,1,0,0.050582,0.89997,0.0494478
309998000,16893.9,-16415.7,1140,0.980088,0,0,0.98996,1.773e-05,0,0,0,0,1,0.0504311,0.900658,0.0489112
219787000,22206.8,-9142.48,1200,0.97984,0,0,0.99017,9.01251e-06,0,0,0,1,0,0.04919,0.90113,0.04968
309998000,16938.3,-16087,1200,0.98018,0,0,0.98985,0,0,0,0,0,1,0.04899,0.89973,0.05128
219787000,22172.9,-8906.48,1260,0.980835,0,0,0.99017,1.80243e-05,0,0,0,1,0,0.0491066,0.900546,0.0503477
309998000,16980.5,-15748,1260,0.979508,0,0,0.98973,1.80247e-05,0,0,0,0,1,0.0505147,0.898761,0.0507246
219787000,22141.7,-8666.91,1320,0.98031,0,0,0.99023,0,0,0,0,1,0,0.0504577,0.899264,0.0502781
309998000,17033.9,-15413.8,1320,0.980195,0,0,0.98991,2.70383e-05,0,0,0,0,1,0.0502531,0.898771,0.050976
219787000,22108.4,-8430.91,1380,0.979721,0,0,0.98996,2.70376e-05,0,0,0,1,0,0.0507402,0.89998,0.0492801
309998000,17078,-15070,1380,0.98015,0,0,0.99046,0,0,0,0,0,1,0.04891,0.90052,0.05057
219787000,22078.7,-8193.64,1440,0.97959,0,0,0.99025,0,0,0,0,1,0,0.05002,0.89977,0.05021
309998000,17121.4,-14735.2,1440,0.9806,0,0,0.99046,0,0,0,0,0,1,0.0507,0.90081,0.04849
219787000,22050.2,-7955.84,1500,0.98022,0,0,0.98981,9.01251e-06,0,0,0,1,0,0.04922,0.899741,0.0510391
309998000,17174.8,-14406.4,1500,0.97976,0,0,0.98951,0,0,0,0,0,1,0.049,0.90165,0.04935
219787000,22025.6,-7714.69,1560,0.98038,0,0,0.99028,1.8025e-05,0,0,0,1,0,0.0503501,0.89924,0.0504101
309998000,17219.3,-14068.1,1560,0.9796,0,0,0.99002,9.01251e-06,0,0,0,0,1,0.04999,0.89979,0.05022
219787000,21991.8,-7486.82,1620,0.97938,0,0,0.98996,1.8025e-05,0,0,0,1,0,0.0502801,0.8997,0.0500201
309998000,17261.8,-13734,1620,0.97933,0,0,0.98991,9.01251e-06,0,0,0,0,1,0.05007,0.90011,0.04982
219787000,21957.9,-7247.83,1680,0.979391,0,0,0.99005,0,0,0,0,1,0,0.0507425,0.899868,0.0493892
309998000,17306.2,-13383.6,1680,0.97992,0,0,0.99043,0,0,0,0,0,1,0.0491321,0.901718,0.0491497
219787000,21935.3,-7014.16,1740,0.97983,0,0,0.98968,0,0,0,0,1,0,0.05057,0.89905,0.05038
309998000,17350.5,-13055,1740,0.97969,0,0,0.99008,9.01251e-06,0,0,0,0,1,0.0508001,0.89847,0.0507301
219787000,21898.9,-6776.77,1800,0.97939,0,0,0.99016,0,0,0,0,1,0,0.05104,0.89945,0.04951
309998000,17393.1,-12710.1,1800,0.98042,0,0,0.98947,2.70376e-05,0,0,0,0,1,0.0502501,0.89898,0.0507702
219787000,21867.6,-6544.48,1860,0.98011,0,0,0.98963,1.8025e-05,0,0,0,1,0,0.0501001,0.89967,0.0502301
309998000,17435.6,-12376.1,1860,0.98011,0,0,0.99027,9.01251e-06,0,0,0,0,1,0.04982,0.90063,0.04955
219787000,21833.9,-6314.39,1920,0.97971,0,0,0.99036,7.9742e-06,0,0,0,1,0,0.0499081,0.900002,0.0500901
309998000,17480.1,-12031.6,1920,0.97958,0,0,0.98952,7.9742e-06,0,0,0,0,1,0.0498901,0.90172,0.0483901
219787000,21802.9,-6074.78,1980,0.98038,0,0,0.98998,1.39798e-05,0,0,0,1,0,0.0498303,0.900289,0.0498803
309998000,17533.7,-11701.9,1980,0.97998,0,0,0.99036,6.98989e-06,0,0,0,0,1,0.0502902,0.90017,0.0495401
219787000,21780.8,-5838.72,2040,0.98072,0,0,0.98953,2.09698e-05,0,0,0,1,0,0.0503805,0.899809,0.0498104
309998000,17568.2,-11369.4,2040,0.97936,0,0,0.99042,0,0,0,0,0,1,0.04947,0.89952,0.05101
219787000,21746.2,-5604.04,2100,0.9796,0,0,0.98981,0,0,0,0,1,0,0.0502,0.89945,0.05035
309998000,17610.6,-11025.2,2100,0.98047,0,0,0.99021,6.98989e-06,0,0,0,0,1,0.0506902,0.8993,0.0500102
219787000,21711.8,-5375.48,2160,0.97931,0,0,0.99028,2.09698e-05,0,0,0,1,0,0.0492074,0.900942,0.0498505
309998000,17653.5,-10695.5,2160,0.98012,0,0,0.99053,2.09698e-05,0,0,0,0,1,0.0504005,0.898919,0.0506805
219787000,21680.3,-5141.57,2220,0.98054,0,0,0.99019,6.98989e-06,0,0,0,1,0,0.0493471,0.900373,0.0502802
309998000,17697.9,-10352.2,2220,0.97923,0,0,0.99013,2.79598e-05,0,0,0,0,1,0.0494506,0.900662,0.0498876
219787000,21656.7,-4905.85,2280,0.97965,0,0,0.99008,6.98989e-06,0,0,0,1,0,0.0507702,0.89921,0.0500202
309998000,17752,-10024.7,2280,0.98,0,0,0.9895,6.98989e-06,0,0,0,0,1,0.0498602,0.8998,0.0503402
219787000,21631.2,-4676.44,2340,0.97955,0,0,0.98958,2.09698e-05,0,0,0,1,0,0.0490904,0.900622,0.0502874
309998000,17808.8,-9685.24,2340,0.98049,0,0,0.99019,3.49499e-05,0,0,0,0,1,0.0503277,0.900042,0.0496307
219787000,21612,-4443.15,2400,0.98046,0,0,0.98995,1.39798e-05,0,0,0,1,0,0.0499803,0.900499,0.0495203
309998000,17861.9,-9367.65,2400,0.9798,0,0,0.98993,6.98989e-06,0,0,0,0,1,0.0501102,0.89981,0.0500802
219787000,21578,-4210.12,2460,0.979633,0,0,0.99024,6.98989e-06,0,0,0,1,0,0.0492102,0.90154,0.0492501
309998000,17907.6,-9030.21,2460,0.97934,0,0,0.98991,1.39798e-05,0,0,0,0,1,0.0505704,0.898329,0.0511005
219787000,21541.3,-3984.16,2520,0.98063,0,0,0.98998,0,0,0,0,1,0,0.04916,0.90041,0.05043
309998000,17972.7,-8702.14,2520,0.97972,0,0,0.98985,1.39798e-05,0,0,0,0,1,0.0516602,0.89942,0.0489203
219787000,21499.6,-3752.25,2580,0.98005,0,0,0.99027,0,0,0,0,1,0,0.05049,0.89847,0.0510401
309998000,18017.5,-8369.23,2580,0.97995,0,0,0.99044,6.98989e-06,0,0,0,0,1,0.0516903,0.89883,0.0494801
219787000,21455.8,-3524.15,2640,0.98025,0,0,0.99018,0,0,0,0,1,0,0.0486,0.9019,0.0495
309998000,18083.7,-8047.66,2640,0.98042,0,0,0.98988,2.09698e-05,0,0,0,0,1,0.0501205,0.900699,0.0491804
219787000,21430.9,-3294.36,2700,0.97989,0,0,0.99017,6.98989e-06,0,0,0,1,0,0.0509002,0.89894,0.0501602
309998000,18140.6,-7709.28,2700,0.9799,0,0,0.99006,6.98989e-06,0,0,0,0,1,0.0508902,0.90009,0.0490201
219787000,21387,-3060.36,2760,0.980744,0,0,0.98949,1.22542e-05,0,0,0,1,0,0.0493965,0.899283,0.0513204
309998000,18238.3,-7392.61,2760,0.97993,0,0,0.99058,0,0,0,0,0,1,0.0501,0.89982,0.05008
219787000,21351,-2834.02,2820,0.98006,0,0,0.98956,0,0,0,0,1,0,0.05072,0.89993,0.04935
309998000,18328.9,-7077.52,2820,0.97966,0,0,0.98998,6.12708e-06,0,0,0,0,1,0.0501502,0.89909,0.0507602
219787000,21309.7,-2603.88,2880,0.97943,0,0,0.98951,0,0,0,0,1,0,0.05008,0.90057,0.04935
309998000,18426.6,-6755.41,2880,0.98001,0,0,0.98976,0,0,0,0,0,1,0.05082,0.89932,0.04986
219787000,21265.3,-2379.08,2940,0.98062,0,0,0.98995,6.12708e-06,0,0,0,1,0,0.0512002,0.89863,0.0501702
309998000,18522.6,-6443.8,2940,0.97997,0,0,0.99035,6.12708e-06,0,0,0,0,1,0.0507102,0.89983,0.0494602
219787000,21228.1,-2148.21,3000,0.98003,0,0,0.98981,1.83814e-05,0,0,0,1,0,0.0490906,0.901499,0.0494106
309998000,18625.1,-6117.25,3000,0.978501,0,0,0.98993,1.42457e-05,0,0,0,0,1,0.0536637,0.945196,0.00114057
219787000,21183.4,-1923.53,3060,0.97971,0,0,0.98984,1.22542e-05,0,0,0,1,0,0.0495865,0.900553,0.0498604
309998000,18723.8,-5796.19,3060,0.98071,0,0,0.98991,0,0,0,0,0,1,0.0495,0.90007,0.05043
219787000,21142.4,-1695.15,3120,0.97906,0,0,0.9892,1.22542e-05,0,0,0,1,0,0.0507604,0.898999,0.0502404
309998000,18799.8,-5478.46,3120,0.97964,0,0,0.99037,2.45086e-05,0,0,0,0,1,0.049353,0.90097,0.0496769
219787000,21087,-1470.22,3180,0.97973,0,0,0.99,5.37078e-06,0,0,0,1,0,0.0500756,0.900914,0.0490102
309998000,18857.5,-5141.36,3180,0.97992,0,0,0.99063,2.14834e-05,0,0,0,0,1,0.0486709,0.900028,0.0513009
219787000,21030.9,-1243.14,3240,0.98083,0,0,0.98994,1.07416e-05,0,0,0,1,0,0.0508905,0.898869,0.0502405
309998000,18911.8,-4819.39,3240,0.97992,0,0,0.99024,1.61125e-05,0,0,0,0,1,0.0504007,0.899359,0.0502407
219787000,20996.7,-1014.63,3300,0.980379,0,0,0.98977,2.68659e-05,0,0,0,1,0,0.0493609,0.901008,0.0496312
309998000,18935.7,-4487.82,3300,0.98052,0,0,0.98966,5.37078e-06,0,0,0,0,1,0.0508796,0.90027,0.0488505
219787000,20951.4,-786.349,3360,0.97961,0,0,0.99004,5.37078e-06,0,0,0,1,0,0.0502103,0.899469,0.0503203
309998000,18977.9,-4152.79,3360,0.9802,0,0,0.9898,5.37078e-06,0,0,0,0,1,0.0499058,0.899434,0.0506604
219787000,20918.7,-558.598,3420,0.97957,0,0,0.98966,5.37078e-06,0,0,0,1,0,0.0501202,0.89936,0.0505202
309998000,19001.8,-3808.14,3420,0.97966,0,0,0.99031,1.07416e-05,0,0,0,0,1,0.0493105,0.900599,0.0500905
219787000,20884.7,-329.118,3480,0.97999,0,0,0.98999,5.37078e-06,0,0,0,1,0,0.0503702,0.90037,0.0492602
309998000,19033,-3486.22,3480,0.97938,0,0,0.98992,0,0,0,0,0,1,0.04972,0.89915,0.05113
219787000,20851.9,-104.928,3540,0.97931,0,0,0.99022,1.61125e-05,0,0,0,1,0,0.0492507,0.900959,0.0497906
309998000,19050.8,-3147.47,3540,0.97928,0,0,0.98973,0,0,0,0,0,1,0.05115,0.89971,0.0491401
219787000,20826.6,128.901,3600,0.98063,0,0,0.99033,5.37078e-06,0,0,0,1,0,0.0494956,0.900164,0.0503402
309998000,19067.9,-2811.83,3600,0.98042,0,0,0.99011,1.07416e-05,0,0,0,0,1,0.0489105,0.900429,0.0506605
219787000,20793.2,353.097,3660,0.98055,0,0,0.9897,1.61125e-05,0,0,0,1,0,0.0497907,0.901479,0.0487307
309998000,19089.9,-2479.39,3660,0.97932,0,0,0.99028,5.37078e-06,0,0,0,0,1,0.0509002,0.89873,0.0503702
219787000,20762.2,580.985,3720,0.97986,0,0,0.9904,2.14834e-05,0,0,0,1,0,0.0501009,0.899663,0.0502363
309998000,19111.4,-2142.02,3720,0.97976,0,0,0.9897,5.37078e-06,0,0,0,0,1,0.0502902,0.9004,0.0493102
219787000,20726.4,809.532,3780,0.97935,0,0,0.99005,1.61125e-05,0,0,0,1,0,0.0497207,0.899749,0.0505307
309998000,19134.1,-1803.11,3780,0.98057,0,0,0.99023,0,0,0,0,0,1,0.05053,0.89895,0.05052
219787000,20693.1,1036.24,3840,0.97999,0,0,0.98994,1.07416e-05,0,0,0,1,0,0.0494904,0.901269,0.0492406
309998000,19156.2,-1464.56,3840,0.98026,0,0,0.98958,1.61125e-05,0,0,0,0,1,0.0503405,0.898979,0.0506807
219787000,20661.9,1270.62,3900,0.98,0,0,0.99013,0,0,0,0,1,0,0.05031,0.90105,0.0486399
309998000,19170.6,-1128.27,3900,0.98045,0,0,0.99019,1.07416e-05,0,0,0,0,1,0.0522005,0.897859,0.0499405
219787000,20640.9,1494.3,3960,0.97961,0,0,0.98984,5.37079e-06,0,0,0,1,0,0.0498404,0.900369,0.0497904
309998000,19189.5,-791.453,3960,0.98044,0,0,0.99033,2.14949e-05,0,0,0,0,1,0.0504612,0.899729,0.0498099
219787000,20615.3,1723.15,4020,0.98007,0,0,0.98933,0,0,0,0,1,0,0.050731,0.901029,0.0482403
309998000,19221.7,-469.512,4020,0.97941,0,0,0.9904,9.41572e-06,0,0,0,0,1,0.0493347,0.900345,0.0503203
219787000,20583.8,1950.88,4080,0.979919,0,0,0.98991,0,0,0,0,1,0,0.0508508,0.89916,0.0499895
309998000,19238.6,-124.965,4080,0.980179,0,0,0.98987,9.41566e-06,0,0,0,0,1,0.0500607,0.899899,0.0500406
219787000,20560.6,2181.05,4140,0.97976,0,0,0.99044,4.69785e-06,0,0,0,1,0,0.0504916,0.898438,0.05107
309998000,19256.2,208.274,4140,0.98012,0,0,0.99,1.41236e-05,0,0,0,0,1,0.049341,0.900769,0.0498899
219787000,20525.7,2407.72,4200,0.97968,0,0,0.98935,0,0,0,0,1,0,0.0494912,0.899989,0.0505203
309998000,19278.5,547.459,4200,0.980161,0,0,0.9899,9.41585e-06,0,0,0,0,1,0.0507932,0.899778,0.0494287
219787000,20498.8,2636.29,4260,0.98061,0,0,0.98978,1.41236e-05,0,0,0,1,0,0.050374,0.898771,0.0508552
309998000,19300.3,875.276,4260,0.980099,0,0,0.99014,1.41246e-05,0,0,0,0,1,0.0510048,0.898834,0.0501616
219787000,20476,2863.37,4320,0.979649,0,0,0.98987,1.41139e-05,0,0,0,1,0,0.0504075,0.899227,0.0503657
309998000,19334.4,1213.91,4320,0.980099,0,0,0.99035,4.7081e-06,0,0,0,0,1,0.049942,0.899159,0.050899
219787000,20449.1,3096.11,4380,0.979209,0,0,0.98997,1.41238e-05,0,0,0,1,0,0.0508577,0.899542,0.0496003
309998000,19367.9,1553.08,4380,0.979138,0,0,0.99004,4.69882e-06,0,0,0,0,1,0.0500407,0.900095,0.0498639
219787000,20427,3322.9,4440,0.979951,0,0,0.98936,4.12662e-06,0,0,0,1,0,0.0486802,0.90066,0.0506597
309998000,19390.3,1880.95,4440,0.980138,0,0,0.99013,1.23841e-05,0,0,0,0,1,0.05099,0.898867,0.0501427
219787000,20400.5,3556.31,4500,0.979853,0,0,0.99,8.20988e-06,0,0,0,1,0,0.049127,0.900124,0.0507487
309998000,19412.7,2225.47,4500,0.980499,0,0,0.98995,8.30506e-06,0,0,0,0,1,0.0511755,0.89825,0.0505742
219787000,20375.1,3788.93,4560,0.979548,0,0,0.99023,0,0,0,0,1,0,0.0494225,0.900865,0.0497129
309998000,19456.5,2559.2,4560,0.980329,0,0,0.99016,2.48753e-05,0,0,0,0,1,0.048447,0.9006,0.0509528
219787000,20347.1,4013.66,4620,0.980333,0,0,0.99034,1.25756e-05,0,0,0,1,0,0.0472631,0.90175,0.050987
309998000,19485,2889.19,4620,0.98019,0,0,0.98995,1.75163e-05,0,0,0,0,1,0.0503698,0.897189,0.0524413
219787000,20327.6,4245.45,4680,0.979467,0,0,0.99018,8.25804e-06,0,0,0,1,0,0.0484549,0.902211,0.049334
309998000,19518.7,3219.64,4680,0.979949,0,0,0.9902,1.71476e-05,0,0,0,0,1,0.050327,0.897848,0.0518248
219787000,20296.7,4474.35,4740,0.979949,0,0,0.9899,2.06989e-05,0,0,0,1,0,0.042191,0.907599,0.0502103
309998000,19543.7,3558.25,4740,0.9799,0,0,0.99025,4.79911e-06,0,0,0,0,1,0.0489112,0.893774,0.0573147
219787000,20273.6,4704.31,4800,0.979806,0,0,0.99022,2.48706e-05,0,0,0,1,0,0.0411158,0.907439,0.0514453
309998000,19569.9,3897.39,4800,0.980147,0,0,0.98996,1.01398e-05,0,0,0,0,1,0.0510345,0.888689,0.0602767
219787000,20251.3,4932.19,4860,0.980131,0,0,0.99043,8.30484e-06,0,0,0,1,0,0.0437093,0.90527,0.0510203
309998000,19600,4226.59,4860,0.979782,0,0,0.99002,2.39271e-05,0,0,0,0,1,0.0501074,0.893916,0.0559766
219787000,20229.2,5162.22,4920,0.979708,0,0,0.99023,8.97735e-06,0,0,0,1,0,0.0408053,0.908044,0.0511511
309998000,19615.2,4566.56,4920,0.979103,0,0,0.99044,1.00015e-05,0,0,0,0,1,0.0489626,0.892168,0.0588699
219787000,20196.8,5388.45,4980,0.979122,0,0,0.98973,8.28168e-06,0,0,0,1,0,0.038296,0.91136,0.0503442
309998000,19626.7,4891.01,4980,0.979637,0,0,0.99036,1.6198e-05,0,0,0,0,1,0.052206,0.946874,0.000920429
219787000,20173.4,5612.36,5040,0.980249,0,0,0.98976,7.21021e-06,0,0,0,1,0,0.0384445,0.910707,0.050849
309998000,19638.2,5217.66,5040,0.979399,0,0,0.9896,1.00713e-05,0,0,0,0,1,0.0535135,0.945684,0.000802292
219787000,20147.6,5839.54,5100,0.979579,0,0,0.99,3.60652e-06,0,0,0,1,0,0.0378269,0.911039,0.0511337
309998000,19644.2,5524.67,5100,0.979002,0,0,0.98987,9.80838e-06,0,0,0,0,1,0.0518844,0.947036,0.00107913
219787000,20133.4,6059.15,5160,0.979515,0,0,0.98966,9.46248e-06,0,0,0,1,0,0.0359713,0.914253,0.0497754
309998000,19661.4,5831.08,5160,0.97844,0,0,0.98983,1.72722e-05,0,0,0,0,1,0.0519451,0.94689,0.00116538
219787000,20112.2,6282.76,5220,0.979698,0,0,0.9901,1.57805e-05,0,0,0,1,0,0.0357726,0.912613,0.0516147
309998000,19661.8,6125.61,5220,0.978756,0,0,0.98958,1.6895e-05,0,0,0,0,1,0.0524746,0.946555,0.00097062
219787000,20086.5,6502.64,5280,0.980357,0,0,0.98995,9.44253e-06,0,0,0,1,0,0.0345847,0.91411,0.0513057
309998000,19662.2,6414.19,5280,0.978634,0,0,0.99005,1.10574e-05,0,0,0,0,1,0.0528157,0.946022,0.00116193
219787000,20063.7,6719.65,5340,0.980186,0,0,0.98996,0,0,0,0,1,0,0.0351542,0.913775,0.0510712
309998000,19663.7,6707.35,5340,0.978642,0,0,0.98937,1.7116e-05,0,0,0,0,1,0.0525772,0.946177,0.00124608
219787000,20044.8,6943.62,5400,0.979606,0,0,0.98953,2.19529e-05,0,0,0,1,0,0.0350102,0.913708,0.0512817
309998000,19668.2,6989.85,5400,0.978695,0,0,0.98939,1.6004e-05,0,0,0,0,1,0.054093,0.944824,0.00108339
219787000,20021.8,7160.7,5460,0.980184,0,0,0.99026,3.14602e-06,0,0,0,1,0,0.0359365,0.914738,0.0493252
309998000,19669.5,7283.48,5460,0.979169,0,0,0.98993,1.47205e-05,0,0,0,0,1,0.0522724,0.94673,0.000997819
219787000,19998,7383.97,5520,0.979677,0,0,0.99014,0,0,0,0,1,0,0.0341101,0.916511,0.049379
309998000,19664.3,7575.64,5520,0.978932,0,0,0.98989,1.71205e-05,0,0,0,0,1,0.0525697,0.946477,0.000953478
219787000,19978,7601.05,5580,0.980368,0,0,0.98983,1.7208e-05,0,0,0,1,0,0.0335311,0.916655,0.0498141
309998000,19664.9,7895.76,5580,0.978724,0,0,0.9898,1.52697e-05,0,0,0,0,1,0.0540523,0.94481,0.00113816
219787000,19955.9,7818.67,5640,0.980158,0,0,0.98958,1.03206e-05,0,0,0,1,0,0.03571,0.913828,0.0504615
309998000,19665.5,8205.16,5640,0.979271,0,0,0.98981,1.99815e-05,0,0,0,0,1,0.0523494,0.946677,0.000973425
219787000,19932.4,8038.02,5700,0.979829,0,0,0.9902,2.29033e-05,0,0,0,1,0,0.0352127,0.913872,0.0509154
309998000,19666.2,8526.94,5700,0.978939,0,0,0.98986,1.27697e-05,0,0,0,0,1,0.0517284,0.947259,0.00101231
219787000,19903.5,8254.95,5760,0.980233,0,0,0.99015,9.81349e-06,0,0,0,1,0,0.0360297,0.913014,0.0509559
309998000,19655.7,8842.38,5760,0.979452,0,0,0.99015,1.50107e-05,0,0,0,0,1,0.0525621,0.94631,0.00112813
219787000,19880.7,8478.95,5820,0.979898,0,0,0.99041,2.21405e-05,0,0,0,1,0,0.0336411,0.915722,0.0506365
309998000,19656.4,9164.99,5820,0.978428,0,0,0.98995,1.86812e-05,0,0,0,0,1,0.0540751,0.944755,0.00116946
