mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,change_in_speed,is_changing_course,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision,current_risk_of_collision
219002051,5317.71,17408.2,6300,0.980591,0.98954,1.03783e-05,0,0,0,0,1,0,0,0,0,0.0190333,0.930366,0.0506007,1,0.998904
246900000,5777.3,16018.7,6300,0.97193,0.00452111,0.00220995,1,0,0,0,0,1,0,0,0,0.0481652,0.951688,0.00014695,0.997667,0.997665
219002051,5481.23,17283,6360,0.979945,0.99038,9.70592e-06,0,0,0,0,1,0,0,0,0,0.0196085,0.928238,0.0521538,1,0.99812
246900000,5693.13,16278.6,6360,0.977171,0.0047163,0.00223108,1,0,0,0,0,1,0,0,0,0.0416802,0.958223,9.64448e-05,1,0.994758
219002051,5644.75,17157.9,6420,0.980402,0.99042,7.92634e-06,0,0,0,0,1,0,0,0,0,0.0176245,0.93038,0.0519958,1,0.998264
246900000,5608.99,16538.4,6420,0.976816,0.00207779,0.00209542,1,0,0,0,0,1,0,0,0,0.0521053,0.947798,9.65046e-05,1,0.997094
219002051,5808.39,17032.7,6480,0.980281,0.98966,8.42861e-06,0,0,0,0,1,0,0,0,0,0.0196655,0.928038,0.052296,1,0.998087
246900000,5524.85,16798.4,6480,0.972843,0.00215307,0.0021753,1,0,0,0,0,1,0,0,0,0.054409,0.945496,9.5384e-05,1,0.998468
219002051,5971.91,16907.5,6540,0.979638,0.99009,1.77847e-05,0,0,0,0,1,0,0,0,0,0.0205857,0.927517,0.0518972,1,0.998397
246900000,5469.86,17070.9,6540,0.974569,0.0101491,0.00213046,1,0,0,0,0,1,0,0,0,0.0271539,0.972749,9.75577e-05,0.99598,0.991956
219002051,6135.56,16782.4,6600,0.979799,0.9904,9.86317e-06,0,0,0,0,1,0,0,0,0,0.0197188,0.928151,0.0521298,1,0.999071
246900000,5446.02,17357.1,6600,0.971661,0.00240296,0.00242554,1,0,0,1,0,1,0,0,0,0.057327,0.942548,0.000125401,1,0.999998
219002051,6299.09,16657.3,6660,0.980277,0.98993,8.13792e-06,0,0,0,0,1,0,0,0,0,0.0179095,0.930825,0.0512657,0.99999,0.997828
246900000,5422.2,17643.3,6660,0.973069,0.00713362,0.00229998,1,0,0,1,0,1,0,0,0,0.0518999,0.947971,0.000129074,0.995144,0.992278
219002051,6462.63,16532.2,6720,0.979642,0.99005,9.04228e-06,0,0,0,0,1,0,0,0,0,0.0178697,0.930221,0.0519093,1,0.997189
246900000,5398.39,17929.4,6720,0.975896,0.00213094,0.00215169,1,0,0,1,0,1,0,0,0,0.0404677,0.959422,0.000110332,1,0.997102
219002051,6626.28,16407.1,6780,0.980347,0.99013,1.1263e-05,0,0,0,0,1,0,0,0,0,0.0185455,0.929285,0.0521695,1,0.992414
