mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,change_in_speed,is_changing_course,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision,current_risk_of_collision
219022165,-35833.8,-10507.1,480,0.979446,0.99895,0.00107,0,0,0,1,1,0,0,0,0,0.0507335,0.899973,0.049294,0.99877,0.99877
244150372,-35728.4,-5680.69,480,0.979817,0.99896,0.00100191,0,0,0,1,0,1,0,0,0,0.0525925,0.946667,0.000740243,0.998799,0.998799
219022165,-35958.2,-10242.8,540,0.787499,0.99897,0.0135313,1,0,0,1,1,0,0,0,0,0.778548,0.209113,0.0123387,0.984267,0.984267
244150372,-35855.5,-5810.48,540,0.979262,0.99913,0.00109153,1,0,0,1,0,1,0,0,0,0.0531601,0.945913,0.000926615,0.999346,0.999025
219022165,-36116,-9994.7,600,0.716114,0.999,0.0245602,1,0,0,0,1,0,0,0,0,0.694504,0.289493,0.0160035,0.986717,0.984909
244150372,-35990.8,-5941.13,600,0.977964,0.999,0.00140062,1,0,0,0,0,1,0,0,0,0.0530455,0.945699,0.00125551,0.999138,0.996994
219022165,-36269.5,-9754.03,660,0.798819,0.99905,0.0143293,1,0,0,0,1,0,0,0,0,0.795986,0.194224,0.00979053,0.999851,0.990271
244150372,-36100.1,-6083.01,660,0.978784,0.99903,0.00147623,1,0,0,1,0,1,0,0,0,0.0536847,0.945042,0.0012731,0.9994,0.991622
219022165,-36434.4,-9510.28,720,0.720352,0.99917,0.000413069,1,0,0,0,1,0,0,0,0,0.735309,0.250548,0.0141432,0.999749,0.997854
244150372,-36213.6,-6234.63,720,0.978958,0.9988,0.00140551,1,0,0,0,0,1,0,0,0,0.0525556,0.946649,0.000795903,0.999417,0.991609
219022165,-36602.2,-9265.43,780,0,0.99895,0.00152178,1,0,0,0,1,0,0,0,0,0.0544963,0.896408,0.0490961,0.999666,0.993721
244150372,-36326.6,-6386.09,780,0.979677,0.99896,0.00147405,1,0,0,0,0,1,0,0,0,0.0519627,0.947008,0.00102917,0.999616,0.995283
219022165,-36765.7,-9025.02,840,0,0.99903,0.0014736,1,0,0,0,1,0,0,0,0,0.052878,0.899406,0.0477163,0.999353,0.991233
244150372,-36445.8,-6535.2,840,0.979261,0.99903,0.00142109,1,0,0,0,0,1,0,0,0,0.0526558,0.946393,0.000950723,0.999638,0.992177
219022165,-36920,-8789.9,900,0,0.999,0.00146874,1,0,0,0,1,0,0,0,0,0.0539042,0.89184,0.0542556,0.999998,0.991145
244150372,-36557.5,-6680.86,900,0.979365,0.99909,0.0014536,1,0,0,0,0,1,0,0,0,0.0526995,0.946396,0.000904095,0.999638,0.991232
219022165,-37084.6,-8550.98,960,0,0.99895,0.00147682,1,0,0,0,1,0,0,0,0,0.0524469,0.893075,0.0544783,0.998353,0.989817
244150372,-36653.2,-6840.23,960,0.979274,0.99905,0.00143061,1,0,0,1,0,1,0,0,0,0.0509665,0.948063,0.000970667,0.999994,0.988581
219022165,-37081.8,-8285.14,1020,0,0.58697,0.546993,1,1,0,1,1,0,0,0,0,0.113277,0.859197,0.027526,0.959344,0.958993
244150372,-36756.9,-6997.21,1020,0.94408,0.962594,0.963508,1,0,0,0,0,1,0,0,0,0.0498921,0.90606,0.0440477,0.999975,0.999581
219022165,-36958.3,-8022.75,1080,0,0.854443,0.855246,1,1,0,1,1,0,0,0,0,0.0422178,0.92016,0.037622,0.999996,0.998356
244150372,-36862.8,-7155.04,1080,0.980538,0.99907,1,1,0,0,0,0,1,0,0,0,0.0485799,0.901325,0.0500955,0.99994,0.998417
219022165,-36826.7,-7768.89,1140,0,0.998534,1,1,1,0,0,1,0,0,0,0,0.0496797,0.899402,0.0509186,0.999971,0.99738
244150372,-36964.5,-7312.63,1140,0.979743,0.998755,1,1,0,0,0,0,1,0,0,0,0.048645,0.906126,0.0452286,0.999987,0.997701
219022165,-36743.7,-7499.54,1200,0,0.998337,1,1,1,0,1,1,0,0,0,0,0.0503522,0.899076,0.0505722,0.999896,0.998415
244150372,-37062.5,-7470.77,1200,0.979569,0.998958,1,1,0,0,0,0,1,0,0,0,0.0509694,0.906011,0.0430193,0.999961,0.99901
219022165,-36721.9,-7213.36,1260,0,0.999045,1,1,1,0,1,1,0,0,0,0,0.04935,0.902212,0.0484384,1,0.998419
244150372,-37145.7,-7575.23,1260,0.980314,0.999198,1,1,0,0,0,0,1,0,0,0,0.0490286,0.89522,0.0557509,0.999952,0.998199
219022165,-36739.1,-6925.13,1320,0,0.999238,1,1,1,0,1,1,0,0,0,0,0.0505877,0.901192,0.0482206,1,0.998414
244150372,-37225.5,-7669.94,1320,0.979654,0.999056,1,1,0,0,0,0,1,0,0,0,0.0486423,0.895403,0.0559551,0.999964,0.998192
219022165,-36778.6,-6638.45,1380,0,0.58124,0.581716,1,1,0,0,1,0,0,0,0,0.446957,0.524806,0.0282373,1,0.99906
244150372,-37305.3,-7764.65,1380,0.980247,0.999148,1,1,0,0,0,0,1,0,0,0,0.0501083,0.893933,0.0559585,1,0.998434
219022165,-36821.3,-6356.3,1440,0,0.998956,1,1,1,0,0,1,0,0,0,0,0.0499468,0.900622,0.0494313,0.999997,0.99815
244150372,-37385.1,-7859.37,1440,0.980241,0.999148,1,1,0,0,0,0,1,0,0,0,0.0490401,0.904149,0.0468108,0.999963,0.998371
219022165,-36866.5,-6071.68,1500,0,0.998728,1,1,1,0,0,1,0,0,0,0,0.0498582,0.898362,0.0517803,1,0.996911
244150372,-37464.9,-7954.09,1500,0.980024,0.999183,1,1,0,0,0,0,1,0,0,0,0.0490295,0.892516,0.0584541,0.999999,0.997272
