mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,change_in_speed,is_changing_course,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision,current_risk_of_collision,start
210445000,10683.2,10040,240,0.948715,0.97998,0.00507011,0,0,0,0,0,1,0,0,0,0.0509032,0.899579,0.0495174,0.275621,0.275621,
219829000,16460.7,10913,240,0.951321,0.97976,0.00494859,0,0,0,0,1,0,0,0,0,0.0502703,0.899548,0.0501815,0.281032,0.281032,
210445000,10730.9,9837.07,300,0.951016,0.98084,0.00496901,0,0,0,0,0,1,0,0,0,0.0492248,0.899265,0.0515105,0.406607,0.276586,
219829000,16413.1,10775.4,300,0.948686,0.9797,0.00512137,0,0,0,0,1,0,0,0,0,0.0491297,0.899769,0.0511016,0.408123,0.277205,
210445000,10779.6,9630.41,360,0.949367,0.9804,0.00481782,0,0,0,0,0,1,0,0,0,0.0508434,0.899539,0.0496181,0.469279,0.278311,
219829000,16368,10637.3,360,0.949934,0.98093,0.00463223,0,0,0,0,1,0,0,0,0,0.0497413,0.900658,0.0496009,0.469373,0.278955,
210445000,10873.2,9462.52,420,0.947924,0.507578,0.128362,0,1,0,1,0,1,0,0,0,0.0507679,0.919841,0.0293916,0.60962,0.60962,
219829000,16322.9,10499.2,420,0.948894,0.9802,0.00521863,0,0,0,0,1,0,0,0,0,0.0504408,0.89895,0.0506097,0.982262,0.975722,
210445000,11047.7,9456.74,480,0.951553,0.502057,0.134506,1,1,0,1,0,1,0,0,0,0.0449576,0.925621,0.0294216,0.618708,0.22495,
219829000,16277.8,10361.1,480,0.950946,0.97999,0.0053212,0,0,0,0,1,0,0,0,0,0.0494409,0.899406,0.0511529,0.982756,0.363033,
210445000,11262.6,9476.74,540,0.941678,0.49283,0.134993,1,1,0,1,0,1,0,0,0,0.0517311,0.923765,0.0245036,0.630123,0.462658,
219829000,16238,10223.9,540,0.949923,0.98067,0.00467138,0,0,0,0,1,0,0,0,0,0.0506464,0.899967,0.049387,0.982437,0.723479,
210445000,11504.3,9421.59,600,0.951821,0.276291,0.188582,1,1,1,1,0,1,0,0,0,0.0520683,0.931684,0.0162474,0.905672,0.904041,
219829000,16194.9,10080.7,600,0.949671,0.97974,0.00525909,0,0,0,0,1,0,0,0,0,0.0506897,0.899688,0.0496228,0.996749,0.995269,
210445000,11777.1,9326.92,660,0.946976,0.321634,0.313169,1,1,1,0,0,1,0,0,0,0.0503275,0.931937,0.0177356,0.985089,0.985074,
219829000,16146.4,9946.41,660,0.950079,0.98046,0.00509771,0,0,0,1,1,0,0,0,0,0.0510444,0.899028,0.0499273,1,1,
210445000,12038.2,9211.61,720,0.946215,0.975192,0.995152,1,1,1,0,0,1,0,0,0,0.0506461,0.900191,0.049163,1,1,
219829000,16079.9,9813.88,720,0.950046,0.98005,0.00515566,0,0,0,0,1,0,0,0,0,0.0462687,0.902108,0.0516229,1,0.999899,
210445000,12299.3,9096.31,780,0.946902,0.977166,0.997188,1,1,1,0,0,1,0,0,0,0.0507948,0.898233,0.050972,1,1,
219829000,16011.7,9678.49,780,0.949892,0.97989,0.00542013,0,0,0,0,1,0,0,0,0,0.0443324,0.904442,0.0512252,1,0.999698,
210445000,12560.4,8981.09,840,0.949707,0.980205,1,1,1,1,0,0,1,0,0,0,0.0510219,0.898272,0.0507059,1,0.999979,
219829000,15944.4,9545.71,840,0.950323,0.9796,0.00494631,0,0,0,0,1,0,0,0,0,0.0430066,0.906466,0.050527,1,0.998996,
210445000,12821.4,8865.82,900,0.94409,0.973531,0.993488,1,1,1,0,0,1,0,0,0,0.0512215,0.898524,0.0502541,1,0.999997,
219829000,15877.8,9413.05,900,0.949007,0.97931,0.00484846,0,0,0,0,1,0,0,0,0,0.041768,0.907917,0.0503146,1,0.998397,
210445000,13082.6,8750.56,960,0.949852,0.980103,1,1,1,1,0,0,1,0,0,0,0.0492987,0.900385,0.0503165,1,0.999858,
219829000,15809.7,9278.71,960,0.950585,0.98036,0.00498237,0,0,0,0,1,0,0,0,0,0.0411729,0.908661,0.0501661,1,0.99744,
210445000,13343.7,8635.38,1020,0.949537,0.980034,1,1,1,1,0,0,1,0,0,0,0.0522875,0.896723,0.0509893,1,0.999564,
219829000,15745.7,9146.99,1020,0.948953,0.9797,0.00501336,0,0,0,0,1,0,0,0,0,0.038922,0.910583,0.050495,1,0.995289,
210445000,13603.8,8518.96,1080,0.949425,0.979566,1,1,1,1,0,0,1,0,0,0,0.0435773,0.903895,0.052528,1,0.999304,
219829000,15684.1,9014.24,1080,0.950305,0.98045,0.00506636,0,0,0,0,1,0,0,0,0,0.0418816,0.908019,0.0500994,1,0.992789,
210445000,13844.8,8352.53,1140,0.947528,0.97835,1,1,1,1,0,0,1,0,0,0,0.049947,0.897186,0.0528672,1,0.996236,
219829000,15620.6,8879.58,1140,0.949879,0.97926,0.00526269,0,0,0,0,1,0,0,0,0,0.0387921,0.90971,0.0514979,1,0.988427,
210445000,14068.2,8172.64,1200,0.949195,0.979172,1,1,1,1,1,0,1,0,0,0,0.0569039,0.896952,0.0461439,1,0.995083,
219829000,15557.2,8751.25,1200,0.949859,0.98111,0.00509871,0,0,0,0,1,0,0,0,0,0.0401434,0.909742,0.0501147,1,0.982977,
210445000,14291.6,7992.84,1260,0.950992,0.97965,1,1,1,1,1,0,1,0,0,0,0.0550303,0.87952,0.0654493,1,0.981577,
219829000,15497.7,8616.88,1260,0.949132,0.97955,0.00485289,0,0,0,0,1,0,0,0,0,0.0393086,0.909248,0.0514432,1,0.975165,
210445000,14515,7813,1320,0.948574,0.979213,1,1,1,1,1,0,1,0,0,0,0.0433333,0.897735,0.0589314,1,0.987807,
219829000,15438.3,8482.56,1320,0.950772,0.9798,0.00510401,0,0,0,0,1,0,0,0,0,0.0412853,0.908665,0.05005,1,0.975356,
210445000,14732.5,7615.03,1380,0.947244,0.978816,1,1,1,1,0,0,1,0,0,0,0.0427991,0.905507,0.0516938,1,0.993141,
219829000,15377.6,8349.31,1380,0.949935,0.98016,0.0048862,0,0,0,0,1,0,0,0,0,0.0379701,0.912049,0.049981,1,0.975438,
210445000,14937.3,7408.91,1440,0.942992,0.978444,1,1,1,1,0,0,1,0,0,0,0.0461141,0.895794,0.0580919,1,0.992924,
219829000,15318.2,8211.99,1440,0.949397,0.9802,0.00502533,0,0,0,0,1,0,0,0,0,0.0419661,0.907882,0.0501519,1,0.974494,
210445000,15148.3,7206.22,1500,0.954494,0.982521,1,1,1,1,0,0,1,0,0,0,0.0596403,0.878438,0.0619213,1,0.983909,
219829000,15252.9,8078.75,1500,0.949118,0.97991,0.00513427,0,0,0,0,1,0,0,0,0,0.0427303,0.906674,0.0505953,1,0.975447,
210445000,15345,7007.86,1560,0.955157,0.981327,1,1,1,1,0,0,1,0,0,0,0.0334339,0.896546,0.0700199,1,0.983723,
219829000,15195.6,7943.39,1560,0.94943,0.98017,0.00499276,0,0,0,0,1,0,0,0,0,0.0397636,0.909607,0.0506299,1,0.975562,
210445000,15580.8,6859.04,1620,0.9504,0.978647,1,1,1,1,1,0,1,0,0,0,0.094497,0.861236,0.044267,1,0.990926,
219829000,15130.8,7802.91,1620,0.949766,0.97902,0.005162,0,0,0,0,1,0,0,0,0,0.0396648,0.909083,0.0512524,1,0.974978,
210445000,15835.3,6733.13,1680,0.94984,0.980204,1,1,1,1,1,0,1,0,0,0,0.0391833,0.908842,0.051975,1,0.925004,
219829000,15072.2,7667.67,1680,0.948919,0.97944,0.00491422,0,0,0,0,1,0,0,0,0,0.0404978,0.90985,0.049652,1,0.949614,
210445000,16122.3,6654.13,1740,0.950973,0.981132,1,1,1,1,1,0,1,0,0,0,0.0533572,0.905865,0.0407781,1,0.929274,
219829000,15006.3,7531.36,1740,0.949923,0.98004,0.00491502,0,0,0,0,1,0,0,0,0,0.0431402,0.906032,0.0508274,0.99999,0.930625,
210445000,16399.1,6700.25,1800,0.950431,0.979121,1,1,1,1,1,0,1,0,0,0,0.0420326,0.895606,0.0623613,1,0.916751,
219829000,14946.4,7386.79,1800,0.950235,0.97969,0.00498662,0,0,0,0,1,0,0,0,0,0.0402159,0.908536,0.0512483,1,0.908723,
210445000,16691.5,6758.58,1860,0.957148,0.983619,1,1,1,1,1,0,1,0,0,0,0.0320745,0.909203,0.0587228,1,0.844516,
219829000,14882.3,7244.5,1860,0.94912,0.97991,0.00530084,0,0,0,0,1,0,0,0,0,0.0412429,0.908576,0.0501814,1,0.848018,
210445000,16985.7,6828.3,1920,0.951297,0.979123,1,1,1,1,0,0,1,0,0,0,0.0497742,0.920561,0.0296652,1,0.969557,
219829000,14826.8,7105.95,1920,0.948945,0.97936,0.00496008,0,0,0,0,1,0,0,0,0,0.0368258,0.912017,0.0511574,1,0.880504,
