mmsi,x,y,time,colreg_compliant,distance_risk_of_collision,distance_risk_of_collision_front,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher
248375000,12091.4,3416.06,1560,0.979952,0,0,0.99018,1.00203e-05,0,1,0,0,0,0.0507683,0.899336,0.0498954
257787000,10945.3,2920.6,1560,0.97975,0,0,0.98925,1.13309e-05,1,0,0,0,0,0.0501319,0.900131,0.0497372
248375000,11869.5,3239.13,1620,0.980032,0,0,0.98998,1.04918e-05,0,1,0,0,0,0.0504131,0.901151,0.0484355
257787000,10585.4,3006.56,1620,0.979983,0,0,0.98998,1.07855e-05,1,0,0,0,0,0.0511578,0.898147,0.0506948
248375000,11629.3,3078.68,1680,0.979685,0,0,0.98987,1.32146e-05,0,1,0,0,0,0.0510602,0.899338,0.0496013
257787000,10221,3101.61,1680,0.980286,0,0,0.98987,2.15951e-05,1,0,0,0,0,0.0495805,0.899522,0.0508975
248375000,11387.9,2914.07,1740,0.97975,0,0,0.99013,1.08852e-05,0,1,0,0,0,0.0497002,0.899221,0.0510788
257787000,9849.85,3194.35,1740,0.979748,0,0,0.98992,0,1,0,0,0,0,0.0491552,0.900153,0.0506919
248375000,11136.9,2749.2,1800,0.979755,0,0,0.99008,1.12937e-05,0,1,0,0,0,0.0501282,0.899496,0.0503758
257787000,9482.77,3291.93,1800,0.980702,0,0,0.99063,0,1,0,0,0,0,0.0466169,0.903306,0.0500767
248375000,10895.1,2593.21,1860,0.980071,0,0,0.99021,1.13309e-05,0,1,0,0,0,0.0485091,0.901754,0.0497369
257787000,9121.16,3396.71,1860,0.980369,0,0,0.98998,2.15843e-05,1,0,0,0,0,0.0496042,0.900169,0.0502264
248375000,10635,2440.8,1920,0.980228,0,0,0.98962,9.94213e-06,0,1,0,0,0,0.0502557,0.901015,0.0487297
257787000,8752.2,3502.97,1920,0.979457,0,0,0.99011,0,1,0,0,0,0,0.0514057,0.898919,0.0496753
248375000,10382.6,2295.98,1980,0.979618,0,0,0.98988,7.01613e-06,0,1,0,0,0,0.0507631,0.900249,0.0489881
257787000,8391.38,3607.75,1980,0.980478,0,0,0.99006,1.07894e-05,1,0,0,0,0,0.0499436,0.900597,0.049459
248375000,10122.1,2143.27,2040,0.979833,0,0,0.99033,1.18533e-05,0,1,0,0,0,0.0490326,0.902401,0.0485664
257787000,8030.12,3714.04,2040,0.980838,0,0,0.98995,1.07829e-05,1,0,0,0,0,0.0508531,0.899942,0.0492052
248375000,9869.28,1993.76,2100,0.980007,0,0,0.99014,1.01627e-05,0,1,0,0,0,0.0500188,0.899604,0.0503775
257787000,7657.39,3828.75,2100,0.979776,0,0,0.99037,2.05523e-05,1,0,0,0,0,0.0497958,0.900219,0.0499848
248375000,9602,1847.09,2160,0.980019,0,0,0.99054,1.00531e-05,0,1,0,0,0,0.0497831,0.900939,0.0492784
257787000,7283.55,3939.9,2160,0.979859,0,0,0.98998,0,1,0,0,0,0,0.0499986,0.899877,0.0501249
248375000,9330.37,1695.3,2220,0.980384,0,0,0.98979,1.14669e-05,0,1,0,0,0,0.0497506,0.901949,0.0482999
257787000,6917.61,4043.43,2220,0.980296,0,0,0.9897,5.13432e-06,1,0,0,0,0,0.050796,0.898973,0.0502314
248375000,9066.79,1550.37,2280,0.980129,0,0,0.99069,1.04178e-05,0,1,0,0,0,0.0493269,0.90116,0.0495128
257787000,6544.89,4152.48,2280,0.979454,0,0,0.98979,0,1,0,0,0,0,0.0495811,0.899932,0.0504869
248375000,8784.03,1408.01,2340,0.979991,0,0,0.99055,1.02097e-05,0,1,0,0,0,0.0491159,0.901349,0.049535
257787000,6182.21,4264.44,2340,0.979728,0,0,0.9898,5.13794e-06,1,0,0,0,0,0.0498011,0.9008,0.0493984
248375000,8520.46,1268.96,2400,0.980262,0,0,0.99034,1.10395e-05,0,1,0,0,0,0.0507814,0.899918,0.0493006
257787000,5809.49,4373.64,2400,0.979907,0,0,0.9901,5.13613e-06,1,0,0,0,0,0.0502116,0.900722,0.0490669
248375000,8237.72,1125.6,2460,0.979932,0,0,0.98985,8.17717e-06,0,1,0,0,0,0.0494151,0.901324,0.0492607
257787000,5438.78,4477.28,2460,0.980708,0,0,0.98999,5.13135e-06,1,0,0,0,0,0.0514799,0.897585,0.0509354
248375000,7974.39,987.104,2520,0.979932,0,0,0.98973,1.04324e-05,0,1,0,0,0,0.0498515,0.900912,0.049236
257787000,5066.18,4584.74,2520,0.97995,0,0,0.98989,5.13705e-06,1,0,0,0,0,0.050015,0.899425,0.0505597
248375000,7702.58,841.104,2580,0.980261,0,0,0.98989,1.19669e-05,0,1,0,0,0,0.0501225,0.902641,0.0472367
257787000,4700.27,4689.11,2580,0.980882,0,0,0.98941,1.04596e-05,1,0,0,0,0,0.0489379,0.899679,0.051383
248375000,7428.56,706.997,2640,0.979421,0,0,0.990428,1.00183e-05,0,1,0,0,0,0.0498514,0.900914,0.0492347
257787000,4319.42,4791.69,2640,0.980113,0,0,0.98961,1.46681e-05,1,0,0,0,0,0.0509894,0.897996,0.0510146
248375000,7160.78,570.173,2700,0.979853,0,0,0.9904,9.54172e-06,0,1,0,0,0,0.050789,0.899527,0.049684
257787000,3934.56,4896.35,2700,0.980283,0,0,0.99002,4.88943e-06,1,0,0,0,0,0.0508545,0.899571,0.0495748
248375000,6877.63,438.365,2760,0.979598,0,0,0.990079,8.07659e-06,0,1,0,0,0,0.0506818,0.90083,0.0484883
257787000,3568.87,4993.75,2760,0.980525,0,0,0.9902,9.76907e-06,1,0,0,0,0,0.0521915,0.896904,0.0509045
248375000,6613.1,307.579,2820,0.979976,0,0,0.99039,8.54179e-06,0,1,0,0,0,0.0495912,0.900747,0.049662
257787000,3189.82,5095.45,2820,0.980214,0,0,0.98986,1.47022e-05,1,0,0,0,0,0.0477486,0.902149,0.0501024
248375000,6342.56,168.592,2880,0.980176,0,0,0.99009,1.05296e-05,0,1,0,0,0,0.0492113,0.901606,0.0491823
257787000,2813.21,5192.03,2880,0.980271,0,0,0.98942,9.78716e-06,1,0,0,0,0,0.0497277,0.899428,0.0508444
248375000,6088.96,30.0297,2940,0.980051,0,0,0.99036,1.20231e-05,0,1,0,0,0,0.0504117,0.899249,0.0503394
257787000,2440.5,5284.82,2940,0.980283,0,0,0.99004,4.65352e-06,1,0,0,0,0,0.0498227,0.899757,0.0504204
