mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,change_in_speed,is_changing_course,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision,current_risk_of_collision,start
255805883,14531.9,83344.7,2340,0.950558,0.97994,0.00772639,0,0,0,0,0,1,0,0,0,0.0498327,0.900604,0.0495629,0.988483,0.988483,0
259490000,13795.5,97767.6,2340,0.94942,0.98091,0.00837,0,0,0,1,1,0,0,0,0,0.04939,0.90067,0.04994,0.9886,0.9886,0
255805883,14748.4,83734.9,2400,0.95003,0.97941,0.00831285,0,0,0,0,0,1,0,0,0,0.0505731,0.897798,0.0516287,1,1,0
259490000,14079.6,97229.1,2400,0.908472,0.97989,0.0217734,0,0,1,1,0.141352,0,0.858648,0,0,0.130885,0.865106,0.00400953,0.999323,0.9992,0
255805883,14960.3,84131.9,2460,0.946534,0.98031,0.008763,0,0,0,0,0,1,0,0,0,0.0511687,0.893167,0.0556638,1,0.982423,0
259490000,14271,96606.4,2460,0.833072,0.97957,0.038311,1,0,1,1,0.256137,0,0.743863,0,0,0.240441,0.750384,0.00917458,0.998812,0.983639,0
255805883,15156.6,84536.7,2520,0.836185,0.448671,0.349131,0,1,0,0,0,1,0,0,0,0.047232,0.828847,0.123921,1,0.993856,1
259490000,14457.5,95946.8,2520,0.950394,0.97957,0.00771405,0,0,0,0,0.473299,0,0.526701,0,0,0.0491911,0.900918,0.0498907,0.995754,0.995754,0
255805883,15374.4,84933.4,2580,0.83911,0.450662,0.356597,0,1,0,0,0,1,0,0,0,0.0447353,0.833136,0.122129,1,0.989489,0
259490000,14652.6,95282.1,2580,0.951403,0.97996,0.00791519,0,0,0,0,0.798571,0,0.201429,0,0,0.0488194,0.900511,0.0506699,0.996366,0.98878,0
