mmsi,x,y,time,colreg_compliant,distance_risk_of_collision,distance_risk_of_collision_front,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher
258465000,7906.68,18375.3,120,0.979774,0,0.153864,0.98985,0,0,0,1,0,0,0.0498413,0.898562,0.0515962
259883000,4504.45,9728.2,120,0.980869,1.02286e-05,0.152801,0.99011,1.84371e-05,0,0,1,0,0,0.0496624,0.899389,0.0509491
258465000,7768.52,17987.5,180,0.979796,2.10234e-05,0.153398,0.99028,9.21066e-06,0,0,1,0,0,0.0506715,0.897822,0.0515067
259883000,4620.71,9984.76,180,0.980195,2.07029e-05,0.15372,0.98963,0,0,0,1,0,0,0.0497068,0.896093,0.0542005
258465000,7631.5,17593.9,240,0.979973,1.11486e-05,0.152227,0.99049,9.7064e-06,0,0,1,0,0,0.0507663,0.89599,0.0532434
259883000,4742.08,10233.2,240,0.980173,0,0.155157,0.99037,0,0,0,1,0,0,0.0482383,0.893539,0.0582222
258465000,7485.62,17204.9,300,0.979347,0,0.154846,0.99017,0,0,0,1,0,0,0.0500595,0.896899,0.0530419
259883000,4856.37,10491.7,300,0.976222,0,0.154578,0.98963,2.36308e-05,0,0,1,0,0,0.049232,0.886016,0.0647519
258465000,7348.7,16812.6,360,0.978485,0,0.153494,0.98962,0,0,0,1,0,0,0.049483,0.890022,0.0604954
259883000,4966.65,10744,360,0.978315,1.52184e-05,0.154286,0.98994,4.11467e-05,0,0,1,0,0,0.0490255,0.875129,0.0758452
258465000,7205.7,16421.7,420,0.979562,0,0.154825,0.99038,2.3382e-05,0,0,1,0,0,0.0496937,0.885539,0.0647676
259883000,5079.99,11003.9,420,0.976614,1.83813e-05,0.155318,0.99014,4.67006e-05,0,0,1,0,0,0.0500373,0.860563,0.0893998
258465000,7043.1,16047.8,480,0.00264024,0.000882045,0.155855,0.98989,0.000905085,0,0,1,0,0,0.0477642,0.895715,0.0565206
259883000,5193.22,11260.2,480,0.968274,0,0.15623,0.99031,2.86215e-05,0,0,1,0,0,0.0444364,0.829122,0.126442
258465000,6825.88,15687.4,540,0.000860565,0,0.165234,0.98994,0.000860565,0,0,1,0,0,0.0469735,0.896153,0.0568732
259883000,5292.53,11514.4,540,0.960103,0,0.158394,0.9895,0,0,0,1,0,0,0.0457717,0.781856,0.172372
258465000,6627.28,15342.3,600,0.000837241,0,0.155173,0.99027,0.000837241,0,0,1,0,0,0.0493431,0.893771,0.0568856
259883000,5394.81,11781.5,600,0.958468,7.43168e-05,0.154076,0.98987,0,0,0,1,0,0,0.0445507,0.78444,0.171009
258465000,6414.62,14985.5,660,0.00154718,2.35258e-05,0.152197,0.99024,0.00157921,0,0,1,0,0,0.0490244,0.891168,0.0598078
259883000,5482.93,12044.5,660,0.272772,0.100839,0.204511,0.272772,0.0744011,0,0,1,0,0,0.113914,0.852716,0.0333705
258465000,6213.49,14633.3,720,0.00066387,0,0.155311,0.98984,0.000686087,0,0,1,0,0,0.0470932,0.887638,0.0652691
259883000,5560.94,12307.8,720,0.169995,0.0951631,0.0165147,0.169995,0.0748323,0,0,1,0,0,0.0595552,0.890901,0.0495442
258465000,6080.27,14250.3,780,0.00136764,0,0.157234,0.882013,0.00157703,0,0,1,0,0,0.00593944,0.104932,0.889129
259883000,5608.6,12587.2,780,0.188684,0.121775,0.132301,0.198451,0.0681507,0,0,1,0,0,0.0224113,0.926137,0.0514519
258465000,6034.51,13849.4,840,0.346636,0.300055,0.126828,0.347622,0.047567,0,0,1,0,0,0.0375854,0.911584,0.0508303
259883000,5652.36,12860.9,840,0.485141,0.400721,0.29625,0.486192,0.0854712,0,0,1,0,0,0.0249991,0.94886,0.0261409
