mmsi,x,y,time,colreg_compliant,distance_risk_of_collision,distance_risk_of_collision_front,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher
210445000,10911.8,10303,3720,0.980074,0,0,0.98991,9.01605e-06,0,1,0,0,0,0.0497794,0.90039,0.0498307
376317000,6929.23,3726.49,3720,0.97977,0,0,0.98997,9.01247e-06,1,0,0,0,0,0.0504441,0.901336,0.0482198
210445000,10630.7,10196.8,3780,0.980014,0,0,0.99029,8.72032e-06,0,1,0,0,0,0.0493744,0.90039,0.0502353
376317000,6907.25,4034.53,3780,0.980339,0,0,0.98984,8.71521e-06,1,0,0,0,0,0.04906,0.901486,0.0494539
210445000,10343.2,10087.2,3840,0.980171,0,0,0.99011,1.84278e-05,0,1,0,0,0,0.0497178,0.899483,0.0507992
376317000,6891.42,4342.87,3840,0.979243,0,0,0.98992,1.8067e-05,1,0,0,0,0,0.0494624,0.900686,0.0498516
210445000,10056.2,9980.36,3900,0.97898,0,0,0.98951,9.80886e-06,0,1,0,0,0,0.049986,0.896398,0.0536161
376317000,6874.5,4648.95,3900,0.979905,0,0,0.98988,0,1,0,0,0,0,0.0466938,0.903224,0.0500823
210445000,9837.44,9797.97,3960,0.977694,0,0,0.99007,1.90802e-05,0,1,0,0,0,0.0534658,0.945493,0.00104142
376317000,6852.6,4957.3,3960,0.979899,0,0,0.99038,0,1,0,0,0,0,0.047854,0.901664,0.0504821
210445000,9644.33,9575.1,4020,0.978275,0,0,0.99003,1.24832e-05,0,1,0,0,0,0.0539513,0.944837,0.00121168
376317000,6841.85,5267,4020,0.979737,0,0,0.9901,1.59131e-05,1,0,0,0,0,0.0476007,0.902266,0.0501329
210445000,9444.33,9351.81,4080,0.978131,0,0,0.99008,1.52926e-05,0,1,0,0,0,0.0529897,0.945953,0.00105749
376317000,6831.13,5574.98,4080,0.980034,0,0,0.98983,7.94902e-06,1,0,0,0,0,0.0475363,0.902226,0.0502379
210445000,9247.79,9124.05,4140,0.977996,0,0,0.98979,3.80761e-06,0,1,0,0,0,0.0529785,0.945907,0.00111497
376317000,6809.3,5882.86,4140,0.979745,0,0,0.99039,7.93454e-06,1,0,0,0,0,0.0480697,0.902376,0.0495548
210445000,9046.02,8893.95,4200,0.978221,0,0,0.9899,2.28655e-05,0,1,0,0,0,0.0521255,0.94676,0.00111492
376317000,6798.62,6192.33,4200,0.979689,0,0,0.99023,7.92619e-06,1,0,0,0,0,0.0478883,0.902959,0.049153
210445000,8856.19,8672.24,4260,0.978287,0,0,0.98992,0,0,1,0,0,0,0.0531189,0.945626,0.00125465
376317000,6771.81,6494.88,4260,0.979866,0,0,0.9901,0,1,0,0,0,0,0.046732,0.903632,0.0496362
210445000,8655.22,8438.95,4320,0.977859,0,0,0.98994,1.9107e-05,0,1,0,0,0,0.0527172,0.946195,0.00108817
376317000,6743.91,6797.38,4320,0.980303,0,0,0.99,7.91084e-06,1,0,0,0,0,0.0474126,0.902622,0.0499657
210445000,8465.42,8215.89,4380,0.977654,0,0,0.98973,7.6191e-06,0,1,0,0,0,0.0514132,0.947491,0.00109588
376317000,6711.03,7105.64,4380,0.980174,0,0,0.99005,7.90874e-06,1,0,0,0,0,0.0471434,0.903113,0.0497438
210445000,8261.92,7986.54,4440,0.978486,0,0,0.9897,7.61403e-06,0,1,0,0,0,0.0524775,0.946284,0.00123814
376317000,6689.31,7411.88,4440,0.98018,0,0,0.99002,0,1,0,0,0,0,0.0476959,0.900685,0.0516187
210445000,8048.76,7768.04,4500,0.977971,0,0,0.98999,1.52644e-05,0,1,0,0,0,0.052612,0.946168,0.00121979
376317000,6656.48,7718.08,4500,0.980107,0,0,0.98969,4.73271e-05,1,0,0,0,0,0.0468751,0.902229,0.0508957
210445000,7802.42,7600.51,4560,0.977868,0,0,0.98984,9.01354e-06,0,1,0,0,0,0.0525889,0.946258,0.00115281
376317000,6629.91,8032.11,4560,0.97973,0,0,0.98951,2.74891e-05,1,0,0,0,0,0.0478084,0.901453,0.0507385
210445000,7535.85,7457.86,4620,0.977703,0,0,0.9901,1.46777e-05,0,1,0,0,0,0.0529637,0.945895,0.00114093
376317000,6598.34,8334.22,4620,0.979558,0,0,0.98985,7.51806e-06,1,0,0,0,0,0.0468116,0.903142,0.0500465
210445000,7274.41,7311.86,4680,0.978114,0,0,0.98995,1.10167e-05,0,1,0,0,0,0.0527937,0.9459,0.00130669
376317000,6569.27,8647.55,4680,0.979937,0,0,0.9903,1.503e-05,1,0,0,0,0,0.0478562,0.903361,0.0487831
210445000,7008.18,7167.39,4740,0.977645,0,0,0.98995,2.20767e-05,0,1,0,0,0,0.0526955,0.946352,0.00095233
376317000,6543.43,8955.6,4740,0.979818,0,0,0.99019,7.51624e-06,1,0,0,0,0,0.0475261,0.90185,0.0506234
210445000,6742.07,7020.94,4800,0.977385,0,0,0.98994,3.67901e-06,0,1,0,0,0,0.0529245,0.946048,0.00102751
376317000,6514.95,9261.64,4800,0.9799,0,0,0.99027,2.26155e-05,1,0,0,0,0,0.0467698,0.903909,0.0493214
210445000,6482.32,6878.44,4860,0.97754,0,0,0.99043,1.26208e-05,0,1,0,0,0,0.052799,0.946115,0.00108594
376317000,6493.4,9570.57,4860,0.980544,0,0,0.9902,1.50355e-05,1,0,0,0,0,0.0469093,0.901901,0.0511895
210445000,6213.66,6734.39,4920,0.97848,0,0,0.99032,1.46891e-05,0,1,0,0,0,0.0527506,0.946238,0.00101146
376317000,6471.87,9881.35,4920,0.978898,0,0,0.9897,1.50262e-05,1,0,0,0,0,0.0481387,0.900946,0.0509156
210445000,5947.23,6589.96,4980,0.97818,0,0,0.99032,1.05839e-05,0,1,0,0,0,0.0516709,0.947227,0.00110204
376317000,6450.36,10187.6,4980,0.981087,0,0,0.98939,7.14661e-06,1,0,0,0,0,0.0477832,0.902674,0.0495427
210445000,5692.73,6444.73,5040,0.977996,0,0,0.99012,1.76376e-05,0,1,0,0,0,0.0532222,0.945632,0.00114546
376317000,6440.03,10501.6,5040,0.980839,0,0,0.9901,2.13768e-05,1,0,0,0,0,0.048534,0.901601,0.0498651
210445000,5420.18,6297.36,5100,0.978024,0,0,0.99008,3.52496e-06,0,1,0,0,0,0.0527136,0.946058,0.00122885
