mmsi,x,y,time,colreg_compliant,distance_risk_of_collision,distance_risk_of_collision_front,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher
236555000,46716.6,93117.3,4980,0.0011006,0,0,0.99032,0.00111507,0,1,0,0,0,0.0507133,0.893968,0.0553188
246878000,47801.4,91171.2,4980,0.000392365,0,0,0.98985,0.000399132,1,0,0,0,0,0.0415413,0.907373,0.0510859
236555000,46561,93344.4,5040,0,0,0,0.98961,1.54197e-05,0,1,0,0,0,0.0490129,0.896289,0.0546977
246878000,47989.3,91528.2,5040,0.000249281,0,0,0.99007,0.000262205,1,0,0,0,0,0.0432355,0.907666,0.049098
236555000,46405.5,93571.5,5100,0.000861671,0,0,0.99064,0.000877529,0,1,0,0,0,0.0512673,0.894292,0.054441
246878000,48185.6,91892.3,5100,0.000496515,0,0,0.98976,0.000504446,1,0,0,0,0,0.0403258,0.907719,0.0519557
236555000,46250,93798.6,5160,0.000846048,0,0,0.98972,0.00086094,0,1,0,0,0,0.0500067,0.896162,0.0538316
246878000,48371.2,92251.6,5160,0.000249091,0,0,0.99006,0.000258622,1,0,0,0,0,0.0416771,0.906631,0.0516923
236555000,46094.4,94025.7,5220,0.0023525,0,0,0.98968,0.00236823,0,1,0,0,0,0.0501931,0.8952,0.0546071
246878000,48568.8,92611,5220,0.00083159,0,0,0.98991,0.000841218,1,0,0,0,0,0.0398969,0.909292,0.0508109
236555000,45901.7,94205.1,5280,0.00065118,0,0,0.99001,0.000665939,0,1,0,0,0,0.0507667,0.895311,0.0539222
246878000,48768.2,92979.6,5280,0.000237928,0,0,0.99023,0.000251239,1,0,0,0,0,0.0395569,0.909609,0.050834
236555000,45703.1,94368.4,5340,0.000652948,0,0,0.98957,0.000668978,0,1,0,0,0,0.050699,0.895205,0.0540962
246878000,48971.1,93343.2,5340,0.00071475,0,0,0.98996,0.000727271,1,0,0,0,0,0.0410171,0.907708,0.0512753
236555000,45498.7,94519.8,5400,0.0020852,0,0,0.99001,0.00210048,0,1,0,0,0,0.0500461,0.896026,0.053928
246878000,49176.8,93703.5,5400,0.000118617,0,0,0.98966,0.000131778,1,0,0,0,0,0.0424858,0.907513,0.0500013
236555000,45296.3,94645.4,5460,0.00118007,0,0,0.99011,0.0011943,0,1,0,0,0,0.0487258,0.898282,0.0529917
246878000,49382.7,94064.9,5460,0.000546111,0,0,0.99001,0.000557896,1,0,0,0,0,0.0407867,0.908894,0.0503196
236555000,45072.7,94753.3,5520,0.00119528,0,0,0.99006,0.00120972,0,1,0,0,0,0.0495831,0.895589,0.0548282
246878000,49577.2,94421.7,5520,0.000678262,0,0,0.9896,0.000686719,1,0,0,0,0,0.0417819,0.907636,0.0505821
236555000,44852.4,94859.4,5580,0.000515857,0,0,0.98965,0.000531828,0,1,0,0,0,0.0490151,0.896965,0.0540202
246878000,49781.4,94787.6,5580,0.000535599,0,0,0.99035,0.0005445,1,0,0,0,0,0.0411167,0.9088,0.0500837
236555000,44629.8,94946.5,5640,0,0,0,0.99003,1.70746e-05,0,1,0,0,0,0.0498185,0.895129,0.0550526
246878000,49983.3,95144.2,5640,0.00043099,0,0,0.99024,0.000439457,1,0,0,0,0,0.0392699,0.91092,0.0498098
236555000,44408.8,95017,5700,0,0,0,0.99041,1.18738e-05,0,1,0,0,0,0.0498022,0.895781,0.0544165
246878000,50174.1,95499.6,5700,0.000204889,0,0,0.99,0.00021479,1,0,0,0,0,0.0399144,0.908998,0.0510873
236555000,44187.5,95093.6,5760,0.000926667,0,0,0.99037,0.00094043,0,1,0,0,0,0.0506542,0.895143,0.0542023
246878000,50382.3,95869.1,5760,0.000615188,0,0,0.98937,0.000625739,1,0,0,0,0,0.0397604,0.910002,0.050238
236555000,43952.4,95170.6,5820,0.000653881,0,0,0.99017,0.000666478,0,1,0,0,0,0.049172,0.895562,0.0552664
246878000,50578.9,96226.9,5820,0.00106007,0,0,0.98952,0.00107132,1,0,0,0,0,0.0418594,0.908791,0.0493498
236555000,43738.7,95251.2,5880,0.00130021,0,0,0.99037,0.00131498,0,1,0,0,0,0.049383,0.895197,0.0554204
246878000,50777.4,96581.1,5880,0.000510844,0,0,0.99019,0.000517518,1,0,0,0,0,0.0404066,0.910243,0.0493505
236555000,43514,95334.9,5940,0,0,0,0.9902,1.68422e-05,0,1,0,0,0,0.0512641,0.893044,0.0556921
246878000,50977.5,96951.4,5940,0.000203406,0,0,0.98997,0.000214675,1,0,0,0,0,0.0418306,0.907281,0.0508885
236555000,43293.3,95416.6,6000,0,0,0,0.99038,1.58294e-05,0,1,0,0,0,0.0496629,0.895582,0.0547551
246878000,51171.7,97304,6000,0.000610694,0,0,0.9899,0.000620967,1,0,0,0,0,0.0393142,0.909656,0.0510298
