mmsi,x,y,time,colreg_compliant,distance_risk_of_collision,distance_risk_of_collision_front,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher
538005655,17280.9,13464,4320,0.963268,0,0,0.98973,2.62228e-05,0,0,1,0,0,0.0445935,0.801049,0.154357
375219000,18656.8,14744.7,4380,0.963997,0,0,0.98987,4.5729e-05,0,0,1,0,0,0.0516646,0.947367,0.000968042
538005655,17476.7,13712,4380,0.973603,0,0,0.99002,1.29907e-05,0,0,1,0,0,0.0471955,0.849608,0.103196
375219000,18479.6,14479.3,4440,0.963959,0,0,0.99017,1.81876e-05,0,0,1,0,0,0.050511,0.948373,0.00111578
538005655,17647.5,13976.2,4440,0.973077,0,0,0.99025,1.49576e-05,0,0,1,0,0,0.0527894,0.945585,0.0016253
375219000,18279.1,14233.6,4500,0.963728,0,0,0.99033,4.65296e-05,0,0,1,0,0,0.0530557,0.945984,0.000959928
538005655,17816.4,14237.1,4500,0.971427,0,0,0.99016,3.20692e-05,0,0,1,0,0,0.0529233,0.945319,0.00175801
375219000,18054.7,14023.7,4560,0.964122,0,0,0.98964,8.0082e-05,0,0,1,0,0,0.0508422,0.948067,0.00109071
538005655,17996.3,14498.7,4560,0.971668,0,0,0.98975,1.61834e-05,0,0,1,0,0,0.0502259,0.94808,0.00169367
375219000,17854.6,13833.2,4620,0.963871,0,0,0.99027,5.39392e-05,0,0,1,0,0,0.0557938,0.943115,0.00109111
538005655,18187.6,14732.4,4620,0.971302,0,0,0.9903,3.57651e-05,0,0,1,0,0,0.0516795,0.946463,0.00185712
375219000,17630.5,13627.4,4680,0.963132,0,0,0.98927,4.57816e-05,0,0,1,0,0,0.0545682,0.944216,0.00121584
538005655,18387.1,14958.3,4680,0.971716,0,0,0.99034,3.23522e-05,0,0,1,0,0,0.053499,0.944835,0.00166584
375219000,17400.1,13400.5,4740,0.963616,0,0,0.98953,7.07278e-05,0,0,1,0,0,0.0555939,0.943269,0.0011373
538005655,18590.3,15178.5,4740,0.971319,0,0,0.99025,1.69737e-05,0,0,1,0,0,0.0528531,0.945394,0.00175261
375219000,17197.6,13189.9,4800,0.963941,0,0,0.98995,7.65573e-05,0,0,1,0,0,0.0537484,0.945171,0.00108111
538005655,18798.7,15392.1,4800,0.971664,0,0,0.98997,2.71731e-05,0,0,1,0,0,0.0536458,0.944772,0.00158214
375219000,16972,12972.7,4860,0.963955,0,0,0.99015,5.18278e-05,0,0,1,0,0,0.0537835,0.945199,0.00101769
538005655,18987.3,15605.1,4860,0.970219,0,0,0.98939,2.161e-05,0,0,1,0,0,0.051272,0.946872,0.00185604
375219000,16751.6,12764.7,4920,0.964316,0,0,0.99029,0.000101483,0,0,1,0,0,0.0522187,0.946659,0.00112267
538005655,19188.6,15810.9,4920,0.971075,0,0,0.99002,1.6757e-05,0,0,1,0,0,0.0520105,0.946282,0.00170717
375219000,16525.1,12544.8,4980,0.963957,0,0,0.98991,2.84335e-05,0,0,1,0,0,0.0565561,0.942291,0.0011529
538005655,19378.8,16021.4,4980,0.971305,0,0,0.9895,4.49873e-05,0,0,1,0,0,0.05158,0.946619,0.00180124
375219000,16327,12326.9,5040,0.963827,0,0,0.99014,5.19868e-05,0,0,1,0,0,0.0506284,0.948372,0.000999415
538005655,19569,16230.1,5040,0.969466,0,0,0.99025,7.52995e-07,0,0,1,0,0,0.0522213,0.9456,0.00217845
375219000,16099.3,12104.8,5100,0.963378,0,0,0.98989,8.52105e-05,0,0,1,0,0,0.0520307,0.946876,0.00109341
538005655,19762,16441.2,5100,0.968973,0,0,0.98982,2.31318e-05,0,0,1,0,0,0.0527067,0.945082,0.00221106
375219000,15894.8,11902.1,5160,0.963802,0,0,0.99015,5.28711e-05,0,0,1,0,0,0.052216,0.946736,0.00104835
538005655,19956.1,16651.1,5160,0.970696,0,0,0.98954,3.06513e-05,0,0,1,0,0,0.0511451,0.947039,0.00181563
375219000,15670.3,11680,5220,0.963013,0,0,0.98944,4.89367e-05,0,0,1,0,0,0.0520449,0.946827,0.00112804
538005655,20148.6,16862.4,5220,0.971606,0,0,0.99007,1.71262e-05,0,0,1,0,0,0.0533492,0.944946,0.00170502
375219000,15444.9,11463.2,5280,0.96294,0,0,0.98998,5.42658e-05,0,0,1,0,0,0.0531821,0.945732,0.00108589
538005655,20329.9,17063.6,5280,0.968966,0,0,0.99045,4.95012e-05,0,0,1,0,0,0.0517065,0.946199,0.00209434
375219000,15233.9,11241.5,5340,0.964136,0,0,0.98951,8.69982e-07,0,0,1,0,0,0.0502028,0.948772,0.00102535
538005655,20533.5,17280.4,5340,0.969412,0,0,0.99028,2.23803e-05,0,0,1,0,0,0.0521518,0.945652,0.00219567
375219000,15015.8,11023.9,5400,0.963481,0,0,0.98982,5.57002e-05,0,0,1,0,0,0.0537347,0.945196,0.00106905
538005655,20723.2,17492.4,5400,0.967499,0,0,0.99027,1.48893e-05,0,0,1,0,0,0.0518706,0.945618,0.00251183
