mmsi;lon;lat;date_time_utc;sog;cog;true_heading;nav_status;message_nr;source
210445000;8.4767;57.902;2019-03-02 14:50:00;;;;;;
210445000;8.4756;57.900467;2019-03-02 14:51:00;10.0;201.7;202.0;0;1;g
210445000;8.47374;57.897855;2019-03-02 14:52:00;10.0;201.0;201.0;0;1;g
210445000;8.471937;57.895333;2019-03-02 14:53:00;10.0;201.0;202.0;0;1;g
210445000;8.470077;57.892755;2019-03-02 14:54:00;9.9;201.6;202.0;0;1;g
210445000;8.468264;57.89018;2019-03-02 14:55:00;9.7;201.2;214.0;0;3;g
210445000;8.46518;57.88822;2019-03-02 14:56:00;9.3;229.8;230.0;0;3;g
210445000;8.461415;57.886491;2019-03-02 14:57:00;9.6;229.0;230.0;0;1;g
210445000;8.457643;57.8847;2019-03-02 14:58:00;9.7;229.0;230.0;0;1;g
210445000;8.453796;57.88294;2019-03-02 14:59:00;9.7;229.0;230.0;0;1;g
210445000;8.44991;57.881133;2019-03-02 15:00:00;9.7;229.0;230.0;0;1;g
210445000;8.446166;57.879433;2019-03-02 15:01:00;9.8;229.0;229.0;0;1;g
210445000;8.442227;57.877633;2019-03-02 15:02:00;9.8;230.0;230.0;0;1;g
210445000;8.438461;57.875933;2019-03-02 15:03:00;9.7;229.0;229.0;0;1;g
210445000;8.434589;57.87411;2019-03-02 15:04:00;9.7;229.0;229.0;0;1;g
210445000;8.4309;57.8722;2019-03-02 15:05:00;9.8;223.3;217.0;0;1;g
210445000;8.428069;57.869991;2019-03-02 15:06:00;9.8;209.6;209.0;0;1;g
210445000;8.425657;57.8676;2019-03-02 15:07:00;9.8;209.0;209.0;0;1;g
210445000;8.423189;57.865255;2019-03-02 15:08:00;9.8;209.0;210.0;0;1;g
210445000;8.420747;57.862867;2019-03-02 15:09:00;9.8;209.0;209.0;0;1;g
210445000;8.418272;57.86048;2019-03-02 15:10:00;9.8;209.0;210.0;0;1;g
210445000;8.415864;57.85815;2019-03-02 15:11:00;9.8;209.0;209.0;0;1;g
210445000;8.41343;57.85574;2019-03-02 15:12:00;9.8;209.0;209.0;0;1;g
210445000;8.41099;57.85335;2019-03-02 15:13:00;9.8;209.0;210.0;0;1;g
210445000;8.408537;57.851067;2019-03-02 15:14:00;9.8;209.0;210.0;0;1;g
210445000;8.406048;57.848622;2019-03-02 15:15:00;9.8;209.0;210.0;0;1;g
210445000;8.403653;57.846267;2019-03-02 15:16:00;9.8;209.0;209.0;0;1;g
210445000;8.401227;57.843855;2019-03-02 15:17:00;9.8;209.0;210.0;0;1;g
210445000;8.3988;57.8415;2019-03-02 15:18:00;9.8;208.0;209.0;0;1;g
210445000;8.396359;57.839091;2019-03-02 15:19:00;9.8;208.6;209.0;0;1;g
210445000;8.393937;57.836767;2019-03-02 15:20:00;9.7;209.0;210.0;0;1;g
210445000;8.391515;57.834355;2019-03-02 15:21:00;9.7;208.0;210.0;0;1;g
210445000;8.389136;57.83208;2019-03-02 15:22:00;9.6;208.7;209.0;0;1;g
210445000;8.38679;57.829667;2019-03-02 15:23:00;9.6;208.0;209.0;0;1;g
210445000;8.384402;57.827291;2019-03-02 15:24:00;9.7;208.4;210.0;0;1;g
210445000;8.382076;57.824964;2019-03-02 15:25:00;9.6;208.0;210.0;0;1;g
219076000;8.21616;57.7723;2019-03-02 14:50:00;;;;;;
219076000;8.212727;57.7722;2019-03-02 14:51:00;11.0;267.5;266.0;0;1;g
219076000;8.21225;57.7722;2019-03-02 14:52:00;;;;;;
219076000;8.21225;57.7722;2019-03-02 14:53:00;;;;;;
219076000;8.21225;57.7722;2019-03-02 14:54:00;;;;;;
219076000;8.21225;57.7722;2019-03-02 14:55:00;;;;;;
219076000;8.21225;57.7722;2019-03-02 14:56:00;;;;;;
219076000;8.21225;57.7722;2019-03-02 14:57:00;;;;;;
219076000;8.21225;57.7722;2019-03-02 14:58:00;;;;;;
219076000;8.21225;57.7722;2019-03-02 14:59:00;;;;;;
219076000;8.21225;57.7722;2019-03-02 15:00:00;;;;;;
219076000;8.21225;57.7722;2019-03-02 15:01:00;;;;;;
219076000;8.21225;57.7722;2019-03-02 15:02:00;;;;;;
219076000;8.21225;57.7722;2019-03-02 15:03:00;;;;;;
219076000;8.21225;57.7722;2019-03-02 15:04:00;;;;;;
219076000;8.21225;57.7722;2019-03-02 15:05:00;;;;;;
219076000;8.21225;57.7722;2019-03-02 15:06:00;;;;;;
219076000;8.21225;57.7722;2019-03-02 15:07:00;;;;;;
219076000;8.21225;57.7722;2019-03-02 15:08:00;;;;;;
219076000;8.21225;57.7722;2019-03-02 15:09:00;;;;;;
219076000;8.21225;57.7722;2019-03-02 15:10:00;;;;;;
219076000;8.21225;57.7722;2019-03-02 15:11:00;;;;;;
