mmsi;lon;lat;date_time_utc;sog;cog;true_heading;nav_status;message_nr;source
248375000;7.590683;63.557373;2018-09-12 04:17:00;8.7;212.6;212.0;0;1;g
248375000;7.58797;63.5553;2018-09-12 04:18:00;8.6;212.8;214.0;0;1;g
248375000;7.585044;63.553273;2018-09-12 04:19:00;8.6;211.8;212.0;0;1;g
248375000;7.58222;63.5513;2018-09-12 04:20:00;8.6;214.5;213.0;0;3;g
248375000;7.57933;63.5493;2018-09-12 04:21:00;8.5;213.1;213.0;0;1;g
248375000;7.576409;63.547273;2018-09-12 04:22:00;8.6;213.9;213.0;0;1;g
248375000;7.57353;63.5453;2018-09-12 04:23:00;8.6;213.6;213.0;0;1;g
248375000;7.57063;63.5432;2018-09-12 04:24:00;8.7;211.1;214.0;0;1;g
248375000;7.567762;63.541236;2018-09-12 04:25:00;8.6;213.8;213.0;0;1;g
248375000;7.564859;63.53923;2018-09-12 04:26:00;8.7;213.6;213.0;0;1;g
248375000;7.56185;63.5371;2018-09-12 04:27:00;8.9;212.4;213.0;0;1;g
248375000;7.558925;63.535036;2018-09-12 04:28:00;8.7;213.7;213.0;0;3;g
248375000;7.55598;63.533;2018-09-12 04:29:00;8.7;213.2;214.0;0;1;g
248375000;7.55311;63.53105;2018-09-12 04:30:00;8.6;212.5;214.0;0;1;g
248375000;7.55013;63.5291;2018-09-12 04:31:00;8.5;210.9;212.0;0;1;g
248375000;7.547255;63.527127;2018-09-12 04:32:00;8.5;214.1;213.0;0;1;g
248375000;7.54424;63.5251;2018-09-12 04:33:00;8.5;214.2;213.0;0;1;g
248375000;7.541354;63.523127;2018-09-12 04:34:00;8.6;212.4;212.0;0;1;g
248375000;7.538449;63.52113;2018-09-12 04:35:00;8.7;213.7;213.0;0;1;g
248375000;7.53546;63.5191;2018-09-12 04:36:00;8.6;214.0;213.0;0;1;g
248375000;7.532634;63.517127;2018-09-12 04:37:00;8.6;214.2;214.0;0;1;g
248375000;7.52965;63.5151;2018-09-12 04:38:00;8.5;214.1;214.0;0;1;g
248375000;7.526429;63.51328;2018-09-12 04:39:00;8.2;230.1;236.0;0;3;g
