mmsi;date_time_utc;sog;cog;true_heading;nav_status;calc_speed;lon;lat
257020500;2021-01-08 08:25:00;;;;;;5.18813;60.8
257020500;2021-01-08 08:26:00;;;;;;5.18813;60.8
257020500;2021-01-08 08:27:00;;;;;;5.18813;60.8
257020500;2021-01-08 08:28:00;;;;;;5.18813;60.8
257020500;2021-01-08 08:29:00;;;;;;5.18813;60.8
257020500;2021-01-08 08:30:00;;;;;;5.18813;60.8
257020500;2021-01-08 08:31:00;;;;;;5.18813;60.8
257020500;2021-01-08 08:32:00;;;;;;5.18813;60.8
257020500;2021-01-08 08:33:00;;;;;;5.18813;60.8
257020500;2021-01-08 08:34:00;;;;;;5.18813;60.8
257020500;2021-01-08 08:35:00;;;;;;5.18813;60.8
257020500;2021-01-08 08:36:00;;;;;;5.18813;60.8
257020500;2021-01-08 08:37:00;2.0;209.9;328.0;15;;5.18806;60.7999
257020500;2021-01-08 08:38:00;20.0;300.1;295.0;15;;5.182991;60.801314
257020500;2021-01-08 08:39:00;25.6;297.5;294.0;15;;5.17017;60.8044
257020500;2021-01-08 08:40:00;25.8;299.0;297.0;15;;5.15718;60.807467
257020500;2021-01-08 08:41:00;25.9;299.0;296.0;15;;5.1443;60.811
257024540;2021-01-08 08:22:00;6.4;133.9;511.0;−99;;5.231183;59.866034
257024540;2021-01-08 08:23:00;6.4;134.3;511.0;−99;;5.233783;59.86482
257024540;2021-01-08 08:24:00;6.5;139.8;511.0;−99;;5.236205;59.863487
257024540;2021-01-08 08:25:00;6.5;141.3;511.0;−99;;5.238455;59.862107
257024540;2021-01-08 08:26:00;6.4;143.4;511.0;−99;;5.240581;59.860726
257024540;2021-01-08 08:27:00;6.5;144.5;511.0;−99;;5.242599;59.859251
257024540;2021-01-08 08:28:00;6.5;145.0;511.0;−99;;5.244655;59.857767
257024540;2021-01-08 08:29:00;6.5;138.6;511.0;−99;;5.246875;59.856334
257024540;2021-01-08 08:30:00;6.6;139.2;511.0;−99;;5.249312;59.85501
257024540;2021-01-08 08:31:00;6.5;138.6;511.0;−99;;5.251737;59.85366
257024540;2021-01-08 08:32:00;6.5;138.1;511.0;−99;;5.25416;59.85231
257024540;2021-01-08 08:33:00;6.4;138.1;511.0;−99;;5.256567;59.850962
257024540;2021-01-08 08:34:00;6.3;138.6;511.0;−99;;5.258976;59.849666
257024540;2021-01-08 08:35:00;6.3;138.8;511.0;−99;;5.26138;59.848396
257024540;2021-01-08 08:36:00;6.4;138.5;511.0;−99;;5.26378;59.847116
257024540;2021-01-08 08:37:00;6.5;138.2;511.0;−99;;5.266179;59.845832
257024540;2021-01-08 08:38:00;6.5;138.8;511.0;−99;;5.268554;59.844471
257024540;2021-01-08 08:39:00;6.5;139.7;511.0;−99;;5.270912;59.843105
257024540;2021-01-08 08:40:00;6.5;144.5;511.0;−99;;5.273046;59.841674
257024540;2021-01-08 08:41:00;6.5;149.2;511.0;−99;;5.27518;59.840244
257032080;2021-01-08 08:22:00;;;;;;5.70608;60.1302
257032080;2021-01-08 08:23:00;;;;;;5.70608;60.1302
257032080;2021-01-08 08:24:00;;;;;;5.70608;60.1302
257032080;2021-01-08 08:25:00;;;;;;5.70608;60.1302
257032080;2021-01-08 08:26:00;4.1;344.8;344.0;−99;;5.706013;60.130459
257032080;2021-01-08 08:27:00;4.1;346.3;345.0;−99;;5.705727;60.131568
257032080;2021-01-08 08:28:00;4.1;347.7;346.0;−99;;5.705441;60.132677
257032080;2021-01-08 08:29:00;4.1;349.1;347.0;−99;;5.705154;60.133786
257032080;2021-01-08 08:30:00;4.1;350.5;348.0;−99;;5.704868;60.134895
257032080;2021-01-08 08:31:00;4.0;352.0;350.0;−99;;5.704582;60.136005
257032080;2021-01-08 08:32:00;4.0;353.4;351.0;−99;;5.704296;60.137114
257032080;2021-01-08 08:33:00;4.0;354.8;352.0;−99;;5.704009;60.138223
257032080;2021-01-08 08:34:00;4.0;356.2;353.0;−99;;5.703723;60.139332
257032080;2021-01-08 08:35:00;4.0;357.7;354.0;−99;;5.703437;60.140441
257032080;2021-01-08 08:36:00;4.1;358.4;354.0;−99;;5.70331;60.141499
257032080;2021-01-08 08:37:00;4.1;357.1;353.0;−99;;5.703237;60.142621
257032080;2021-01-08 08:38:00;;;;;;5.70318;60.1435
257032080;2021-01-08 08:39:00;;;;;;5.70318;60.1435
257032080;2021-01-08 08:40:00;;;;;;5.70318;60.1435
257032080;2021-01-08 08:41:00;;;;;;5.70318;60.1435
257036440;2021-01-08 08:22:00;;;;;;5.37595;60.1546
257036440;2021-01-08 08:23:00;13.9;161.6;511.0;−99;;5.376985;60.152026
257036440;2021-01-08 08:24:00;14.1;141.2;511.0;−99;;5.380633;60.148712
257036440;2021-01-08 08:25:00;16.6;160.8;511.0;−99;;5.383587;60.145458
257036440;2021-01-08 08:26:00;19.1;172.1;511.0;−99;;5.386788;60.141862
257036440;2021-01-08 08:27:00;21.0;148.4;511.0;−99;;5.391463;60.136772
257036440;2021-01-08 08:28:00;20.8;124.7;511.0;−99;;5.399256;60.132568
257036440;2021-01-08 08:29:00;21.4;114.9;511.0;−99;;5.409532;60.129786
257036440;2021-01-08 08:30:00;21.4;118.0;511.0;−99;;5.420215;60.127087
257036440;2021-01-08 08:31:00;21.4;113.3;511.0;−99;;5.43077;60.124567
257036440;2021-01-08 08:32:00;21.3;112.4;511.0;−99;;5.441473;60.121957
257036440;2021-01-08 08:33:00;21.7;118.4;511.0;−99;;5.452234;60.119233
257036440;2021-01-08 08:34:00;21.6;119.7;511.0;−99;;5.462741;60.116433
257036440;2021-01-08 08:35:00;21.5;121.1;511.0;−99;;5.473248;60.113633
257036440;2021-01-08 08:36:00;21.8;112.2;511.0;−99;;5.483862;60.111397
257036440;2021-01-08 08:37:00;21.6;120.9;511.0;−99;;5.494841;60.108659
257036440;2021-01-08 08:38:00;21.7;103.1;511.0;−99;;5.504964;60.10585
257036440;2021-01-08 08:39:00;21.6;107.7;511.0;−99;;5.516029;60.10375
257036440;2021-01-08 08:40:00;;;;;;5.52525;60.102
257036440;2021-01-08 08:41:00;;;;;;5.52525;60.102
257036840;2021-01-08 08:22:00;13.6;231.8;231.0;0;;5.228723;60.135267
257036840;2021-01-08 08:23:00;13.6;232.2;232.0;0;;5.222601;60.13284
257036840;2021-01-08 08:24:00;13.6;232.3;232.0;0;;5.216685;60.13055
257036840;2021-01-08 08:25:00;13.3;231.8;232.0;0;;5.210859;60.128273
257036840;2021-01-08 08:26:00;9.4;230.9;229.0;0;;5.206033;60.126378
257036840;2021-01-08 08:27:00;5.6;226.8;222.0;0;;5.20302;60.1251
257036840;2021-01-08 08:28:00;3.5;209.0;204.0;0;;5.20155;60.1241
257036840;2021-01-08 08:29:00;1.1;197.0;200.0;0;;5.201144;60.1236
257036840;2021-01-08 08:30:00;0.0;164.8;201.0;0;;5.20114;60.1235
257036840;2021-01-08 08:31:00;0.0;164.8;201.0;0;;5.201091;60.1235
257036840;2021-01-08 08:32:00;0.0;164.8;201.0;0;;5.201122;60.1235
257036840;2021-01-08 08:33:00;0.0;164.8;201.0;0;;5.201181;60.1235
257036840;2021-01-08 08:34:00;0.0;164.8;201.0;0;;5.201151;60.1236
257036840;2021-01-08 08:35:00;0.0;164.8;201.0;0;;5.201143;60.1235
257036840;2021-01-08 08:36:00;0.0;164.8;21.0;0;;5.201174;60.1235
257036840;2021-01-08 08:37:00;0.0;164.8;21.0;0;;5.201108;60.1235
257036840;2021-01-08 08:38:00;0.0;164.8;21.0;0;;5.201077;60.1235
257036840;2021-01-08 08:39:00;0.0;164.8;21.0;0;;5.201127;60.1235
257036840;2021-01-08 08:40:00;0.0;164.8;21.0;0;;5.201125;60.1235
257036840;2021-01-08 08:41:00;7.2;32.2;40.0;0;;5.201847;60.124375
257042600;2021-01-08 08:22:00;;;;;;5.17336;59.7655
257042600;2021-01-08 08:23:00;;;;;;5.17336;59.7655
257042600;2021-01-08 08:24:00;;;;;;5.17336;59.7655
257042600;2021-01-08 08:25:00;;;;;;5.17336;59.7655
257042600;2021-01-08 08:26:00;;;;;;5.17336;59.7655
257042600;2021-01-08 08:27:00;;;;;;5.17336;59.7655
257042600;2021-01-08 08:28:00;;;;;;5.17336;59.7655
257042600;2021-01-08 08:29:00;;;;;;5.17336;59.7655
257042600;2021-01-08 08:30:00;7.5;189.4;511.0;−99;;5.17298;59.7645
257042600;2021-01-08 08:31:00;7.6;188.2;511.0;−99;;5.172317;59.762358
257042600;2021-01-08 08:32:00;7.7;184.5;511.0;−99;;5.17175;59.760075
257042600;2021-01-08 08:33:00;7.9;180.9;511.0;−99;;5.171183;59.757792
257042600;2021-01-08 08:34:00;8.0;177.2;511.0;−99;;5.170617;59.755508
257042600;2021-01-08 08:35:00;8.2;173.6;511.0;−99;;5.17005;59.753225
257042600;2021-01-08 08:36:00;8.3;169.9;511.0;−99;;5.169483;59.750942
257042600;2021-01-08 08:37:00;8.4;170.4;511.0;−99;;5.169655;59.748639
257042600;2021-01-08 08:38:00;8.5;176.3;511.0;−99;;5.16992;59.746261
257042600;2021-01-08 08:39:00;8.5;182.1;511.0;−99;;5.16989;59.7439
257042600;2021-01-08 08:40:00;;;;;;5.1697;59.7427
257042600;2021-01-08 08:41:00;;;;;;5.1697;59.7427
257042930;2021-01-08 08:22:00;0.0;130.6;196.0;0;;5.334771;59.9687
257042930;2021-01-08 08:23:00;0.0;130.6;196.0;0;;5.334696;59.9687
257042930;2021-01-08 08:24:00;0.0;130.6;196.0;0;;5.334748;59.9687
257042930;2021-01-08 08:25:00;0.0;130.6;196.0;0;;5.334775;59.9687
257042930;2021-01-08 08:26:00;0.0;130.6;196.0;0;;5.334735;59.9687
257042930;2021-01-08 08:27:00;0.0;130.6;196.0;0;;5.334719;59.9687
257042930;2021-01-08 08:28:00;0.0;130.6;165.0;0;;5.334705;59.9687
257042930;2021-01-08 08:29:00;0.0;130.6;88.0;0;;5.334718;59.9687
257042930;2021-01-08 08:30:00;0.0;130.6;16.0;0;;5.33472;59.9687
257042930;2021-01-08 08:31:00;9.8;358.6;4.0;0;;5.334675;59.9699
257042930;2021-01-08 08:32:00;12.8;342.1;346.0;0;;5.333703;59.973022
257042930;2021-01-08 08:33:00;13.2;327.8;330.0;0;;5.330775;59.97635
257042930;2021-01-08 08:34:00;12.0;329.7;332.0;0;;5.327326;59.97936
257042930;2021-01-08 08:35:00;11.7;329.6;333.0;0;;5.323816;59.982078
257042930;2021-01-08 08:36:00;11.9;343.2;345.0;0;;5.320988;59.985025
257042930;2021-01-08 08:37:00;11.9;337.6;335.0;0;;5.318753;59.988122
257042930;2021-01-08 08:38:00;11.9;337.7;337.0;0;;5.316224;59.991227
257042930;2021-01-08 08:39:00;11.9;338.3;337.0;0;;5.313733;59.994222
257042930;2021-01-08 08:40:00;11.9;337.1;336.0;0;;5.311205;59.997327
257042930;2021-01-08 08:41:00;12.0;337.6;337.0;0;;5.308706;60.0004
257046750;2021-01-08 08:22:00;;;;;;5.37952;60.1468
257046750;2021-01-08 08:23:00;;;;;;5.37952;60.1468
257046750;2021-01-08 08:24:00;;;;;;5.37952;60.1468
257046750;2021-01-08 08:25:00;;;;;;5.37952;60.1468
257046750;2021-01-08 08:26:00;;;;;;5.37952;60.1468
257046750;2021-01-08 08:27:00;;;;;;5.37952;60.1468
257046750;2021-01-08 08:28:00;3.7;150.8;511.0;−99;;5.380072;60.146352
257046750;2021-01-08 08:29:00;3.7;159.8;511.0;−99;;5.381001;60.145364
257046750;2021-01-08 08:30:00;4.0;153.1;511.0;−99;;5.381968;60.14436
257046750;2021-01-08 08:31:00;4.1;150.6;511.0;−99;;5.383015;60.143385
257046750;2021-01-08 08:32:00;4.4;151.7;511.0;−99;;5.384142;60.142335
257046750;2021-01-08 08:33:00;6.9;151.6;511.0;−99;;5.385379;60.141203
257046750;2021-01-08 08:34:00;8.2;137.0;511.0;−99;;5.387691;60.139271
257046750;2021-01-08 08:35:00;8.6;149.4;511.0;−99;;5.390456;60.137262
257046750;2021-01-08 08:36:00;8.7;145.9;511.0;−99;;5.393209;60.135271
257046750;2021-01-08 08:37:00;8.4;133.0;511.0;−99;;5.396028;60.133425
257046750;2021-01-08 08:38:00;8.8;118.8;511.0;−99;;5.399838;60.132017
257046750;2021-01-08 08:39:00;9.0;104.3;511.0;−99;;5.404352;60.13127
257046750;2021-01-08 08:40:00;9.1;98.9;511.0;−99;;5.409327;60.13082
257046750;2021-01-08 08:41:00;;;;;;5.41397;60.1304
257048880;2021-01-08 08:22:00;9.7;178.3;181.0;0;;5.208684;59.531918
257048880;2021-01-08 08:23:00;9.8;178.7;182.0;0;;5.208771;59.529222
257048880;2021-01-08 08:24:00;9.9;181.8;182.0;0;;5.208789;59.526512
257048880;2021-01-08 08:25:00;10.0;180.2;181.0;0;;5.20873;59.52374
257048880;2021-01-08 08:26:00;10.2;180.6;181.0;0;;5.208677;59.520933
257048880;2021-01-08 08:27:00;10.3;181.4;181.0;0;;5.208606;59.51804
257048880;2021-01-08 08:28:00;10.3;180.7;180.0;0;;5.208533;59.515218
257048880;2021-01-08 08:29:00;10.3;178.9;179.0;0;;5.208588;59.512373
257048880;2021-01-08 08:30:00;10.3;178.9;180.0;0;;5.2087;59.509582
257048880;2021-01-08 08:31:00;10.3;177.2;177.0;0;;5.208857;59.506673
257048880;2021-01-08 08:32:00;10.3;176.1;178.0;0;;5.209172;59.503882
257048880;2021-01-08 08:33:00;10.3;177.1;178.0;0;;5.209443;59.501033
257048880;2021-01-08 08:34:00;10.3;174.9;174.0;0;;5.209763;59.498118
257048880;2021-01-08 08:35:00;10.4;172.8;174.0;0;;5.210397;59.495333
257048880;2021-01-08 08:36:00;10.3;173.8;175.0;0;;5.211026;59.492455
257048880;2021-01-08 08:37:00;10.3;174.0;175.0;0;;5.21157;59.489682
257048880;2021-01-08 08:38:00;10.3;174.4;176.0;0;;5.212146;59.486773
257048880;2021-01-08 08:39:00;10.3;174.9;176.0;0;;5.212683;59.483982
257048880;2021-01-08 08:40:00;10.4;174.7;171.0;0;;5.213215;59.481073
257048880;2021-01-08 08:41:00;10.3;170.5;169.0;0;;5.214106;59.478318
257055480;2021-01-08 08:22:00;;;;;;5.51758;59.9386
257055480;2021-01-08 08:23:00;12.7;207.3;511.0;−99;;5.515119;59.937041
257055480;2021-01-08 08:24:00;19.0;220.1;511.0;−99;;5.50946;59.933655
257055480;2021-01-08 08:25:00;20.7;286.0;511.0;−99;;5.500419;59.931719
257055480;2021-01-08 08:26:00;21.0;291.2;511.0;−99;;5.489683;59.933667
257055480;2021-01-08 08:27:00;20.8;284.9;511.0;−99;;5.479074;59.93554
257055480;2021-01-08 08:28:00;20.7;280.5;511.0;−99;;5.467746;59.936771
257055480;2021-01-08 08:29:00;20.8;285.9;511.0;−99;;5.456662;59.938322
257055480;2021-01-08 08:30:00;20.4;285.2;511.0;−99;;5.445756;59.940256
257055480;2021-01-08 08:31:00;11.3;317.2;511.0;−99;;5.43646;59.942033
257055480;2021-01-08 08:32:00;2.3;320.0;511.0;−99;;5.433183;59.943075
257055480;2021-01-08 08:33:00;0.1;313.8;511.0;−99;;5.43297;59.9433
257055480;2021-01-08 08:34:00;0.1;313.8;511.0;−99;;5.432965;59.9433
257055480;2021-01-08 08:35:00;1.2;327.4;511.0;−99;;5.432941;59.943387
257055480;2021-01-08 08:36:00;3.2;349.0;511.0;−99;;5.432927;59.943525
257055480;2021-01-08 08:37:00;5.1;10.5;511.0;−99;;5.432914;59.943663
257055480;2021-01-08 08:38:00;1.7;342.2;511.0;−99;;5.43278;59.944061
257055480;2021-01-08 08:39:00;;;;;;5.43273;59.9442
257055480;2021-01-08 08:40:00;;;;;;5.43273;59.9442
257055480;2021-01-08 08:41:00;;;;;;5.43273;59.9442
257055860;2021-01-08 08:22:00;16.7;176.6;175.0;0;;5.33531;59.984043
257055860;2021-01-08 08:23:00;16.0;182.5;181.0;0;;5.33554;59.9796
257055860;2021-01-08 08:24:00;13.3;184.0;179.0;0;;5.335092;59.97545
257055860;2021-01-08 08:25:00;8.6;182.1;180.0;0;;5.33472;59.972657
257055860;2021-01-08 08:26:00;6.6;183.4;184.0;0;;5.33454;59.9705
257055860;2021-01-08 08:27:00;2.6;195.8;191.0;0;;5.334175;59.9694
257055860;2021-01-08 08:28:00;0.4;188.8;191.0;0;;5.333933;59.9691
257055860;2021-01-08 08:29:00;0.0;190.5;191.0;0;;5.333947;59.9691
257055860;2021-01-08 08:30:00;0.0;190.5;191.0;0;;5.333978;59.9691
257055860;2021-01-08 08:31:00;0.6;82.8;74.0;0;;5.333922;59.9691
257055860;2021-01-08 08:32:00;6.8;7.8;5.0;0;;5.334446;59.97011
257055860;2021-01-08 08:33:00;12.4;1.9;2.0;0;;5.334778;59.97295
257055860;2021-01-08 08:34:00;16.6;4.1;6.0;0;;5.335206;59.9771
257055860;2021-01-08 08:35:00;16.7;4.6;6.0;0;;5.335947;59.981843
257055860;2021-01-08 08:36:00;15.7;3.9;2.0;0;;5.336635;59.986175
257055860;2021-01-08 08:37:00;15.9;0.7;0.0;0;;5.336803;59.990567
257055860;2021-01-08 08:38:00;16.2;359.4;358.0;0;;5.336908;59.99512
257055860;2021-01-08 08:39:00;16.4;358.0;356.0;0;;5.336678;59.99958
257055860;2021-01-08 08:40:00;16.5;357.8;357.0;0;;5.336314;60.00416
257055860;2021-01-08 08:41:00;16.6;357.7;357.0;0;;5.335952;60.0087
257055910;2021-01-08 08:22:00;17.4;355.2;353.0;0;;5.334495;60.018767
257055910;2021-01-08 08:23:00;17.5;355.0;353.0;0;;5.33364;60.0235
257055910;2021-01-08 08:24:00;17.8;1.5;0.0;0;;5.333415;60.028467
257055910;2021-01-08 08:25:00;17.8;1.1;0.0;0;;5.333721;60.033357
257055910;2021-01-08 08:26:00;17.9;3.1;2.0;0;;5.33421;60.0382
257055910;2021-01-08 08:27:00;17.9;5.4;3.0;0;;5.335076;60.043271
257055910;2021-01-08 08:28:00;17.9;6.0;4.0;0;;5.33596;60.0481
257055910;2021-01-08 08:29:00;17.9;6.0;4.0;0;;5.336944;60.053071
257055910;2021-01-08 08:30:00;17.8;5.5;4.0;0;;5.33787;60.058
257055910;2021-01-08 08:31:00;17.8;5.2;4.0;0;;5.338783;60.062971
257055910;2021-01-08 08:32:00;17.8;4.8;3.0;0;;5.339742;60.067762
257055910;2021-01-08 08:33:00;17.9;6.8;5.0;0;;5.340762;60.07275
257055910;2021-01-08 08:34:00;18.0;16.1;20.0;0;;5.342633;60.077467
257055910;2021-01-08 08:35:00;17.9;32.8;37.0;0;;5.347037;60.081967
257055910;2021-01-08 08:36:00;17.8;42.2;43.0;0;;5.353178;60.085762
257055910;2021-01-08 08:37:00;17.7;43.1;42.0;0;;5.35977;60.0893
257055910;2021-01-08 08:38:00;17.6;43.4;42.0;0;;5.366653;60.092957
257055910;2021-01-08 08:39:00;17.6;42.4;41.0;0;;5.37317;60.0965
257055910;2021-01-08 08:40:00;17.5;43.3;41.0;0;;5.379882;60.100054
257055910;2021-01-08 08:41:00;17.5;42.2;41.0;0;;5.38638;60.1036
257055930;2021-01-08 08:22:00;7.6;179.3;179.0;0;;5.426337;60.143536
257055930;2021-01-08 08:23:00;13.3;183.0;186.0;0;;5.42645;60.1406
257055930;2021-01-08 08:24:00;16.3;162.0;165.0;0;;5.427676;60.13634
257055930;2021-01-08 08:25:00;16.1;203.2;215.0;0;;5.42736;60.1319
257055930;2021-01-08 08:26:00;16.5;218.0;221.0;0;;5.421977;60.128233
257055930;2021-01-08 08:27:00;16.4;218.8;222.0;0;;5.416365;60.124725
257055930;2021-01-08 08:28:00;16.2;218.7;222.0;0;;5.410763;60.1212
257055930;2021-01-08 08:29:00;16.0;218.0;221.0;0;;5.40511;60.11764
257055930;2021-01-08 08:30:00;16.0;218.0;221.0;0;;5.39956;60.11414
257055930;2021-01-08 08:31:00;16.1;219.4;222.0;0;;5.393999;60.110714
257055930;2021-01-08 08:32:00;16.0;219.0;222.0;0;;5.388498;60.10732
257055930;2021-01-08 08:33:00;16.1;221.8;225.0;0;;5.382669;60.103914
257055930;2021-01-08 08:34:00;16.0;222.6;224.0;0;;5.376656;60.10064
257055930;2021-01-08 08:35:00;16.0;223.7;225.0;0;;5.370593;60.097414
257055930;2021-01-08 08:36:00;16.0;224.4;226.0;0;;5.364554;60.09424
257055930;2021-01-08 08:37:00;15.9;223.4;225.0;0;;5.358317;60.091
257055930;2021-01-08 08:38:00;16.0;218.5;217.0;0;;5.352303;60.087833
257055930;2021-01-08 08:39:00;16.1;212.8;210.0;0;;5.34709;60.0842
257055930;2021-01-08 08:40:00;16.2;210.9;210.0;0;;5.342571;60.080386
257055930;2021-01-08 08:41:00;16.0;204.8;203.0;0;;5.338486;60.07652
257055990;2021-01-08 08:22:00;17.3;197.4;193.0;0;;5.342367;60.0792
