mmsi;lon;lat;date_time_utc;sog;cog;true_heading;nav_status;message_nr;source
215431000;9.83122;57.8642;2018-01-12 03:57:00;;;;;;
215431000;9.83122;57.8642;2018-01-12 03:58:00;;;;;;
215431000;9.83122;57.8642;2018-01-12 03:59:00;;;;;;
215431000;9.83122;57.8642;2018-01-12 04:00:00;;;;;;
215431000;9.83122;57.8642;2018-01-12 04:01:00;;;;;;
215431000;9.83122;57.8642;2018-01-12 04:02:00;;;;;;
215431000;9.829107;57.864236;2018-01-12 04:03:00;13.4;273.0;272.0;0;1;g
215431000;9.822063;57.864356;2018-01-12 04:04:00;13.5;272.3;272.0;0;1;g
215431000;9.815053;57.8644;2018-01-12 04:05:00;13.4;271.7;272.0;0;1;g
215431000;9.808115;57.864633;2018-01-12 04:06:00;13.5;271.6;272.0;0;1;g
215431000;9.801076;57.864918;2018-01-12 04:07:00;13.5;271.4;271.0;0;1;g
215431000;9.794037;57.865203;2018-01-12 04:08:00;13.5;271.2;271.0;0;1;g
215431000;9.786998;57.865489;2018-01-12 04:09:00;13.5;271.0;270.0;0;1;g
215431000;9.779959;57.865774;2018-01-12 04:10:00;13.5;270.8;270.0;0;1;g
215431000;9.77292;57.866059;2018-01-12 04:11:00;13.5;270.5;269.0;0;1;g
215431000;9.765881;57.866344;2018-01-12 04:12:00;13.5;270.3;269.0;0;1;g
215431000;9.758842;57.866629;2018-01-12 04:13:00;13.5;270.1;268.0;0;1;g
215431000;9.751803;57.866914;2018-01-12 04:14:00;13.6;269.9;268.0;0;1;g
215431000;9.744764;57.867199;2018-01-12 04:15:00;13.6;269.6;268.0;0;1;g
215431000;9.737725;57.867485;2018-01-12 04:16:00;13.6;269.4;267.0;0;1;g
215431000;9.730686;57.86777;2018-01-12 04:17:00;13.6;269.2;267.0;0;1;g
215431000;9.723647;57.868055;2018-01-12 04:18:00;13.6;269.0;266.0;0;1;g
215431000;9.716608;57.86834;2018-01-12 04:19:00;13.6;268.8;266.0;0;1;g
215431000;9.709569;57.868625;2018-01-12 04:20:00;13.6;268.5;265.0;0;1;g
215431000;9.70253;57.86891;2018-01-12 04:21:00;13.6;268.3;265.0;0;1;g
215431000;9.695491;57.869195;2018-01-12 04:22:00;13.6;268.1;264.0;0;1;g
215431000;9.688401;57.869111;2018-01-12 04:23:00;13.6;265.5;263.0;0;1;g
215431000;9.681616;57.868717;2018-01-12 04:24:00;13.5;261.4;259.0;0;1;g
