mmsi,x,y,time,colreg_compliant,distance_risk_of_collision,distance_risk_of_collision_front,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher
258465000,7906.68,18375.3,120,0.980389,0.138413,0.154931,0.99018,0,0,0,1,0,0,0.0501107,0.900328,0.0495612
259883000,4504.45,9728.2,120,0.980088,0.138313,0.15462,0.98994,9.51985e-06,0,0,1,0,0,0.0497737,0.899836,0.0503906
258465000,7768.52,17987.5,180,0.979899,0.138566,0.153964,0.98991,0,0,0,1,0,0,0.0488605,0.89989,0.0512496
259883000,4620.71,9984.76,180,0.980034,0.144756,0.153375,0.99101,9.74575e-06,0,0,1,0,0,0.048744,0.897452,0.053804
258465000,7631.5,17593.9,240,0.980329,0.142865,0.153377,0.98974,0,0,0,1,0,0,0.0503948,0.897322,0.0522833
259883000,4742.08,10233.2,240,0.98018,0.147084,0.15257,0.99032,0,0,0,1,0,0,0.0506661,0.892729,0.0566053
258465000,7485.62,17204.9,300,0.97906,0.143049,0.155058,0.99007,9.48986e-06,0,0,1,0,0,0.0497626,0.897636,0.0526018
259883000,4856.37,10491.7,300,0.979664,0.167227,0.153154,0.98966,2.21309e-05,0,0,1,0,0,0.0501921,0.889747,0.0600612
258465000,7348.7,16812.6,360,0.980217,0.146586,0.154449,0.9904,0,0,0,1,0,0,0.0501663,0.890972,0.0588616
259883000,4966.65,10744,360,0.979558,0.164585,0.15376,0.99028,2.64314e-05,0,0,1,0,0,0.0500533,0.876618,0.0733283
258465000,7205.7,16421.7,420,0.979733,0.155708,0.150778,0.98988,1.14381e-05,0,0,1,0,0,0.0486708,0.886968,0.0643615
259883000,5079.99,11003.9,420,0.979031,0.184348,0.153594,0.98983,0,0,0,1,0,0,0.0482189,0.866814,0.0849669
258465000,7043.1,16047.8,480,0.879935,0.904908,0.15264,0.99071,0.000108913,0,0,1,0,0,0.048736,0.899597,0.0516667
259883000,5193.22,11260.2,480,0.975475,0.218504,0.153644,0.98998,0,0,0,1,0,0,0.0464296,0.83926,0.11431
258465000,6825.88,15687.4,540,0.879299,0.904241,0.15203,0.99003,0.000227077,0,0,1,0,0,0.0505966,0.893165,0.0562383
259883000,5292.53,11514.4,540,0.97085,0.262368,0.157502,0.99088,2.46388e-05,0,0,1,0,0,0.0446561,0.804796,0.150548
258465000,6627.28,15342.3,600,0.881278,0.906405,0.145196,0.9896,0.000275098,0,0,1,0,0,0.0481741,0.900746,0.0510795
259883000,5394.81,11781.5,600,0.971659,0.261721,0.151589,0.98993,2.56262e-05,0,0,1,0,0,0.0444922,0.807114,0.148394
258465000,6414.62,14985.5,660,0.892575,0.916695,0.145517,0.98969,0.000300707,0,0,1,0,0,0.0504777,0.89691,0.0526123
259883000,5482.93,12044.5,660,0.979368,0.992599,0.151904,0.983441,0.000222041,0,0,1,0,0,0.0473939,0.903831,0.0487753
258465000,6213.49,14633.3,720,0.888054,0.913047,0.160757,0.98995,0.000100794,0,0,1,0,0,0.0475479,0.898215,0.0542375
259883000,5560.94,12307.8,720,0.980751,0.999079,0.142086,0.987572,0.000194814,0,0,1,0,0,0.0527792,0.896907,0.0503139
258465000,6080.27,14250.3,780,0.972643,0.992819,0.155097,0.986129,8.22441e-05,0,0,1,0,0,0.0444464,0.897445,0.0581086
259883000,5608.6,12587.2,780,0.980686,0.999393,0.157806,0.98999,0.000155134,0,0,1,0,0,0.0478723,0.902304,0.0498232
258465000,6034.51,13849.4,840,0.979669,0.999291,0.172045,0.98728,0.00010948,0,0,1,0,0,0.049537,0.896019,0.0544438
259883000,5652.36,12860.9,840,0.97974,0.999185,0.146352,0.990787,0.000143927,0,0,1,0,0,0.0603429,0.89503,0.0446272
258465000,6002.13,13439.7,900,0.978682,0.999177,0.152631,0.987797,0.000134557,0,0,1,0,0,0.0430173,0.903627,0.0533556
259883000,5709.99,13140.3,900,0.979285,0.999346,0.146525,0.988571,0.000112178,0,0,1,0,0,0.0503385,0.900488,0.0491733
258465000,5962.8,13031.2,960,0.98007,0.999239,0.149441,0.99201,0.000152613,0,0,1,0,0,0.0461716,0.906194,0.0476342
259883000,5790.24,13411.6,960,0.979509,0.999399,0.169443,0.990933,0.000114584,0,0,1,0,0,0.047423,0.901025,0.051552
258465000,5920.88,12632.7,1020,0.979257,0.99918,0.166893,0.990547,0.000210881,0,0,1,0,0,0.0502082,0.897479,0.0523124
259883000,5891.64,13673.2,1020,0.979037,0.999307,0.143406,0.990044,0.000179975,0,0,1,0,0,0.0521681,0.885915,0.0619166
258465000,5870.6,12222.8,1080,0.979699,0.999221,0.148923,0.989048,0.000147077,0,0,1,0,0,0.0532838,0.896381,0.0503355
259883000,5993.08,13936.3,1080,0.979075,0.999268,0.155737,0.991042,0.000138266,0,0,1,0,0,0.0534232,0.899233,0.0473437
258465000,5745.17,11851.4,1140,0.979508,0.999263,0.149895,0.990049,0.000143097,0,0,1,0,0,0.054535,0.893943,0.0515223
259883000,6096.56,14203.3,1140,0.979349,0.99932,0.153497,0.992418,7.36915e-05,0,0,1,0,0,0.0494764,0.904286,0.0462375
