mmsi,time,traj_id,x,y,prob
235068085,660.0000000000,0,-1141.8913916335,-751.2055463817,0.1290966082
235068085,660.0000000000,0,-689.1325695422,-400.0098046385,0.1290966082
235068085,660.0000000000,0,-236.3737474509,-48.8140628954,0.1290966082
235068085,660.0000000000,0,216.3850746403,302.3816788478,0.1290966082
235068085,660.0000000000,0,669.1438967316,653.5774205909,0.1290966082
235068085,660.0000000000,0,1121.9027188229,1004.7731623341,0.1290966082
235068085,660.0000000000,1,-1265.8986283860,-633.0918005399,0.1258893487
235068085,660.0000000000,1,-870.7058356005,-218.1801755757,0.1258893487
235068085,660.0000000000,1,-445.5347950337,165.9533770636,0.1258893487
235068085,660.0000000000,1,-6.2610355358,533.8766900198,0.1258893487
235068085,660.0000000000,1,439.8336680461,893.4994304523,0.1258893487
235068085,660.0000000000,1,889.2801818055,1248.9242906823,0.1258893487
235068085,660.0000000000,2,-1058.3277520289,-900.6905618842,0.1258750908
235068085,660.0000000000,2,-558.1708876859,-621.0978025886,0.1258750908
235068085,660.0000000000,2,-80.3698588706,-304.8144219581,0.1258750908
235068085,660.0000000000,2,385.2374083294,29.1599374328,0.1258750908
235068085,660.0000000000,2,844.5011805699,371.8052168508,0.1258750908
235068085,660.0000000000,2,1300.5325180286,718.7409735199,0.1258750908
235068085,660.0000000000,3,-1419.2722651519,-556.9000735026,0.1175124740
235068085,660.0000000000,3,-1090.5206798131,-87.5905859176,0.1175124740
235068085,660.0000000000,3,-695.3278870277,327.3210390466,0.1175124740
235068085,660.0000000000,3,-270.1568464608,711.4545916859,0.1175124740
235068085,660.0000000000,3,169.1169130370,1079.3779046421,0.1175124740
235068085,660.0000000000,3,615.2116166189,1439.0006450746,0.1175124740
235068085,660.0000000000,4,-1022.6722006246,-1068.1937958166,0.1175122562
235068085,660.0000000000,4,-486.3497389288,-866.4830695760,0.1175122562
235068085,660.0000000000,4,13.8071254142,-586.8903102804,0.1175122562
235068085,660.0000000000,4,491.6081542296,-270.6069296499,0.1175122562
235068085,660.0000000000,4,957.2154214295,63.3674297410,0.1175122562
235068085,660.0000000000,4,1416.4791936700,406.0127091590,0.1175122562
235068085,660.0000000000,5,-1588.3118917443,-529.4363453278,0.1043464341
235068085,660.0000000000,5,-1333.3845657125,-16.2686744420,0.1043464341
235068085,660.0000000000,5,-970.3919383510,427.0882387567,0.1043464341
235068085,660.0000000000,5,-559.9214434282,826.8919065712,0.1043464341
235068085,660.0000000000,5,-127.6230556712,1202.9864478007,0.1043464341
235068085,660.0000000000,5,315.0806304781,1566.7754611998,0.1043464341
235068085,660.0000000000,6,-1038.1097416363,-1238.7526831584,0.1043829143
235068085,660.0000000000,6,-477.6663288347,-1119.4539780217,0.1043829143
235068085,660.0000000000,6,42.0343071998,-878.1238122626,0.1043829143
235068085,660.0000000000,6,531.3572686692,-579.9761317772,0.1043829143
235068085,660.0000000000,6,1003.1443455693,-254.7901018343,0.1043829143
235068085,660.0000000000,6,1465.6001879072,83.5345852454,0.1043829143
235068085,660.0000000000,7,-1757.9177017621,-553.1538690595,0.0877101840
235068085,660.0000000000,7,-1582.5397531893,-7.6526544372,0.0877101840
235068085,660.0000000000,7,-1253.7881678505,461.6568331477,0.0877101840
235068085,660.0000000000,7,-858.5953750650,876.5684581119,0.0877101840
235068085,660.0000000000,7,-433.4243344982,1260.7020107513,0.0877101840
235068085,660.0000000000,7,5.8494249996,1628.6253237074,0.0877101840
235068085,660.0000000000,8,-1103.2613855024,-1397.1317064706,0.0876746895
235068085,660.0000000000,8,-531.2833724022,-1362.9242141624,0.0876746895
235068085,660.0000000000,8,5.0390892936,-1161.2134879217,0.0876746895
235068085,660.0000000000,8,505.1959536366,-881.6207286261,0.0876746895
235068085,660.0000000000,8,982.9969824519,-565.3373479956,0.0876746895
235068085,660.0000000000,8,1448.6042496519,-231.3629886047,0.0876746895
311816000,660.0000000000,0,1970.1308392914,3986.1953303744,0.2802303491
311816000,660.0000000000,0,2116.5654014176,4251.4610820554,0.2802303491
311816000,660.0000000000,0,2262.9999635439,4516.7268337364,0.2802303491
311816000,660.0000000000,0,2409.4345256702,4781.9925854174,0.2802303491
311816000,660.0000000000,0,2555.8690877964,5047.2583370984,0.2802303491
311816000,660.0000000000,0,2702.3036499227,5312.5240887794,0.2802303491
311816000,660.0000000000,1,1885.1991678765,4017.6220026515,0.1459698158
311816000,660.0000000000,1,1990.3486091768,4301.7920133744,0.1459698158
311816000,660.0000000000,1,2116.4952319913,4577.2843536535,0.1459698158
311816000,660.0000000000,1,2252.8817099666,4847.8536213568,0.1459698158
311816000,660.0000000000,1,2394.3170909772,5115.8182328233,0.1459698158
311816000,660.0000000000,1,2538.2583880445,5382.4451313136,0.1459698158
311816000,660.0000000000,2,2041.9819473904,3931.0732585276,0.0625855694
311816000,660.0000000000,2,2226.4130257715,4171.4774542630,0.0625855694
311816000,660.0000000000,2,2392.3122188319,4425.0251967927,0.0625855694
311816000,660.0000000000,2,2548.5889656366,4684.6144462006,0.0625855694
311816000,660.0000000000,2,2699.9712294861,4947.0880833374,0.0625855694
311816000,660.0000000000,2,2848.8861865404,5210.9693740071,0.0625855694
311816000,660.0000000000,3,1794.7736264054,4022.5460243210,0.1356002701
311816000,660.0000000000,3,1856.2765171169,4319.2384482791,0.1356002701
311816000,660.0000000000,3,1961.4259584171,4603.4084590020,0.1356002701
311816000,660.0000000000,3,2087.5725812316,4878.9007992811,0.1356002701
311816000,660.0000000000,3,2223.9590592070,5149.4700669844,0.1356002701
311816000,660.0000000000,3,2365.3944402175,5417.4346784509,0.1356002701
311816000,660.0000000000,4,2094.3342466778,3857.1796776220,0.0585081141
311816000,660.0000000000,4,2312.6199169031,4067.3233574563,0.0585081141
311816000,660.0000000000,4,2497.0509952842,4307.7275531917,0.0585081141
311816000,660.0000000000,4,2662.9501883446,4561.2752957214,0.0585081141
311816000,660.0000000000,4,2819.2269351493,4820.8645451292,0.0585081141
311816000,660.0000000000,4,2970.6091989988,5083.3381822660,0.0585081141
311816000,660.0000000000,5,1706.9316591878,4000.5275471921,0.1211579129
311816000,660.0000000000,5,1723.4067769774,4303.0793121743,0.1211579129
311816000,660.0000000000,5,1806.9678483536,4594.3292861665,0.1211579129
311816000,660.0000000000,5,1922.6972431063,4874.3573333156,0.1211579129
311816000,660.0000000000,5,2053.9868710800,5147.4361380342,0.1211579129
311816000,660.0000000000,5,2192.9039052807,5416.7149110722,0.1211579129
311816000,660.0000000000,6,2122.5112621764,3771.1152811661,0.0515568975
311816000,660.0000000000,6,2369.7492986886,3946.2790710930,0.0515568975
311816000,660.0000000000,6,2571.6753237762,4172.1880801925,0.0515568975
311816000,660.0000000000,6,2746.9636946902,4419.3378061126,0.0515568975
311816000,660.0000000000,6,2908.0799850159,4675.9514086197,0.0515568975
311816000,660.0000000000,6,3061.9162506763,4936.9943234204,0.0515568975
311816000,660.0000000000,7,1629.5199275398,3953.5334162502,0.1015022626
311816000,660.0000000000,7,1600.5972767801,4255.1498618778,0.1015022626
311816000,660.0000000000,7,1662.1001674915,4551.8422858360,0.1015022626
311816000,660.0000000000,7,1767.2496087918,4836.0122965588,0.1015022626
311816000,660.0000000000,7,1893.3962316063,5111.5046368380,0.1015022626
311816000,660.0000000000,7,2029.7827095817,5382.0739045413,0.1015022626
311816000,660.0000000000,8,2123.9960250101,3680.5679453739,0.0428888085
311816000,660.0000000000,8,2394.6339945228,3816.8180443025,0.0428888085
311816000,660.0000000000,8,2612.9196647481,4026.9617241368,0.0428888085
311816000,660.0000000000,8,2797.3507431292,4267.3659198722,0.0428888085
311816000,660.0000000000,8,2963.2499361896,4520.9136624019,0.0428888085
311816000,660.0000000000,8,3119.5266829943,4780.5029118097,0.0428888085
235068085,720.0000000000,0,-654.4981083620,-385.9632143868,0.1290912944
235068085,720.0000000000,0,-194.4840545748,-39.3177610512,0.1290912944
235068085,720.0000000000,0,265.5299992124,307.3276922843,0.1290912944
235068085,720.0000000000,0,725.5440529997,653.9731456199,0.1290912944
235068085,720.0000000000,0,1185.5581067869,1000.6185989555,0.1290912944
235068085,720.0000000000,0,1645.5721605742,1347.2640522911,0.1290912944
235068085,720.0000000000,1,-777.4846870637,-265.5021691191,0.1259021872
235068085,720.0000000000,1,-374.4381444117,145.9944705467,0.1259021872
235068085,720.0000000000,1,58.3086838536,526.1341588540,0.1259021872
235068085,720.0000000000,1,505.0031701357,889.7823898756,0.1259021872
235068085,720.0000000000,1,958.4371430258,1244.9916693561,0.1259021872
235068085,720.0000000000,1,1415.1812279791,1595.9344579417,0.1259021872
235068085,720.0000000000,2,-572.6032150478,-537.3890656038,0.1258217651
235068085,720.0000000000,2,-65.9525740419,-263.3797081571,0.1258217651
235068085,720.0000000000,2,418.7423389150,47.8225433670,0.1258217651
235068085,720.0000000000,2,891.4291412487,376.9778059705,0.1258217651
235068085,720.0000000000,2,1357.8615569801,714.9375691893,0.1258217651
235068085,720.0000000000,2,1821.1051489748,1057.2552206125,0.1258217651
235068085,720.0000000000,3,-930.5769263622,-186.7663562111,0.1174875143
235068085,720.0000000000,3,-593.5494512767,280.3401423922,0.1174875143
235068085,720.0000000000,3,-190.5029086246,691.8367820580,0.1174875143
235068085,720.0000000000,3,242.2439196406,1071.9764703653,0.1174875143
235068085,720.0000000000,3,688.9384059227,1435.6247013869,0.1174875143
235068085,720.0000000000,3,1142.3723788129,1790.8339808674,0.1174875143
235068085,720.0000000000,4,-539.1154340372,-706.2533024649,0.1175666421
235068085,720.0000000000,4,2.7935130643,-511.0337003463,0.1175666421
235068085,720.0000000000,4,509.4441540702,-237.0243428996,0.1175666421
235068085,720.0000000000,4,994.1390670272,74.1779086244,0.1175666421
235068085,720.0000000000,4,1466.8258693608,403.3331712280,0.1175666421
235068085,720.0000000000,4,1933.2582850923,741.2929344468,0.1175666421
235068085,720.0000000000,5,-1100.0995524683,-156.7890113349,0.1043915835
235068085,720.0000000000,5,-836.6600554514,355.4371412691,0.1043915835
235068085,720.0000000000,5,-465.5798726939,795.9771484928,0.1043915835
235068085,720.0000000000,5,-47.3891813617,1192.0737852913,0.1043915835
235068085,720.0000000000,5,392.4087818828,1564.0331265182,0.1043915835
235068085,720.0000000000,5,842.4927904065,1923.4776775566,0.1043915835
235068085,720.0000000000,6,-557.0261290728,-877.4717856117,0.1044082201
235068085,720.0000000000,6,7.9710174588,-765.4261502161,0.1044082201
235068085,720.0000000000,6,533.7288123027,-530.1502671323,0.1044082201
235068085,720.0000000000,6,1029.7503135332,-237.3386035718,0.1044082201
235068085,720.0000000000,6,1508.5253283835,82.8964431596,0.1044082201
235068085,720.0000000000,6,1978.1055731155,416.4686148968,0.1044082201
235068085,720.0000000000,7,-1270.9096140728,-178.2479214282,0.0876465099
235068085,720.0000000000,7,-1086.9743782858,367.5943900830,0.0876465099
235068085,720.0000000000,7,-749.9469032002,834.7008886863,0.0876465099
235068085,720.0000000000,7,-346.9003605482,1246.1975283522,0.0876465099
235068085,720.0000000000,7,85.8464677171,1626.3372166595,0.0876465099
235068085,720.0000000000,7,532.5409539992,1989.9854476811,0.0876465099
235068085,720.0000000000,8,-624.7353911096,-1035.7500778761,0.0876842833
235068085,720.0000000000,8,-49.3386629975,-1009.3947126186,0.0876842833
235068085,720.0000000000,8,492.5702841040,-814.1751105000,0.0876842833
235068085,720.0000000000,8,999.2209251098,-540.1657530533,0.0876842833
235068085,720.0000000000,8,1483.9158380668,-228.9635015293,0.0876842833
235068085,720.0000000000,8,1956.6026404004,100.1917610743,0.0876842833
311816000,720.0000000000,0,2121.8506510747,4251.1669762090,0.2810067394
311816000,720.0000000000,0,2271.8506510747,4510.9745973443,0.2810067394
311816000,720.0000000000,0,2421.8506510747,4770.7822184797,0.2810067394
311816000,720.0000000000,0,2571.8506510747,5030.5898396150,0.2810067394
311816000,720.0000000000,0,2721.8506510747,5290.3974607503,0.2810067394
311816000,720.0000000000,0,2871.8506510747,5550.2050818857,0.2810067394
311816000,720.0000000000,1,2038.3727225534,4283.8910866964,0.1456030097
311816000,720.0000000000,1,2147.8632185389,4563.1970681734,0.1456030097
311816000,720.0000000000,1,2277.9742322569,4833.5137789208,0.1456030097
311816000,720.0000000000,1,2418.1282733782,5098.7624259623,0.1456030097
311816000,720.0000000000,1,2563.2307994950,5361.3367143352,0.1456030097
311816000,720.0000000000,1,2710.7885469773,5622.5391476277,0.1456030097
311816000,720.0000000000,2,2191.9295263336,4195.2350246980,0.0630987621
311816000,720.0000000000,2,2379.0703537289,4429.7095664329,0.0630987621
311816000,720.0000000000,2,2548.1159854446,4677.5473649985,0.0630987621
311816000,720.0000000000,2,2707.7510315413,4931.5486485734,0.0630987621
311816000,720.0000000000,2,2862.5957725944,5188.4982665303,0.0630987621
311816000,720.0000000000,2,3015.0248416150,5446.8882410214,0.0630987621
311816000,720.0000000000,3,1948.9525755064,4290.4842088309,0.1359641154
311816000,720.0000000000,3,2015.4746469851,4583.0159404536,0.1359641154
311816000,720.0000000000,3,2124.9651429706,4862.3219219306,0.1359641154
311816000,720.0000000000,3,2255.0761566886,5132.6386326780,0.1359641154
311816000,720.0000000000,3,2395.2301978099,5397.8872797195,0.1359641154
311816000,720.0000000000,3,2540.3327239267,5660.4615680924,0.1359641154
311816000,720.0000000000,4,2242.3494111158,4121.0914668124,0.0582572490
311816000,720.0000000000,4,2462.4282863748,4324.9671364367,0.0582572490
311816000,720.0000000000,4,2649.5691137701,4559.4416781716,0.0582572490
311816000,720.0000000000,4,2818.6147454858,4807.2794767372,0.0582572490
311816000,720.0000000000,4,2978.2497915825,5061.2807603121,0.0582572490
311816000,720.0000000000,4,3133.0945326356,5318.2303782690,0.0582572490
311816000,720.0000000000,5,1861.5778453536,4270.3573986482,0.1201371771
311816000,720.0000000000,5,1883.6375500132,4569.5452483853,0.1201371771
