mmsi,time,traj_id,x,y,prob
219002051,1560.0000000000,0,4302.9717997727,11052.2100696893,0.4725845118
219002051,1560.0000000000,0,4425.6638154305,11322.6831169488,0.4725845118
219002051,1560.0000000000,0,4548.3558310884,11593.1561642082,0.4725845118
219002051,1560.0000000000,0,4671.0478467463,11863.6292114676,0.4725845118
219002051,1560.0000000000,0,4793.7398624042,12134.1022587271,0.4725845118
219002051,1560.0000000000,0,4916.4318780621,12404.5753059865,0.4725845118
219002051,1560.0000000000,1,4217.5616927747,11076.3877636247,0.0016407389
219002051,1560.0000000000,1,4298.4570222840,11362.1585558054,0.0016407389
219002051,1560.0000000000,1,4400.5376621134,11641.0645309512,0.0016407389
219002051,1560.0000000000,1,4513.0030578219,11915.9472964498,0.0016407389
219002051,1560.0000000000,1,4630.6024346650,12188.6731415142,0.0016407389
219002051,1560.0000000000,1,4750.7534109490,12460.2845236358,0.0016407389
219002051,1560.0000000000,2,4377.4221944196,11003.8718239789,0.1517718855
219002051,1560.0000000000,2,4539.1554980626,11252.9728847809,0.1517718855
219002051,1560.0000000000,2,4681.7690704047,11513.4923062908,0.1517718855
219002051,1560.0000000000,2,4814.5151905829,11779.1753271590,0.1517718855
219002051,1560.0000000000,2,4942.2567124075,12047.3004912185,0.1517718855
219002051,1560.0000000000,2,5067.4789840404,12316.6114317447,0.1517718855
219002051,1560.0000000000,3,4128.8213039110,11074.2451843932,0.0016551416
219002051,1560.0000000000,3,4166.1032125709,11368.8959255880,0.0016551416
219002051,1560.0000000000,3,4246.9985420802,11654.6667177687,0.0016551416
219002051,1560.0000000000,3,4349.0791819096,11933.5726929145,0.0016551416
219002051,1560.0000000000,3,4461.5445776182,12208.4554584130,0.0016551416
219002051,1560.0000000000,3,4579.1439544613,12481.1813034775,0.0016551416
219002051,1560.0000000000,4,4434.2624446935,10935.6909380194,0.1429993615
219002051,1560.0000000000,4,4631.4048549983,11157.8257395684,0.1429993615
219002051,1560.0000000000,4,4793.1381586414,11406.9268003704,0.1429993615
219002051,1560.0000000000,4,4935.7517309834,11667.4462218803,0.1429993615
219002051,1560.0000000000,4,5068.4978511617,11933.1292427484,0.1429993615
219002051,1560.0000000000,4,5196.2393729863,12201.2544068079,0.1429993615
219002051,1560.0000000000,5,4044.6775478277,11045.9737222162,0.0013383564
219002051,1560.0000000000,5,4037.5087643447,11342.8871920072,0.0013383564
219002051,1560.0000000000,5,4096.7639605637,11633.9160938728,0.0013383564
219002051,1560.0000000000,5,4188.3163104357,11916.4531130984,0.0013383564
219002051,1560.0000000000,5,4295.6081875525,12193.3961633899,0.0013383564
219002051,1560.0000000000,5,4410.6456291476,12467.2125015278,0.0013383564
219002051,1560.0000000000,6,4468.4151803222,10853.7578072936,0.1264677978
219002051,1560.0000000000,6,4696.5393037670,11043.9376808411,0.1264677978
219002051,1560.0000000000,6,4876.4830152435,11280.2198441545,0.1264677978
219002051,1560.0000000000,6,5028.7635129140,11535.2093537999,0.1264677978
219002051,1560.0000000000,6,5166.4675642553,11798.3568300261,0.1264677978
219002051,1560.0000000000,6,5296.7171090718,12065.2726521032,0.1264677978
219002051,1560.0000000000,7,3972.6467356543,10994.0987826105,0.0009854365
219002051,1560.0000000000,7,3921.1882554506,11286.6069445738,0.0009854365
219002051,1560.0000000000,7,3958.4701641105,11581.2576857686,0.0009854365
219002051,1560.0000000000,7,4039.3654936198,11867.0284779493,0.0009854365
219002051,1560.0000000000,7,4141.4461334492,12145.9344530951,0.0009854365
219002051,1560.0000000000,7,4253.9115291577,12420.8172185937,0.0009854365
219002051,1560.0000000000,8,4476.8296391472,10765.3912743520,0.1005567700
219002051,1560.0000000000,8,4730.8122997260,10919.3451899415,0.1005567700
219002051,1560.0000000000,8,4927.9547100308,11141.4799914905,0.1005567700
219002051,1560.0000000000,8,5089.6880136739,11390.5810522925,0.1005567700
219002051,1560.0000000000,8,5232.3015860159,11651.1004738024,0.1005567700
219002051,1560.0000000000,8,5365.0477061942,11916.7834946706,0.1005567700
246900000,1560.0000000000,0,2390.9618892472,19699.5266337842,0.3116071340
246900000,1560.0000000000,0,2571.1556617543,19610.4693244286,0.3116071340
246900000,1560.0000000000,0,2751.3494342613,19521.4120150729,0.3116071340
246900000,1560.0000000000,0,2931.5432067684,19432.3547057173,0.3116071340
246900000,1560.0000000000,0,3111.7369792755,19343.2973963616,0.3116071340
246900000,1560.0000000000,0,3291.9307517825,19254.2400870059,0.3116071340
246900000,1560.0000000000,1,2409.2320371948,19756.7551467795,0.1772926243
246900000,1560.0000000000,1,2600.7109858672,19695.6256758566,0.1772926243
246900000,1560.0000000000,1,2787.0712390252,19620.3205894223,0.1772926243
246900000,1560.0000000000,1,2970.4771940585,19538.0815739956,0.1772926243
246900000,1560.0000000000,1,3152.3090195178,19452.4183540577,0.1772926243
246900000,1560.0000000000,1,3333.3297734563,19365.0542501961,0.1772926243
246900000,1560.0000000000,2,2356.5955682638,19650.2533449987,0.0014882719
246900000,1560.0000000000,2,2521.4574009498,19535.2682323822,0.0014882719
246900000,1560.0000000000,2,2694.4715778668,19432.9594126953,0.0014882719
246900000,1560.0000000000,2,2871.1998000487,19337.2090315764,0.0014882719
246900000,1560.0000000000,2,3049.6921720863,19244.7889410961,0.0014882719
246900000,1560.0000000000,2,3229.0431259347,19154.0462534916,0.0014882719
246900000,1560.0000000000,3,2409.7739942036,19816.8268313594,0.1711513099
246900000,1560.0000000000,3,2608.2379146583,19784.9980349990,0.1711513099
246900000,1560.0000000000,3,2799.7168633307,19723.8685640761,0.1711513099
