mmsi,time,traj_id,x,y,prob
231103000,1080.0000000000,0,49668.2703242018,-41009.8847310180,0.5475440448
231103000,1080.0000000000,0,49650.1316883920,-41504.5522859385,0.5475440448
231103000,1080.0000000000,0,49631.9930525823,-41999.2198408589,0.5475440448
231103000,1080.0000000000,0,49613.8544167725,-42493.8873957793,0.5475440448
231103000,1080.0000000000,0,49595.7157809628,-42988.5549506998,0.5475440448
231103000,1080.0000000000,1,49815.2647174182,-40993.1514747027,0.0020830254
231103000,1080.0000000000,1,49871.2519545389,-41484.9750500624,0.0020830254
231103000,1080.0000000000,1,49890.2296048212,-41979.6111271835,0.0020830254
231103000,1080.0000000000,1,49890.6494071964,-42474.6109491693,0.0020830254
231103000,1080.0000000000,1,49881.7884329316,-42969.5316328501,0.0020830254
231103000,1080.0000000000,2,49522.8962013007,-40982.4308078966,0.0079760781
231103000,1080.0000000000,2,49431.0390472163,-41468.8331755342,0.0079760781
231103000,1080.0000000000,2,49375.8861073235,-41960.7510073122,0.0079760781
231103000,1080.0000000000,2,49339.2145377964,-42454.3907504331,0.0079760781
231103000,1080.0000000000,2,49311.8046171190,-42948.6312751257,0.0079760781
231103000,1080.0000000000,3,49950.7488095904,-40933.7257709014,0.0022763071
231103000,1080.0000000000,3,50079.6045669971,-41411.6600695064,0.0022763071
231103000,1080.0000000000,3,50135.5918041178,-41903.4836448661,0.0022763071
231103000,1080.0000000000,3,50154.5694544000,-42398.1197219872,0.0022763071
231103000,1080.0000000000,3,50154.9892567752,-42893.1195439730,0.0022763071
231103000,1080.0000000000,4,49392.1281861533,-40913.2420825261,0.1658919890
231103000,1080.0000000000,4,49228.6154274425,-41380.4557143251,0.1658919890
231103000,1080.0000000000,4,49136.7582733580,-41866.8580819627,0.1658919890
231103000,1080.0000000000,4,49081.6053334653,-42358.7759137407,0.1658919890
231103000,1080.0000000000,4,49044.9337639382,-42852.4156568616,0.1658919890
231103000,1080.0000000000,5,50062.6202102701,-40836.9159407499,0.0014904932
231103000,1080.0000000000,5,50261.4506654481,-41290.2275886189,0.0014904932
231103000,1080.0000000000,5,50354.1327087934,-41776.4734511631,0.0014904932
231103000,1080.0000000000,5,50391.6415227892,-42270.0502829458,0.0014904932
231103000,1080.0000000000,5,50401.3419542219,-42764.9552249600,0.0014904932
231103000,1080.0000000000,6,49287.6473960925,-40808.4989776825,0.1472853326
231103000,1080.0000000000,6,49056.1511768035,-41246.0312627255,0.1472853326
231103000,1080.0000000000,6,48928.1062628630,-41724.1834351706,0.1472853326
231103000,1080.0000000000,6,48854.5495023378,-42213.6876772166,0.1472853326
231103000,1080.0000000000,6,48808.6291759319,-42706.5530986277,0.1472853326
231103000,1080.0000000000,7,50140.8857804159,-40711.3697180518,0.0004300438
231103000,1080.0000000000,7,50405.2256299948,-41129.8783128556,0.0004300438
231103000,1080.0000000000,7,50534.0813874015,-41607.8126114607,0.0004300438
231103000,1080.0000000000,7,50590.0686245222,-42099.6361868204,0.0004300438
231103000,1080.0000000000,7,50609.0462748044,-42594.2722639415,0.0004300438
231103000,1080.0000000000,8,49218.7867889245,-40677.5578829702,0.1250226861
231103000,1080.0000000000,8,48924.5060150663,-41075.5827893987,0.1250226861
231103000,1080.0000000000,8,48760.9932563556,-41542.7964211977,0.1250226861
231103000,1080.0000000000,8,48669.1361022711,-42029.1987888353,0.1250226861
231103000,1080.0000000000,8,48613.9831623783,-42521.1166206134,0.1250226861
257687800,1080.0000000000,0,53550.3498084818,-48647.0002587474,0.3181455036
257687800,1080.0000000000,0,53325.4868724025,-48639.1478719894,0.3181455036
257687800,1080.0000000000,0,53100.6239363232,-48631.2954852313,0.3181455036
257687800,1080.0000000000,0,52875.7610002439,-48623.4430984732,0.3181455036
257687800,1080.0000000000,0,52650.8980641646,-48615.5907117152,0.3181455036
257687800,1080.0000000000,1,53558.0724377151,-48713.8025152494,0.1724043859
257687800,1080.0000000000,1,53334.5610240075,-48739.6413995605,0.1724043859
257687800,1080.0000000000,1,53109.7418415002,-48748.6600012668,0.1724043859
257687800,1080.0000000000,1,52884.7425981524,-48749.2435189787,0.1724043859
257687800,1080.0000000000,1,52659.7719639781,-48745.6084454966,0.1724043859
257687800,1080.0000000000,2,53562.7135156302,-48580.8994325682,0.0012747546
257687800,1080.0000000000,2,53341.5489939477,-48539.5321224188,0.0012747546
257687800,1080.0000000000,2,53117.9065655228,-48514.8528961713,0.0012747546
257687800,1080.0000000000,2,52893.4961131613,-48498.5756460681,0.0012747546
257687800,1080.0000000000,2,52668.8199262370,-48486.5087065580,0.0012747546
257687800,1080.0000000000,3,53585.1915638606,-48775.3389554547,0.1668640818
257687800,1080.0000000000,3,53368.0512570146,-48834.2888251986,0.1668640818
257687800,1080.0000000000,3,53144.5398433070,-48860.1277095097,0.1668640818
257687800,1080.0000000000,3,52919.7206607997,-48869.1463112160,0.1668640818
257687800,1080.0000000000,3,52694.7214174519,-48869.7298289279,0.1668640818
257687800,1080.0000000000,4,53594.0591460228,-48521.4046266493,0.0008324800
257687800,1080.0000000000,4,53381.5599170919,-48447.4514137120,0.0008324800
257687800,1080.0000000000,4,53160.3953954095,-48406.0841035627,0.0008324800
257687800,1080.0000000000,4,52936.7529669845,-48381.4048773151,0.0008324800
257687800,1080.0000000000,4,52712.3425146230,-48365.1276272120,0.0008324800
257687800,1080.0000000000,5,53629.2847161472,-48826.1127124307,0.1514484161
257687800,1080.0000000000,5,53423.3920193278,-48916.8496806214,0.1514484161
257687800,1080.0000000000,5,53202.4450368959,-48959.3635719302,0.1514484161
257687800,1080.0000000000,5,52978.1220301571,-48976.8045767083,0.1514484161
257687800,1080.0000000000,5,52753.1732766149,-48981.6064804773,0.1514484161
257687800,1080.0000000000,6,53641.5866878520,-48473.8303348132,0.0006011672
257687800,1080.0000000000,6,53442.5250262331,-48368.9520488168,0.0006011672
257687800,1080.0000000000,6,53225.0818786885,-48311.1292368317,0.0006011672
257687800,1080.0000000000,6,53002.5219345115,-48278.0827355349,0.0006011672
257687800,1080.0000000000,6,52778.4561087013,-48257.6008971418,0.0006011672
257687800,1080.0000000000,7,53686.4131846017,-48861.5883176838,0.1273726471
257687800,1080.0000000000,7,53496.3920039012,-48982.0746276330,0.1273726471
257687800,1080.0000000000,7,53279.2516970552,-49041.0244973770,0.1273726471
257687800,1080.0000000000,7,53055.7402833476,-49066.8633816880,0.1273726471
257687800,1080.0000000000,7,52830.9211008403,-49075.8819833943,0.1273726471
257687800,1080.0000000000,8,53701.0506473550,-48442.4262268613,0.0610565638
257687800,1080.0000000000,8,53519.8970488167,-48308.9782080052,0.0610565638
257687800,1080.0000000000,8,53307.3978198858,-48235.0249950678,0.0610565638
257687800,1080.0000000000,8,53086.2332982034,-48193.6576849185,0.0610565638
257687800,1080.0000000000,8,52862.5908697784,-48168.9784586709,0.0610565638
231103000,1140.0000000000,0,49647.6542642878,-41514.2950372392,0.4695494613
231103000,1140.0000000000,0,49626.0626675419,-42008.8239069222,0.4695494613
231103000,1140.0000000000,0,49604.4710707961,-42503.3527766053,0.4695494613
231103000,1140.0000000000,0,49582.8794740502,-42997.8816462883,0.4695494613
231103000,1140.0000000000,0,49561.2878773044,-43492.4105159713,0.4695494613
231103000,1140.0000000000,1,49794.7618945725,-41498.5883948229,0.0014550747
231103000,1140.0000000000,1,49847.3142189235,-41990.7908462647,0.0014550747
231103000,1140.0000000000,1,49862.8382235266,-42485.5473573700,0.0014550747
231103000,1140.0000000000,1,49859.8022930668,-42980.5380473089,0.0014550747
231103000,1140.0000000000,1,49847.4863646181,-43475.3848093540,0.0014550747
231103000,1140.0000000000,2,49502.4753470351,-41485.8268885579,0.1515153692
231103000,1140.0000000000,2,49407.2247299066,-41971.5761242101,0.1515153692
231103000,1140.0000000000,2,49348.6389276232,-42463.0969312680,0.1515153692
231103000,1140.0000000000,2,49308.5220242163,-42956.4686309641,0.1515153692
231103000,1140.0000000000,2,49277.6623497466,-43450.5057555728,0.1515153692
231103000,1140.0000000000,3,49930.6575513996,-41440.1099888977,0.0013433345
231103000,1140.0000000000,3,50056.1735849385,-41918.9322161645,0.0013433345
231103000,1140.0000000000,3,50108.7259092895,-42411.1346676062,0.0013433345
231103000,1140.0000000000,3,50124.2499138926,-42905.8911787115,0.0013433345
231103000,1140.0000000000,3,50121.2139834328,-43400.8818686505,0.0013433345
231103000,1140.0000000000,4,49372.1935431134,-41415.7269237155,0.1423872421
231103000,1140.0000000000,4,49205.4230291149,-41881.7876447172,0.1423872421
231103000,1140.0000000000,4,49110.1724119865,-42367.5368803694,0.1423872421
231103000,1140.0000000000,4,49051.5866097030,-42859.0576874273,0.1423872421
231103000,1140.0000000000,4,49011.4697062961,-43352.4293871234,0.1423872421
231103000,1140.0000000000,5,50043.2020804759,-41344.0835213016,0.0008361653
231103000,1140.0000000000,5,50238.8630036860,-41798.7722094483,0.0008361653
231103000,1140.0000000000,5,50328.1481795001,-42285.6532599934,0.0008361653
231103000,1140.0000000000,5,50362.2102910928,-42779.4799224508,0.0008361653
231103000,1140.0000000000,5,50368.4554259099,-43274.4405252174,0.0008361653
231103000,1140.0000000000,6,49268.4465380551,-41310.2569637959,0.1269118714
231103000,1140.0000000000,6,49033.9014333951,-41746.1624511209,0.1269118714
231103000,1140.0000000000,6,48902.5215350409,-42223.4090564608,0.1269118714
231103000,1140.0000000000,6,48825.5492105113,-42712.3878507418,0.1269118714
