mmsi,time,traj_id,x,y,prob
258465000,120.0000000000,0,7771.1649129193,17996.8147603235,0.1799608538
258465000,120.0000000000,0,7635.6526190332,17618.3436013090,0.1799608538
258465000,120.0000000000,0,7500.1403251471,17239.8724422946,0.1799608538
258465000,120.0000000000,0,7364.6280312610,16861.4012832801,0.1799608538
258465000,120.0000000000,0,7229.1157373750,16482.9301242657,0.1799608538
258465000,120.0000000000,0,7093.6034434889,16104.4589652513,0.1799608538
258465000,120.0000000000,1,7889.0632428582,17973.6719899554,0.1247018079
258465000,120.0000000000,1,7811.6306291571,17579.1999499634,0.1247018079
258465000,120.0000000000,1,7704.8580181333,17191.6388457035,0.1247018079
258465000,120.0000000000,1,7583.6303374538,16808.3532479607,0.1247018079
258465000,120.0000000000,1,7455.2377818282,16427.4079084959,0.1247018079
258465000,120.0000000000,1,7323.2795581695,16047.6829722475,0.1247018079
258465000,120.0000000000,2,7665.3714926036,18053.7652321441,0.0279828381
258465000,120.0000000000,2,7474.8228325060,17699.7946004033,0.0279828381
258465000,120.0000000000,2,7311.3327551700,17332.5412891688,0.0279828381
258465000,120.0000000000,2,7161.7263899099,16959.4167315829,0.0279828381
258465000,120.0000000000,2,7019.1419974084,16583.5528053876,0.0279828381
258465000,120.0000000000,2,6880.0875434679,16206.3686874302,0.0279828381
258465000,120.0000000000,3,8008.5349757377,17986.4041957919,0.1742126129
258465000,120.0000000000,3,7990.9210117905,17584.7902664094,0.1742126129
258465000,120.0000000000,3,7913.4883980894,17190.3182264174,0.1742126129
258465000,120.0000000000,3,7806.7157870656,16802.7571221575,0.1742126129
258465000,120.0000000000,3,7685.4881063861,16419.4715244147,0.1742126129
258465000,120.0000000000,3,7557.0955507605,16038.5261849499,0.1742126129
258465000,120.0000000000,4,7581.1331930685,18139.4361893824,0.0529592428
258465000,120.0000000000,4,7339.8274788667,17817.9155021886,0.0529592428
258465000,120.0000000000,4,7149.2788187691,17463.9448704478,0.0529592428
258465000,120.0000000000,4,6985.7887414331,17096.6915592133,0.0529592428
258465000,120.0000000000,4,6836.1823761730,16723.5670016274,0.0529592428
258465000,120.0000000000,4,6693.5979836715,16347.7030754321,0.0529592428
258465000,120.0000000000,5,8118.9080574765,18033.8740478053,0.1772407015
258465000,120.0000000000,5,8161.5083149400,17634.1376120579,0.1772407015
258465000,120.0000000000,5,8113.8510528839,17234.9725016420,0.1772407015
258465000,120.0000000000,5,8021.6836429054,16843.6808348027,0.1772407015
258465000,120.0000000000,5,7907.6634550297,16458.1897236772,0.1772407015
258465000,120.0000000000,5,7782.8478518567,16076.0574622747,0.1772407015
258465000,120.0000000000,6,7525.9747707286,18246.1749005779,0.0608498423
258465000,120.0000000000,6,7239.3312085393,17964.3248194081,0.0608498423
258465000,120.0000000000,6,7022.7952995643,17625.6270188183,0.0608498423
258465000,120.0000000000,6,6845.6513911324,17264.7613433856,0.0608498423
258465000,120.0000000000,6,6689.0756475608,16894.5073271684,0.0608498423
258465000,120.0000000000,6,6542.9738482378,16519.9966274086,0.0608498423
258465000,120.0000000000,7,8210.3231894016,18111.8412054923,0.1499091508
258465000,120.0000000000,7,8312.1809583339,17722.9594819463,0.1499091508
258465000,120.0000000000,7,8294.5669943867,17321.3455525638,0.1499091508
258465000,120.0000000000,7,8217.1343806856,16926.8735125718,0.1499091508
258465000,120.0000000000,7,8110.3617696618,16539.3124083119,0.1499091508
258465000,120.0000000000,7,7989.1340889823,16156.0268105691,0.1499091508
258465000,120.0000000000,8,7504.8233631760,18364.4467145541,0.0521829499
258465000,120.0000000000,8,7179.2793494392,18128.5969845987,0.0521829499
258465000,120.0000000000,8,6937.9736352374,17807.0762974049,0.0521829499
258465000,120.0000000000,8,6747.4249751398,17453.1056656640,0.0521829499
258465000,120.0000000000,8,6583.9348978037,17085.8523544296,0.0521829499
258465000,120.0000000000,8,6434.3285325437,16712.7277968437,0.0521829499
259883000,120.0000000000,0,4617.7049235568,9973.3038721875,0.2592893872
259883000,120.0000000000,0,4730.9569858173,10218.4037913914,0.2592893872
259883000,120.0000000000,0,4844.2090480777,10463.5037105953,0.2592893872
259883000,120.0000000000,0,4957.4611103382,10708.6036297991,0.2592893872
259883000,120.0000000000,0,5070.7131725987,10953.7035490030,0.2592893872
259883000,120.0000000000,0,5183.9652348591,11198.8034682069,0.2592893872
259883000,120.0000000000,1,4540.2147100667,9995.8251221248,0.0187377404
259883000,120.0000000000,1,4615.5677995512,10255.0970101211,0.0187377404
259883000,120.0000000000,1,4710.1362244669,10507.9938527446,0.0187377404
259883000,120.0000000000,1,4814.1195727793,10757.1674132878,0.0187377404
259883000,120.0000000000,1,4922.7563738189,11004.3476015308,0.0187377404
259883000,120.0000000000,1,5033.7056811352,11250.4984723520,0.0187377404
259883000,120.0000000000,2,4685.0786676183,9928.8885764368,0.0609140108
259883000,120.0000000000,2,4833.6863054933,10154.3121110670,0.0609140108
259883000,120.0000000000,2,4964.9852608061,10390.2370659442,0.0609140108
259883000,120.0000000000,2,5087.3467949647,10630.9187124367,0.0609140108
259883000,120.0000000000,2,5205.1743044343,10873.8521971855,0.0609140108
259883000,120.0000000000,2,5320.7191679173,11117.8796229448,0.0609140108
259883000,120.0000000000,3,4459.5299971337,9994.4405700659,0.0850605494
259883000,120.0000000000,3,4495.2918459040,10262.0617392071,0.0850605494
259883000,120.0000000000,3,4570.6449353885,10521.3336272034,0.0850605494
259883000,120.0000000000,3,4665.2133603043,10774.2304698269,0.0850605494
259883000,120.0000000000,3,4769.1967086166,11023.4040303701,0.0850605494
259883000,120.0000000000,3,4877.8335096562,11270.5842186131,0.0850605494
259883000,120.0000000000,4,4736.3176463501,9866.5467209622,0.0832204284
259883000,120.0000000000,4,4916.9434526720,10067.2313444154,0.0832204284
259883000,120.0000000000,4,5065.5510905471,10292.6548790457,0.0832204284
259883000,120.0000000000,4,5196.8500458599,10528.5798339228,0.0832204284
259883000,120.0000000000,4,5319.2115800184,10769.2614804153,0.0832204284
259883000,120.0000000000,4,5437.0390894880,11012.1949651641,0.0832204284
259883000,120.0000000000,5,4382.8581098647,9969.2738939225,0.1511350770
259883000,120.0000000000,5,4378.2255838955,10239.2341497068,0.1511350770
259883000,120.0000000000,5,4433.9396754680,10503.4233622047,0.1511350770
259883000,120.0000000000,5,4518.9602057234,10759.6878923978,0.1511350770
259883000,120.0000000000,5,4618.2535457335,11010.7672277276,0.1511350770
259883000,120.0000000000,5,4724.5682924100,11258.9550087304,0.1511350770
259883000,120.0000000000,6,4766.8448343846,9791.8471180436,0.0888699692
259883000,120.0000000000,6,4975.4323429496,9963.2858863273,0.0888699692
259883000,120.0000000000,6,5140.5131371869,10176.9405875955,0.0888699692
259883000,120.0000000000,6,5280.5648961345,10407.7771202668,0.0888699692
259883000,120.0000000000,6,5407.4174385153,10646.1223163407,0.0888699692
259883000,120.0000000000,6,5527.5172381140,10887.9405086596,0.0888699692
259883000,120.0000000000,7,4317.0479196015,9922.5731579219,0.1705625288
259883000,120.0000000000,7,4272.1250554388,10188.8097750042,0.1705625288
259883000,120.0000000000,7,4307.8869042091,10456.4309441454,0.1705625288
259883000,120.0000000000,7,4383.2399936936,10715.7028321417,0.1705625288
259883000,120.0000000000,7,4477.8084186094,10968.5996747652,0.1705625288
259883000,120.0000000000,7,4581.7917669217,11217.7732353084,0.1705625288
259883000,120.0000000000,8,4773.9333289323,9711.4624607356,0.0822103087
259883000,120.0000000000,8,5005.7981139861,9849.8052287142,0.0822103087
259883000,120.0000000000,8,5186.4239203080,10050.4898521674,0.0822103087
259883000,120.0000000000,8,5335.0315581830,10275.9133867976,0.0822103087
259883000,120.0000000000,8,5466.3305134959,10511.8383416748,0.0822103087
259883000,120.0000000000,8,5588.6920476544,10752.5199881673,0.0822103087
258465000,180.0000000000,0,7632.6635628605,17605.9304717808,0.1884283069
258465000,180.0000000000,0,7496.8056771117,17224.3972034020,0.1884283069
