mmsi,time,traj_id,x,y,prob
210445000,240.0000000000,0,10728.3884220995,9844.1075721332,0.2953775018
210445000,240.0000000000,0,10773.6035840226,9648.2591891113,0.2953775018
210445000,240.0000000000,0,10818.8187459458,9452.4108060895,0.2953775018
210445000,240.0000000000,0,10864.0339078689,9256.5624230677,0.2953775018
210445000,240.0000000000,0,10909.2490697920,9060.7140400458,0.2953775018
210445000,240.0000000000,0,10954.4642317151,8864.8656570240,0.2953775018
210445000,240.0000000000,1,10784.2461088482,9866.2168425137,0.0747902515
210445000,240.0000000000,1,10858.2207698487,9679.3244950785,0.0747902515
210445000,240.0000000000,1,10917.9836857372,9487.4146363310,0.0747902515
210445000,240.0000000000,1,10970.5096526357,9293.3991142680,0.0747902515
210445000,240.0000000000,1,11019.3888088340,9098.4328913232,0.0747902515
210445000,240.0000000000,1,11066.4380354725,8903.0170007904,0.0747902515
210445000,240.0000000000,2,10668.4917995984,9839.4928545223,0.1283857149
210445000,240.0000000000,2,10683.9320273854,9639.0867683724,0.1283857149
210445000,240.0000000000,2,10714.3452192546,9440.4009919305,0.1283857149
210445000,240.0000000000,2,10752.1859998318,9242.9951274652,0.1283857149
210445000,240.0000000000,2,10793.7212719901,9046.3334352963,0.1283857149
210445000,240.0000000000,2,10837.0983952380,8850.0697728961,0.1283857149
210445000,240.0000000000,3,10831.0752590453,9903.8457103878,0.0706253153
210445000,240.0000000000,3,10932.1481077171,9730.1065977466,0.0706253153
210445000,240.0000000000,3,11006.1227687176,9543.2142503113,0.0706253153
210445000,240.0000000000,3,11065.8856846062,9351.3043915638,0.0706253153
210445000,240.0000000000,3,11118.4116515047,9157.2888695008,0.0706253153
210445000,240.0000000000,3,11167.2908077029,8962.3226465560,0.0706253153
210445000,240.0000000000,4,10609.9066282456,9852.7849086614,0.1191232782
210445000,240.0000000000,4,10595.2251676676,9652.3218080286,0.1191232782
210445000,240.0000000000,4,10610.6653954546,9451.9157218788,0.1191232782
210445000,240.0000000000,4,10641.0785873238,9253.2299454369,0.1191232782
210445000,240.0000000000,4,10678.9193679009,9055.8240809716,0.1191232782
210445000,240.0000000000,4,10720.4546400592,8859.1623888027,0.1191232782
210445000,240.0000000000,5,10864.6927641728,9953.6329010565,0.0622286378
210445000,240.0000000000,5,10990.5939222348,9796.9488291198,0.0622286378
210445000,240.0000000000,5,11078.3644158930,9616.1247697610,0.0622286378
210445000,240.0000000000,5,11145.2802490193,9426.5904159435,0.0622286378
210445000,240.0000000000,5,11201.4345609988,9233.5938013460,0.0622286378
210445000,240.0000000000,5,11252.1393507686,9039.0943815669,0.0622286378
210445000,240.0000000000,6,10557.8661469167,9882.7963949414,0.1074122175
210445000,240.0000000000,6,10513.3927119269,9686.7782488931,0.1074122175
210445000,240.0000000000,6,10513.7731650544,9485.7786089546,0.1074122175
210445000,240.0000000000,6,10536.7160046762,9286.0922896684,0.1074122175
210445000,240.0000000000,6,10570.8489906626,9088.0116513726,0.1074122175
210445000,240.0000000000,6,10610.5387611969,8890.9692140274,0.1074122175
210445000,240.0000000000,7,10882.0956726190,10011.1310730560,0.0527386930
210445000,240.0000000000,7,11029.9976714879,9875.0208282888,0.0527386930
210445000,240.0000000000,7,11131.0705201597,9701.2817156476,0.0527386930
210445000,240.0000000000,7,11205.0451811602,9514.3893682123,0.0527386930
210445000,240.0000000000,7,11264.8080970487,9322.4795094648,0.0527386930
210445000,240.0000000000,7,11317.3340639472,9128.4639874018,0.0527386930
210445000,240.0000000000,8,10517.0189768193,9926.8464766746,0.0893183901
210445000,240.0000000000,8,10443.7523448885,9739.6754301810,0.0893183901
210445000,240.0000000000,8,10429.0708843105,9539.2123295483,0.0893183901
210445000,240.0000000000,8,10444.5111120975,9338.8062433985,0.0893183901
210445000,240.0000000000,8,10474.9243039667,9140.1204669565,0.0893183901
210445000,240.0000000000,8,10512.7650845439,8942.7146024912,0.0893183901
219829000,240.0000000000,0,16408.6109386930,10778.7330781119,0.2735401304
219829000,240.0000000000,0,16356.5370006012,10644.4784507368,0.2735401304
219829000,240.0000000000,0,16304.4630625093,10510.2238233618,0.2735401304
219829000,240.0000000000,0,16252.3891244175,10375.9691959868,0.2735401304
219829000,240.0000000000,0,16200.3151863257,10241.7145686117,0.2735401304
219829000,240.0000000000,0,16148.2412482339,10107.4599412367,0.2735401304
219829000,240.0000000000,1,16450.6116988203,10769.3404601750,0.1571375937
219829000,240.0000000000,1,16419.1852557118,10628.8115354885,0.1571375937
219829000,240.0000000000,1,16377.3173668608,10491.0324373525,0.1571375937
219829000,240.0000000000,1,16330.3134076033,10354.9198816711,0.1571375937
219829000,240.0000000000,1,16280.7657496346,10219.7125239208,0.1571375937
219829000,240.0000000000,1,16229.9527186261,10084.9756103458,0.1571375937
219829000,240.0000000000,2,16371.2617883661,10800.1182620681,0.0526956552
219829000,240.0000000000,2,16299.7098236758,10675.1530014996,0.0526956552
219829000,240.0000000000,2,16237.7226149664,10545.1776732392,0.0526956552
219829000,240.0000000000,2,16180.6519184345,10412.9697476168,0.0526956552
219829000,240.0000000000,2,16126.0700069271,10279.7150481267,0.0526956552
219829000,240.0000000000,2,16072.7397385293,10145.9545065884,0.0526956552
219829000,240.0000000000,3,16493.5122659348,10772.7794228443,0.1463083568
219829000,240.0000000000,3,16483.4390879703,10629.1321775324,0.1463083568
219829000,240.0000000000,3,16452.0126448617,10488.6032528459,0.1463083568
219829000,240.0000000000,3,16410.1447560107,10350.8241547099,0.1463083568
219829000,240.0000000000,3,16363.1407967533,10214.7115990285,0.1463083568
219829000,240.0000000000,3,16313.5931387846,10079.5042412782,0.1463083568
219829000,240.0000000000,4,16341.9005362032,10831.5857372514,0.0493385913
219829000,240.0000000000,4,16252.4774477846,10718.7162938327,0.0493385913
219829000,240.0000000000,4,16180.9254830943,10593.7510332642,0.0493385913
219829000,240.0000000000,4,16118.9382743848,10463.7757050037,0.0493385913
219829000,240.0000000000,4,16061.8675778529,10331.5677793813,0.0493385913
219829000,240.0000000000,4,16007.2856663455,10198.3130798912,0.0493385913
219829000,240.0000000000,5,16533.4804601447,10788.7427738265,0.1309377703
219829000,240.0000000000,5,16544.9867691849,10645.2032153338,0.1309377703
219829000,240.0000000000,5,16524.1784627141,10502.7145688324,0.1309377703
219829000,240.0000000000,5,16487.5055140889,10363.4626573944,0.1309377703
219829000,240.0000000000,5,16443.0617778881,10226.4927544503,0.1309377703
219829000,240.0000000000,5,16394.7838477018,10090.8268358969,0.1309377703
219829000,240.0000000000,6,16323.1499354149,10870.3246078217,0.0432063920
219829000,240.0000000000,6,16217.8639730490,10772.0857859198,0.0432063920
219829000,240.0000000000,6,16137.1495435522,10652.8331931974,0.0432063920
219829000,240.0000000000,6,16070.3329819627,10525.2732186860,0.0432063920
219829000,240.0000000000,6,16010.7935637353,10394.1585449186,0.0432063920
219829000,240.0000000000,6,15954.9648063215,10261.4213992297,0.0432063920
219829000,240.0000000000,7,16566.9460416966,10815.8045545214,0.1102323726
219829000,240.0000000000,7,16599.7734308466,10675.5962718787,0.1102323726
219829000,240.0000000000,7,16589.7002528821,10531.9490265668,0.1102323726
219829000,240.0000000000,7,16558.2738097735,10391.4201018803,0.1102323726
219829000,240.0000000000,7,16516.4059209225,10253.6410037444,0.1102323726
219829000,240.0000000000,7,16469.4019616651,10117.5284480630,0.1102323726
219829000,240.0000000000,8,16316.6849213256,10912.8744458450,0.0366031378
219829000,240.0000000000,8,16197.9005807440,10831.4724776095,0.0366031378
219829000,240.0000000000,8,16108.4774923253,10718.6030341908,0.0366031378
219829000,240.0000000000,8,16036.9255276351,10593.6377736222,0.0366031378
219829000,240.0000000000,8,15974.9383189256,10463.6624453618,0.0366031378
219829000,240.0000000000,8,15917.8676223937,10331.4545197394,0.0366031378
210445000,300.0000000000,0,10778.8693824148,9638.7859385453,0.2966462504
210445000,300.0000000000,0,10826.8383734878,9440.5058944273,0.2966462504
210445000,300.0000000000,0,10874.8073645607,9242.2258503093,0.2966462504
210445000,300.0000000000,0,10922.7763556336,9043.9458061913,0.2966462504
210445000,300.0000000000,0,10970.7453467065,8845.6657620732,0.2966462504
210445000,300.0000000000,0,11018.7143377795,8647.3857179552,0.2966462504
210445000,300.0000000000,1,10835.3226784750,9661.8176276072,0.0752499272
210445000,300.0000000000,1,10912.3836289855,9472.9324510940,0.0752499272
210445000,300.0000000000,1,10975.0748361633,9278.8041107040,0.0752499272
210445000,300.0000000000,1,11030.4438620730,9082.4618814974,0.0752499272
210445000,300.0000000000,1,11082.1219543378,8885.1160561555,0.0752499272
210445000,300.0000000000,1,11131.9476855980,8687.2944281559,0.0752499272
210445000,300.0000000000,2,10718.1311592458,9633.4660152968,0.1278924877
210445000,300.0000000000,2,10735.9309107567,9430.2440458984,0.1278924877
210445000,300.0000000000,2,10768.9079866070,9228.9271005899,0.1278924877
210445000,300.0000000000,2,10809.4094943542,9028.9880401984,0.1278924877
210445000,300.0000000000,2,10853.6525206308,8829.8434830901,0.1278924877
210445000,300.0000000000,2,10899.7605555228,8631.1224496829,0.1278924877
210445000,300.0000000000,3,10882.4482426213,9700.5037302926,0.0699190390
210445000,300.0000000000,3,10986.8705297544,9525.2553752364,0.0699190390
210445000,300.0000000000,3,11063.9314802649,9336.3701987232,0.0699190390
210445000,300.0000000000,3,11126.6226874427,9142.2418583332,0.0699190390
210445000,300.0000000000,3,11181.9917133524,8945.8996291266,0.0699190390
210445000,300.0000000000,3,11233.6698056172,8748.5538037847,0.0699190390
210445000,300.0000000000,4,10658.5335735500,9646.3330707612,0.1200764424
210445000,300.0000000000,4,10645.7643414539,9442.7331033946,0.1200764424
210445000,300.0000000000,4,10663.5640929648,9239.5111339963,0.1200764424
210445000,300.0000000000,4,10696.5411688151,9038.1941886877,0.1200764424
210445000,300.0000000000,4,10737.0426765623,8838.2551282963,0.1200764424
210445000,300.0000000000,4,10781.2857028389,8639.1105711879,0.1200764424
210445000,300.0000000000,5,10916.0364885605,9751.3885322656,0.0622916971
210445000,300.0000000000,5,11045.4750128683,9593.7126989079,0.0622916971
210445000,300.0000000000,5,11136.4724420147,9411.1326674457,0.0622916971
210445000,300.0000000000,5,11206.3976812813,9219.4911768611,0.0622916971
210445000,300.0000000000,5,11265.4381757330,9024.2215683325,0.0622916971
210445000,300.0000000000,5,11318.9640870159,8827.3688903692,0.0622916971
210445000,300.0000000000,6,10605.4003001609,9676.2377291953,0.1062639059
210445000,300.0000000000,6,10562.3488538820,9476.8321801921,0.1062639059
210445000,300.0000000000,6,10564.8712043754,9272.8477745431,0.1062639059
210445000,300.0000000000,6,10590.2774797500,9070.4360130973,0.1062639059
210445000,300.0000000000,6,10627.0232305735,8869.7727384394,0.1062639059
210445000,300.0000000000,6,10669.3973597161,8670.2221604412,0.1062639059
210445000,300.0000000000,7,10933.0870783169,9809.9266457136,0.0527173291
210445000,300.0000000000,7,11084.6349295964,9673.3643933428,0.0527173291
210445000,300.0000000000,7,11189.0572167294,9498.1160382866,0.0527173291
210445000,300.0000000000,7,11266.1181672399,9309.2308617734,0.0527173291
210445000,300.0000000000,7,11328.8093744177,9115.1025213834,0.0527173291
210445000,300.0000000000,7,11384.1784003274,8918.7602921768,0.0527173291
210445000,300.0000000000,8,10563.4775761463,9720.5086965248,0.0889429213
210445000,300.0000000000,8,10491.1107583544,9529.7757846227,0.0889429213
210445000,300.0000000000,8,10478.3415262583,9326.1758172561,0.0889429213
210445000,300.0000000000,8,10496.1412777692,9122.9538478577,0.0889429213
210445000,300.0000000000,8,10529.1183536195,8921.6369025492,0.0889429213
210445000,300.0000000000,8,10569.6198613666,8721.6978421578,0.0889429213
219829000,300.0000000000,0,16361.7253520986,10640.8914465628,0.2721066771
219829000,300.0000000000,0,16310.3550801966,10506.3660022605,0.2721066771
219829000,300.0000000000,0,16258.9848082945,10371.8405579583,0.2721066771
219829000,300.0000000000,0,16207.6145363925,10237.3151136561,0.2721066771
219829000,300.0000000000,0,16156.2442644905,10102.7896693539,0.2721066771
219829000,300.0000000000,0,16104.8739925884,9968.2642250516,0.2721066771
219829000,300.0000000000,1,16403.7747158977,10631.7188718385,0.1570897206
219829000,300.0000000000,1,16373.0845079420,10491.0273257683,0.1570897206
219829000,300.0000000000,1,16331.9385993802,10353.0308975224,0.1570897206
219829000,300.0000000000,1,16285.6479648599,10216.6740966076,0.1570897206
219829000,300.0000000000,1,16236.8089269132,10081.2091625013,0.1570897206
219829000,300.0000000000,1,16186.7020700434,9946.2080406739,0.1570897206
219829000,300.0000000000,2,16324.2647416949,10662.0807785760,0.0533100650
219829000,300.0000000000,2,16253.3680714058,10536.7425875011,0.0533100650
219829000,300.0000000000,2,16192.0622585194,10406.4444781275,0.0533100650
219829000,300.0000000000,2,16135.6845802153,10273.9395446758,0.0533100650
219829000,300.0000000000,2,16081.8011336901,10140.4008828937,0.0533100650
219829000,300.0000000000,2,16029.1719616880,10006.3629395553,0.0533100650
219829000,300.0000000000,3,16446.6566886576,10635.3824131851,0.1472003071
219829000,300.0000000000,3,16437.3357805547,10491.6843941586,0.1472003071
219829000,300.0000000000,3,16406.6455725990,10350.9928480884,0.1472003071
219829000,300.0000000000,3,16365.4996640372,10212.9964198425,0.1472003071
219829000,300.0000000000,3,16319.2090295170,10076.6396189277,0.1472003071
219829000,300.0000000000,3,16270.3699915702,9941.1746848213,0.1472003071
219829000,300.0000000000,4,16294.7391294469,10693.3940879566,0.0493041738
219829000,300.0000000000,4,16205.9082471412,10580.0579756675,0.0493041738
219829000,300.0000000000,4,16135.0115768520,10454.7197845927,0.0493041738
219829000,300.0000000000,4,16073.7057639657,10324.4216752191,0.0493041738
219829000,300.0000000000,4,16017.3280856615,10191.9167417674,0.0493041738
219829000,300.0000000000,4,15963.4446391364,10058.3780799852,0.0493041738
219829000,300.0000000000,5,16486.5407514651,10651.5548173650,0.1304789758
219829000,300.0000000000,5,16498.7984707163,10508.0774730950,0.1304789758
219829000,300.0000000000,5,16478.7365148801,10365.4818282526,0.1304789758
219829000,300.0000000000,5,16442.7931869304,10226.0398074127,0.1304789758
219829000,300.0000000000,5,16399.0672294111,10088.8390762229,0.1304789758
219829000,300.0000000000,5,16351.5003028494,9952.9222358481,0.1304789758
219829000,300.0000000000,6,16275.7859503620,10732.0342500364,0.0439332129
219829000,300.0000000000,6,16171.0158061483,10633.2455012771,0.0439332129
219829000,300.0000000000,6,16090.9268853272,10513.5719254062,0.0439332129
219829000,300.0000000000,6,16024.7791390555,10385.6638503555,0.0439332129
219829000,300.0000000000,6,15965.9270486693,10254.2392276352,0.0439332129
219829000,300.0000000000,6,15910.7940634362,10121.2115841197,0.0439332129
219829000,300.0000000000,7,16519.8641797741,10678.7914516782,0.1097535758
219829000,300.0000000000,7,16553.4252444311,10538.7569739983,0.1097535758
219829000,300.0000000000,7,16544.1043363282,10395.0589549718,0.1097535758
219829000,300.0000000000,7,16513.4141283725,10254.3674089016,0.1097535758
219829000,300.0000000000,7,16472.2682198107,10116.3709806557,0.1097535758
219829000,300.0000000000,7,16425.9775852905,9980.0141797409,0.1097535758
219829000,300.0000000000,8,16269.0982354805,10774.5496542171,0.0368232919
219829000,300.0000000000,8,16150.7417409268,10692.5268513087,0.0368232919
219829000,300.0000000000,8,16061.9108586211,10579.1907390197,0.0368232919
219829000,300.0000000000,8,15991.0141883320,10453.8525479448,0.0368232919
219829000,300.0000000000,8,15929.7083754456,10323.5544385712,0.0368232919
219829000,300.0000000000,8,15873.3306971415,10191.0495051195,0.0368232919
210445000,360.0000000000,0,10834.1476847910,9433.8306539233,0.2957161623
210445000,360.0000000000,0,10888.6643135109,9237.2500414687,0.2957161623
210445000,360.0000000000,0,10943.1809422309,9040.6694290142,0.2957161623
