mmsi,times,x,y,sog,cog
246900000,2018-01-12 05:04:00,-9454.52023457962,15936.2078365143,9.8,60.4
246900000,2018-01-12 05:05:00,-9304.23514551177,16199.4125036465,9.8,60.4
246900000,2018-01-12 05:06:00,-9154.04401475191,16462.6577426422,9.8,60.4
246900000,2018-01-12 05:07:00,-9003.72433805709,16725.8829689162,9.8,60.4
246900000,2018-01-12 05:08:00,-8853.38748815705,16989.0886262666,9.8,60.4
246900000,2018-01-12 05:09:00,-8702.34996174223,17255.8522196899,9.9,60.4
246900000,2018-01-12 05:10:00,-8551.7555383379,17519.0772620302,9.9,60.5
246900000,2018-01-12 05:11:00,-8401.14577731926,17781.8650188658,9.9,60.6
246900000,2018-01-12 05:12:00,-8250.5186313448,18044.6928623463,9.9,60.7
246900000,2018-01-12 05:13:00,-8099.98600193948,18307.4419604314,9.9,60.9
246900000,2018-01-12 05:14:00,-7949.3246130979,18570.2306399663,9.8,61
246900000,2018-01-12 05:15:00,-7798.75775255964,18832.9405891008,9.8,61.1
246900000,2018-01-12 05:16:00,-7648.06212883108,19095.6900967259,9.8,61.2
246900000,2018-01-12 05:17:00,-7497.46104513525,19358.3608889492,9.8,61.3
246900000,2018-01-12 05:18:00,-7346.73119449629,19621.0712167024,9.8,61.4
246900000,2018-01-12 05:19:00,-7196.54167176376,19883.6453840655,9.8,61.5
246900000,2018-01-12 05:20:00,-7046.66946336992,20146.1420497067,9.8,61.5
246900000,2018-01-12 05:21:00,-6896.89123906255,20408.6794512032,9.8,61.5
246900000,2018-01-12 05:22:00,-6747.09622877702,20671.1377450003,9.8,61.5
246900000,2018-01-12 05:23:00,-6597.17276650112,20933.5760006076,9.8,61.5
246900000,2018-01-12 05:24:00,-6447.34328259686,21196.0550012482,9.8,61.5
246900000,2018-01-12 05:25:00,-6297.49703027953,21458.4548949026,9.8,61.5
246900000,2018-01-12 05:26:00,-6147.52233194772,21720.8347226495,9.8,61.5
246900000,2018-01-12 05:27:00,-5999.08682775477,21983.7402388616,9.8,60.4
246900000,2018-01-12 05:28:00,-5850.88483190354,22241.5590746415,9.8,60.5
246900000,2018-01-12 05:29:00,-5703.321952175,22501.6285802158,9.8,60.7
246900000,2018-01-12 05:30:00,-5555.6309267505,22761.6784542287,9.7,60.8
220295000,2018-01-12 03:57:00,-17411.0743450251,15522.0604589489,NaN,NaN
220295000,2018-01-12 03:58:00,-17411.0743450251,15522.0604589489,NaN,NaN
220295000,2018-01-12 03:59:00,-17411.0743450251,15522.0604589489,NaN,NaN
220295000,2018-01-12 04:00:00,-17411.0743450251,15522.0604589489,NaN,NaN
220295000,2018-01-12 04:01:00,-17411.0743450251,15522.0604589489,NaN,NaN
220295000,2018-01-12 04:02:00,-17411.0743450251,15522.0604589489,NaN,NaN
220295000,2018-01-12 04:03:00,-17411.0743450251,15522.0604589489,NaN,NaN
220295000,2018-01-12 04:04:00,-17411.0743450251,15522.0604589489,NaN,NaN
220295000,2018-01-12 04:05:00,-17411.0743450251,15522.0604589489,NaN,NaN
220295000,2018-01-12 04:06:00,-17411.0743450251,15522.0604589489,NaN,NaN
220295000,2018-01-12 04:07:00,-17411.0743450251,15522.0604589489,NaN,NaN
220295000,2018-01-12 04:08:00,-17411.0743450251,15522.0604589489,0,247.7
220295000,2018-01-12 04:09:00,-17411.0743450251,15522.0604589489,0,241.5
220295000,2018-01-12 04:10:00,-17411.0743450251,15522.0604589489,0.1,235.4
220295000,2018-01-12 04:11:00,-17411.0743450251,15522.0604589489,0.1,229.2
220295000,2018-01-12 04:12:00,-17411.0743450251,15522.0604589489,0.1,219.4
220295000,2018-01-12 04:13:00,-17411.0720538109,15522.6584692072,0.3,140.4
220295000,2018-01-12 04:14:00,-17418.480381416,15536.6206737438,0.8,94.8
220295000,2018-01-12 04:15:00,-17342.4150731813,15594.3363407481,4.6,45.5
220295000,2018-01-12 04:16:00,-17198.6538919916,15733.5336799596,5.9,17.1
220295000,2018-01-12 04:17:00,-17037.5440064006,15578.096130407,7.7,325.8
220295000,2018-01-12 04:18:00,-16824.6314404916,15483.4631217913,8,332.1
220295000,2018-01-12 04:19:00,-16587.2480035553,15350.7806480103,8.2,332.2
220295000,2018-01-12 04:20:00,-16348.648304505,15214.5816498444,8.4,332.4
220295000,2018-01-12 04:21:00,-16110.0439214834,15078.3985546618,8.7,332.6
220295000,2018-01-12 04:22:00,-15874.0991235609,14944.5725667317,8.9,332.4
220295000,2018-01-12 04:23:00,-15631.7932048945,14813.0700714791,9.1,331.2
220295000,2018-01-12 04:24:00,-15385.029420987,14681.2084153759,9,331.5
220295000,2018-01-12 04:25:00,-15148.0411534935,14555.1355447116,8.7,331.6
220295000,2018-01-12 04:26:00,-14909.2822746392,14424.7679353281,8.7,331.8
220295000,2018-01-12 04:27:00,-14670.391265711,14299.0765049467,8.6,331.8
220295000,2018-01-12 04:28:00,-14441.955404667,14176.1852079053,8.7,332.7
220295000,2018-01-12 04:29:00,-14192.79736974,14054.2516590238,8.8,333.7
220295000,2018-01-12 04:30:00,-13960.9034669966,13930.7790541064,8.6,332.5
220295000,2018-01-12 04:31:00,-13719.4343922418,13805.3759532946,8.7,332.1
220295000,2018-01-12 04:32:00,-13492.6430086088,13685.712919194,8.6,332.5
220295000,2018-01-12 04:33:00,-13254.3880730249,13562.6793512753,8.6,332.3
220295000,2018-01-12 04:34:00,-13016.1292978683,13439.6601435706,8.7,332.1
220295000,2018-01-12 04:35:00,-12777.9780544911,13316.6556627829,8.7,331.8
220295000,2018-01-12 04:36:00,-12536.7135591519,13190.9078373488,8.7,332.6
220295000,2018-01-12 04:37:00,-12295.7606488649,13070.9096251291,8.6,333.7
220295000,2018-01-12 04:38:00,-12058.2628743046,12948.9657875292,8.7,333.2
220295000,2018-01-12 04:39:00,-11823.4336536765,12827.223768228,8.7,333.2
220295000,2018-01-12 04:40:00,-11588.7122332876,12705.4364011526,8.6,333.1
220295000,2018-01-12 04:41:00,-11353.9870524099,12583.6630531323,8.6,333.1
220295000,2018-01-12 04:42:00,-11119.2579280464,12461.9634331686,8.6,333
220295000,2018-01-12 04:43:00,-10875.8485060503,12336.8481812741,8.7,333.1
220295000,2018-01-12 04:44:00,-10648.7884219867,12217.827091017,8.6,332.8
220295000,2018-01-12 04:45:00,-10404.5893380991,12093.5146004443,8.6,333.4
220295000,2018-01-12 04:46:00,-10173.9689990772,11970.8092341711,8.6,333
220295000,2018-01-12 04:47:00,-9940.11193981188,11849.1827447289,8.6,332.7
220295000,2018-01-12 04:48:00,-9704.1399271672,11725.8928379598,8.7,332.6
220295000,2018-01-12 04:49:00,-9463.3771588214,11601.8872800259,8.6,333.4
220295000,2018-01-12 04:50:00,-9236.22267297033,11469.1618713485,8.6,332.5
220295000,2018-01-12 04:51:00,-9011.07077007942,11335.6214161976,8.5,331.4
220295000,2018-01-12 04:52:00,-8785.91453831121,11202.0360694702,8.5,330.2
220295000,2018-01-12 04:53:00,-8560.75364600254,11068.5251831153,8.4,329.1
220295000,2018-01-12 04:54:00,-8330.71728162723,10924.1563955061,8.4,327.8
220295000,2018-01-12 04:55:00,-8115.79274094997,10790.8821654852,8.6,329.2
220295000,2018-01-12 04:56:00,-7899.53576675763,10654.3968201684,8.6,328.5
220295000,2018-01-12 04:57:00,-7667.0289168799,10512.0969439129,8.5,327.8
220295000,2018-01-12 04:58:00,-7451.75996866725,10377.4933622174,8.5,328
220295000,2018-01-12 04:59:00,-7224.0326366825,10235.0581784862,8.5,329
220295000,2018-01-12 05:00:00,-7004.75580889463,10096.1196572571,8.5,328.7
220295000,2018-01-12 05:01:00,-6783.58183649177,9956.77396548851,8.5,328.7
220295000,2018-01-12 05:02:00,-6556.94706705495,9816.89343148092,8.6,328.5
220295000,2018-01-12 05:03:00,-6330.30737376085,9677.02851112947,8.6,328.3
220295000,2018-01-12 05:04:00,-6108.12227875917,9535.22177707538,8.5,327.8
220295000,2018-01-12 05:05:00,-5881.59000937584,9392.82416278362,8.5,327.4
220295000,2018-01-12 05:06:00,-5668.28924284661,9257.74739258053,8.5,328.8
220295000,2018-01-12 05:07:00,-5438.18663021157,9113.82242030271,8.5,326.7
220295000,2018-01-12 05:08:00,-5217.64965591389,8973.15458392766,8.6,328.6
220295000,2018-01-12 05:09:00,-4997.65896119929,8835.06683792965,8.4,326.8
220295000,2018-01-12 05:10:00,-4781.23341313512,8694.19983871508,8.4,327
220295000,2018-01-12 05:11:00,-4565.69890702801,8550.96529156021,8.6,327.4
220295000,2018-01-12 05:12:00,-4341.48201388777,8403.01882800133,8.5,326.1
220295000,2018-01-12 05:13:00,-4122.82604643378,8256.17300291354,8.6,325.5
220295000,2018-01-12 05:14:00,-3901.82656473679,8108.98071478391,8.6,325.9
220295000,2018-01-12 05:15:00,-3679.71003460331,7960.72950824011,8.7,325.1
220295000,2018-01-12 05:16:00,-3462.83632393757,7805.35322186185,8.7,325.2
220295000,2018-01-12 05:17:00,-3243.50614224449,7650.10811726613,8.7,325.3
220295000,2018-01-12 05:18:00,-3020.16028588182,7494.99156346386,8.7,324.8
220295000,2018-01-12 05:19:00,-2804.48963630845,7341.81283244189,8.6,324.8
220295000,2018-01-12 05:20:00,-2585.58244981007,7189.12132959699,8.6,324.8
220295000,2018-01-12 05:21:00,-2366.66941644915,7036.44633834797,8.6,324.9
220295000,2018-01-12 05:22:00,-2147.75053742047,6883.78785954679,8.6,324.9
220295000,2018-01-12 05:23:00,-1929.716299242,6731.44524410847,8.6,325.2
220295000,2018-01-12 05:24:00,-1717.23652636715,6584.25111748232,8.6,326.1
220295000,2018-01-12 05:25:00,-1495.62321017189,6434.25825916048,8.6,325.8
220295000,2018-01-12 05:26:00,-1280.3484199889,6286.91250043253,8.7,326.6
220295000,2018-01-12 05:27:00,-1046.68185584409,6145.98692731085,8.6,328.8
220295000,2018-01-12 05:28:00,-825.810734422492,6010.09944241519,8.7,329.5
220295000,2018-01-12 05:29:00,-593.361358462098,5867.89729608785,8.6,328.8
220295000,2018-01-12 05:30:00,-366.356140047252,5731.37646782217,8.6,328.9
