mmsi,x,y,cog,sog,time,colreg_compliant,distance_risk_of_collision,distance_risk_of_collision_front,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,stands_on_correct,ample_time_acceptable,safe_distance_front_acceptable,safe_distance_acceptable,safe_distance_midpoint_acceptable,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,is_risk_of_collision,situation_started,will_give_way,is_pre_ample_time,safe_distance,safe_distance_to_midpoint,gives_way_correct,stand_on_role,change_in_course_port,change_in_course_starboard,change_in_speed_lower,change_in_speed_higher,mean_initial_course,max_initial_course,mean_initial_speed,max_initial_speed,
235070283,137.322,-41.763,6.15927,2.9,240,0.980021,0,0,0.98984,0.0007431,0,0,1,0.99996,1,1,1,0.525948,0.119419,0.12017,0.119132,0.115331,0.0508675,0.90011,0.0490229,0.000189763,0.405636,6.50308e-05,0.986569,0.895801,0.87146,0.786606,0.629912,0,0,-0,-0,-5,-5,3.24,3.24,
477925900,13202.5,-2551.2,1.64235,13.4,240,0.980253,0,0,0.98984,0.00091322,0,0,1,0.99996,1,1,1,0.118812,0.527219,0.118479,0.118443,0.117047,0.0499498,0.899342,0.0507083,0.000123418,0.409002,5.50256e-05,0.986861,0.89718,0.947724,0.317554,0.264099,0,0,-0,-0,95,95,13.32,13.32,
235070283,231.988,-33.2903,0.165806,3.2,300,0.979756,0,0,0.99064,0.00101369,0,0.227738,0.772262,0.999875,1,1,1,0.565311,0.109041,0.106923,0.108059,0.110666,0.0503053,0.90022,0.0494744,0.000149615,0.454661,5.01092e-05,0.998382,0.895735,0.945938,0.804314,0.654689,0,0.227738,-0,-0,0.453394,5,3.24,3.24,
477925900,13176,-2134.94,1.64061,13.4,300,0.979968,0,0,0.98992,0.00111699,0,0,1,0.999978,1,1,1,0.109747,0.562904,0.110134,0.109304,0.107911,0.0486661,0.902554,0.04878,0.000181097,0.453195,9.94442e-05,0.998061,0.896391,0.946352,0.29253,0.246271,0,0,-0,-0,95,95,13.32,13.32,
235070283,341.578,-9.96295,0.225147,3.8,360,0.98075,0,0,0.990071,0.00083103,0,0.593919,0.406081,0.999954,1,1,1,0.67449,0.0814909,0.0802145,0.0818447,0.0819597,0.0509134,0.899491,0.0495954,4.13275e-05,0.593919,0,0.998029,0.895809,0.945988,0.826231,0.729107,0,0.593919,-0,-0,3.12162,-5,3.53238,3.24,
477925900,13146.4,-1723.01,1.63886,13.4,360,0.97982,0,0,0.98979,0.00105599,0,0,1,0.999921,1,1,1,0.082101,0.674632,0.0807489,0.080637,0.0818813,0.0494476,0.89985,0.0507026,0.000184262,0.593625,0.000171109,0.998334,0.898141,0.94647,0.220064,0.196527,0,0,-0,-0,95,95,13.32,13.32,
235070283,465.869,20.4025,0.263545,4.2,420,0.980098,0,0,0.989997,0.0010571,0,0.594044,0.405956,0.999903,1,1,1,0.675099,0.0813465,0.0825569,0.0817712,0.0792264,0.0503346,0.90067,0.0489954,4.9987e-05,0.594044,3.08505e-05,0.998249,0.894837,0.94723,0.826757,0.730291,0,0.594044,-0,-0,3.11912,-5,3.53229,3.24,
477925900,13119.9,-1299.71,1.63712,13.5,420,0.980031,0,0,0.98977,0.000962925,0,0,1,0.999983,1,1,1,0.0816189,0.676575,0.0801495,0.078955,0.0827015,0.0500113,0.899126,0.0508631,8.37465e-05,0.595945,8.37465e-05,0.998225,0.896781,0.946902,0.217535,0.194414,0,0,-0,-0,95,95,13.32,13.32,
235070283,601.409,57.6859,0.296706,4.6,480,0.980551,0,0,0.990117,0.00103623,0,0.594605,0.405395,0.999954,1,1,1,0.715383,0.0705688,0.0722677,0.0702571,0.0715232,0.0506114,0.898747,0.0506416,5.79424e-05,0.643924,1.97505e-05,0.998313,0.897866,0.947992,0.839156,0.756571,0,0.594605,-0,-0.249107,3.1079,-5,3.78826,3.24,
477925900,13090.4,-890.447,1.63712,13.4,480,0.979977,0,0,0.99027,0.00115241,0,0,1,0.999962,1,1,1,0.0713932,0.716226,0.0700948,0.0699346,0.0723515,0.0474277,0.902421,0.0501513,0.000211034,0.644659,0.000193493,0.998275,0.896214,0.945943,0.19194,0.176574,0,0,-0,-0,95,95,13.32,13.32,
