mmsi,time,did_save,course,speed,is_changing_course,CR_PS,CR_SS,HO,OT_en,OT_ing,current_distance,time_untill_CPA,distance_cpa,crossing_in_front_distance,distance_to_midpoint,crossing_with_midpoint_on_port_side,hasPassed,crossing_with_other_on_port_side,
210803000,4560,0,1.06989,11.6,0,0,0,1,0,0,13824.3,611.194,156.816,inf,499.238,0,0,1,
305049000,4560,0,4.38252,11.1,0,0,0,1,0,0,13824.3,611.194,156.816,1877.24,681.488,1,0,1,
210803000,4620,1,1.18857,11.4,0,0,0,1,0,0,13104.6,581.121,929.96,inf,312.925,1,0,1,
305049000,4620,1,4.37729,11.1,0,0,0,1,0,0,13104.6,581.121,929.96,inf,620.882,1,0,1,
210803000,4680,0,1.17286,11.6,0,0,0,1,0,0,12422.2,546.46,718.096,inf,221.381,1,0,1,
305049000,4680,0,4.35983,11.1,0,0,0,1,0,0,12422.2,546.46,718.096,inf,502.728,1,0,1,
210803000,4740,0,1.19904,11.6,0,0,0,1,0,0,11707.1,515.309,1318.48,inf,386.876,1,0,1,
305049000,4740,0,4.43663,11,0,0,0,1,0,0,11707.1,515.309,1318.48,inf,944.904,1,0,1,
210803000,4800,1,1.27235,11.6,0,0,0,1,0,0,11032.6,477.288,2459.48,inf,824.703,1,0,1,
305049000,4800,1,4.56753,11,0,0,0,1,0,0,11032.6,477.288,2459.48,inf,1649.42,1,0,1,
210803000,4860,1,1.27409,11.7,0,0,0,1,0,0,10343.3,443.297,2270.92,inf,855.214,1,0,1,
305049000,4860,1,4.52913,11.1,0,0,0,1,0,0,10343.3,443.297,2270.92,inf,1427.1,1,0,1,
210803000,4920,0,1.28282,11.8,0,0,0,1,0,0,9662.38,411.008,2223.27,inf,911.829,1,0,1,
305049000,4920,0,4.51168,11.1,0,0,0,1,0,0,9662.38,411.008,2223.27,inf,1321.86,1,0,1,
210803000,4980,0,1.26362,11.9,0,0,0,1,0,0,8965.41,377.952,2271.86,inf,848.798,1,0,1,
305049000,4980,0,4.54135,11.1,0,0,0,1,0,0,8965.41,377.952,2271.86,inf,1438.31,1,0,1,
210803000,5040,1,1.27584,11.9,0,0,0,1,0,0,8277.33,345.354,2247.4,inf,916.69,1,0,1,
305049000,5040,1,4.52389,11.2,0,0,0,1,0,0,8277.33,345.354,2247.4,inf,1340.37,1,0,1,
210803000,5100,1,1.27584,12,0,0,0,1,0,0,7589.93,312.94,2247.26,inf,932.832,1,0,1,
305049000,5100,1,4.52564,11.2,0,0,0,1,0,0,7589.93,312.94,2247.26,inf,1324.65,1,0,1,
210803000,5160,0,1.27758,12,0,0,0,1,0,0,6914.62,282.077,2261.58,inf,955.856,1,0,1,
305049000,5160,0,4.52913,11.2,0,0,0,1,0,0,6914.62,282.077,2261.58,inf,1314.68,1,0,1,
210803000,5220,0,1.24791,12.1,0,0,0,1,0,0,6226.09,253.639,1972.27,inf,876.495,1,0,1,
305049000,5220,0,4.4663,11.2,0,0,0,1,0,0,6226.09,253.639,1972.27,inf,1103.08,1,0,1,
210803000,5280,1,1.24617,12.1,0,0,0,1,0,0,5546.23,223.171,1937.27,inf,883.116,1,0,1,
305049000,5280,1,4.45583,11.2,0,0,0,1,0,0,5546.23,223.171,1937.27,inf,1059.87,1,0,1,
210803000,5340,1,1.24791,12.2,0,0,0,1,0,0,4872.72,193.162,1820.5,inf,895.124,1,0,1,
305049000,5340,1,4.40347,11.2,0,0,0,1,0,0,4872.72,193.162,1820.5,inf,926.675,1,0,1,
210803000,5400,1,1.24791,12.2,0,0,0,1,0,0,4210.67,168.092,1560.5,inf,879.966,1,0,1,
305049000,5400,1,4.28129,11.1,0,0,0,1,0,0,4210.67,168.092,1560.5,inf,668.258,1,0,1,
210803000,5460,0,1.24791,12.2,0,0,0,1,0,0,3559.93,135.2,1659.86,inf,865.066,1,0,1,
305049000,5460,0,4.34238,11.1,0,0,0,1,0,0,3559.93,135.2,1659.86,inf,790.826,1,0,1,
210803000,5520,0,1.24791,12.1,0,0,0,1,0,0,2952.55,105.152,1648.92,inf,855.016,1,0,1,
305049000,5520,0,4.33714,11.2,0,0,0,1,0,0,2952.55,105.152,1648.92,inf,790.859,1,0,1,
210803000,5580,1,1.24791,12.1,0,0,0,1,0,0,2390.24,74.5346,1643.09,inf,845.258,1,0,1,
305049000,5580,1,4.33191,11.2,0,0,0,1,0,0,2390.24,74.5346,1643.09,inf,795.221,1,0,1,
210803000,5640,1,1.24791,12.1,0,0,0,1,0,0,1936.88,43.5804,1649.52,inf,835.225,1,0,1,
305049000,5640,1,4.34587,11.2,0,0,0,1,0,0,1936.88,43.5804,1649.52,inf,813.049,1,0,1,
210803000,5700,0,1.24791,12.1,0,0,0,1,0,0,1658.62,13.4393,1628.83,inf,818.878,1,0,1,
305049000,5700,0,4.32493,11.2,0,0,0,1,0,0,1658.62,13.4393,1628.83,inf,808.709,1,0,1,
210803000,5760,0,1.24966,12,0,0,0,1,0,0,1674.69,-17.5262,1624.64,inf,805.397,1,1,1,
305049000,5760,0,4.32493,11.2,0,0,0,1,0,0,1674.69,-17.5262,1624.64,inf,818.81,1,1,1,
