mmsi,x,y,time,colreg_compliant,distance_risk_of_collision,distance_risk_of_collision_front,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher
219012521,16588.7,6614.63,3780,0.97985,0.98978,8.53745e-06,0,0,1,0,0,0.0501001,0.90086,0.0490401
219017895,17156.1,11371.7,3780,0.981016,0.99001,0,0,0,1,0,0,0.0502957,0.900082,0.049622
219012521,16588.8,6706.39,3840,0.97999,0.99055,0,0,0,1,0,0,0.05083,0.89852,0.05065
219017895,17144.7,11272.2,3840,0.980041,0.99027,0,0,0,1,0,0,0.049902,0.899254,0.0508442
219012521,16596.4,6800.16,3900,0.98011,0.98985,8.53745e-06,0,0,1,0,0,0.0504701,0.89949,0.0500401
219017895,17129.4,11166.9,3900,0.98059,0.99021,3.19297e-05,0,0,1,0,0,0.0498939,0.898683,0.0514232
219012521,16600.3,6891.2,3960,0.97952,0.99024,1.70749e-05,0,0,1,0,0,0.0504601,0.89963,0.0499101
219017895,17111.1,11064,3960,0.980634,0.99023,0,0,0,1,0,0,0.0491387,0.901968,0.0488932
219012521,16611.6,6978.77,4020,0.98002,0.99076,1.70749e-05,0,0,1,0,0,0.0507801,0.89983,0.0493901
219017895,17088.2,10961.1,4020,0.979807,0.98953,0,0,0,1,0,0,0.0492943,0.900704,0.0500018
219012521,16622.5,7076.71,4080,0.980289,0.99016,2.56148e-05,0,0,1,0,0,0.0489269,0.901111,0.049962
219017895,17069.5,10859.6,4080,0.981215,0.99026,2.03369e-05,0,0,1,0,0,0.0492561,0.901383,0.0493614
219012521,16631.4,7167.8,4140,0.979919,0.99008,1.70763e-05,0,0,1,0,0,0.0494342,0.900123,0.0504432
219017895,17048.6,10758.8,4140,0.979555,0.98968,0,0,0,1,0,0,0.0506062,0.898588,0.0508056
219012521,16634.3,7261.28,4200,0.980789,0.98941,0,0,0,1,0,0,0.0511157,0.898001,0.0508836
219017895,17031.7,10651.7,4200,0.980126,0.99009,0,0,0,1,0,0,0.0459398,0.905927,0.0481336
219012521,16634.5,7355.78,4260,0.980479,0.98997,2.56182e-05,0,0,1,0,0,0.0499244,0.900307,0.0497689
219017895,17012.8,10549.5,4260,0.980708,0.9897,0,0,0,1,0,0,0.0496821,0.901527,0.0487905
219012521,16645.8,7451.69,4320,0.979819,0.99004,2.56164e-05,0,0,1,0,0,0.0489795,0.900386,0.0506349
219017895,16981.2,10450.2,4320,0.979126,0.99015,0,0,0,1,0,0,0.0504818,0.898061,0.051457
219012521,16646,7542.02,4380,0.980491,0.9897,8.53849e-06,0,0,1,0,0,0.0497759,0.900341,0.0498829
219017895,16955.8,10347.1,4380,0.980856,0.98968,0,0,0,1,0,0,0.0503449,0.901091,0.0485641
219012521,16654.3,7634.77,4440,0.979759,0.99028,8.69189e-06,0,0,1,0,0,0.0507908,0.898972,0.0502375
219017895,16926.7,10249.7,4440,0.979854,0.98992,0,0,0,1,0,0,0.050777,0.900292,0.0489314
219012521,16668.6,7725.79,4500,0.980036,0.98993,0,0,0,1,0,0,0.0492839,0.896673,0.054043
219017895,16901.6,10148.3,4500,0.97853,0.99046,0,0,0,1,0,0,0.0509334,0.897894,0.0511723
219012521,16688.1,7819.3,4560,0.975625,0.99033,0,0,0,1,0,0,0.0503186,0.885246,0.0644352
219017895,16874.2,10041.2,4560,0.977073,0.99005,0,0,0,1,0,0,0.0490486,0.884287,0.0666646
219012521,16702.4,7910.49,4620,0.975342,0.99003,0,0,0,1,0,0,0.0498534,0.885483,0.0646636
219017895,16851.6,9939.23,4620,0.976614,0.98941,0,0,0,1,0,0,0.0500024,0.887337,0.0626602
219012521,16724.8,7998.75,4680,0.97311,0.98978,0,0,0,1,0,0,0.048168,0.877042,0.0747899
219017895,16818.9,9840.05,4680,0.973606,0.99033,0,0,0,1,0,0,0.0463663,0.881297,0.072337
219012521,16747.3,8093.98,4740,0.968854,0.98988,1.87057e-05,0,0,1,0,0,0.0490208,0.86429,0.0866891
219017895,16795.5,9736.92,4740,0.970343,0.98976,1.97555e-05,0,0,1,0,0,0.0481899,0.863321,0.0884894
219012521,16758.6,8177.32,4800,0.960745,0.99022,1.8654e-05,0,0,1,0,0,0.0466528,0.832288,0.12106
219017895,16773,9640.1,4800,0.962404,0.98973,0,0,0,1,0,0,0.0479077,0.830213,0.121879
