mmsi,x,y,cog,sog,time,colreg_compliant,distance_risk_of_collision,distance_risk_of_collision_front,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,stands_on_correct,ample_time_acceptable,safe_distance_front_acceptable,safe_distance_acceptable,safe_distance_midpoint_acceptable,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,is_risk_of_collision,situation_started,will_give_way,is_pre_ample_time,safe_distance,safe_distance_to_midpoint,gives_way_correct,stand_on_role,change_in_course_port,change_in_course_starboard,change_in_speed_lower,change_in_speed_higher,mean_initial_course,max_initial_course,mean_initial_speed,max_initial_speed,
205453000,2200.96,-4433.26,5.25344,15.7,840,0.889329,0,0,0.99035,0.00690104,0,0.14311,0.918235,1,1,1,1,1,0,0,0,0,0.0513261,0.899909,0.0487654,1,1,0.0509808,0.000657841,0.823466,0.949395,0.823466,0.948674,0,0.0817647,-0,-0,-65,-65,15.48,15.48,
218057000,2966.89,-8937.39,1.69297,13.6,840,0.962004,0,0,0.989742,0.0101092,0,0.812923,0.536878,0.999669,1,1,1,0,1,0,0,0,0.0477826,0.872603,0.0796148,1,1,0.910681,0.00346043,0.981043,0.0218297,0.981043,0.0796148,0,0.463122,-0,-0,85,85,13.32,13.32,
205453000,2454.68,-4830.79,5.28835,15.4,900,0.888918,0,0,0.989359,0.00739088,0,0.146449,0.916788,0.99982,1,1,1,1,0,0,0,0,0.0526146,0.899075,0.0483103,1,1,0.0521694,0.000319742,0.861733,0.948231,0.861733,0.947385,0,0.0832119,-0,-0,-65,-65,15.48,15.48,
218057000,2909.76,-8529.89,1.69995,13.4,900,0.962072,0,0,0.990359,0.0108201,0,0.810552,0.540175,0.999091,1,1,1,0,1,0,0,0,0.0481898,0.875221,0.0765894,1,1,0.912449,0.00136949,0.986281,0,0.986281,0.0765894,0,0.459825,-0,-0,85,85,13.32,13.32,
205453000,2713.44,-5221.24,5.3058,15.2,960,0.889265,0,0,0.98985,0.00708442,0,0.14035,0.920256,0.999926,1,1,1,1,0,0,0,0,0.0496654,0.899556,0.0507786,1,1,0.0493227,0,0.857235,0.945568,0.857235,0.950335,0,0.0797441,-0,-0,-65,-65,15.48,15.48,
218057000,2859.33,-8107.26,1.69471,13.5,960,0.961405,0,0,0.989418,0.0111572,0,0.820623,0.532067,0.999356,1,1,1,0,1,0,0,0,0.0520827,0.87206,0.0758577,1,1,0.91298,0,0.986693,0.0222781,0.986693,0.0758577,0,0.467933,-0,-0,85,85,13.32,13.32,
205453000,2974.36,-5608.24,5.27264,14.9,1020,0.812098,0,0,0.990242,0.0123105,0,0.267868,0.856611,1,1,1,1,1,0,0,0,0,0.090001,0.860119,0.0498802,1,1,0.0893776,0,0.88489,0.946138,0.88489,0.909999,0,0.143389,-0,-0,-65,-65,15.48,15.48,
218057000,2804.19,-7707.52,1.76976,13.1,1020,0.960727,0,0,0.99208,0.011299,0,1,0,0.999549,1,1,1,0,1,0,0,0,0.0510522,0.939552,0.00939611,1,1,0.979567,0,0.998188,0.693081,0.998188,0.00939611,0,1,-0,-0,85,85,13.32,13.32,
205453000,3178.66,-6023.35,5.12254,14.6,1080,0.809653,0,0,0.990893,0.0125515,0,0.27338,1,0.999654,1,1,1,1,0,0,0,0,0.0929123,0.857845,0.0492427,1,1,0.0920064,0,0.867621,0.891561,0.867621,0.907088,0,0,-0,-0,-65,-65,15.48,15.48,
218057000,2713.02,-7308.55,1.85179,13,1080,0.958832,0,0,0.992302,0.0115377,0,1,0,0.999361,1,1,1,0,1,0,0,0,0.0564883,0.933851,0.00966057,1,1,0.978729,0,0.997853,0.835957,0.997853,0.00966057,0,1,-0,-0,85,85,13.32,13.32,
205453000,3300.26,-6439.38,4.88169,14.2,1140,0.852444,0,0,0.810679,0.82016,1,0.942436,0,1,1,1,1,1,0,0,0,0,0.089075,0.862697,0.0482276,1,1,0.0488784,0,0.843632,0.840291,0,0.910925,1,0,-0.428719,-0,-65,-65,15.48,15.48,
218057000,2557.46,-6948.2,2.06298,12.5,1140,0.957684,0,0,0.989031,0.012265,0,1,0,0.999154,1,1,1,0,1,0,0,0,0.056368,0.933591,0.0100405,1,1,0.977468,0,0.996576,0.865317,0.996576,0.0100405,0,1,-0,-0,85,85,13.32,13.32,
205453000,3313.68,-6877.39,4.67923,14.2,1200,0.879107,0,0,0.819909,0.829493,1,0.933794,0,1,1,1,1,1,0,0,0,0,0.111832,0.839868,0.0482996,1,1,0.0691045,0,0.840499,0.896723,0,0.888168,1,0,-0.438112,-0,-65,-65,15.48,15.48,
218057000,2361.02,-6634.17,2.17119,12.5,1200,0.957603,0,0,0.9887,0.0122042,0,1,0,0.99942,1,1,1,0,1,0,0,0,0.0532287,0.937176,0.00959511,1,1,0.978213,0,0.997827,0.740274,0.997827,0.00959511,0,1,-0,-0,85,85,13.32,13.32,
