mmsi,time,did_save,course,speed,is_changing_course,CR_PS,CR_SS,HO,OT_en,OT_ing,current_distance,time_untill_CPA,distance_cpa,crossing_in_front_distance,distance_to_midpoint,crossing_with_midpoint_on_port_side,hasPassed,crossing_with_other_on_port_side,
219001518,3720,0,3.68264,3.2,0,0,1,0,0,0,12667.9,1162.14,35.9102,164.346,3690.83,0,0,0,
636010990,3720,0,1.38056,8.5,0,1,0,0,0,0,12667.9,1162.14,35.9102,inf,1366.46,1,0,0,
219001518,3780,0,3.73151,3.3,0,0,1,0,0,0,12317.2,1115.73,236.224,inf,3335.86,0,0,1,
636010990,3780,0,1.39975,8.5,0,1,0,0,0,0,12317.2,1115.73,236.224,423.58,1448.47,1,0,1,
219001518,3840,1,3.88161,3.2,0,0,1,0,0,0,11978.7,1065.79,611.965,inf,2447.13,0,0,1,
636010990,3840,1,1.38405,8.5,0,1,0,0,0,0,11978.7,1065.79,611.965,1345.94,1325.34,1,0,1,
219001518,3900,1,3.67741,3.3,1,0,1,0,0,0,11638.7,1064.32,89.9536,inf,3403.31,0,0,1,
636010990,3900,1,1.39975,8.5,0,1,0,0,0,0,11638.7,1064.32,89.9536,152.185,1379.15,1,0,1,
219001518,3960,1,3.80831,3.1,0,0,1,0,0,0,11309.7,1026.51,564.964,inf,2671.54,0,0,1,
636010990,3960,1,1.39801,8.5,0,1,0,0,0,0,11309.7,1026.51,564.964,1095.16,1340.02,1,0,1,
219001518,4020,1,3.80307,3.4,0,0,1,0,0,0,10950.3,970.965,288.667,inf,2609.34,0,0,1,
636010990,4020,1,1.38579,8.5,0,1,0,0,0,0,10950.3,970.965,288.667,577.811,1235.17,1,0,1,
219001518,4080,0,3.72279,2.9,0,0,1,0,0,0,10615.9,994.918,674.699,inf,2891.33,0,0,1,
636010990,4080,0,1.42593,8.5,0,1,0,0,0,0,10615.9,994.918,674.699,1130.31,1409.08,1,0,1,
219001518,4140,1,3.83274,3.2,0,0,1,0,0,0,10290.8,942.677,1841.36,inf,2295.81,0,0,1,
636010990,4140,1,1.56382,8.4,0,1,0,0,0,0,10290.8,942.677,1841.36,3073.44,2051.79,1,0,1,
219001518,4200,1,3.83274,3.2,0,0,1,0,0,0,9966.38,912.6,1995.04,inf,2198.11,0,0,1,
636010990,4200,1,1.58476,8.4,0,1,0,0,0,0,9966.38,912.6,1995.04,3260.79,2108.01,1,0,1,
219001518,4260,0,3.83274,3.2,0,0,1,0,0,0,9644.91,873.44,1993.77,inf,2096.02,0,0,1,
636010990,4260,0,1.58127,8.5,0,1,0,0,0,0,9644.91,873.44,1993.77,3260.88,2056.18,1,0,1,
219001518,4320,0,3.83274,3.2,0,0,1,0,0,0,9313.98,833.764,1750.78,inf,1995.3,0,0,1,
636010990,4320,0,1.54462,8.6,0,1,0,0,0,0,9313.98,833.764,1750.78,2964.1,1859.26,1,0,1,
219001518,4380,1,3.83274,3.2,0,0,1,0,0,0,8987.34,803.802,1822.9,inf,1901.74,0,0,1,
636010990,4380,1,1.55683,8.6,0,1,0,0,0,0,8987.34,803.802,1822.9,3047.42,1867.99,1,0,1,
219001518,4440,1,3.831,3.2,0,0,1,0,0,0,8656.14,773.173,1808.15,inf,1807.35,0,0,1,
636010990,4440,1,1.55509,8.6,0,1,0,0,0,0,8656.14,773.173,1808.15,3022.76,1823.48,1,0,1,
219001518,4500,0,3.831,3.2,0,0,1,0,0,0,8333.91,743.105,1893.37,inf,1709.53,0,0,1,
636010990,4500,0,1.56905,8.6,0,1,0,0,0,0,8333.91,743.105,1893.37,3120.66,1838.36,1,0,1,
219001518,4560,0,3.831,3.2,0,0,1,0,0,0,8000.69,718.731,1857.02,inf,1610.2,0,0,1,
636010990,4560,0,1.56731,8.5,0,1,0,0,0,0,8000.69,718.731,1857.02,3074.55,1788.97,1,0,1,
219001518,4620,1,3.82576,3.2,0,0,1,0,0,0,7673.85,682.289,1737,inf,1530.21,0,0,1,
636010990,4620,1,1.54636,8.6,0,1,0,0,0,0,7673.85,682.289,1737,2914.27,1675.74,1,0,1,
219001518,4680,1,3.8118,3.1,0,0,1,0,0,0,7359.58,652.612,1768.82,inf,1480.66,0,0,1,
636010990,4680,1,1.54636,8.7,0,1,0,0,0,0,7359.58,652.612,1768.82,2896.82,1640.38,1,0,1,
219001518,4740,0,3.8118,3,0,0,1,0,0,0,7021.41,629.809,1925.57,inf,1377.24,0,0,1,
636010990,4740,0,1.57254,8.6,0,1,0,0,0,0,7021.41,629.809,1925.57,3058.81,1680.67,1,0,1,
219001518,4800,0,3.83972,3.1,0,0,1,0,0,0,6699.89,592.489,1767.72,inf,1191.28,0,0,1,
636010990,4800,0,1.54287,8.6,0,1,0,0,0,0,6699.89,592.489,1767.72,2998.12,1550.41,1,0,1,
219001518,4860,1,3.84322,3.2,0,0,1,0,0,0,6378.59,555.753,2058.56,inf,1081.96,0,0,1,
636010990,4860,1,1.61094,8.6,0,1,0,0,0,0,6378.59,555.753,2058.56,3295.35,1702.74,1,0,1,
219001518,4920,1,3.82576,3.3,0,0,1,0,0,0,6046.84,525.98,1657.34,inf,1029.83,0,0,1,
636010990,4920,1,1.53589,8.6,0,1,0,0,0,0,6046.84,525.98,1657.34,2831.77,1460.5,1,0,1,
219001518,4980,0,3.81005,3.3,0,0,1,0,0,0,5729.31,498.172,1595.12,inf,974.308,0,0,1,
