mmsi,x,y,cog,sog,time,colreg_compliant,distance_risk_of_collision,distance_risk_of_collision_front,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,stands_on_correct,ample_time_acceptable,safe_distance_front_acceptable,safe_distance_acceptable,safe_distance_midpoint_acceptable,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,is_risk_of_collision,situation_started,will_give_way,is_pre_ample_time,safe_distance,safe_distance_to_midpoint,gives_way_correct,stand_on_role,change_in_course_port,change_in_course_starboard,change_in_speed_lower,change_in_speed_higher,mean_initial_course,max_initial_course,mean_initial_speed,max_initial_speed,
259540000,755.747,-1539.77,5.15221,7.2,600,0.978989,0,0,0.989858,0.00185562,0.0894003,0,0.971542,0.999933,1,1,1,0.592934,0.0988267,0.10339,0.103465,0.101384,0.0484491,0.902879,0.0486717,0.317085,0.492083,0.0148082,0.998319,0.896604,0.947286,0.876278,0.678888,0.028458,0,-0,-0,-63.4504,-65,7.31727,7.56,
219762000,1269.63,-13376.1,0.912807,2.6,660,0.98044,0,0,0.982051,0.00205819,0.154392,0.165755,0.907342,0.999873,1,1,1,0.110771,0.565968,0.104886,0.110378,0.107996,0.0496509,0.901732,0.0486168,0.750806,0.457157,0.540315,0.998043,0.90275,0.949017,0.808509,0.247507,0.0710946,0.021563,-0,-0,56.2138,55,2.52,2.52,
259540000,838.36,-1746.6,5.10858,7.3,660,0.979229,0,0,0.989302,0.00190802,0.075771,0,0.973589,0.999999,1,1,1,0.610324,0.0995805,0.0980798,0.0925978,0.0994182,0.0502236,0.900393,0.049383,0.881864,0.514242,0.287213,0.998436,0.896113,0.947372,0.876753,0.683243,0.0264106,0,-0,-0,-63.9004,-65,7.29642,7.56,
219762000,1302.83,-13311.3,1.01404,2.5,720,0.980118,0,0,0.981266,0.00212761,0.160932,0.170012,0.900992,0.99971,1,1,1,0.0874154,0.664887,0.0824062,0.0823331,0.0829587,0.0506209,0.90398,0.0453986,0.611517,0.578596,0.499026,0.997864,0.902497,0.946779,0.828142,0.19736,0.0759174,0.0230905,-0,-0,56.1481,55,2.52,2.52,
259540000,919.868,-1947.78,5.11381,7,720,0.979754,0,0,0.988069,0.0019326,0.067353,0,0.970272,0.999988,1,1,1,0.68927,0.0779425,0.0789407,0.0774502,0.076397,0.0490072,0.901676,0.0493171,0.741659,0.611231,0.156218,0.998606,0.895978,0.949361,0.872996,0.740407,0.0297283,0,-0,-0,-64.1488,-65,7.0108,6.84,
219762000,1347.18,-13251.9,1.05069,2.4,780,0.979165,0,0,0.979817,0.00226406,0.162937,0.292918,0.770379,0.999936,1,1,1,0.0811791,0.684212,0.0771613,0.0781495,0.079298,0.0537979,0.906089,0.0401133,0.43005,0.6036,0.399918,0.998476,0.913511,0.946225,0.844598,0.185148,0,0.229621,-0,-0,60.1571,65,2.52,2.52,
259540000,998.492,-2154.84,5.11556,7.4,780,0.979872,0,0,0.990039,0.00202283,0.0635527,0,0.970682,1,1,1,1,0.712355,0.0729501,0.0697044,0.0720602,0.0729299,0.0502492,0.896542,0.0532087,0.578043,0.640812,0.0521829,0.998761,0.895139,0.946491,0.872393,0.756049,0.0293179,0,-0,-0,-64.2837,-65,7.26049,7.56,
219762000,1388.75,-13191.4,0.966912,2.4,840,0.979751,0,0,0.981523,0.00203956,0.160965,0.167333,0.902176,0.999949,1,1,1,0.0581233,0.766072,0.0575016,0.0595865,0.058717,0.0504093,0.902162,0.0474285,0.481234,0.706111,0.447375,0.998264,0.903841,0.945893,0.852359,0.152494,0.0756444,0.0221799,-0,-0,56.1081,55,2.52,2.52,
259540000,1083.81,-2364.43,5.12952,7.8,840,0.979452,0,0,0.99106,0.00209862,0.0607419,0,0.971846,0.999893,1,1,1,0.778825,0.0541867,0.0567589,0.0541279,0.0561017,0.0495944,0.900437,0.0499683,0.61548,0.724146,0.0490154,0.998374,0.897253,0.949227,0.874217,0.799627,0.0281543,0,-0,-0,-64.3019,-65,7.19911,6.84,
219762000,1424.74,-13127.8,1.03323,2.4,900,0.980101,0,0,0.980646,0.00239865,0.147569,0.165132,0.915358,0.999943,1,1,1,0.059115,0.761082,0.058746,0.0613501,0.059707,0.0509605,0.901361,0.047678,0.767932,0.701453,0.634677,0.998189,0.905236,0.943333,0.85254,0.156494,0.0663281,0.0183136,-0,-0,56.0084,55,2.52,2.52,
