mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,change_in_speed,is_changing_course,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision,current_risk_of_collision
219829000,15489.4,2644.22,1260,0.980363,0.99888,0.00098502,0,0,0,0,1,0,0,0,0,0.0353804,0.914505,0.0501151,1,0.974123
210445000,14507.9,1838.89,1320,0.980148,0.999014,1,1,1,1,1,0,1,0,0,0,0.0496104,0.90116,0.0492295,0.999989,0.973926
219829000,15430.2,2509.81,1320,0.980083,0.99887,0.00103231,0,0,0,0,1,0,0,0,0,0.0371704,0.911588,0.0512419,1,0.973277
210445000,14725.7,1641.24,1380,0.979502,0.999003,1,1,1,1,0,0,1,0,0,0,0.0495563,0.900969,0.0494744,1,0.974337
219829000,15369.7,2376.47,1380,0.979831,0.99898,0.00102815,0,0,0,0,1,0,0,0,0,0.0341384,0.914188,0.0516733,1,0.973586
210445000,14930.8,1435.43,1440,0.980188,0.998995,1,1,1,1,0,0,1,0,0,0,0.0499158,0.8995,0.0505845,1,0.973557
219829000,15310.5,2239.07,1440,0.980573,0.99916,0.00100661,0,0,0,0,1,0,0,0,0,0.0366789,0.911396,0.0519254,1,0.974246
210445000,15142,1233.04,1500,0.97979,0.999002,1,1,1,1,0,0,1,0,0,0,0.0491333,0.900708,0.0501583,1,0.973373
219829000,15245.4,2105.73,1500,0.980276,0.99905,0.00096606,0,0,0,0,1,0,0,0,0,0.0372811,0.912126,0.0505934,1,0.973624
210445000,15339.1,1034.98,1560,0.980404,0.999022,1,1,1,1,0,0,1,0,0,0,0.0500235,0.899648,0.0503287,1,0.973937
219829000,15188.3,1970.29,1560,0.980255,0.99896,0.00102713,0,0,0,0,1,0,0,0,0,0.0369115,0.913035,0.0500537,1,0.974528
210445000,15575.1,886.504,1620,0.979599,0.99901,1,1,1,1,1,0,1,0,0,0,0.0491299,0.899377,0.0514932,1,0.973503
219829000,15123.7,1829.71,1620,0.980802,0.99898,0.00101975,0,0,0,0,1,0,0,0,0,0.0407166,0.909124,0.0501598,1,0.97337
210445000,15829.7,760.973,1680,0.979855,0.998981,1,1,1,1,1,0,1,0,0,0,0.0493256,0.899088,0.051586,1,0.948058
219829000,15065.4,1694.38,1680,0.98013,0.99911,0.00105035,0,0,0,0,1,0,0,0,0,0.0382033,0.912383,0.0494139,1,0.94815
210445000,16116.9,682.391,1740,0.979853,0.998995,1,1,1,1,1,0,1,0,0,0,0.0507675,0.89888,0.0503528,1,0.927965
219829000,14999.6,1557.98,1740,0.979306,0.99892,0.00102456,0,0,0,0,1,0,0,0,0,0.0394975,0.909628,0.0508747,1,0.928396
