mmsi,time,did_save,course,speed,is_changing_course,CR_PS,CR_SS,HO,OT_en,OT_ing,current_distance,time_untill_CPA,distance_cpa,crossing_in_front_distance,distance_to_midpoint,crossing_with_midpoint_on_port_side,hasPassed,crossing_with_other_on_port_side,
219001211,600,0,3.90605,4,0,0.369138,0,0.630862,0,0,14325.2,1035.31,1892.68,inf,295.179,1,0,0,
219923000,600,0,0.520108,9.8,0,0,0.369138,0.630862,0,0,14325.2,1035.31,1892.68,10949.2,1444.91,0,0,0,
219001211,660,0,3.92874,3.9,0,0.492338,0,0.507662,0,0,13905.6,1013.71,1800.84,inf,418.129,1,0,0,
219923000,660,0,0.521853,9.8,0,0,0.492338,0.507662,0,0,13905.6,1013.71,1800.84,9533.19,1416.15,0,0,0,
219001211,720,0,3.90954,3.9,0,0.379405,0,0.620595,0,0,13489.1,981.073,1876,inf,247.651,1,0,0,
219923000,720,0,0.521853,9.8,0,0,0.379405,0.620595,0,0,13489.1,981.073,1876,10699,1401.77,0,0,0,
219001211,780,1,3.7734,3.7,0,0,0,1,0,0,13078.3,953.654,2382.88,inf,683.091,0,0,0,
219923000,780,1,0.523599,9.8,0,0,0,1,0,0,13078.3,953.654,2382.88,inf,1381.45,0,0,0,
219001211,840,1,3.76468,3.9,0,0,0,1,0,0,12662.5,915.052,2406.7,inf,751.725,0,0,0,
219923000,840,1,0.521853,9.7,0,0,0,1,0,0,12662.5,915.052,2406.7,inf,1383.16,0,0,0,
219001211,900,0,3.75944,3.9,0,0,0,1,0,0,12246.6,877.613,2379.21,inf,797.351,0,0,0,
219923000,900,0,0.527089,9.8,0,0,0,1,0,0,12246.6,877.613,2379.21,inf,1344.31,0,0,0,
219001211,960,0,3.74373,3.9,0,0,0,1,0,0,11840.5,853.028,2398.13,inf,901.704,0,0,0,
219923000,960,0,0.53058,9.7,0,0,0,1,0,0,11840.5,853.028,2398.13,inf,1317.74,0,0,0,
219001211,1020,1,3.75944,4,0,0,0,1,0,0,11428.3,818.273,2255.39,inf,821.56,0,0,0,
219923000,1020,1,0.541052,9.7,0,0,0,1,0,0,11428.3,818.273,2255.39,inf,1252.97,0,0,0,
219001211,1080,1,3.74722,4,0,0,0,1,0,0,11016.7,801.338,1615.18,inf,894.753,0,0,0,
219923000,1080,1,0.628319,9.6,0,0,0,1,0,0,11016.7,801.338,1615.18,inf,771.213,0,0,0,
219001211,1140,0,3.78213,4.1,0,0,0,1,0,0,10597.3,765.195,1553.13,inf,712.405,0,0,0,
219923000,1140,0,0.623083,9.6,0,0,0,1,0,0,10597.3,765.195,1553.13,inf,803.931,0,0,0,
219001211,1200,0,3.78562,4,0,0,0,1,0,0,10176,737.567,1208.35,inf,691.485,0,0,0,
219923000,1200,0,0.668461,9.7,0,0,0,1,0,0,10176,737.567,1208.35,inf,568.121,0,0,0,
219001211,1260,1,3.78213,4,0,0,0,1,0,0,9758.46,706.164,1280.52,inf,705.95,0,0,0,
219923000,1260,1,0.659734,9.7,0,0,0,1,0,0,9758.46,706.164,1280.52,inf,613.137,0,0,0,
219001211,1320,1,3.74373,4,0,0,0,1,0,0,9339.77,674.919,1343.58,inf,876.661,0,0,0,
219923000,1320,1,0.66497,9.7,0,0,0,1,0,0,9339.77,674.919,1343.58,inf,586.92,0,0,0,
219001211,1380,0,3.76642,3.9,0,0,0,1,0,0,8922.68,644.714,1275.72,inf,769.864,0,0,0,
