mmsi,x,y,time,colreg_compliant,distance_risk_of_collision,distance_risk_of_collision_front,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher
210445000,9046.02,8893.95,4200,0.978281,0,0,0.98989,2.54284e-06,0,1,0,0,0,0.0536839,0.945166,0.00115028
376317000,6798.62,6192.33,4200,0.981155,0,0,0.98955,0,1,0,0,0,0,0.0472276,0.902039,0.0507333
210445000,8856.19,8672.24,4260,0.977578,0,0,0.99013,2.28014e-05,0,1,0,0,0,0.052907,0.945916,0.00117714
376317000,6771.81,6494.88,4260,0.980521,0,0,0.98973,0,1,0,0,0,0,0.0463021,0.904186,0.0495117
210445000,8655.22,8438.95,4320,0.978138,0,0,0.98949,7.61102e-06,0,1,0,0,0,0.0526116,0.946128,0.00126015
376317000,6743.91,6797.38,4320,0.979953,0,0,0.98987,1.58191e-05,1,0,0,0,0,0.047465,0.902285,0.0502499
210445000,8465.42,8215.89,4380,0.977868,0,0,0.98968,1.26721e-05,0,1,0,0,0,0.0521304,0.946796,0.00107354
376317000,6711.03,7105.64,4380,0.980088,0,0,0.99013,7.97796e-06,1,0,0,0,0,0.0459602,0.904125,0.0499143
210445000,8261.92,7986.54,4440,0.977901,0,0,0.99022,6.36586e-06,0,1,0,0,0,0.0514428,0.947665,0.000892057
376317000,6689.31,7411.88,4440,0.98048,0,0,0.99027,0,1,0,0,0,0,0.0469605,0.904831,0.0482086
210445000,8048.76,7768.04,4500,0.977892,0,0,0.99069,2.06842e-05,0,1,0,0,0,0.053694,0.945052,0.00125448
376317000,6656.48,7718.08,4500,0.979747,0,0,0.99057,3.15641e-05,1,0,0,0,0,0.0487745,0.90043,0.0507953
210445000,7802.42,7600.51,4560,0.978364,0,0,0.99022,8.64251e-06,0,1,0,0,0,0.0524954,0.946555,0.000949578
376317000,6629.91,8032.11,4560,0.980027,0,0,0.98961,0,1,0,0,0,0,0.0472898,0.901386,0.0513244
210445000,7535.85,7457.86,4620,0.978753,0,0,0.99015,1.40039e-05,0,1,0,0,0,0.0538974,0.945022,0.00108096
376317000,6598.34,8334.22,4620,0.979841,0,0,0.98931,1.50339e-05,1,0,0,0,0,0.0476475,0.900939,0.0514137
210445000,7274.41,7311.86,4680,0.978728,0,0,0.99017,1.55055e-05,0,1,0,0,0,0.0517477,0.947199,0.00105336
376317000,6569.27,8647.55,4680,0.980101,0,0,0.99088,0,1,0,0,0,0,0.0478877,0.902167,0.0499451
210445000,7008.18,7167.39,4740,0.978324,0,0,0.99006,1.03274e-05,0,1,0,0,0,0.0531296,0.945764,0.0011061
376317000,6543.43,8955.6,4740,0.980557,0,0,0.99003,0,1,0,0,0,0,0.0471165,0.901666,0.0512172
210445000,6742.07,7020.94,4800,0.978035,0,0,0.99021,1.0978e-05,0,1,0,0,0,0.051954,0.946813,0.00123271
376317000,6514.95,9261.64,4800,0.979768,0,0,0.99015,1.50407e-05,1,0,0,0,0,0.0462067,0.902637,0.0511562
210445000,6482.32,6878.44,4860,0.977743,0,0,0.98949,7.33092e-06,0,1,0,0,0,0.0509837,0.947673,0.00134323
376317000,6493.4,9570.57,4860,0.980173,0,0,0.9903,7.51805e-06,1,0,0,0,0,0.0474673,0.902048,0.0504851
210445000,6213.66,6734.39,4920,0.977955,0,0,0.98986,3.66471e-06,0,1,0,0,0,0.0521228,0.946751,0.00112631
376317000,6471.87,9881.35,4920,0.980049,0,0,0.99008,0,1,0,0,0,0,0.0470216,0.903134,0.0498442
210445000,5947.23,6589.96,4980,0.977667,0,0,0.98993,7.01041e-06,0,1,0,0,0,0.0509494,0.947768,0.00128259
376317000,6450.36,10187.6,4980,0.979855,0,0,0.99,2.14494e-05,1,0,0,0,0,0.0463329,0.904241,0.049426
210445000,5692.73,6444.73,5040,0.97832,0,0,0.99011,7.02337e-06,0,1,0,0,0,0.0518622,0.947197,0.000940687
376317000,6440.03,10501.6,5040,0.98002,0,0,0.98991,7.14699e-06,1,0,0,0,0,0.0480298,0.902183,0.0497872
210445000,5420.18,6297.36,5100,0.977705,0,0,0.98958,1.15029e-05,0,1,0,0,0,0.052538,0.946233,0.00122859
376317000,6418.59,10815,5100,0.979968,0,0,0.9902,0,1,0,0,0,0,0.0467898,0.90397,0.0492402
210445000,5157.68,6155.54,5160,0.97869,0,0,0.9904,7.01539e-06,0,1,0,0,0,0.0517044,0.947029,0.00126667
376317000,6397.16,11126.5,5160,0.980259,0,0,0.99057,0,1,0,0,0,0,0.0462838,0.903393,0.0503233
210445000,4888.82,6011.87,5220,0.977664,0,0,0.98947,6.39879e-06,0,1,0,0,0,0.0522769,0.946222,0.00150105
376317000,6386.9,11436.6,5220,0.980775,0,0,0.99053,0,1,0,0,0,0,0.0456303,0.903966,0.0504038
210445000,4626.32,5868.12,5280,0.978582,0,0,0.99008,1.06969e-05,0,1,0,0,0,0.0524201,0.946458,0.00112201
376317000,6365.51,11745.6,5280,0.980463,0,0,0.99032,7.14625e-06,1,0,0,0,0,0.0482033,0.900999,0.0507972
210445000,4357.81,5723.52,5340,0.97816,0,0,0.98958,2.90513e-05,0,1,0,0,0,0.0520161,0.946904,0.00108007
376317000,6344.17,12060.6,5340,0.979856,0,0,0.99024,2.86597e-05,1,0,0,0,0,0.0467047,0.904635,0.0486605
210445000,4098.77,5580.02,5400,0.978581,0,0,0.98987,2.1048e-05,0,1,0,0,0,0.0529276,0.94606,0.00101247
376317000,6333.97,12369.8,5400,0.9806,0,0,0.99003,7.14413e-06,1,0,0,0,0,0.0485258,0.902171,0.0493034
210445000,3829.94,5436.51,5460,0.977813,0,0,0.98993,1.79232e-05,0,1,0,0,0,0.0525136,0.946302,0.00118396
376317000,6312.66,12679.9,5460,0.980113,0,0,0.99043,0,1,0,0,0,0,0.0468511,0.903587,0.0495622
210445000,3576.38,5295.52,5520,0.978683,0,0,0.98943,7.00905e-06,0,1,0,0,0,0.053575,0.945382,0.00104309
376317000,6302.51,12987.4,5520,0.979046,0,0,0.98987,1.42895e-05,1,0,0,0,0,0.0488478,0.902137,0.0490148
210445000,3307.45,5156.49,5580,0.977818,0,0,0.98987,3.96402e-05,0,1,0,0,0,0.0525431,0.946319,0.0011376
376317000,6288.7,13296,5580,0.980123,0,0,0.99026,2.14327e-05,1,0,0,0,0,0.0481454,0.901346,0.050509
210445000,3042.64,5014.94,5640,0.978317,0,0,0.99002,1.34181e-05,0,1,0,0,0,0.0518265,0.946827,0.0013461
376317000,6266.25,13607.7,5640,0.979915,0,0,0.9901,0,1,0,0,0,0,0.0477701,0.90237,0.0498598
210445000,2783.3,4877.05,5700,0.97787,0,0,0.98987,1.34311e-05,0,1,0,0,0,0.0532582,0.945558,0.0011834
376317000,6244.91,13913.5,5700,0.979875,0,0,0.99016,2.14406e-05,1,0,0,0,0,0.0476156,0.900557,0.0518273
