mmsi,time,did_save,course,speed,is_changing_course,CR_PS,CR_SS,HO,OT_en,OT_ing,current_distance,time_untill_CPA,distance_cpa,crossing_in_front_distance,distance_to_midpoint,crossing_with_midpoint_on_port_side,hasPassed,crossing_with_other_on_port_side,
209221000,120,0,1.14494,7.4588,0,0.0599992,0,0.940001,0,0,13327.3,1290.21,27.6186,391.957,195.144,1,0,1,
246057000,120,0,4.18879,2.88064,0,0,0.0599992,0.940001,0,0,13327.3,1290.21,27.6186,inf,455.767,0,0,1,
209221000,180,0,1.15715,7.51024,0,0.239999,0,0.760001,0,0,12709.4,1219.14,73.0868,787.679,266.716,1,0,1,
246057000,180,0,4.16959,2.93208,0,0,0.239999,0.760001,0,0,12709.4,1219.14,73.0868,inf,553.242,0,0,1,
209221000,240,0,1.14843,7.56168,0,0.179999,0,0.820001,0,0,12076.3,1146.83,1.20016,inf,201.965,1,0,0,
246057000,240,0,4.17134,2.98352,0,0,0.179999,0.820001,0,0,12076.3,1146.83,1.20016,35.7748,513.995,0,0,0,
209221000,300,1,1.14494,7.56168,0,0.00999924,0,0.990001,0,0,11450.6,1086.72,60.0752,941.692,174.137,1,0,1,
246057000,300,1,4.19752,2.98352,0,0,0.00999924,0.990001,0,0,11450.6,1086.72,60.0752,inf,335.265,0,0,1,
209221000,360,1,1.14145,7.56168,0,0.139999,0,0.860001,0,0,10813.8,1031.78,48.1113,inf,144.567,1,0,0,
246057000,360,1,4.17134,2.93208,0,0,0.139999,0.860001,0,0,10813.8,1031.78,48.1113,1542.78,458.817,0,0,0,
209221000,420,0,1.13272,7.51024,0,0.0899993,0,0.910001,0,0,10179.2,971.005,123.042,inf,87.4011,1,0,0,
246057000,420,0,4.17134,2.98352,0,0,0.0899993,0.910001,0,0,10179.2,971.005,123.042,4205.57,436.16,0,0,0,
209221000,480,1,1.14145,7.56168,0,0.0499992,0,0.950001,0,0,9556.79,920.568,8.88116,127.214,129.253,1,0,1,
246057000,480,1,4.18704,2.8292,0,0,0.0499992,0.950001,0,0,9556.79,920.568,8.88116,inf,329.163,0,0,1,
209221000,540,1,1.15017,7.61312,0,0.399999,0,0.600001,0,0,8930.12,857.253,61.5162,inf,158.973,1,0,0,
246057000,540,1,4.13468,2.8292,0,0,0.399999,0.600001,0,0,8930.12,857.253,61.5162,1447.88,541.031,0,0,0,
209221000,600,1,1.14145,7.61312,0,1,0,0,0,0,8291.82,792.01,502.315,inf,93.0604,1,0,0,
246057000,600,1,3.98284,2.93208,0,0,1,0,0,0,8291.82,792.01,502.315,6054.22,1136.77,0,0,0,
209221000,660,1,0.935496,7.35592,1,0,0,1,0,0,7689.14,741.797,1630.98,inf,750.676,0,0,0,
246057000,660,1,4.01426,2.77776,0,0,0,1,0,0,7689.14,741.797,1630.98,inf,985.951,0,0,0,
209221000,720,1,0.806342,7.4588,0,0,0,1,0,0,7088.47,651.495,2314.98,inf,1216.78,0,0,0,
246057000,720,1,4.01251,2.8292,0,0,0,1,0,0,7088.47,651.495,2314.98,inf,999.426,0,0,0,
209221000,780,1,0.799361,7.51024,0,0,0.0199992,0.980001,0,0,6518.3,601.491,2322.49,inf,1232.43,0,0,0,
246057000,780,1,4.03171,2.62344,0,0,0.0199992,0.980001,0,0,6518.3,601.491,2322.49,inf,953.91,0,0,0,
209221000,840,1,0.820305,7.51024,0,0,0.299999,0.700001,0,0,5966.42,532.475,2567.26,inf,1185.59,0,0,0,
246057000,840,1,3.82227,2.62344,1,0,0.299999,0.700001,0,0,5966.42,532.475,2567.26,inf,1555.04,0,0,0,
209221000,900,1,0.816814,7.56168,0,0,0.0799993,0.920001,0,0,5421.9,459.044,2542.93,inf,1204.16,0,0,0,
246057000,900,1,3.85718,2.88064,0,0,0.0799993,0.920001,0,0,5421.9,459.044,2542.93,inf,1443.44,0,0,0,
209221000,960,0,0.811578,7.51024,0,0,0.149999,0.850001,0,0,4870.71,389.638,2592.6,inf,1227.53,0,0,0,
246057000,960,0,3.83972,3.0864,0,0,0.149999,0.850001,0,0,4870.71,389.638,2592.6,inf,1457.74,0,0,0,
209221000,1020,1,0.808087,7.56168,0,0,0.229999,0.770001,0,0,4339.71,329.147,2612.56,inf,1243.04,0,0,0,
246057000,1020,1,3.82227,2.98352,0,0,0.229999,0.770001,0,0,4339.71,329.147,2612.56,inf,1458.95,0,0,0,
209221000,1080,1,0.813323,7.56168,0,0,0.259999,0.740001,0,0,3862.97,272.606,2601.56,inf,1247.03,0,0,0,
246057000,1080,1,3.82227,2.93208,0,0,0.259999,0.740001,0,0,3862.97,272.606,2601.56,inf,1431.15,0,0,0,
209221000,1140,0,0.823795,7.61312,0,0,0.239999,0.760001,0,0,3413.96,215.432,2571.19,inf,1245.56,0,0,0,
246057000,1140,0,3.83623,2.8292,0,0,0.239999,0.760001,0,0,3413.96,215.432,2571.19,inf,1385.52,0,0,0,
209221000,1200,1,0.806342,7.61312,0,0,0.159999,0.840001,0,0,3045.14,151.639,2597.58,inf,1273.04,0,0,0,
246057000,1200,1,3.83274,2.88064,0,0,0.159999,0.840001,0,0,3045.14,151.639,2597.58,inf,1360.6,0,0,0,
209221000,1260,1,0.832522,7.61312,0,0,0.369999,0.630001,0,0,2765.79,94.402,2583.16,inf,1269.9,0,0,0,
246057000,1260,1,3.82227,2.88064,0,0,0.369999,0.630001,0,0,2765.79,94.402,2583.16,inf,1338.1,0,0,0,
209221000,1320,0,0.811578,7.61312,0,0,0.239999,0.760001,0,0,2608.89,31.048,2588.33,inf,1287.47,0,0,0,
246057000,1320,0,3.82402,2.93208,0,0,0.239999,0.760001,0,0,2608.89,31.048,2588.33,inf,1303.76,0,0,0,
