mmsi,x,y,cog,sog,time,colreg_compliant,distance_risk_of_collision,distance_risk_of_collision_front,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,stands_on_correct,ample_time_acceptable,safe_distance_front_acceptable,safe_distance_acceptable,safe_distance_midpoint_acceptable,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,is_risk_of_collision,situation_started,will_give_way,is_pre_ample_time,safe_distance,safe_distance_to_midpoint,gives_way_correct,stand_on_role,change_in_course_port,change_in_course_starboard,change_in_speed_lower,change_in_speed_higher,mean_initial_course,max_initial_course,mean_initial_speed,max_initial_speed,
258096730,14059.5,-907.055,1.99666,7.1,600,0.980183,0,0,0.989807,0.00101843,0.105033,0.0109182,0.938741,0.999894,1,1,1,0.152364,0.384676,0.152168,0.155994,0.154799,0.0489565,0.900516,0.0505273,9.57688e-05,0.230954,6.28803e-05,0.995702,0.896909,0.947545,0.415552,0.329053,0.0612594,0,-0,-0,116.227,115,6.93496,6.84,
710428000,500.821,1202.71,1.14319,3.9,600,0.98037,0,0,0.98976,0.00100438,0,0,1,0.999938,1,1,1,0.383713,0.156159,0.153791,0.150366,0.155971,0.0495092,0.901164,0.049327,0.000128326,0.230839,7.732e-05,0.996029,0.896108,0.945813,0.904137,0.530466,0,0,-0,-0,65,65,3.96,3.96,
258096730,13960,-709.03,2.04902,7,660,0.980009,0,0,0.990043,0.00106442,0.103706,0.0116103,0.940649,0.999875,1,1,1,0.153833,0.385291,0.153284,0.155741,0.151851,0.0504363,0.897748,0.0518158,0.000100059,0.230378,6.0761e-05,0.996528,0.896248,0.947121,0.412958,0.330238,0.0593509,0,-0,-0,116.203,115,6.93524,6.84,
710428000,555.318,1309.39,1.11177,4,660,0.979564,0,0,0.98968,0.000983797,0,0,1,0.999907,1,1,1,0.387171,0.153294,0.153349,0.150489,0.155697,0.0511984,0.900976,0.0478259,0.00010659,0.234924,4.47115e-05,0.995783,0.89691,0.947971,0.904428,0.531159,0,0,-0,-0,65,65,3.96,3.96,
258096730,13871.3,-517.541,1.94604,7,720,0.978944,0,0,0.98979,0.0010277,0.113178,0.0118204,0.941345,0.999849,1,1,1,0.118477,0.527503,0.119085,0.116893,0.118042,0.0495749,0.900332,0.0500927,0.000150538,0.407479,9.62622e-05,0.995963,0.895973,0.948872,0.316366,0.261666,0.0586553,0,-0,-0,116.235,115,6.93617,6.84,
710428000,611.827,1428.67,1.11003,4.3,720,0.979249,0,0,0.99031,0.00104098,0,0,1,0.999982,1,1,1,0.526431,0.118811,0.120046,0.116506,0.118206,0.0500999,0.897127,0.0527735,0.000186714,0.407008,5.57696e-05,0.99552,0.897399,0.948929,0.902783,0.630765,0,0,-0,-0,65,65,3.96,3.96,
258096730,13776.3,-325.395,2.02633,6.6,780,0.979474,0,0,0.989579,0.00110849,0.120229,0.0126064,0.9387,0.999537,1,1,1,0.111247,0.563833,0.107406,0.109056,0.108458,0.0508696,0.89977,0.0493602,0.000198146,0.454773,0.000167712,0.996219,0.895563,0.944177,0.295098,0.247802,0.0613001,0,-0,-0,116.24,115,6.93954,6.84,
710428000,666.778,1542.09,1.13097,4.2,780,0.979507,0,0,0.99021,0.000933099,0,0,1,0.999862,1,1,1,0.565148,0.106425,0.109935,0.1103,0.108191,0.0493617,0.900671,0.0499669,0.000132097,0.455763,6.85959e-05,0.99568,0.896854,0.946137,0.806427,0.658759,0,0,-0,-0,65,65,3.96,3.96,
258096730,13692.8,-145.39,2.00538,6.1,840,0.979353,0,0,0.990422,0.00102709,0.120276,0.0121133,0.905641,0.999878,1,1,1,0.107777,0.560828,0.109304,0.112503,0.109586,0.0528597,0.894283,0.0528568,0.000134561,0.450578,8.01043e-05,0.996173,0.89673,0.944029,0.294947,0.249388,0.0640381,0,-0.0562448,-0,116.242,115,6.54092,6.12,
710428000,723.294,1661.54,1.14668,4.3,840,0.979678,0,0,0.98957,0.00125525,0,0,1,0.999952,1,1,1,0.562871,0.110411,0.110441,0.107178,0.1091,0.050167,0.901288,0.0485455,0.000201478,0.452761,8.04064e-05,0.995923,0.896244,0.946567,0.802599,0.652354,0,0,-0,-0,65,65,3.96,3.96,
258096730,13614,26.3653,2.00015,5.9,900,0.980406,0,0,0.990747,0.000973373,0.12171,0.0115082,0.902841,0.999936,1,1,1,0.0802955,0.677517,0.0797309,0.0810303,0.0814266,0.0495599,0.900319,0.0501214,7.7701e-05,0.597198,5.14943e-05,0.995651,0.900732,0.947652,0.218594,0.195001,0.0627394,0,-0.0565773,-0,116.261,115,6.64782,6.84,
710428000,777.029,1779.27,1.15541,4.2,900,0.980423,0,0,0.99043,0.00114271,0,0,1,0.999874,1,1,1,0.678177,0.0806848,0.0817183,0.0785349,0.0808849,0.0500361,0.899965,0.0499988,0.000159261,0.598002,7.73785e-05,0.996048,0.897316,0.945631,0.828626,0.73115,0,0,-0,-0,65,65,3.96,3.96,
258096730,13526.5,195.886,2.06822,5.9,960,0.97978,0,0,0.990424,0.000901348,0.116841,0.0108151,0.909484,0.999956,1,1,1,0.0705541,0.710432,0.0718665,0.0734063,0.0737412,0.0523642,0.900801,0.0468347,0.0216241,0.639696,0.0177166,0.995994,0.894387,0.948244,0.194194,0.17572,0.0573141,0,-0.0542603,-0,116.197,115,6.64006,6.84,
710428000,834.776,1896.17,1.1013,4.2,960,0.980273,0,0,0.99028,0.00104431,0,0,1,0.99993,1,1,1,0.714511,0.0712364,0.0710135,0.0715861,0.0716525,0.0501961,0.899267,0.0505372,0.0162599,0.643552,0.00399434,0.995894,0.895851,0.94594,0.835304,0.75794,0,0,-0,-0,65,65,3.96,3.96,
258096730,13401.7,303.601,2.74017,5.6,1020,0.980664,0,0,0.99061,0.00106612,0.120056,0.667694,0.332306,0.999914,1,1,1,0.0675958,0.734148,0.0667932,0.0654771,0.0659863,0.0504954,0.899505,0.0500001,0.0116239,0.667694,0.0115919,0.99574,0.895356,0.946568,0.835488,0.169986,0,0.667694,-0.325464,-0,129.52,115,6.40525,6.84,
710428000,889.852,2010.4,1.15541,4.1,1020,0.980871,0,0,0.98976,0.000953643,0,0,1,0.999804,1,1,1,0.732079,0.0656499,0.0684819,0.0666298,0.0671595,0.0498338,0.898996,0.0511698,0.0110655,0.665778,0.00052615,0.996252,0.897462,0.947418,0.900651,0.769324,0,0,-0,-0,65,65,3.96,3.96,
258096730,13272.1,370.149,2.28289,4.9,1080,0.979547,0,0,0.988257,0.00111365,0.167223,0.670041,0.256876,0.99992,1,1,1,0.0516756,0.793554,0.0500778,0.0525753,0.0521177,0.0505984,0.905714,0.0436871,0.251086,0.743124,0.218082,0.996031,0.901079,0.949177,0.855718,0.137006,0.0730825,0.620231,-0.623589,-0,124.013,115,6.20201,6.84,
710428000,924.997,2127.9,1.30725,3.8,1080,0.976871,0,0,0.989904,0.00108466,0,0.307604,0.692396,0.999909,1,1,1,0.790154,0.0513156,0.0512741,0.0535898,0.053666,0.0551552,0.896432,0.0484129,0.226979,0.736935,0.0611137,0.995989,0.897448,0.945587,0.899871,0.803077,0,0.307604,-0,-0,67.6307,65,3.96,3.96,
258096730,13130.4,473.926,2.64417,6.4,1140,0.979546,0,0,0.989161,0.00116362,0.170081,0.717699,0.282301,0.999938,1,1,1,0.0402351,0.834701,0.0422806,0.0419935,0.0407893,0.0504075,0.907763,0.0418293,0.189315,0.791826,0.188847,0.996608,0.897533,0.946306,0.859787,0.116448,0,0.717699,-0.0479881,-0.0163401,128.067,115,6.52291,6.84,
710428000,957.911,2233.91,1.26013,3.6,1140,0.977287,0,0,0.990441,0.00132817,0,0.485262,0.680779,0.999928,1,1,1,0.808872,0.0471857,0.0482116,0.0479654,0.0477651,0.0585866,0.891892,0.0495214,0.0999761,0.761795,0.0145705,0.996107,0.896542,0.94667,0.898556,0.812953,0,0.319221,-0,-0,67.8239,65,3.96,3.96,
258096730,12964.2,584.615,2.56389,6.6,1200,0.979407,0,0,0.987139,0.00127388,0.0671207,0.721362,0.255866,0.999954,1,1,1,0.0453129,0.812009,0.0484223,0.0476037,0.0466521,0.0497413,0.923915,0.0263435,0.729834,0.765393,0.649718,0.995001,0.950501,0.948602,0.906693,0.109313,0.0169049,0.699709,-0,-0.0555271,125.045,115,6.6795,6.84,
710428000,988.934,2338.69,1.26885,3.5,1200,0.969118,0,0,0.9896,0.0016544,0,0.474916,0.844769,0.999896,1,1,1,0.774663,0.0552724,0.0546761,0.0577866,0.057602,0.0753589,0.877781,0.0468599,0.672513,0.717418,0.180167,0.995924,0.89855,0.947808,0.901779,0.773106,0,0.155231,-0,-0,68.7332,65,3.75654,3.96,
258096730,12808.8,684.044,2.48011,5.6,1260,0.979865,0,0,0.98843,0.00119512,0.171907,0.719113,0.240386,0.999974,1,1,1,0.0262576,0.892498,0.027095,0.0275379,0.0266117,0.0510772,0.912525,0.0363977,0.339162,0.86535,0.311631,0.997061,0.923985,0.945152,0.899623,0.0849778,0.0627389,0.696875,-0.305518,-0,126.523,115,6.41247,6.84,
710428000,1022.4,2436.18,1.27235,3.5,1260,0.974073,0,0,0.990961,0.00138646,0,0.565609,0.700858,0.99986,1,1,1,0.882119,0.0300606,0.0297473,0.0287928,0.02928,0.063028,0.889114,0.0478578,0.257403,0.852243,0.0619614,0.995847,0.899521,0.949636,0.900483,0.856819,0,0.299142,-0,-0,68.0633,65,3.85362,3.96,
258096730,12665.2,777.107,2.52898,5.4,1320,0.980404,0,0,0.989306,0.00114882,0.194581,0.728853,0.230207,0.999923,1,1,1,0.0205271,0.913269,0.0225078,0.0241942,0.0195022,0.0505269,0.908332,0.0411411,0.272977,0.892049,0.269806,0.995382,0.925285,0.948558,0.905038,0.0813924,0.06263,0.707163,-0.314595,-0,126.232,115,6.42172,6.84,
710428000,1055.88,2542.54,1.26711,3.4,1320,0.971852,0,0,0.990426,0.00143165,0,0.606346,0.688989,0.999908,1,1,1,0.898355,0.0249042,0.025111,0.0265736,0.0250566,0.0666316,0.886147,0.0472211,0.166476,0.873548,0.0260218,0.995673,0.89758,0.945391,0.899043,0.865113,0,0.311011,-0,-0,68.2492,65,3.84635,3.96,
258096730,12517.2,870.473,2.58658,5.6,1380,0.979172,0,0,0.988352,0.00125278,0.195933,0.729452,0.227721,0.999871,1,1,1,0.0194972,0.915514,0.0197276,0.0232607,0.0220001,0.0524986,0.907994,0.0395075,0.276179,0.894101,0.274111,0.995796,0.921964,0.947893,0.904052,0.0777894,0.0639571,0.708322,-0.311469,-0,126.18,115,6.42751,6.84,
710428000,1081.01,2646.54,1.26536,3.4,1380,0.972545,0,0,0.989623,0.00136283,0,0.609466,0.688556,0.999863,1,1,1,0.901668,0.025672,0.0245077,0.0231353,0.0250169,0.0657681,0.886083,0.0481489,0.166133,0.876437,0.0236289,0.996426,0.899944,0.946586,0.900928,0.866684,0,0.311444,-0,-0,68.2249,65,3.84852,3.96,
258096730,12374.1,964.257,2.5604,5.5,1440,0.980054,0,0,0.98863,0.00120917,0.207173,0.728518,0.229575,0.9999,1,1,1,0.0122872,0.952902,0.0112129,0.0120951,0.0115025,0.0489418,0.914796,0.0362622,0.258107,0.941861,0.256755,0.995217,0.922865,0.945207,0.912803,0.0572571,0.0632124,0.707213,-0.316455,-0,126.211,115,6.42359,6.84,
710428000,1118.39,2749.35,1.26885,3.4,1440,0.972321,0,0,0.989239,0.00147579,0,0.636345,0.680093,0.999876,1,1,1,0.950491,0.0118191,0.0123894,0.0124549,0.0128457,0.0672611,0.884575,0.0481644,0.142591,0.937495,0.0241235,0.995562,0.89897,0.946514,0.899465,0.89935,0,0.319907,-0,-0,68.3113,65,3.84539,3.96,
258096730,12220.3,1060.35,2.6337,6,1500,0.979616,0,0,0.988837,0.00117591,0.196314,0.770963,0.229037,0.999985,1,1,1,0.0112016,0.95774,0.0105019,0.0103724,0.0101837,0.0500293,0.910919,0.0390518,0.266525,0.946854,0.265003,0.996409,0.927003,0.944982,0.91764,0.0587685,0,0.770963,-0.0481366,-0.0170548,126.732,115,6.46775,6.84,
710428000,1147.98,2850.21,1.22697,3.4,1500,0.972327,0,0,0.989883,0.0013666,0,0.633932,0.682698,0.999989,1,1,1,0.9492,0.0127972,0.0126709,0.0128591,0.0124725,0.068853,0.883506,0.0476406,0.140492,0.936501,0.0245054,0.996067,0.897583,0.946628,0.898272,0.896666,0,0.317302,-0,-0,68.3143,65,3.84487,3.96,
258096730,12064.4,1154.74,2.60752,5.8,1560,0.980231,0,0,0.988821,0.00126026,0.213174,0.769194,0.214727,0.999859,1,1,1,0.0090807,0.965692,0.00845442,0.00837945,0.00839366,0.0530148,0.903948,0.0430376,0.251654,0.95748,0.249955,0.992475,0.920838,0.94955,0.913269,0.0590579,0.0693727,0.706937,-0.039177,-0.0182882,126.363,115,6.46147,6.84,
710428000,1192.04,2949.76,1.19904,3.4,1560,0.973285,0,0,0.990382,0.00147931,0.105985,0.663182,0.894015,0.999856,1,1,1,0.960215,0.00933987,0.00914097,0.0111426,0.0101619,0.0686122,0.881882,0.0495062,0.101117,0.950306,0.0233004,0.995513,0.898887,0.947434,0.803961,0.905518,0.105985,0,-0,-0,67.539,65,3.84357,3.96,
258096730,11895.4,1258.06,2.60752,6.2,1620,0.979764,0,0,0.988601,0.00125965,0.224133,0.767427,0.206695,0.999804,1,1,1,0.00413628,0.98383,0.00420496,0.00377396,0.00405438,0.0507029,0.91344,0.0358568,0.268316,0.980041,0.266003,0.993715,0.919533,0.947451,0.916081,0.0414685,0.0809248,0.703469,-0.0364853,-0.0176057,126.691,115,6.45841,6.84,
710428000,1226.31,3049.61,1.21999,3.4,1620,0.972197,0,0,0.989942,0.00151712,0.11298,0.663946,0.88702,0.999898,1,1,1,0.98321,0.0036974,0.00457597,0.00404674,0.00446995,0.0685172,0.881334,0.0501489,0.107608,0.978603,0.0243337,0.995032,0.899197,0.949313,0.798396,0.919978,0.11298,0,-0,-0,67.7892,65,3.84605,3.96,
258096730,11717.9,1366.34,2.5988,7.3,1680,0.979777,0,0,0.985663,0.00186062,0.0159981,0.895173,0.0391803,0.999998,1,1,1,0.00193859,0.984432,0.0040166,0.00659063,0.00302198,0.055594,0.939619,0.00478679,0.971427,0.980728,0.957565,0.995861,0.988592,0.946296,0.985353,0.0129499,0.00458984,0.819884,-0,-0.206359,121.038,115,6.53122,6.84,
710428000,1258.8,3149.51,1.20253,3.4,1680,0.971313,0,0,0.990908,0.00166812,0.0652206,0.771747,0.996722,0.999922,1,1,1,0.986936,0.00370317,0.00370448,0.00265214,0.00300423,0.0728892,0.876552,0.0505592,0.971083,0.983446,0.0806536,0.996513,0.850429,0.94843,0.847955,0.917694,0.00327823,0,-0,-0,66.6125,65,3.88603,3.96,
258096730,11530.3,1479.36,2.61101,7.1,1740,0.978703,0,0,0.986952,0.00184923,0.0217388,0.901687,0.102212,0.999975,1,1,1,0.00446311,0.991535,0.000883008,0.00222814,0.000890809,0.0543404,0.941536,0.00412408,0.955937,0.989772,0.947164,0.997119,0.990765,0.946451,0.990091,0.0108153,0.00595208,0.820436,-0,-0.100735,121.021,115,6.50609,6.84,
710428000,1304.43,3249.47,1.19381,3.5,1740,0.971212,0,0,0.990418,0.00181862,0.0375388,0.840021,0.996694,0.999798,1,1,1,0.994433,0.00149685,0.00130992,0.0014444,0.00131566,0.0686731,0.882121,0.0492056,0.968635,0.992985,0.0697947,0.996245,0.90074,0.948759,0.897741,0.927632,0.003306,0,-0,-0,65.8739,65,3.9092,3.96,
258096730,11341.2,1592.09,2.54644,7.2,1800,0.978399,0,0,0.984578,0.00203356,0.00871121,0.907618,0.0349454,0.999991,1,1,1,0.000865138,0.996256,0.000984555,0.000891896,0.00100263,0.0579398,0.939456,0.00260423,0.997661,0.994749,0.991388,0.990574,0.993028,0.945669,0.99229,0.00434392,0.0028517,0.833022,-0,-0.204535,120.489,115,6.53192,6.84,
710428000,1346.06,3351.25,1.19031,3.6,1800,0.971268,0,0,0.989437,0.00184114,0.0359073,0.837496,0.9994,0.999754,1,1,1,0.994135,0.00149063,0.00172318,0.00141188,0.00123895,0.0718273,0.881365,0.0468081,0.994508,0.992755,0.0757038,0.996224,0.802438,0.946979,0.80223,0.923956,0.000599852,0,-0,-0,65.8694,65,3.91518,3.96,
258096730,11146.6,1709.44,2.66163,7.6,1860,0.978645,0,0,0.98603,0.00187848,0.0112525,0.932759,0.0268781,0.999775,1,1,1,0.00076461,0.998967,4.59039e-05,4.18967e-06,0.000218327,0.0485375,0.949707,0.00175548,0.97416,0.998682,0.970458,0.998521,0.995769,0.937779,0.995724,0.00184109,0,0.907473,-0,-0.216148,120.99,115,6.52036,6.84,
710428000,1380.9,3460.56,1.1973,3.8,1860,0.971135,0,0,0.989413,0.00185644,0.0369111,0.844465,0.99713,0.999931,1,1,1,0.998724,0.000303369,0.000356581,0.000366786,0.000249045,0.0709624,0.881242,0.0477957,0.966718,0.998489,0.0693815,0.99527,0.904806,0.94729,0.902291,0.9282,0.00286966,0,-0,-0,65.8665,65,3.91069,3.96,
258096730,10952,1831.23,2.59181,7.3,1920,0.979779,0,0,0.985793,0.00184604,0.0158705,0.938676,0.029409,0.999998,1,1,1,4.75065e-06,0.999983,4.18035e-06,0,7.58758e-06,0.052885,0.945001,0.00211388,0.96691,0.99969,0.963313,0.995044,0.994811,0.937433,0.994807,0.00211863,0.00476633,0.827849,-0,-0.209493,120.705,115,6.53316,6.84,
710428000,1435.35,3572.21,1.15366,4,1920,0.970703,0,0,0.988532,0.00200996,0.0246156,0.873135,0.996073,0.999965,1,1,1,0.999357,0.000201192,0.000259108,8.27479e-06,0.000174634,0.0749051,0.875684,0.0494113,0.97008,0.999206,0.0736829,0.995869,0.897436,0.946722,0.893909,0.924484,0.00392664,0,-0,-0,65.5038,65,3.92283,3.96,
258096730,10772.2,1968.07,2.47139,7.5,1980,0.979058,0,0,0.98855,0.00212717,0.00477472,0.952381,0.0237044,0.999999,1,1,1,5.65512e-07,0.999983,1.75528e-06,1.42101e-05,7.75902e-07,0.048553,0.950287,0.00116042,0.997171,0.999905,0.993978,0.996176,0.997043,0.939453,0.997041,0.00117519,0.00143451,0.840202,-0,-0.219939,120.348,115,6.53059,6.84,
710428000,1481.35,3688.96,1.17984,4.2,1980,0.970149,0,0,0.991172,0.00200846,0.0135283,0.895716,0.999522,0.999965,1,1,1,0.999973,7.54817e-09,2.5751e-05,0,1.44266e-06,0.0783054,0.871955,0.0497395,0.99784,0.999903,0.0781046,0.996629,0.773086,0.945501,0.77272,0.921693,0.000477657,0,-0,-0,65.2717,65,3.92997,3.96,
258096730,10594.5,2128.59,2.39983,7.6,2040,0.970987,0,0,0.927201,0.181401,0.126319,0.625354,0.827835,0.999999,1,1,1,0,0.999944,5.62236e-05,2.79276e-08,0,0.148761,0.835067,0.0161726,1,0.999883,0.817809,0.999063,0,0.944864,0,0.0161726,0.046059,0.112669,-0,-0.0517803,140.508,145,7.22491,7.56,
710428000,1536.93,3812.91,1.15715,4.2,2040,0.970238,0,0,0.988102,0.00198979,0.00609102,0.905423,0.999776,0.999781,1,1,1,0.999845,8.334e-05,3.52899e-05,2.97178e-07,3.55741e-05,0.0736883,0.879141,0.0471711,1,0.999778,0.0737294,0.996711,0,0.948858,3.52899e-05,0.92617,0.000223708,0,-0,-0,65.1345,65,3.93447,3.96,
258096730,10418.2,2303.53,2.2602,7.8,2100,0.955473,0,0,0.610754,0.592324,0.646604,0.844869,0.609563,0.999999,1,1,1,0,0.999116,0,0,0.000884212,0.0360836,0.923128,0.0407889,1,0.99905,0.405522,0.996628,0.930139,0.952903,0.000884212,0.0407889,0.200064,0.170789,-0,-0.165947,126.752,125,6.92796,7.56,
710428000,1592.17,3928.93,1.11876,4.3,2100,0.969,0,0,0.99046,0.00217034,0.00476668,0.906786,0.999619,1,1,1,1,0.99998,0,0,4.13545e-06,1.55703e-05,0.00599495,0.942039,0.0519665,1,0.99997,0.0058747,0.996729,0.898156,0.950381,0.897797,0.994005,0.000380687,0,-0,-0,65.092,65,3.93531,3.96,
258096730,10255.3,2496.37,2.28813,7.9,2160,0.989793,0,0,0.948255,0.136868,0.104052,0.155611,0.86829,1,1,1,1,0,1,0,2.58139e-07,0,0.00549784,0.987446,0.00705603,1,0.999984,0.863107,0.999764,0.682385,0.993162,2.58139e-07,0.00705629,0.0373098,0.0844974,-0,-0.040536,138.938,145,7.40871,7.56,
710428000,1647.43,4050.39,1.17461,4.4,2160,0.968899,0,0,0.98712,0.00222221,0.00267114,0.913856,0.998633,1,1,1,1,1,0,0,0,0,0.00499617,0.942117,0.0528868,1,0.999978,0.00488088,0.996353,0.783179,0.947244,0.782854,0.995004,0.000380084,0,-0,-0.00106079,65.0613,65,3.94481,3.96,
258096730,10108.3,2684.96,2.29511,7.9,2220,0.919821,0,0,0.980014,0.940282,0.367718,0.735384,0.0895053,0.999998,1,1,1,2.01349e-06,0.999998,0,0,0,0.056124,0.897197,0.0466786,1,0.999998,0.0566463,0.997473,0.681685,0.950333,2.01349e-06,0.0466806,0.251913,0.56624,-0,-0.277455,128.779,115,6.47885,6.84,
710428000,1703.25,4176.05,1.13097,4.4,2220,0.968635,0,0,0.988364,0.0022446,0.00307646,0.914074,0.998899,0.999998,1,1,1,1,0,0,0,3.08174e-09,0.00590427,0.939034,0.0550615,1,1,0.00579477,0.996088,0.790252,0.946244,0.789893,0.994096,0.00041193,0,-0,-0.000762973,65.0593,65,3.94458,3.96,
258096730,9962.45,2873.21,2.30034,7.9,2280,0.988503,0,0,0.169691,0.164321,0.902166,0.95208,0.842917,1,1,1,1,0,1,0,0,0,0.00717131,0.987757,0.00507137,1,1,0.834987,0.99976,0.921473,0.985344,0,0.00507137,0.046196,0.100985,-0,-0.0406289,125.655,125,7.39446,7.56,
710428000,1760.29,4299.28,1.12574,4.5,2280,0.968286,0,0,0.988744,0.00220617,0.00187056,0.930074,0.998984,0.99999,1,1,1,1,0,0,0,0,0.00442637,0.943765,0.0518082,1,1,0.00431241,0.996348,0.702323,0.943628,0.702026,0.995574,0.000365069,0,-0,-0.000720151,65.0323,65,3.95133,3.96,
