mmsi,time,did_save,course,speed,is_changing_course,CR_PS,CR_SS,HO,OT_en,OT_ing,current_distance,time_untill_CPA,distance_cpa,crossing_in_front_distance,distance_to_midpoint,crossing_with_midpoint_on_port_side,hasPassed,crossing_with_other_on_port_side,
209204000,1140,0,4.69494,6.1,0,0,0,1,0,0,14157.8,776.32,907.19,inf,519.152,1,0,1,
636092000,1140,0,1.53938,12.1,0,0,0,1,0,0,14157.8,776.32,907.19,inf,420.531,1,0,1,
209204000,1200,0,4.69145,6.1,0,0,0,1,0,0,13600.8,745.583,920.923,inf,491.948,1,0,1,
636092000,1200,0,1.54287,12.1,0,0,0,1,0,0,13600.8,745.583,920.923,inf,444.585,1,0,1,
209204000,1260,0,4.69145,6.2,0,0,0,1,0,0,13030.5,706.452,911.318,inf,493.257,1,0,1,
636092000,1260,0,1.54113,12.2,0,0,0,1,0,0,13030.5,706.452,911.318,inf,436.546,1,0,1,
209204000,1320,0,4.69494,6.2,0,0,0,1,0,0,12466.9,675.649,934.914,inf,510.605,1,0,1,
636092000,1320,0,1.54287,12.2,0,0,0,1,0,0,12466.9,675.649,934.914,inf,445.521,1,0,1,
209204000,1380,1,4.69494,6.2,0,0,0,1,0,0,11890.6,643.903,1008.2,inf,510.956,1,0,1,
636092000,1380,1,1.5516,12.2,0,0,0,1,0,0,11890.6,643.903,1008.2,inf,500.617,1,0,1,
209204000,1440,1,4.69494,6.2,0,0,0,1,0,0,11337,613.51,1046.37,inf,516.65,1,0,1,
636092000,1440,1,1.55509,12.2,0,0,0,1,0,0,11337,613.51,1046.37,inf,526.502,1,0,1,
209204000,1500,0,4.69145,6.2,0,0,0,1,0,0,10771.6,579.429,1059.82,inf,492.58,1,0,1,
636092000,1500,0,1.56032,12.3,0,0,0,1,0,0,10771.6,579.429,1059.82,inf,548.716,1,0,1,
209204000,1560,0,4.6897,6.2,0,0,0,1,0,0,10205.7,551.777,1039.78,inf,490.509,1,0,1,
636092000,1560,0,1.55683,12.2,0,0,0,1,0,0,10205.7,551.777,1039.78,inf,534.814,1,0,1,
209204000,1620,1,4.69319,6.2,0,0,0,1,0,0,9636.77,520.845,1011.36,inf,505.681,1,0,1,
636092000,1620,1,1.5516,12.2,0,0,0,1,0,0,9636.77,520.845,1011.36,inf,505.681,1,0,1,
209204000,1680,1,4.69843,6.2,0,0,0,1,0,0,9077.14,492.448,1087.23,inf,533.213,1,0,1,
636092000,1680,1,1.56032,12.1,0,0,0,1,0,0,9077.14,492.448,1087.23,inf,548.942,1,0,1,
209204000,1740,0,4.66177,6.2,0,0,0,1,0,0,8518.08,462.401,990.664,inf,377.994,1,0,1,
636092000,1740,0,1.56207,12.1,0,0,0,1,0,0,8518.08,462.401,990.664,inf,555.309,1,0,1,
209204000,1800,0,4.66003,6.3,0,0,0,1,0,0,7951.96,428.663,1031.28,inf,375.067,1,0,1,
636092000,1800,0,1.57254,12.1,0,0,0,1,0,0,7951.96,428.663,1031.28,inf,588.576,1,0,1,
209204000,1860,1,4.64607,6.4,0,0,0,1,0,0,7381.12,395.559,993.069,inf,333.273,1,0,1,
636092000,1860,1,1.57254,12.1,0,0,0,1,0,0,7381.12,395.559,993.069,inf,582.49,1,0,1,
209204000,1920,1,4.64258,6.5,0,0,0,1,0,0,6810.8,362.373,1009.13,inf,335.739,1,0,1,
636092000,1920,1,1.57778,12.1,0,0,0,1,0,0,6810.8,362.373,1009.13,inf,594.736,1,0,1,
209204000,1980,0,4.63385,6.6,0,0,0,1,0,0,6239.61,329.763,983.38,inf,324.025,1,0,1,
636092000,1980,0,1.57603,12.1,0,0,0,1,0,0,6239.61,329.763,983.38,inf,582.535,1,0,1,
209204000,2040,0,4.62512,6.7,0,0,0,1,0,0,5662.01,297.601,892.044,inf,310.503,1,0,1,
636092000,2040,0,1.55858,12.1,0,0,0,1,0,0,5662.01,297.601,892.044,inf,520.614,1,0,1,
209204000,2100,1,4.62163,6.8,0,0,0,1,0,0,5084.76,266.331,908.284,inf,319.777,1,0,1,
636092000,2100,1,1.56382,12,0,0,0,1,0,0,5084.76,266.331,908.284,inf,529.706,1,0,1,
209204000,2160,1,4.60941,6.8,0,0,0,1,0,0,4524.86,236.241,888.502,inf,310.054,1,0,1,
636092000,2160,1,1.56207,12,0,0,0,1,0,0,4524.86,236.241,888.502,inf,519.582,1,0,1,
209204000,2220,0,4.6513,6.7,0,0,0,1,0,0,3955.5,206.327,963.746,inf,413.036,1,0,1,
636092000,2220,0,1.56556,11.9,0,0,0,1,0,0,3955.5,206.327,963.746,inf,520.359,1,0,1,
209204000,2280,1,4.71762,6.6,0,0,0,1,0,0,3408.23,176.356,1042.45,inf,533.921,1,0,1,
636092000,2280,1,1.56382,11.8,0,0,0,1,0,0,3408.23,176.356,1042.45,inf,514.11,1,0,1,
209204000,2340,1,4.84329,6.6,0,0,0,1,0,0,2894.07,143.231,1207.51,inf,713.338,1,0,1,
636092000,2340,1,1.56905,11.8,0,0,0,1,0,0,2894.07,143.231,1207.51,inf,540.562,1,0,1,
209204000,2400,1,4.89914,6.7,0,0.0406053,0,0.959395,0,0,2389.76,110.148,1261.96,inf,748.192,1,0,1,
636092000,2400,1,1.56905,11.8,0,0.0406053,0,0.959395,0,0,2389.76,110.148,1261.96,inf,560.368,1,0,1,
209204000,2460,0,4.90787,6.9,0,0.163805,0,0.836195,0,0,1931.95,79.1614,1259.59,inf,720.613,1,0,1,
636092000,2460,0,1.55683,11.7,0,0.163805,0,0.836195,0,0,1931.95,79.1614,1259.59,inf,571.118,1,0,1,
209204000,2520,0,4.92183,6.9,0,0.256205,0,0.743795,0,0,1540.43,47.7908,1261.77,inf,686.976,1,0,1,
636092000,2520,0,1.55509,11.7,0,0.256205,0,0.743795,0,0,1540.43,47.7908,1261.77,inf,591.885,1,0,1,
209204000,2580,1,4.92881,7,0,0.399938,0,0.600062,0,0,1306.82,16.9202,1268.51,inf,650.97,1,0,1,
636092000,2580,1,1.53764,11.7,0,0.399938,0,0.600062,0,0,1306.82,16.9202,1268.51,inf,616.87,1,0,1,
