mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,change_in_speed,is_changing_course,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision,current_risk_of_collision
219002051,2210.77,19788.6,5160,0.979818,0.99892,0.00106036,0,0,0,0,1,0,0,0,0,0.0500774,0.900284,0.0496386,0.995056,0.995056
246900000,4180.28,10781.7,5160,0.980563,0.99904,0.000946812,0,0,0,0,0,1,0,0,0,0.0490659,0.90125,0.0496845,0.995032,0.995032
219002051,2374.32,19663.2,5220,0.980301,0.99895,0.00107701,0,0,0,0,1,0,0,0,0,0.0486618,0.901755,0.0495832,0.996236,0.99471
246900000,4304.09,11056.8,5220,0.980208,0.99907,0.00093321,0,0,0,0,0,1,0,0,0,0.0498804,0.900221,0.0498988,0.996755,0.995301
219002051,2537.77,19537.8,5280,0.97973,0.99902,0.00101396,0,0,0,0,1,0,0,0,0,0.0502617,0.900235,0.0495029,0.997837,0.995549
246900000,4427.03,11334.9,5280,0.980075,0.99916,0.000951001,0,0,0,0,0,1,0,0,0,0.0493077,0.901118,0.0495745,0.997464,0.995089
219002051,2701.22,19412.5,5340,0.980124,0.99904,0.00106068,0,0,0,0,1,0,0,0,0,0.0499017,0.899446,0.0506523,0.997794,0.99485
246900000,4549.99,11613,5340,0.979416,0.99884,0.00087664,0,0,0,0,0,1,0,0,0,0.0490079,0.900508,0.0504841,0.998052,0.995241
219002051,2864.78,19287.1,5400,0.980602,0.99906,0.00122566,0,0,0,0,1,0,0,0,0,0.0501936,0.899959,0.0498476,0.99851,0.99241
246900000,4672.97,11891.1,5400,0.980016,0.9991,0.00105346,0,0,0,0,0,1,0,0,0,0.0513975,0.898535,0.0500677,0.99849,0.992215
219002051,3028.24,19161.8,5460,0.97995,0.99907,0.000890665,0,0,0,0,1,0,0,0,0,0.0486359,0.900852,0.050512,0.998785,0.992704
246900000,4795.97,12169.1,5460,0.979342,0.99888,0.00101355,0,0,0,0,0,1,0,0,0,0.0504938,0.899412,0.0500945,0.99876,0.992277
219002051,3191.81,19036.5,5520,0.98013,0.99901,0.000942155,0,0,0,0,1,0,0,0,0,0.0500793,0.901261,0.0486597,0.998902,0.992095
246900000,4918.99,12447.2,5520,0.980477,0.99896,0.00106651,0,0,0,0,0,1,0,0,0,0.0490757,0.901063,0.0498616,0.999046,0.992655
219002051,3355.27,18911.2,5580,0.979596,0.99909,0.00109463,0,0,0,0,1,0,0,0,0,0.0499039,0.900313,0.0497835,0.99926,0.9883
246900000,5042.03,12725.3,5580,0.979776,0.99885,0.000942207,0,0,0,0,0,1,0,0,0,0.0506061,0.90076,0.0486342,0.999006,0.988116
219002051,3518.74,18785.9,5640,0.980019,0.99895,0.00104554,0,0,0,0,1,0,0,0,0,0.0496409,0.900965,0.0493939,0.999326,0.988058
246900000,5165.09,13003.3,5640,0.979604,0.99886,0.000966305,0,0,0,0,0,1,0,0,0,0.0507421,0.899416,0.0498423,0.99947,0.988259
219002051,3682.33,18660.6,5700,0.980024,0.99903,0.000997445,0,0,0,0,1,0,0,0,0,0.0500887,0.90008,0.0498313,0.99947,0.988144
246900000,5288.28,13281.3,5700,0.980117,0.99925,0.00102588,0,0,0,0,0,1,0,0,0,0.0505775,0.898485,0.0509378,0.999526,0.988071
219002051,3845.8,18535.3,5760,0.980023,0.99907,0.000965184,0,0,0,0,1,0,0,0,0,0.0493462,0.900603,0.0500507,0.99961,0.982652
246900000,5411.37,13559.2,5760,0.980358,0.99906,0.00104517,0,0,0,0,0,1,0,0,0,0.0498925,0.898905,0.0512029,0.999523,0.981884
219002051,4009.4,18410,5820,0.97963,0.99907,0.000962557,0,0,0,0,1,0,0,0,0,0.0488778,0.901527,0.0495948,0.999658,0.982587
246900000,5534.49,13837.2,5820,0.978627,0.99897,0.0011539,0,0,0,0,0,1,0,0,0,0.0494365,0.894845,0.0557181,0.999584,0.98259
219002051,4172.88,18284.8,5880,0.979943,0.99903,0.000963135,0,0,0,0,1,0,0,0,0,0.0491232,0.901145,0.049732,0.999818,0.982643
246900000,5657.96,14117.7,5880,0.976681,0.99894,0.00108824,0,0,0,0,0,1,0,0,0,0.0504222,0.891142,0.0584354,0.999653,0.982149
219002051,4336.37,18159.5,5940,0.980547,0.99899,0.000959609,0,0,0,0,1,0,0,0,0,0.0476097,0.90217,0.0502199,0.99978,0.982647
246900000,5781.46,14398.2,5940,0.974072,0.99899,0.00125087,0,0,0,0,0,1,0,0,0,0.04896,0.887504,0.0635361,0.999754,0.982323
219002051,4499.97,18034.3,6000,0.979832,0.99902,0.00100557,0,0,0,0,1,0,0,0,0,0.0450342,0.905313,0.0496527,0.99992,0.998429
246900000,5873.35,14679.5,6000,0.974857,0.99902,0.00132906,0,0,0,1,0,1,0,0,0,0.0491145,0.885255,0.0656302,0.999869,0.998022
219002051,4663.47,17909.1,6060,0.978922,0.99879,0.00102319,0,0,0,0,1,0,0,0,0,0.025552,0.924545,0.0499031,1,0.999868
246900000,5964.81,14960.9,6060,0.979272,0.606982,0.607341,1,0,0,1,0,1,0,0,0,0.040688,0.926253,0.0330588,1,1
219002051,4826.97,17783.8,6120,0.980386,0.99889,0.00103996,0,0,0,0,1,0,0,0,0,0.0222844,0.925016,0.0526993,1,0.99935
