mmsi,x,y,cog,sog,time,colreg_compliant,distance_risk_of_collision,distance_risk_of_collision_front,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,stands_on_correct,ample_time_acceptable,safe_distance_front_acceptable,safe_distance_acceptable,safe_distance_midpoint_acceptable,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,is_risk_of_collision,situation_started,will_give_way,is_pre_ample_time,safe_distance,safe_distance_to_midpoint,gives_way_correct,stand_on_role,change_in_course_port,change_in_course_starboard,change_in_speed_lower,change_in_speed_higher,mean_initial_course,max_initial_course,mean_initial_speed,max_initial_speed,
219001518,5111.78,12138.3,3.68264,3.2,3720,0.980101,0,0,0.98983,0.00110236,0,0,1,0.999927,1,1,1,0.0796512,0.679225,0.0810376,0.0798244,0.0802617,0.0480232,0.903978,0.0479992,1,0.598765,0.807222,0.998299,0,0.947548,0,0.191699,0,0,-0,-0,-145,-145,3.24,3.24,
636010990,89.1311,508.74,1.38056,8.5,3720,0.980589,0,0,0.99036,0.00105947,0,0,1,0.999868,1,1,1,0.676366,0.0821645,0.0800591,0.0790725,0.0823377,0.0497801,0.900348,0.049872,1,0.596413,0.269798,0.995621,0,0.948796,0.0763961,0.729823,0,0,-0,-0,75,75,8.28,8.28,
219001518,5026.08,12084.4,3.73151,3.3,3780,0.980215,0,0,0.98971,0.00104077,0,0,1,0.999937,1,1,1,0.0470501,0.814223,0.0449924,0.0471541,0.0465799,0.0511206,0.898024,0.0508551,1,0.767501,0.863047,0.998348,0.0672883,0.946995,0.0646084,0.135933,0,0,-0,-0,-145,-145,3.24,3.24,
636010990,133.724,780.503,1.39975,8.5,3780,0.9795,0,0,0.98968,0.000905311,0,0,1,0.99987,1,1,1,0.811106,0.0466113,0.0486309,0.0456565,0.0479956,0.0504647,0.899436,0.0500992,1,0.764716,0.17954,0.995711,0.0295304,0.945944,0.0741069,0.820379,0,0,-0,-0,85,85,8.28,8.28,
219001518,4951.84,12024,3.88161,3.2,3840,0.980592,0,0,0.989825,0.00122101,0,0.338451,0.661549,0.999831,1,1,1,0.0276088,0.888711,0.0284198,0.0274465,0.0278142,0.0498669,0.916631,0.0335024,0.999992,0.861732,0.91502,0.997629,0.78574,0.946558,0.766665,0.0838046,0,0.338451,-0,-0,-143.617,-145,3.24,3.24,
636010990,178.332,1037.45,1.38405,8.5,3840,0.979167,0,0,0.988974,0.00178882,0.000939945,0,0.99906,0.999897,1,1,1,0.837054,0.0386288,0.0419078,0.0423255,0.0400836,0.048899,0.900253,0.0508482,1,0.796586,0.156687,0.996273,0.679993,0.948874,0.690905,0.843203,0.000939945,0,-0,-0,82.9659,85,8.28,8.28,
219001518,4865.57,11966.4,3.67741,3.3,3900,0.978801,0,0,0.990291,0.00124345,0.000151001,0.346267,0.999849,0.999884,1,1,1,0.021831,0.911754,0.0214991,0.022356,0.0225597,0.0513145,0.915072,0.0336132,1,0.889888,0.925256,0.997683,0,0.945653,0,0.0734858,0.000151001,0,-0,-0,-144.862,-145,3.24,3.24,
636010990,222.955,1293.79,1.39975,8.5,3900,0.979879,0,0,0.989728,0.00199176,0.000884569,1.03105e-05,0.99999,0.999891,1,1,1,0.867372,0.0347576,0.0329146,0.0329729,0.0319831,0.0489411,0.90191,0.0491486,1,0.834854,0.139035,0.995692,0,0.947526,0.0311789,0.860801,0,1.03105e-05,-0,-0,84.7857,85,8.28,8.28,
219001518,4796.81,11912.8,3.80831,3.1,3960,0.979689,0,0,0.98958,0.00116901,0.00014743,0.34511,0.999907,0.999941,1,1,1,0.0114525,0.955474,0.0111591,0.0102007,0.011714,0.0511967,0.915946,0.0328572,1,0.944744,0.946558,0.998074,0.686948,0.94471,0.680044,0.0523394,9.3039e-05,0,-0,-0,-144.928,-145,3.24,3.24,
636010990,267.595,1549.65,1.39801,8.5,3960,0.980065,0,0,0.990676,0.0018972,0.00084239,0.000576014,0.999424,0.999935,1,1,1,0.936993,0.0160315,0.0165481,0.014456,0.0159716,0.0507764,0.899681,0.0495427,1,0.919752,0.0933819,0.995456,0.600345,0.947223,0.605761,0.906468,0,0.000576014,-0,-0,84.8917,85,8.28,8.28,
