mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision,current_risk_of_collision
210445000,15580.8,6859.04,1620,0.950706,0.999505,1,0,1,0,0,0,0.0024644,0.995091,0.00244416,1,0.998497
219829000,15130.8,7802.91,1620,0.980098,0.990066,1.20926e-05,1,0,0,0,0,0,0.947329,0.0526714,1,0.969537
210445000,15835.3,6733.13,1680,0.977565,0.999773,1,0,1,0,0,0,0.00113703,0.884528,0.114335,1,0.99868
219829000,15072.2,7667.67,1680,0.979686,0.990042,7.2647e-06,1,0,0,0,0,0,0.946934,0.053066,1,0.938699
210445000,16122.3,6654.13,1740,0.979634,0.999791,1,0,1,0,0,0,0.192664,0.80631,0.00102583,1,0.801655
219829000,15006.3,7531.36,1740,0.979721,0.989554,8.24337e-06,1,0,0,0,0,0,0.94757,0.0524304,1,0.918093
210445000,16399.1,6700.25,1800,0.985378,0.999855,1,0,1,0,0,0,0.000735541,0.998528,0.00073597,1,0.998379
219829000,14946.4,7386.79,1800,0.979741,0.989919,1.06292e-05,1,0,0,0,0,0,0.948492,0.0515077,1,0.889055
210445000,16691.5,6758.58,1860,0.988674,0.999885,1,0,1,0,0,0,0.000571456,0.998864,0.000564355,1,0.669204
219829000,14882.3,7244.5,1860,0.980196,0.989572,1.04363e-05,1,0,0,0,0,0,0.946829,0.0531714,1,0.816078
210445000,16985.7,6828.3,1920,0.922994,0.82111,1,0,1,0,0,0,0.00386376,0.99232,0.00381587,1,0.988845
219829000,14826.8,7105.95,1920,0.979701,0.990063,1.17702e-05,1,0,0,0,0,0,0.946724,0.0532757,1,0.856322
210445000,17291.5,6901.22,1980,0.98143,0.999816,1,0,1,0,0,0,0.00094472,0.905838,0.0932168,1,0.99735
219829000,14759.1,6967.54,1980,0.980418,0.989854,9.96608e-06,1,0,0,0,0,0,0.947511,0.0524891,1,0.856832
210445000,17579.2,6940.66,2040,0.984743,0.982383,1,0,1,0,0,0,0.000751151,0.922517,0.0767322,1,0.999061
219829000,14691.3,6828.17,2040,0.979311,0.98945,9.76998e-06,1,0,0,0,0,0,0.946518,0.0534823,1,0.940698
