mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,change_in_speed,is_changing_course,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision,current_risk_of_collision,start
219042000,11081.1,1612.84,3720,0.949529,0.98975,0.000169108,0,0,0,0,0,0,0,1,0,0.049827,0.899062,0.0511112,1,1,1
257188000,12216.7,2110.66,3720,0.947607,0.99026,0.00114808,0,0,0,0,0,0,0,0,1,0.0301999,0.532689,0.437111,0.998963,0.998963,0
219042000,10894.5,1551.24,3780,0.950378,0.98946,0.000200824,0,0,0,0,0,0,0,1,0,0.0519457,0.899384,0.0486701,1,1,0
257188000,11964.1,2023.95,3780,0.946958,0.98978,0.00620344,0,0,0,0,0,0,0,0,1,0.0610344,0.935786,0.00317936,0.998515,0.998515,0
219042000,10705.1,1492.05,3840,0.949592,0.98963,0.000258277,0,0,0,0,0,0,0,1,0,0.0493852,0.900903,0.0497119,1,0.99899,0
257188000,11726.4,1931.17,3840,0.942629,0.99015,0.0061115,0,0,0,0,0,0,0,0,1,0.0551023,0.938675,0.00622279,0.998019,0.9977,0
219042000,10526.9,1436.09,3900,0.949007,0.99002,0.000208888,0,0,0,0,0,0,0,1,0,0.0505776,0.899007,0.0504152,1,0.988669,0
257188000,11507.3,1842.06,3900,0.948038,0.98988,0.00534215,0,0,0,0,0,0,0,0,1,0.0550936,0.937462,0.00744461,0.998983,0.98916,0
219042000,10334.7,1376.89,3960,0.949093,0.98966,0.000158882,0,0,0,0,0,0,0,1,0,0.0498719,0.900326,0.0498017,1,0.992635,0
257188000,11292.6,1736.39,3960,0.944705,0.99037,0.00578783,0,1,0,0,0,0,0,0,1,0.051411,0.942152,0.00643723,0.998652,0.993119,0
219042000,10148.1,1328.41,4020,0.949758,0.98979,0.000179461,0,0,0,1,0,0,0,1,0,0.0497479,0.899628,0.0506239,1,0.995179,0
257188000,11039.3,1602.49,4020,0.946336,0.99028,0.00620804,0,1,1,0,0,0,0,0,1,0.0486794,0.946313,0.00500807,0.998425,0.996995,0
219042000,9955.91,1280.62,4080,0.949783,0.99028,0.000173617,0,0,0,0,0,0,0,1,0,0.0406822,0.909387,0.049931,1,0.997134,0
257188000,10744.6,1445.52,4080,0.944863,0.98981,0.00628942,0,1,1,0,0,0,0,0,1,0.0564936,0.937167,0.00633923,0.998255,0.99473,0
219042000,9769.31,1236.28,4140,0.949946,0.9902,0.000204109,0,0,0,0,0,0,0,1,0,0.0351521,0.913794,0.0510536,1,0.998963,0
257188000,10437.7,1305.83,4140,0.943469,0.99007,0.00590591,0,1,1,1,0,0,0,0,1,0.0509968,0.943794,0.00520953,0.999476,0.999034,0
219042000,9579.93,1190.21,4200,0.950551,0.9899,0.000167432,0,0,0,0,0,0,0,1,0,0.0344527,0.915635,0.0499123,1,0.999376,0
