mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision,current_risk_of_collision
219022165,-35958.2,-10242.8,540,0.979783,0.98996,9.38933e-06,1,0,0,0,0,0.0473586,0.90337,0.0492714,0.99997,0.99997
244150372,-35855.5,-5810.48,540,0.980136,0.99028,0,0,1,0,0,0,0.0503269,0.897845,0.0518278,0.998918,0.998918
219022165,-36116,-9994.7,600,0.980409,0.99029,3.48047e-05,1,0,0,0,0,0.0481516,0.902946,0.0489021,0.999929,0.999729
244150372,-35990.8,-5941.13,600,0.979607,0.99019,1.52778e-05,0,1,0,0,0,0.0495012,0.898467,0.0520314,0.998502,0.996457
219022165,-36269.5,-9754.03,660,0.980093,0.98992,0,1,0,0,0,0,0.0471202,0.902254,0.0506259,0.99996,0.995423
244150372,-36100.1,-6083.01,660,0.97879,0.98992,1.32991e-05,0,1,0,0,0,0.0526708,0.946148,0.00118163,0.998606,0.991002
219022165,-36434.4,-9510.28,720,0.979822,0.98964,1.47166e-05,1,0,0,0,0,0.0462332,0.9034,0.0503667,0.99999,0.995971
244150372,-36213.6,-6234.63,720,0.979233,0.98969,5.4586e-06,0,1,0,0,0,0.0525316,0.94637,0.00109811,0.998546,0.990963
219022165,-36602.2,-9265.43,780,0.980046,0.98953,6.77073e-06,1,0,0,0,0,0.0438592,0.906473,0.0496675,0.99998,0.998383
244150372,-36326.6,-6386.09,780,0.97876,0.99019,1.2804e-05,0,1,0,0,0,0.0517277,0.947045,0.00122782,0.998488,0.99375
219022165,-36765.7,-9025.02,840,0.980317,0.9899,0,1,0,0,0,0,0.0450663,0.904342,0.0505919,0.999952,0.996522
244150372,-36445.8,-6535.2,840,0.978902,0.98978,1.16033e-05,0,1,0,0,0,0.051787,0.947093,0.00112004,0.998457,0.991181
219022165,-36920,-8789.9,900,0.980942,0.98957,1.71146e-05,1,0,0,0,0,0.0431643,0.905231,0.0516047,0.99998,0.995756
244150372,-36557.5,-6680.86,900,0.97896,0.98956,1.39622e-05,0,1,0,0,0,0.0526584,0.946205,0.00113643,0.998763,0.991132
219022165,-37084.6,-8550.98,960,0.979876,0.9894,1.04912e-05,1,0,0,0,0,0.0442877,0.905259,0.0504535,1,0.989785
244150372,-36653.2,-6840.23,960,0.978982,0.9897,1.22101e-05,0,1,0,0,0,0.052061,0.94638,0.00155913,0.998188,0.98562
219022165,-37081.8,-8285.14,1020,0.000675467,0.99019,0.000682781,1,0,0,0,0,0.0460678,0.903533,0.0503993,1,0.999307
244150372,-36756.9,-6997.21,1020,0.820512,0.834291,0.0111597,0,1,0,0,0,0.00727446,0.988364,0.00436167,0.176266,0.176266
219022165,-36958.3,-8022.75,1080,0,0.99017,1.07351e-05,1,0,0,0,0,0.052003,0.898303,0.0496937,0.999956,0.997946
244150372,-36862.8,-7155.04,1080,0.814897,0.835113,0.0141072,0,1,0,0,0,0.0826635,0.916545,0.000791562,0.177834,0.177326
219022165,-36826.7,-7768.89,1140,0,0.98979,1.59919e-05,1,0,0,0,0,0.0504589,0.898374,0.0511672,0.999985,0.998147
244150372,-36964.5,-7312.63,1140,0.813921,0.831148,0.0128049,0,1,0,0,0,0.0695566,0.919118,0.0113249,0.181516,0.181036
219022165,-36743.7,-7499.54,1200,0,0.99018,1.51218e-05,1,0,0,0,0,0.0498317,0.900354,0.0498148,1,0.998612
244150372,-37062.5,-7470.77,1200,0.801305,0.812934,0.0133173,0,1,0,0,0,0.152798,0.826054,0.0211478,0.200236,0.200223
219022165,-36721.9,-7213.36,1260,0,0.99026,1.47219e-05,1,0,0,0,0,0.0488868,0.901627,0.0494865,1,0.997646
244150372,-37145.7,-7575.23,1260,0.840173,0.85512,0.0123226,0,1,0,0,0,0.310397,0.688867,0.000736896,0.157057,0.157036
219022165,-36739.1,-6925.13,1320,0,0.99009,1.45399e-05,1,0,0,0,0,0.0503609,0.900615,0.0490242,1,0.998021
244150372,-37225.5,-7669.94,1320,0.818119,0.832287,0.0121548,0,1,0,0,0,0.0110292,0.983374,0.00559672,0.179746,0.179082
219022165,-36778.6,-6638.45,1380,0,0.99063,1.44216e-05,1,0,0,0,0,0.04886,0.900406,0.0507341,0.999956,0.998009
244150372,-37305.3,-7764.65,1380,0.817078,0.831411,0.0130552,0,1,0,0,0,0.00631269,0.980209,0.0134787,0.181507,0.180708
219022165,-36821.3,-6356.3,1440,0,0.9899,1.50757e-05,1,0,0,0,0,0.0503483,0.90016,0.0494919,0.999926,0.998305
244150372,-37385.1,-7859.37,1440,0.853221,0.864008,0.0109385,0,1,0,0,0,0.00630669,0.993178,0.000515751,0.146808,0.145948
219022165,-36866.5,-6071.68,1500,0,0.98969,1.44402e-05,1,0,0,0,0,0.0486365,0.901778,0.0495859,0.999985,0.996611
244150372,-37464.9,-7954.09,1500,0.756654,0.775996,0.0167321,0,1,0,0,0,0.0125782,0.986669,0.000752275,0.23891,0.238868
