mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision,current_risk_of_collision
211237730,24511,3029.62,8940,0.00109387,0.985273,0.00111073,1,0,0,0,0,0.0513225,0.897723,0.0509548,1,0.958498
261146000,25188,1469.87,8940,0.980439,0.990525,1,0,1,0,0,0,0.0424222,0.893995,0.0635831,0.999237,0.958991
211237730,24421.1,3160.14,9000,0.000710576,0.985437,0.000726989,1,0,0,0,0,0.0336366,0.916113,0.0502506,1,0.983942
261146000,25066.1,1399.66,9000,0.979301,0.989603,1,0,1,0,0,0,0.0479669,0.908602,0.0434308,0.997475,0.983972
211237730,24322.1,3275.72,9060,0.000352628,0.987052,0.000369177,1,0,0,0,0,0.0472231,0.90399,0.0487867,1,0.937508
261146000,24955.8,1340.23,9060,0.980251,0.989615,1,0,1,0,0,0,0.0564144,0.892559,0.0510265,0.99904,0.930918
211237730,24244.8,3389.85,9120,0.000685243,0.984635,0.000701463,1,0,0,0,0,0.0584315,0.890516,0.0510523,1,0.891331
261146000,24833.6,1289.98,9120,0.980181,0.989953,1,0,1,0,0,0,0.0573697,0.891338,0.0512923,0.999985,0.889988
211237730,24167,3495.64,9180,0.00113082,0.985567,0.00114695,1,0,0,0,0,0.058911,0.894729,0.0463601,1,0.953366
261146000,24720.4,1228.99,9180,0.979189,0.989822,1,0,1,0,0,0,0.052896,0.897995,0.0491086,0.999938,0.957049
211237730,24099.4,3611.62,9240,0.000948895,0.985648,0.000965204,1,0,0,0,0,0.0531377,0.896075,0.0507868,1,0.914869
261146000,24600,1169.5,9240,0.979967,0.989748,1,0,1,0,0,0,0.0465324,0.915193,0.0382745,0.99999,0.915088
211237730,24011.3,3716.24,9300,0.00105869,0.985791,0.00107581,1,0,0,0,0,0.0435591,0.904355,0.0520855,1,0.986845
261146000,24486.8,1100.52,9300,0.980305,0.990218,1,0,1,0,0,0,0.0410743,0.898087,0.0608388,0.999287,0.986758
211237730,23977.1,3831.18,9360,0.000645229,0.98493,0.000661524,1,0,0,0,0,0.0546777,0.896758,0.0485648,1,0.955098
261146000,24398.7,1011.69,9360,0.979599,0.989891,1,0,1,0,0,0,0.058105,0.889398,0.0524967,0.999981,0.963675
211237730,23935.4,3925.57,9420,0.00102552,0.98148,0.00104788,1,0,0,0,0,0.0460948,0.897527,0.0563782,1,0.999375
261146000,24371.6,901.086,9420,0.979327,0.989911,1,0,1,0,0,0,0.050044,0.909344,0.0406124,0.999194,0.999192
211237730,23901.5,4010.48,9480,0.000873483,0.985244,0.000898389,1,0,0,0,0,0.0736645,0.881649,0.0446862,1,1
261146000,24360.2,783.268,9480,0.980476,0.990011,1,0,1,0,0,0,0.0450199,0.895961,0.0590196,0.999303,0.999303
