mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision,current_risk_of_collision
210445000,10683.2,10040,240,0.980354,0.986128,2.1218e-05,0,1,0,0,0,0.0488347,0.88026,0.070905,0.898039,0.121936
219829000,16460.7,10913,240,0.980481,0.989664,8.8798e-06,1,0,0,0,0,0.0343938,0.91514,0.0504667,0.926651,0.126448
210445000,10730.9,9837.07,300,0.978794,0.986117,7.90509e-06,0,1,0,0,0,0.049086,0.879991,0.0709232,0.897943,0.118959
219829000,16413.1,10775.4,300,0.979861,0.989772,0,1,0,0,0,0,0.0351243,0.914945,0.0499303,0.927433,0.128225
210445000,10779.6,9630.41,360,0.980306,0.985929,1.74768e-05,0,1,0,0,0,0.0491388,0.879288,0.0715734,0.899992,0.123104
219829000,16368,10637.3,360,0.979678,0.989885,1.95169e-05,1,0,0,0,0,0.0358156,0.913325,0.050859,0.926994,0.125618
210445000,10873.2,9462.52,420,0.923559,0.935206,0.00213191,0,1,0,0,0,0.0575349,0.887174,0.0552906,0.0504415,0.0494244
219829000,16322.9,10499.2,420,0.980352,0.990735,1.14112e-05,1,0,0,0,0,0.0186768,0.928748,0.0525756,0.994172,0.969905
210445000,11047.7,9456.74,480,0.929666,0.9427,0.00294077,0,1,0,0,0,0.040198,0.904232,0.0555699,0.0525411,0.0103214
219829000,16277.8,10361.1,480,0.980586,0.989442,4.85937e-06,1,0,0,0,0,0.0167536,0.931467,0.0517794,0.99382,0.227506
210445000,11262.6,9476.74,540,0.931607,0.941568,0.0021504,0,1,0,0,0,0.0600588,0.881193,0.0587477,0.0537464,0.0377551
219829000,16238,10223.9,540,0.979985,0.989245,8.38404e-06,1,0,0,0,0,0.0168214,0.930954,0.0522244,0.99393,0.663817
210445000,11504.3,9421.59,600,0.826666,0.792477,0.0103962,0,1,0,0,0,0.0511575,0.880275,0.0685677,0.202336,0.201206
219829000,16194.9,10080.7,600,0.980234,0.989441,1.08645e-05,1,0,0,0,0,0.0160265,0.93151,0.0524638,0.998739,0.994483
210445000,11777.1,9326.92,660,0.546587,0.457639,0.0389754,0,1,0,0,0,0.11238,0.866468,0.0211522,0.574047,0.574037
219829000,16146.4,9946.41,660,0.979151,0.990092,9.33294e-06,1,0,0,0,0,0.0168555,0.931231,0.0519136,1,1
210445000,12038.2,9211.61,720,0.791294,0.799089,0.807231,0,1,0,0,0,0.0555806,0.903008,0.0414117,1,1
219829000,16079.9,9813.88,720,0.979838,0.990168,8.0368e-06,1,0,0,0,0,0.0163871,0.932953,0.0506601,1,0.999921
210445000,12299.3,9096.31,780,0.808335,0.816606,0.824435,0,1,0,0,0,0.0550776,0.901923,0.0429997,1,1
219829000,16011.7,9678.49,780,0.981149,0.989657,4.61639e-06,1,0,0,0,0,0.013099,0.935015,0.0518862,1,0.999613
210445000,12560.4,8981.09,840,0.741218,0.749553,0.756477,0,1,0,0,0,0.0493641,0.912297,0.038339,1,1
219829000,15944.4,9545.71,840,0.98058,0.989328,1.2028e-05,1,0,0,0,0,0.017609,0.929461,0.0529305,1,0.998934
210445000,12821.4,8865.82,900,0.824187,0.833008,0.84083,0,1,0,0,0,0.0395621,0.918523,0.0419151,1,0.999436
219829000,15877.8,9413.05,900,0.979538,0.990078,1.38392e-05,1,0,0,0,0,0.0147086,0.934371,0.0509209,1,0.997965
210445000,13082.6,8750.56,960,0.980253,0.990292,1,0,1,0,0,0,0.0616816,0.88689,0.0514284,1,0.999996
219829000,15809.7,9278.71,960,0.980411,0.990494,8.99603e-06,1,0,0,0,0,0.0145398,0.932858,0.0526022,1,0.996685
210445000,13343.7,8635.38,1020,0.979567,0.98941,1,0,1,0,0,0,0.0661731,0.889048,0.0447784,1,0.999986
219829000,15745.7,9146.99,1020,0.980007,0.989473,8.99919e-06,1,0,0,0,0,0.0154811,0.931747,0.0527722,1,0.994662
210445000,13603.8,8518.96,1080,0.976956,0.993917,1,0,1,0,0,0,0.039272,0.929554,0.0311742,1,0.999976
219829000,15684.1,9014.24,1080,0.980668,0.990018,7.75392e-06,1,0,0,0,0,0.0164288,0.932005,0.0515664,1,0.990957
210445000,13844.8,8352.53,1140,0.98317,0.988276,1,0,1,0,0,0,0.0140674,0.923361,0.0625712,1,0.999954
219829000,15620.6,8879.58,1140,0.97971,0.990343,8.63529e-06,1,0,0,0,0,0.018852,0.927987,0.0531608,1,0.986797
210445000,14068.2,8172.64,1200,0.977166,0.997681,1,0,1,0,0,0,0.0319895,0.94899,0.0190203,1,0.999817
219829000,15557.2,8751.25,1200,0.980387,0.990115,1.16864e-05,1,0,0,0,0,0.0110889,0.935889,0.0530222,1,0.979387
210445000,14291.6,7992.84,1260,0.978278,0.993695,1,0,1,0,0,0,0.00109341,0.947925,0.0509812,1,0.99976
219829000,15497.7,8616.88,1260,0.980802,0.990636,1.50102e-05,1,0,0,0,0,0.0167439,0.931179,0.0520771,1,0.970411
210445000,14515,7813,1320,0.969108,0.999695,1,0,1,0,0,0,0.00154519,0.823377,0.175078,1,0.999597
219829000,15438.3,8482.56,1320,0.980187,0.989446,9.44157e-06,1,0,0,0,0,0.00369759,0.942867,0.0534352,1,0.97027
210445000,14732.5,7615.03,1380,0.9862,0.99986,1,0,1,0,0,0,0.000691639,0.998618,0.000690106,1,0.999816
219829000,15377.6,8349.31,1380,0.97986,0.990254,1.09066e-05,1,0,0,0,0,0,0.946438,0.0535619,1,0.96983
210445000,14937.3,7408.91,1440,0.990169,0.999904,1,0,1,0,0,0,0.0900396,0.861114,0.0488464,1,0.999863
219829000,15318.2,8211.99,1440,0.980284,0.98968,1.11712e-05,1,0,0,0,0,0.008696,0.94083,0.0504744,1,0.970461
210445000,15148.3,7206.22,1500,0.974668,0.999745,1,0,1,0,0,0,0.244669,0.754056,0.0012743,1,0.99925
