mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision
261146000,29000.4,3789.39,6840,0.980409,0.990221,1,0,1,0,0,0,0.0501666,0.899815,0.0500183,0.999253
211237730,27540.9,-1258.92,6900,0.962423,0.988336,1,1,0,0,0,0,0.00317408,0.934131,0.0626946,0.996672
261146000,28913.9,3703.16,6900,0.979973,0.989942,1,0,1,0,0,0,0.0490037,0.901157,0.049839,0.955524
211237730,27462.2,-1148.72,6960,0.986221,0.991803,1,1,0,0,0,0,6.51852e-06,0.967588,0.0324057,1
261146000,28799.9,3635.63,6960,0.980264,0.990008,1,0,1,0,0,0,0.0505235,0.899679,0.0497976,0.99861
211237730,27390.2,-1039.88,7020,0.991306,0.993523,1,1,0,0,0,0,0.000734322,0.976189,0.0230765,0.999693
261146000,28687,3571.5,7020,0.980131,0.990036,1,0,1,0,0,0,0.0566928,0.893892,0.0494154,0.970962
211237730,27300.9,-926.636,7080,0.769738,0.884781,1,1,0,0,0,0,0.000105738,0.324682,0.675212,0.987478
261146000,28584.8,3488.78,7080,0.979782,0.990219,1,0,1,0,0,0,0.0471486,0.9026,0.0502514,0.979081
211237730,27219.1,-808.738,7140,0.718074,0.944636,1,1,0,0,0,0,0.00011648,0.315713,0.68417,0.989595
261146000,28480.4,3418.56,7140,0.980281,0.990175,1,0,1,0,0,0,0.0611534,0.889896,0.0489508,0.97822
211237730,27122.7,-692.506,7200,0.820304,0.851992,1,1,0,0,0,0,0.000105851,0.303818,0.696076,0.999786
261146000,28373.6,3344.53,7200,0.980283,0.990124,1,0,1,0,0,0,0.0444415,0.906092,0.0494663,0.987946
211237730,27037.2,-566.381,7260,0.676415,0.925603,1,1,0,0,0,0,0.000109601,0.374788,0.625102,0.999835
261146000,28255.4,3281.75,7260,0.980171,0.990021,1,0,1,0,0,0,0.053413,0.897732,0.0488548,0.984723
211237730,26950.6,-446.563,7320,0.731184,0.989538,1,1,0,0,0,0,0.000114559,0.253901,0.745985,0.999981
261146000,28142.4,3213.91,7320,0.979789,0.989775,1,0,1,0,0,0,0.0445197,0.906966,0.048514,0.997061
211237730,26871.7,-337.519,7380,0.488692,0.980466,1,1,0,0,0,0,0.000165223,0.485343,0.514492,1
261146000,28018.4,3152.74,7380,0.979569,0.9898,1,0,1,0,0,0,0.045997,0.902223,0.0517799,0.997507
211237730,26799.8,-235.976,7440,0.575646,0.98917,1,1,0,0,0,0,0.000122534,0.409028,0.59085,0.999986
261146000,27908.8,3081.97,7440,0.979271,0.989725,1,0,1,0,0,0,0.0316205,0.918583,0.0497962,0.992521
211237730,26726.9,-130.557,7500,0.0201058,0.973914,1,1,0,0,0,0,0.000387203,0.947357,0.0522554,1
261146000,27793.7,3014.29,7500,0.979639,0.989975,1,0,1,0,0,0,0.0620553,0.883867,0.0540774,0.998276
211237730,26643.9,-25.9095,7560,0.0210599,0.969027,1,1,0,0,0,0,0.000397399,0.928085,0.0715175,0.999532
261146000,27696.4,2942.38,7560,0.97886,0.98923,1,0,1,0,0,0,0.0613946,0.898752,0.0398535,0.987
211237730,26571,94.9437,7620,0.936501,0.997659,1,1,0,0,0,0,2.3567e-05,0.0610373,0.938939,0.999997
261146000,27593.1,2878.2,7620,0.981105,0.990925,1,0,1,0,0,0,0.0939109,0.869078,0.037011,0.990176
211237730,26493.1,207.403,7680,0.0086408,0.982356,1,1,0,0,0,0,0.000389237,0.948009,0.0516014,0.90546
261146000,27494.7,2806.99,7680,0.981307,0.990896,1,0,1,0,0,0,0.0321792,0.908029,0.0597917,0.985747
211237730,26415.1,337.379,7740,0,0.9881,1,1,0,0,0,0,0.000452035,0.939088,0.0604599,1
261146000,27375.1,2746.81,7740,0.978981,0.98931,1,0,1,0,0,0,0.119041,0.840347,0.0406117,0.999982
211237730,26314.9,450.028,7800,0,0.992024,1,1,0,0,0,0,0.0879618,0.872002,0.040036,0.999973
261146000,27260.7,2679.11,7800,0.977245,0.988651,1,0,1,0,0,0,0.00169372,0.924932,0.0733747,0.991206
211237730,26215.4,577.873,7860,0,0.992909,1,1,0,0,0,0,0.240736,0.722676,0.0365888,0.999756
261146000,27150.4,2620.05,7860,0.982349,0.991039,1,0,1,0,0,0,0.00104891,0.944139,0.0548123,0.987481
211237730,26131.5,708.939,7920,0,0.986015,1,1,0,0,0,0,0.000468647,0.933672,0.0658596,0.998442
261146000,27038.1,2559.31,7920,0.972717,0.985347,1,0,1,0,0,0,0.0034199,0.963251,0.033329,0.963948
211237730,26037.3,843.705,7980,0,0.986831,1,1,0,0,0,0,0.16362,0.772508,0.0638713,0.999792
261146000,26929.7,2496.31,7980,0.968833,0.98701,1,0,1,0,0,0,0.00170735,0.923253,0.0750394,0.999483
211237730,25947.5,975.498,8040,0,0.993772,1,1,0,0,0,0,0.138083,0.832498,0.0294189,0.929918
261146000,26821,2425.74,8040,0.981782,0.991259,1,0,1,0,0,0,0.00148345,0.952079,0.0464376,0.937718
211237730,25848,1095.03,8100,0,0.994169,1,1,0,0,0,0,0.000358566,0.965085,0.0345569,0.999548
261146000,26726,2365.34,8100,0.989606,0.994097,1,0,1,0,0,0,0.657603,0.341548,0.000849276,0.999601
211237730,25771.3,1223.67,8160,0,0.98886,1,1,0,0,0,0,0.118223,0.834065,0.0477127,0.999596
261146000,26625.6,2302.38,8160,0.973474,0.987052,1,0,1,0,0,0,0.00162978,0.996613,0.00175681,0.999338
211237730,25681.2,1352.03,8220,0,0.990809,1,1,0,0,0,0,0.235935,0.716105,0.0479595,0.999863
261146000,26512.2,2244.91,8220,0.991552,0.99521,1,0,1,0,0,0,0.00044097,0.998974,0.000585035,0.999937
211237730,25604.4,1484.67,8280,0,0.992907,1,1,0,0,0,0,0.000403696,0.960977,0.0386195,0.999681
261146000,26405.2,2188.38,8280,0.972852,0.985215,1,0,1,0,0,0,0.00138892,0.996725,0.00188642,0.999661
211237730,25504.2,1623.82,8340,0,0.992405,1,1,0,0,0,0,0.00029647,0.963408,0.0362953,0.999644
261146000,26290.8,2124.41,8340,0.442322,0.552123,1,0,1,0,0,0,0.162111,0.784604,0.0532846,0.991737
211237730,25437.4,1758.8,8400,0,0.986791,1,1,0,0,0,0,0.156771,0.78567,0.0575587,0.998959
261146000,26179.4,2057.93,8400,0.997107,0.996937,1,0,1,0,0,0,0.00126591,0.998581,0.000152741,0.999955
211237730,25333.6,1888.73,8460,0,0.99189,1,1,0,0,0,0,0.106788,0.853714,0.0394985,0.999141
261146000,26068,1988.88,8460,0.302239,0.690923,1,0,1,0,0,0,0.0505218,0.876411,0.0730675,0.990124
211237730,25235.1,2027.49,8520,0,0.989882,1,1,0,0,0,0,0.109567,0.836938,0.0534951,0.999139
261146000,25949.8,1924.01,8520,0.528292,0.466862,1,0,1,0,0,0,0.317535,0.659198,0.0232668,0.994397
211237730,25132.9,2175.67,8580,0,0.979165,1,1,0,0,0,0,0.000981224,0.890851,0.108168,0.997907
261146000,25832.8,1853.65,8580,0.213084,0.779108,1,0,1,0,0,0,0.0507345,0.913652,0.0356134,0.992055
211237730,25012.5,2315.58,8640,0,0.988382,1,1,0,0,0,0,0.134686,0.815435,0.0498793,0.999516
261146000,25733.7,1783.1,8640,0.217404,0.774905,1,0,1,0,0,0,0.0369201,0.921406,0.0416737,0.993316
211237730,24922.7,2469.01,8700,0,0.989509,1,1,0,0,0,0,0.133335,0.817112,0.049553,0.999278
261146000,25644.7,1713.43,8700,0.113469,0.877715,1,0,1,0,0,0,0.0361062,0.856135,0.107759,0.988082
211237730,24812.2,2606.43,8760,0,0.994386,1,1,0,0,0,0,0.0745235,0.89777,0.027706,0.999694
261146000,25548.4,1640.07,8760,0.430764,0.563199,1,0,1,0,0,0,0.0214133,0.907457,0.0711293,0.948909
211237730,24716.9,2749.81,8820,0,0.987718,1,1,0,0,0,0,0.000616617,0.936995,0.0623882,0.867036
261146000,25436,1568.5,8820,0.191304,0.80027,1,0,1,0,0,0,0.0354955,0.925134,0.0393703,0.982554
211237730,24612,2889.14,8880,0,0.976342,1,1,0,0,0,0,0.294922,0.595387,0.109691,0.996339
261146000,25314.1,1515.34,8880,0.257377,0.735211,1,0,1,0,0,0,0.0330079,0.927125,0.0398674,0.976706
211237730,24511,3029.62,8940,0,0.986442,1,1,0,0,0,0,0.000464369,0.931453,0.068083,0.996352
261146000,25188,1469.87,8940,0.340545,0.652989,1,0,1,0,0,0,0.0373362,0.931627,0.0310365,0.975942
211237730,24421.1,3160.14,9000,0,0.99223,1,1,0,0,0,0,0.108744,0.850617,0.0406392,0.999351
261146000,25066.1,1399.66,9000,0.367488,0.626123,1,0,1,0,0,0,0.0352645,0.929245,0.0354902,0.991441
211237730,24322.1,3275.72,9060,0,0.98735,1,1,0,0,0,0,0.000559547,0.932392,0.0670487,0.995873
261146000,24955.8,1340.23,9060,0.229444,0.763142,1,0,1,0,0,0,0.0327073,0.92903,0.0382629,0.957241
211237730,24244.8,3389.85,9120,0,0.991567,1,1,0,0,0,0,0.115901,0.842319,0.0417795,0.994549
261146000,24833.6,1289.98,9120,0.284505,0.708238,1,0,1,0,0,0,0.0119688,0.954912,0.0331191,0.919379
211237730,24167,3495.64,9180,0,0.992914,1,1,0,0,0,0,0.0718108,0.895769,0.0324205,0.998115
261146000,24720.4,1228.99,9180,0.283362,0.709427,1,0,1,0,0,0,0.0529577,0.910749,0.0362928,0.96403
211237730,24099.4,3611.62,9240,0,0.993859,1,1,0,0,0,0,0.00026331,0.966946,0.032791,0.90825
261146000,24600,1169.5,9240,0.267472,0.725347,1,0,1,0,0,0,0.0376165,0.869463,0.0929204,0.897153
211237730,24011.3,3716.24,9300,0,0.985237,1,1,0,0,0,0,0.000683791,0.930148,0.0691682,0.998995
261146000,24486.8,1100.52,9300,0.306258,0.687331,1,0,1,0,0,0,0.0489045,0.921926,0.0291696,0.99125
211237730,23977.1,3831.18,9360,0,0.993659,1,1,0,0,0,0,0.162295,0.80617,0.0315344,0.907827
261146000,24398.7,1011.69,9360,0.322376,0.670861,1,0,1,0,0,0,0.0334578,0.929899,0.0366435,0.971249
211237730,23935.4,3925.57,9420,0,0.987653,1,1,0,0,0,0,0.000467277,0.941005,0.0585275,0.999879
261146000,24371.6,901.086,9420,0.323805,0.669726,1,0,1,0,0,0,0.0447159,0.926871,0.0284126,0.994318
211237730,23901.5,4010.48,9480,0,0.987705,1,1,0,0,0,0,0.183997,0.748953,0.0670501,0.999972
261146000,24360.2,783.268,9480,0.322964,0.670065,1,0,1,0,0,0,0.0422715,0.927457,0.0302716,0.998668
