mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision
219829000,15072.2,7667.67,1680,0.980313,0.990179,8.64362e-06,1,0,0,0,0,0.015017,0.933032,0.0519506,0.938078
210445000,16122.3,6654.13,1740,0.982314,0.999822,1,0,1,0,0,0,0.000900178,0.869406,0.129694,0.998545
219829000,15006.3,7531.36,1740,0.98065,0.989832,5.31268e-06,1,0,0,0,0,0.0176505,0.931085,0.0512644,0.920089
210445000,16399.1,6700.25,1800,0.989894,0.988172,1,0,1,0,0,0,0.0122239,0.987262,0.000513698,0.9989
219829000,14946.4,7386.79,1800,0.980426,0.990097,1.04483e-05,1,0,0,0,0,0.0198435,0.927401,0.0527556,0.892802
210445000,16691.5,6758.58,1860,0.985396,0.999853,1,0,1,0,0,0,0.141882,0.857381,0.000736381,0.856156
219829000,14882.3,7244.5,1860,0.980164,0.990555,1.00513e-05,1,0,0,0,0,0,0.948355,0.0516446,0.816774
210445000,16985.7,6828.3,1920,0.977041,0.920596,1,0,1,0,0,0,0.00114436,0.997699,0.00115682,0.526677
219829000,14826.8,7105.95,1920,0.979882,0.990157,7.75473e-06,1,0,0,0,0,0,0.94728,0.0527201,0.857177
210445000,17291.5,6901.22,1980,0.987241,0.999871,1,0,1,0,0,0,0.000639473,0.998716,0.000644227,0.874524
219829000,14759.1,6967.54,1980,0.980026,0.989762,7.05992e-06,1,0,0,0,0,0,0.947734,0.0522659,0.856963
210445000,17579.2,6940.66,2040,0.986642,0.984598,1,0,1,0,0,0,0.00066628,0.931458,0.0678761,0.999202
219829000,14691.3,6828.17,2040,0.979725,0.990033,9.18841e-06,1,0,0,0,0,0,0.947609,0.0523909,0.939564
