own_mmsi;obst_mmsi;own_speed;obst_speed;r_maneuver_own;;r_maneuver_obst;r_cpa;COLREG;pre_man_t_cpa_own
257852000;311027500;4.761625434027778;6.301944444444445;11081.42678764788;;11081.42678764788;1563.6147511455624;-1.0;
257852000;311027500;4.761625434027778;6.301944444444445;11081.42678764788;;11081.42678764788;1563.6147511455624;-1.0;
257067200;257115000;6.320532769097223;5.039947916666667;11866.132569628571;;11866.132569628571;1563.8194812701367;3.0;
257115000;257067200;5.039947916666667;6.320532769097223;11866.132569628571;;11866.132569628571;1563.8194812701367;3.0;
257067200;257115000;6.320532769097223;5.039947916666667;11866.132569628571;;11866.132569628571;1563.8194812701367;3.0;
257115000;257067200;5.039947916666667;6.320532769097223;11866.132569628571;;11866.132569628571;1563.8194812701367;3.0;
220464000;219013539;10.77462549603175;1.2080257936507937;7788.20493888033;;7788.20493888033;1563.8734283822334;-2.0;
219110000;538006775;8.302561728395064;6.357169817386831;3597.7185340156875;;3597.7185340156875;1564.110872029218;-2.0;
257059320;265509620;3.629244791666667;1.669041763117284;3840.212823529443;;3840.212823529443;1564.195192423243;-2.0;
257059320;265509620;3.59530574845679;1.4347060667438272;2581.788761692173;;2834.924064238758;1564.195192423243;-2.0;104.0
219678000;249227000;6.498478298611111;5.128769965277778;11025.016880712696;;11025.016880712696;1564.3485960616297;3.0;
249227000;219678000;5.128769965277778;6.498478298611111;11025.016880712696;;11025.016880712696;1564.3485960616297;3.0;
219678000;249227000;6.498478298611111;5.128769965277778;11025.016880712696;;11025.016880712696;1564.3485960616297;3.0;
249227000;219678000;5.128769965277778;6.498478298611111;11025.016880712696;;11025.016880712696;1564.3485960616297;3.0;
212979000;219053000;6.306767361111112;7.264920138888888;9522.408675329998;;9522.408675329998;1564.5076477921102;3.0;
219053000;212979000;7.264920138888888;6.306767361111112;9522.408675329998;;9522.408675329998;1564.5076477921102;3.0;
212979000;219053000;6.306767361111112;7.264920138888888;9522.408675329998;;9522.408675329998;1564.5076477921102;3.0;
219053000;212979000;7.264920138888888;6.306767361111112;9522.408675329998;;9522.408675329998;1564.5076477921102;3.0;
374356000;219001549;7.760248752170138;3.8535606553819446;5861.163920246558;;6176.165610635783;1564.7632057279352;-1.0;111.0
374356000;219001549;7.760248752170138;3.8535606553819446;5861.163920246558;;6176.165610635783;1564.7632057279352;-1.0;111.0
209762000;518943000;8.928022569444446;5.489684895833333;3237.546222063864;;5120.610769234468;1564.9447306534507;-2.0;
258186770;257948780;13.917076023391814;2.564184027777778;8265.75078864588;;8265.75078864588;1565.1053926173795;-2.0;
266220000;538003110;5.927721836419753;6.693583140432099;11253.314907172908;;11253.314907172908;1565.2813836495975;3.0;
538003110;266220000;6.693583140432099;5.927721836419753;11253.314907172908;;11253.314907172908;1565.2813836495975;3.0;
266220000;538003110;5.927721836419753;6.693583140432099;11253.314907172908;;11253.314907172908;1565.2813836495975;3.0;
538003110;266220000;6.693583140432099;5.927721836419753;11253.314907172908;;11253.314907172908;1565.2813836495975;3.0;
258731000;314255000;6.33766975308642;5.527151813271605;11329.962559514484;;11329.962559514484;1565.707383261636;3.0;
314255000;258731000;5.527151813271605;6.33766975308642;11329.962559514484;;11329.962559514484;1565.707383261636;3.0;
258731000;314255000;6.33766975308642;5.527151813271605;11329.962559514484;;11329.962559514484;1565.707383261636;3.0;
314255000;258731000;5.527151813271605;6.33766975308642;11329.962559514484;;11329.962559514484;1565.707383261636;3.0;
246757000;314415000;7.41669586489899;4.447679135101011;11202.468689534466;;11202.468689534466;1565.7966470777744;3.0;
314415000;246757000;4.447679135101011;7.41669586489899;11202.468689534466;;11202.468689534466;1565.7966470777744;3.0;
246757000;314415000;7.41669586489899;4.447679135101011;11202.468689534466;;11202.468689534466;1565.7966470777744;3.0;
314415000;246757000;4.447679135101011;7.41669586489899;11202.468689534466;;11202.468689534466;1565.7966470777744;3.0;
257039970;244810939;2.9549295910493827;2.6349647955246915;5054.276644585255;;5054.276644585255;1566.1200369064925;-1.0;
229350000;235011030;6.635529513888888;2.9753041811342595;11417.824385582391;;11417.824385582391;1566.7594135667418;3.0;
235011030;229350000;2.9753041811342595;6.635529513888888;11417.824385582391;;11417.824385582391;1566.7594135667418;3.0;
229350000;235011030;6.635529513888888;2.9753041811342595;11417.824385582391;;11417.824385582391;1566.7594135667418;3.0;
235011030;229350000;2.9753041811342595;6.635529513888888;11417.824385582391;;11417.824385582391;1566.7594135667418;3.0;
355308000;220225000;9.573489583333332;1.763953062996032;3590.6234026976404;;3590.6234026976404;1567.3957285893086;-2.0;
246659000;219001518;7.590333043981483;1.4389372829861111;7315.640000027338;;7315.640000027338;1567.4123516165114;-2.0;
220574000;503054290;12.5299375;3.415629774305556;3532.9855434179176;;4992.219851929601;1567.5017639543505;-2.0;97.0
355524000;538005400;6.241256076388888;6.755700520833334;10967.919737580138;;10967.919737580138;1567.528580281713;3.0;
538005400;355524000;6.755700520833334;6.241256076388888;10967.919737580138;;10967.919737580138;1567.528580281713;3.0;
355524000;538005400;6.241256076388888;6.755700520833334;10967.919737580138;;10967.919737580138;1567.528580281713;3.0;
538005400;355524000;6.755700520833334;6.241256076388888;10967.919737580138;;10967.919737580138;1567.528580281713;3.0;
257728450;257376700;2.1403702256944444;3.1180156250000004;6663.567108538791;;6663.567108538791;1567.6712697501346;-1.0;
257728450;257376700;2.325449652777778;3.384883680555556;4895.9667993155335;;4293.124852598629;1567.6712697501346;-1.0;
257728450;257376700;2.2945026041666665;3.117613715277778;3270.8831865415204;;3090.044046611636;1567.6712697501346;-1.0;
220574000;503054290;12.5299375;3.415629774305556;3533.1877108356407;;4992.699715584745;1567.749654759969;-2.0;17.0
220574000;503054290;12.5299375;3.415629774305556;3533.1877108356416;;4992.7477104296;1567.7496547599696;-2.0;20.0
220574000;503054290;12.5299375;3.415629774305556;3533.1877108356407;;4992.747710429599;1567.7496547599696;-2.0;18.0
218019000;219593000;6.3272647569444445;3.740171875;1702.309313843991;;1702.309313843991;1567.8144341726163;-1.0;
219015362;219005496;1.414722222222222;1.2432407407407409;13596.580774959564;;13596.580774959564;1567.8663367774695;3.0;126.0
219015362;219005496;1.414722222222222;1.2432407407407409;13596.580774959564;;13596.580774959564;1567.8663367774695;3.0;126.0
355308000;220225000;9.573489583333332;1.763953062996032;3593.8912198340104;;3593.8912198340104;1567.882572133512;-2.0;
220574000;503054290;12.5299375;3.415629774305556;3533.683671468061;;4993.476143930199;1568.1836148869793;-2.0;100.0
212436000;229881000;5.944610164141415;5.616140309343434;11317.64089419699;;11317.64089419699;1569.8886489174952;3.0;
229881000;212436000;5.616140309343434;5.944610164141415;11317.64089419699;;11317.64089419699;1569.8886489174952;3.0;
212436000;229881000;5.944610164141415;5.616140309343434;11317.64089419699;;11317.64089419699;1569.8886489174952;3.0;
229881000;212436000;5.616140309343434;5.944610164141415;11317.64089419699;;11317.64089419699;1569.8886489174952;3.0;
257003980;257012290;2.8736545138888894;2.7263833085317457;2849.3137770347444;;2849.3137770347444;157.03582393836146;3.0;0.0
257012290;257003980;2.7263833085317457;2.8736545138888894;2849.3137770347444;;2849.3137770347444;157.03582393836146;3.0;
257003980;257012290;2.8736545138888894;2.7263833085317457;2849.3137770347444;;2849.3137770347444;157.03582393836146;3.0;0.0
257012290;257003980;2.7263833085317457;2.8736545138888894;2849.3137770347444;;2849.3137770347444;157.03582393836146;3.0;
376128000;258292960;5.1679407051282045;2.026204677483974;3654.147367033792;;4919.691641759673;157.16262278289977;-1.0;20.0
236385000;220514000;5.806255787037037;4.509985291280865;9405.631566779552;;10805.83009768338;157.43963922722946;-1.0;125.0
236385000;220514000;5.806255787037037;4.509985291280865;9405.709859441764;;10805.905576581725;157.43963922722946;-1.0;125.0
236385000;220514000;5.806255787037037;4.509985291280865;9405.631566779552;;10805.83009768338;157.43963922722946;-1.0;125.0
236385000;220514000;5.806255787037037;4.509985291280865;9405.709859441764;;10805.905576581725;157.43963922722946;-1.0;125.0
258068420;257039650;3.189354600694444;3.076618923611111;3267.3270803517657;;3915.5951399499913;157.4933649396065;-1.0;
258068420;257039650;3.189354600694444;3.076618923611111;3267.3270803517657;;3915.5951399499913;157.4933649396065;-1.0;
219001872;220099000;1.2773622226456638;1.343628313431572;7606.231294142981;;6028.561966174023;157.65700111317565;3.0;
219001872;220099000;1.270343883547009;1.3652564102564104;1985.346181400111;;1985.346181400111;157.65700111317565;3.0;
220099000;219001872;1.343628313431572;1.2773622226456638;6028.561966174023;;7606.231294142981;157.65700111317565;3.0;105.0
220099000;219001872;1.3652564102564104;1.270343883547009;1985.346181400111;;1985.346181400111;157.65700111317565;3.0;105.0
219001872;220099000;1.2773622226456638;1.343628313431572;7606.231294142981;;6028.561966174023;157.65700111317565;3.0;
219001872;220099000;1.270343883547009;1.3652564102564104;1985.346181400111;;1985.346181400111;157.65700111317565;3.0;
220099000;219001872;1.343628313431572;1.2773622226456638;6028.561966174023;;7606.231294142981;157.65700111317565;3.0;105.0
220099000;219001872;1.3652564102564104;1.270343883547009;1985.346181400111;;1985.346181400111;157.65700111317565;3.0;105.0
219001872;220099000;1.2773622226456638;1.343628313431572;7606.32586798646;;6028.561966174023;157.69267579694278;3.0;
219001872;220099000;1.270343883547009;1.3652564102564104;1985.346181400111;;1985.346181400111;157.69267579694278;3.0;
220099000;219001872;1.343628313431572;1.2773622226456638;6028.561966174023;;7606.32586798646;157.69267579694278;3.0;96.0
220099000;219001872;1.3652564102564104;1.270343883547009;1985.346181400111;;1985.346181400111;157.69267579694278;3.0;96.0
219001872;220099000;1.2773622226456638;1.343628313431572;7606.32586798646;;6028.561966174023;157.69267579694278;3.0;
219001872;220099000;1.270343883547009;1.3652564102564104;1985.346181400111;;1985.346181400111;157.69267579694278;3.0;
220099000;219001872;1.343628313431572;1.2773622226456638;6028.561966174023;;7606.32586798646;157.69267579694278;3.0;96.0
220099000;219001872;1.3652564102564104;1.270343883547009;1985.346181400111;;1985.346181400111;157.69267579694278;3.0;96.0
258198060;257707890;14.53787847222222;4.208798611111112;6819.141426895321;;6819.141426895321;157.8646572225681;-1.0;
255806049;219801000;7.371426215277779;2.458682725694445;3624.313900588634;;3624.313900588634;1570.0014936298633;-2.0;
209488000;304588000;5.812507716049383;4.834973958333333;10046.235801532832;;9403.710478316523;1571.0526821211315;3.0;
304588000;209488000;4.834973958333333;5.812507716049383;9403.710478316523;;10046.235801532832;1571.0526821211315;3.0;103.0
209488000;304588000;5.812507716049383;4.834973958333333;10046.235801532832;;9403.710478316523;1571.0526821211315;3.0;
304588000;209488000;4.834973958333333;5.812507716049383;9403.710478316523;;10046.235801532832;1571.0526821211315;3.0;103.0
255806049;219801000;7.2592624866453;2.5684349959935897;5904.205623113071;;5904.205623113071;1571.563972608179;-2.0;
246321000;218162000;6.7080965470679015;5.427790798611111;4238.316991448373;;4238.316991448373;1571.822598132498;-1.0;
209463000;636016498;6.230806423611111;5.989258680555556;11045.830095560948;;11045.830095560948;1571.8572613313213;3.0;
636016498;209463000;5.989258680555556;6.230806423611111;11045.830095560948;;11045.830095560948;1571.8572613313213;3.0;
209463000;636016498;6.230806423611111;5.989258680555556;11045.830095560948;;11045.830095560948;1571.8572613313213;3.0;
636016498;209463000;5.989258680555556;6.230806423611111;11045.830095560948;;11045.830095560948;1571.8572613313213;3.0;
235060251;240305000;6.687777777777778;6.074061631944444;10774.174816662293;;10774.174816662293;1572.3406405737935;3.0;
240305000;235060251;6.074061631944444;6.687777777777778;10774.174816662293;;10774.174816662293;1572.3406405737935;3.0;
235060251;240305000;6.687777777777778;6.074061631944444;10774.174816662293;;10774.174816662293;1572.3406405737935;3.0;
240305000;235060251;6.074061631944444;6.687777777777778;10774.174816662293;;10774.174816662293;1572.3406405737935;3.0;
219001518;219743000;1.4881480368589746;1.4605553886217952;1926.3751062552697;;1926.3751062552697;1572.391026430766;-1.0;
219001518;219743000;1.4408463541666667;1.5297688802083331;3005.0148518767764;;3005.0148518767764;1572.391026430766;-1.0;
219001518;219743000;1.4881480368589746;1.4605553886217952;1926.3751062552697;;1926.3751062552697;1572.391026430766;-1.0;
219001518;219743000;1.4408463541666667;1.5297688802083331;3005.0148518767764;;3005.0148518767764;1572.391026430766;-1.0;
209387000;220295000;6.776657242063491;1.4774488467261908;4483.126855220581;;7404.674152182526;1572.6690719919418;-2.0;41.0
209387000;220295000;6.794438434829059;1.4881480368589746;4483.524470770734;;3823.9008473024;1572.799303789266;-2.0;22.0
229732000;413089000;5.897111742424243;5.472914299242426;11590.031268724;;11590.031268724;1573.4288194894586;3.0;
413089000;229732000;5.472914299242426;5.897111742424243;11590.031268724;;11590.031268724;1573.4288194894586;3.0;
229732000;413089000;5.897111742424243;5.472914299242426;11590.031268724;;11590.031268724;1573.4288194894586;3.0;
413089000;229732000;5.472914299242426;5.897111742424243;11590.031268724;;11590.031268724;1573.4288194894586;3.0;
273384030;219294000;5.606640625;4.167803819444445;3122.3260720174617;;3122.3260720174617;1573.5356271784829;-1.0;
273384030;219294000;5.606640625;4.167803819444445;3122.3260720174617;;3122.3260720174617;1573.5356271784829;-1.0;
210169000;246329000;7.669394427910054;1.320416976686508;5946.612703884455;;5946.612703884455;1573.7507108814912;-2.0;
304752000;477711500;5.113095486111111;6.336508680555555;11282.611472527096;;11282.611472527096;1573.8416184610198;3.0;
477711500;304752000;6.336508680555555;5.113095486111111;11282.611472527096;;11282.611472527096;1573.8416184610198;3.0;
304752000;477711500;5.113095486111111;6.336508680555555;11282.611472527096;;11282.611472527096;1573.8416184610198;3.0;
477711500;304752000;6.336508680555555;5.113095486111111;11282.611472527096;;11282.611472527096;1573.8416184610198;3.0;
304752000;477711500;5.109612268518518;6.334767071759259;11282.611472527096;;11282.611472527096;1573.858522866651;3.0;
477711500;304752000;6.334767071759259;5.109612268518518;11282.611472527096;;11282.611472527096;1573.858522866651;3.0;
304752000;477711500;5.109612268518518;6.334767071759259;11282.611472527096;;11282.611472527096;1573.858522866651;3.0;
477711500;304752000;6.334767071759259;5.109612268518518;11282.611472527096;;11282.611472527096;1573.858522866651;3.0;
266353000;305976000;5.911361268939394;5.763385416666666;11511.962008276434;;11511.962008276434;1573.9091619277135;3.0;
305976000;266353000;5.763385416666666;5.911361268939394;11511.962008276434;;11511.962008276434;1573.9091619277135;3.0;
266353000;305976000;5.911361268939394;5.763385416666666;11511.962008276434;;11511.962008276434;1573.9091619277135;3.0;
305976000;266353000;5.763385416666666;5.911361268939394;11511.962008276434;;11511.962008276434;1573.9091619277135;3.0;
304752000;477711500;5.113095486111111;6.336508680555555;11282.72173280898;;11282.72173280898;1573.940179930609;3.0;
477711500;304752000;6.336508680555555;5.113095486111111;11282.72173280898;;11282.72173280898;1573.940179930609;3.0;
304752000;477711500;5.113095486111111;6.336508680555555;11282.72173280898;;11282.72173280898;1573.940179930609;3.0;
477711500;304752000;6.336508680555555;5.113095486111111;11282.72173280898;;11282.72173280898;1573.940179930609;3.0;
209322000;219023274;6.466521323005701;1.5630423677884615;7223.279303058965;;5500.4528513568775;1573.94968471041;-2.0;
258112430;257789480;2.2803687789351854;2.750670138888889;4117.822197472835;;3225.2544488768635;1573.9700696010705;-1.0;0.0
219013485;257269500;1.3885980902777777;5.16534375;6656.859758925378;;6656.859758925378;1574.366847338955;3.0;
257269500;219013485;5.16534375;1.3885980902777777;6656.859758925378;;6656.859758925378;1574.366847338955;3.0;
219013485;257269500;1.3885980902777777;5.16534375;6656.859758925378;;6656.859758925378;1574.366847338955;3.0;
257269500;219013485;5.16534375;1.3885980902777777;6656.859758925378;;6656.859758925378;1574.366847338955;3.0;
219013539;219633000;1.6462222222222225;1.3681006944444445;2028.9844479443404;;1900.2835998871324;1574.8317783179257;-1.0;20.0
219013539;219633000;1.6462222222222225;1.3681006944444445;2028.9844479443404;;1900.2835998871324;1574.8317783179257;-1.0;20.0
233921000;565359000;5.958859690656566;7.103571654040405;10660.81334279894;;10660.81334279894;1575.5228338554796;3.0;
565359000;233921000;7.103571654040405;5.958859690656566;10660.81334279894;;10660.81334279894;1575.5228338554796;3.0;
233921000;565359000;5.958859690656566;7.103571654040405;10660.81334279894;;10660.81334279894;1575.5228338554796;3.0;
565359000;233921000;7.103571654040405;5.958859690656566;10660.81334279894;;10660.81334279894;1575.5228338554796;3.0;
538006468;219796000;5.794849206349206;1.321249503968254;7043.810123789537;;7043.810123789537;1575.7316554540623;-2.0;
219829000;257064430;3.163866825810185;5.8163035300925925;11762.837925007729;;11762.837925007729;1575.919023934923;3.0;
257064430;219829000;5.8163035300925925;3.163866825810185;11762.837925007729;;11762.837925007729;1575.919023934923;3.0;
219829000;257064430;3.163866825810185;5.8163035300925925;11762.837925007729;;11762.837925007729;1575.919023934923;3.0;
257064430;219829000;5.8163035300925925;3.163866825810185;11762.837925007729;;11762.837925007729;1575.919023934923;3.0;
220253000;245612000;10.552809606481482;6.020607638888889;11552.552110248196;;11552.552110248196;1576.484443310496;3.0;
245612000;220253000;6.020607638888889;10.552809606481482;11552.552110248196;;11552.552110248196;1576.484443310496;3.0;
220253000;245612000;10.552809606481482;6.020607638888889;11552.552110248196;;11552.552110248196;1576.484443310496;3.0;
245612000;220253000;6.020607638888889;10.552809606481482;11552.552110248196;;11552.552110248196;1576.484443310496;3.0;
219010079;314465000;3.5071865564613525;5.135357789855073;7848.816208830478;;7848.816208830478;1576.537674779766;-1.0;
219010079;314465000;3.5071865564613525;5.135357789855073;7848.816208830478;;7848.816208830478;1576.537674779766;-1.0;
219010079;314465000;3.485873892480843;5.137237787356321;9103.876822541044;;9103.876822541044;1576.5376747797693;-1.0;
219010079;314465000;3.485873892480843;5.137237787356321;9103.876822541044;;9103.876822541044;1576.5376747797693;-1.0;
249934000;209456000;5.386738591269842;5.474584573412698;13457.408637995655;;13457.408637995655;1576.6307684426322;-1.0;
258116490;258141760;1.8795462740384616;3.581324786324786;3343.9641699635467;;2680.3646617578006;1576.670828042426;-1.0;0.0
258116490;258141760;2.435014708719136;2.892410300925926;1760.3233254149636;;1760.3233254149636;1576.670828042426;-1.0;
209322000;538005103;8.52048611111111;5.436163917824075;10121.406349910074;;12384.22097509569;1576.6861767644175;-1.0;
236342000;211237730;5.504153645833334;1.4318033854166663;5112.031276312771;;5112.031276312771;1576.7028921137944;-1.0;
277560000;210547000;8.213695023148148;5.887084297839506;11308.464229063116;;11308.464229063116;1577.2241216770678;3.0;
277560000;210547000;8.213695023148148;5.887084297839506;11308.464229063116;;11308.464229063116;1577.2241216770678;3.0;
210547000;277560000;5.887084297839506;8.213695023148148;11315.600817013652;;11315.600817013652;1577.4942281986316;3.0;
277560000;210547000;8.213695023148148;5.887084297839506;11315.600817013652;;11315.600817013652;1577.4942281986316;3.0;
210547000;277560000;5.887084297839506;8.213695023148148;11315.600817013652;;11315.600817013652;1577.4942281986316;3.0;
277560000;210547000;8.213695023148148;5.887084297839506;11315.600817013652;;11315.600817013652;1577.4942281986316;3.0;
236342000;211237730;5.324968894675926;1.1790607819733798;8096.631250711617;;8096.631250711617;1577.5122820441024;-1.0;
236342000;211237730;5.504153645833334;1.4318033854166663;5116.046835203916;;5116.046835203916;1577.5122820441024;-1.0;
236644000;219005513;5.317630997474748;3.443818260732323;8846.511075559674;;8846.511075559674;1578.0471507531097;-1.0;
305480000;220616000;7.494276620370371;1.7732256944444442;4403.638388877996;;4403.638388877996;1578.3938703631602;-2.0;
219000934;314465000;4.179763084349593;5.073963202913278;8092.908535872623;;8092.908535872623;1578.5060817114404;-1.0;
219000934;314465000;4.179763084349593;5.073963202913278;8092.908535872623;;8092.908535872623;1578.5060817114404;-1.0;
219000934;314465000;4.179763084349593;5.073963202913278;8092.943895765;;8092.943895765;1578.6060749914782;-1.0;
219000934;314465000;4.179763084349593;5.073963202913278;8092.943895765;;8092.943895765;1578.6060749914782;-1.0;
232004630;311996000;6.850953124999999;8.890243055555555;9381.07074965326;;9381.07074965326;1578.8498345314524;3.0;
311996000;232004630;8.890243055555555;6.850953124999999;9381.07074965326;;9381.07074965326;1578.8498345314524;3.0;
232004630;311996000;6.850953124999999;8.890243055555555;9381.167582982407;;9381.167582982407;1578.8498345314524;3.0;
311996000;232004630;8.890243055555555;6.850953124999999;9381.167582982407;;9381.167582982407;1578.8498345314524;3.0;
232004630;311996000;6.850953124999999;8.890243055555555;9381.07074965326;;9381.07074965326;1578.8498345314524;3.0;
311996000;232004630;8.890243055555555;6.850953124999999;9381.07074965326;;9381.07074965326;1578.8498345314524;3.0;
232004630;311996000;6.850953124999999;8.890243055555555;9381.167582982407;;9381.167582982407;1578.8498345314524;3.0;
311996000;232004630;8.890243055555555;6.850953124999999;9381.167582982407;;9381.167582982407;1578.8498345314524;3.0;
232004630;311996000;6.850953124999999;8.890243055555555;9381.07074965326;;9381.07074965326;1578.87728782195;3.0;
311996000;232004630;8.890243055555555;6.850953124999999;9381.07074965326;;9381.07074965326;1578.87728782195;3.0;
232004630;311996000;6.850953124999999;8.890243055555555;9381.07074965326;;9381.07074965326;1578.87728782195;3.0;
311996000;232004630;8.890243055555555;6.850953124999999;9381.07074965326;;9381.07074965326;1578.87728782195;3.0;
220026000;219796000;5.565645833333333;2.7370052083333336;9518.683910079166;;9518.683910079166;1578.933972653706;-1.0;
220026000;219796000;5.565645833333333;2.7370052083333336;9518.683910079166;;9518.683910079166;1578.933972653706;-1.0;
232004630;311996000;6.850953124999999;8.890243055555555;9381.23945115996;;9381.23945115996;1578.945993376593;3.0;
311996000;232004630;8.890243055555555;6.850953124999999;9381.23945115996;;9381.23945115996;1578.945993376593;3.0;
232004630;311996000;6.850953124999999;8.890243055555555;9381.336284879677;;9381.336284879677;1578.945993376593;3.0;
311996000;232004630;8.890243055555555;6.850953124999999;9381.336284879677;;9381.336284879677;1578.945993376593;3.0;
232004630;311996000;6.850953124999999;8.890243055555555;9381.23945115996;;9381.23945115996;1578.945993376593;3.0;
311996000;232004630;8.890243055555555;6.850953124999999;9381.23945115996;;9381.23945115996;1578.945993376593;3.0;
232004630;311996000;6.850953124999999;8.890243055555555;9381.336284879677;;9381.336284879677;1578.945993376593;3.0;
311996000;232004630;8.890243055555555;6.850953124999999;9381.336284879677;;9381.336284879677;1578.945993376593;3.0;
232004630;311996000;6.850953124999999;8.890243055555555;9381.239451159958;;9381.239451159958;1578.973444995196;3.0;
311996000;232004630;8.890243055555555;6.850953124999999;9381.239451159958;;9381.239451159958;1578.973444995196;3.0;
232004630;311996000;6.850953124999999;8.890243055555555;9381.23945115996;;9381.23945115996;1578.973444995196;3.0;
311996000;232004630;8.890243055555555;6.850953124999999;9381.23945115996;;9381.23945115996;1578.973444995196;3.0;
232004630;311996000;6.850953124999999;8.890243055555555;9381.23945115996;;9381.23945115996;1578.973444995196;3.0;
311996000;232004630;8.890243055555555;6.850953124999999;9381.23945115996;;9381.23945115996;1578.973444995196;3.0;
232004630;311996000;6.850953124999999;8.890243055555555;9381.239451159958;;9381.239451159958;1578.973444995196;3.0;
311996000;232004630;8.890243055555555;6.850953124999999;9381.239451159958;;9381.239451159958;1578.973444995196;3.0;
232004630;311996000;6.850953124999999;8.890243055555555;9381.23945115996;;9381.23945115996;1578.973444995196;3.0;
311996000;232004630;8.890243055555555;6.850953124999999;9381.23945115996;;9381.23945115996;1578.973444995196;3.0;
232004630;311996000;6.850953124999999;8.890243055555555;9381.23945115996;;9381.23945115996;1578.973444995196;3.0;
311996000;232004630;8.890243055555555;6.850953124999999;9381.23945115996;;9381.23945115996;1578.973444995196;3.0;
235079107;257054260;2.636527777777778;5.292397460937501;1847.9807926491007;;1847.9807926491007;1579.3080256871988;-1.0;
235079107;257054260;2.636527777777778;5.292397460937501;1847.9807926491007;;1847.9807926491007;1579.3080256871988;-1.0;
235079107;257054260;2.636527777777778;5.292397460937501;1849.3849896654829;;1849.3849896654829;1579.3167763308277;-1.0;
235079107;257054260;2.636527777777778;5.292397460937501;1849.3849896654829;;1849.3849896654829;1579.3167763308277;-1.0;
273357260;219009542;5.124348958333333;3.957264957264957;9495.295991700314;;6868.048896884763;1579.8744412136048;-1.0;
371830000;356388000;3.421005316840278;2.7588590494791667;605.3559035807015;;605.3559035807015;158.22844244951608;-2.0;
371830000;356388000;3.189689525462963;2.541141203703704;294.0425139329345;;294.0425139329345;158.22844244951608;-2.0;
371830000;356388000;3.014322916666667;2.973730034722222;179.21029546317578;;179.21029546317578;158.22844244951608;-1.0;
258090720;257594840;1.4147222222222224;2.023782913773148;3821.51662040086;;3821.51662040086;158.26269301386242;-1.0;71.0
244110327;219004266;3.779559027777778;5.66612326388889;4471.302192874025;;4471.302192874025;158.3320877143993;-1.0;
244110327;219004266;3.779559027777778;5.66612326388889;4471.347153822885;;4471.347153822885;158.4289115029173;-1.0;
244890203;265690910;3.380921999007936;2.2782539682539684;4576.974683128584;;4891.460550796664;158.4641915386553;-1.0;76.0
244890203;265690910;3.380921999007936;2.2782539682539684;4576.974683128584;;4891.460550796664;158.4641915386553;-1.0;76.0
244890203;265690910;3.380921999007936;2.2782539682539684;4577.019608872132;;4891.548814026084;158.46419153865693;-1.0;69.0
244890203;265690910;3.380921999007936;2.2782539682539684;4577.019608872132;;4891.548814026084;158.46419153865693;-1.0;69.0
257686490;219017927;1.7663932291666669;2.074691478587963;3152.182375751759;;3469.2911740008203;158.50406934839148;-1.0;0.0
257686490;219017927;1.7663932291666669;2.074691478587963;3152.182375751759;;3469.2911740008203;158.50406934839148;-1.0;0.0
211622640;257812180;2.1401692708333337;2.921883680555556;1407.7046032460078;;2009.8488027709943;158.51816930560358;3.0;130.0
257812180;211622640;2.921883680555556;2.1401692708333337;2009.8488027709943;;1407.7046032460078;158.51816930560358;3.0;
211622640;257812180;2.1401692708333337;2.921883680555556;1407.7046032460078;;2009.8488027709943;158.51816930560358;3.0;130.0
257812180;211622640;2.921883680555556;2.1401692708333337;2009.8488027709943;;1407.7046032460078;158.51816930560358;3.0;
258190440;227886260;5.299983506944445;2.7771961805555554;2293.4444706597974;;2293.4444706597974;158.52545536916148;3.0;
258190440;227886260;5.299983506944445;2.7771961805555554;2293.4444706597974;;2293.4444706597974;158.52545536916148;3.0;
219024843;258257500;2.1916137152777773;4.143421296296298;3185.866646612818;;1288.7942038975827;158.56386725859002;3.0;
258257500;219024843;4.143421296296298;2.1916137152777773;1288.7942038975827;;3185.866646612818;158.56386725859002;3.0;67.0
219024843;258257500;2.1916137152777773;4.143421296296298;3185.866646612818;;1288.7942038975827;158.56386725859002;3.0;
258257500;219024843;4.143421296296298;2.1916137152777773;1288.7942038975827;;3185.866646612818;158.56386725859002;3.0;67.0
257046080;258234320;3.7380953414351854;1.740520290798611;9859.22112795935;;9859.22112795935;158.7849174197591;-1.0;
257046080;258234320;3.763111645299145;2.564338608440171;2661.801504620509;;2661.801504620509;158.7849174197591;3.0;
258234320;257046080;2.564338608440171;3.763111645299145;2661.801504620509;;2661.801504620509;158.7849174197591;3.0;
257046080;258234320;3.763111645299145;2.564338608440171;2661.801504620509;;2661.801504620509;158.7849174197591;3.0;
258234320;257046080;2.564338608440171;3.763111645299145;2661.801504620509;;2661.801504620509;158.7849174197591;3.0;
257046080;258234320;3.7380953414351854;1.740520290798611;9861.246645835405;;9861.246645835405;158.86000125897056;-1.0;
257046080;258234320;3.763111645299145;2.564338608440171;2662.3815673190043;;2662.3815673190043;158.86000125897056;3.0;
258234320;257046080;2.564338608440171;3.763111645299145;2662.3815673190043;;2662.3815673190043;158.86000125897056;3.0;
257046080;258234320;3.763111645299145;2.564338608440171;2662.3815673190043;;2662.3815673190043;158.86000125897056;3.0;
258234320;257046080;2.564338608440171;3.763111645299145;2662.3815673190043;;2662.3815673190043;158.86000125897056;3.0;
219437000;236691000;10.853859126984128;8.10594494047619;10567.148853877285;;10567.148853877285;1580.6193121684926;3.0;
