mmsi;lon;lat;date_time_utc;sog;cog;true_heading;nav_status;message_nr;source
257025170;9.40521;63.5911;2018-09-09 10:12:00;;;;;;
257025170;9.40521;63.5911;2018-09-09 10:13:00;;;;;;
257025170;9.40521;63.5911;2018-09-09 10:14:00;;;;;;
257025170;9.40521;63.5911;2018-09-09 10:15:00;0.0;151.6;511;-99;18;g
257025170;9.40521;63.5911;2018-09-09 10:16:00;0.0;131.3;511;-99;18;g
257025170;9.40521;63.5911;2018-09-09 10:17:00;0.0;111.0;511;-99;18;g
257025170;9.40521;63.5911;2018-09-09 10:18:00;0.0;112.0;511;-99;18;g
257025170;9.40521;63.5911;2018-09-09 10:19:00;0.1;139.1;511;-99;18;g
257025170;9.40521;63.5911;2018-09-09 10:20:00;0.2;166.1;511;-99;18;g
257025170;9.405208;63.5911;2018-09-09 10:21:00;0.2;175.4;511;-99;18;g
257025170;9.405205;63.5911;2018-09-09 10:22:00;0.2;162.8;511;-99;18;g
257025170;9.405202;63.5911;2018-09-09 10:23:00;0.1;150.3;511;-99;18;g
257025170;9.405205;63.5911;2018-09-09 10:24:00;0.1;137.2;511;-99;18;g
257025170;9.405215;63.5911;2018-09-09 10:25:00;0.1;123.5;511;-99;18;g
257025170;9.405225;63.5911;2018-09-09 10:26:00;0.1;109.8;511;-99;18;g
257025170;9.405229;63.5911;2018-09-09 10:27:00;0.1;95.9;511;-99;18;g
257025170;9.405225;63.5911;2018-09-09 10:28:00;0.1;81.7;511;-99;18;g
257025170;9.405222;63.5911;2018-09-09 10:29:00;0.2;67.5;511;-99;18;g
257025170;9.40522;63.5911;2018-09-09 10:30:00;;;;;;
257025170;9.40522;63.5911;2018-09-09 10:31:00;;;;;;
257036260;9.67275;63.6855;2018-09-09 10:12:00;;;;;;
257036260;9.672747;63.6855;2018-09-09 10:13:00;0.1;344.5;511;-99;18;g
257036260;9.672734;63.6855;2018-09-09 10:14:00;0.1;344.5;511;-99;18;g
257036260;9.672721;63.6855;2018-09-09 10:15:00;0.1;344.5;511;-99;18;g
257036260;9.672711;63.6855;2018-09-09 10:16:00;0.1;343.5;511;-99;18;g
257036260;9.672714;63.6855;2018-09-09 10:17:00;0.1;338.3;511;-99;18;g
257036260;9.672717;63.6855;2018-09-09 10:18:00;0.0;333.1;511;-99;18;g
257036260;9.672723;63.6855;2018-09-09 10:19:00;0.0;337.8;511;-99;18;g
257036260;9.672736;63.6855;2018-09-09 10:20:00;0.0;18.3;511;-99;18;g
257036260;9.672749;63.6855;2018-09-09 10:21:00;0.1;58.7;511;-99;18;g
257036260;9.672759;63.6855;2018-09-09 10:22:00;0.1;93.3;511;-99;18;g
257036260;9.672756;63.6855;2018-09-09 10:23:00;0.2;104.2;511;-99;18;g
257036260;9.672753;63.6855;2018-09-09 10:24:00;0.2;115.0;511;-99;18;g
257036260;9.672751;63.6855;2018-09-09 10:25:00;0.3;124.1;511;-99;18;g
257036260;9.672754;63.6855;2018-09-09 10:26:00;0.2;126.3;511;-99;18;g
257036260;9.672757;63.6855;2018-09-09 10:27:00;0.2;128.4;511;-99;18;g
257036260;9.672758;63.6855;2018-09-09 10:28:00;0.1;131.9;511;-99;18;g
257036260;9.672748;63.6855;2018-09-09 10:29:00;0.1;141.9;511;-99;18;g
257036260;9.672738;63.6855;2018-09-09 10:30:00;0.1;151.8;511;-99;18;g
257036260;9.67273;63.6855;2018-09-09 10:31:00;;;;;;
257040960;9.26541;63.5904;2018-09-09 10:12:00;;;;;;
257040960;9.279736;63.5904;2018-09-09 10:13:00;32.9;87.4;511;-99;18;g
257040960;9.301225;63.5904;2018-09-09 10:14:00;33.4;84.1;511;-99;18;g
257040960;9.323626;63.592141;2018-09-09 10:15:00;34.5;81.1;511;-99;18;g
257040960;9.346449;63.594688;2018-09-09 10:16:00;36.0;78.3;511;-99;18;g
257040960;9.369273;63.597236;2018-09-09 10:17:00;37.5;75.5;511;-99;18;g
257040960;9.391789;63.59994;2018-09-09 10:18:00;39.0;75.0;511;-99;18;g
